Geneid	SRR14612091_myofibroblast_male
ENSSSCG00000016424	0
ENSSSCG00000016425	40
ENSSSCG00000016426	31
ENSSSCG00000016427	20
ENSSSCG00000016428	5
ENSSSCG00000016429	19
ENSSSCG00000016430	651
ENSSSCG00000016431	0
ENSSSCG00000016432	1456
ENSSSCG00000016433	0
ENSSSCG00000016434	1355
ENSSSCG00000016435	1010
ENSSSCG00000016436	1652
ENSSSCG00000018881	0
ENSSSCG00000016437	0
ENSSSCG00000016438	668
ENSSSCG00000016439	0
ENSSSCG00000016440	0
ENSSSCG00000016441	406
ENSSSCG00000016442	0
ENSSSCG00000016443	5
ENSSSCG00000016444	8
ENSSSCG00000016445	0
ENSSSCG00000016446	0
ENSSSCG00000016447	0
ENSSSCG00000016448	67
ENSSSCG00000016449	0
ENSSSCG00000016450	11
ENSSSCG00000016451	8
ENSSSCG00000016452	0
ENSSSCG00000016453	197
ENSSSCG00000016454	0
ENSSSCG00000016455	0
ENSSSCG00000016456	308
ENSSSCG00000016457	0
ENSSSCG00000016458	0
ENSSSCG00000016459	17
ENSSSCG00000016460	82
ENSSSCG00000016461	8451
ENSSSCG00000016462	0
ENSSSCG00000016463	14
ENSSSCG00000016464	133
ENSSSCG00000016465	7
ENSSSCG00000016466	42
ENSSSCG00000016467	0
ENSSSCG00000016468	1231
ENSSSCG00000016469	0
ENSSSCG00000016470	0
ENSSSCG00000016471	0
ENSSSCG00000016472	0
ENSSSCG00000016474	0
ENSSSCG00000016475	0
ENSSSCG00000016476	0
ENSSSCG00000016477	0
ENSSSCG00000016478	0
ENSSSCG00000016479	0
ENSSSCG00000016480	0
ENSSSCG00000018482	0
ENSSSCG00000016481	0
ENSSSCG00000016482	25
ENSSSCG00000016483	0
ENSSSCG00000016484	0
ENSSSCG00000016485	0
ENSSSCG00000016486	0
ENSSSCG00000016487	3
ENSSSCG00000020512	0
ENSSSCG00000016488	214
ENSSSCG00000016489	0
ENSSSCG00000016490	0
ENSSSCG00000016491	0
ENSSSCG00000016492	75
ENSSSCG00000016493	2
ENSSSCG00000016494	224
ENSSSCG00000016495	143
ENSSSCG00000016496	111
ENSSSCG00000018126	0
ENSSSCG00000016497	81
ENSSSCG00000019958	0
ENSSSCG00000016498	362
ENSSSCG00000016499	0
ENSSSCG00000016500	53
ENSSSCG00000016501	205
ENSSSCG00000016502	126
ENSSSCG00000016503	0
ENSSSCG00000016504	0
ENSSSCG00000016505	19
ENSSSCG00000016506	0
ENSSSCG00000016507	21
ENSSSCG00000016508	94
ENSSSCG00000016509	879
ENSSSCG00000016510	112
ENSSSCG00000018785	0
ENSSSCG00000016511	65
ENSSSCG00000020390	0
ENSSSCG00000016512	355
ENSSSCG00000016513	191
ENSSSCG00000016514	0
ENSSSCG00000016515	0
ENSSSCG00000016516	0
ENSSSCG00000019465	0
ENSSSCG00000018723	0
ENSSSCG00000016517	0
ENSSSCG00000016518	229
ENSSSCG00000016519	0
ENSSSCG00000016520	1581
ENSSSCG00000016521	7
ENSSSCG00000016522	106
ENSSSCG00000016523	38
ENSSSCG00000019383	0
ENSSSCG00000019997	0
ENSSSCG00000016524	0
ENSSSCG00000016525	392
ENSSSCG00000016526	168
ENSSSCG00000016527	14
ENSSSCG00000016528	160
ENSSSCG00000016529	32
ENSSSCG00000016530	3
ENSSSCG00000016531	28
ENSSSCG00000016532	126
ENSSSCG00000016533	0
ENSSSCG00000016534	1
ENSSSCG00000016535	45184
ENSSSCG00000016536	52
ENSSSCG00000016537	1
ENSSSCG00000016538	702
ENSSSCG00000016539	630
ENSSSCG00000016540	0
ENSSSCG00000018579	0
ENSSSCG00000016541	64
ENSSSCG00000016542	4
ENSSSCG00000018561	0
ENSSSCG00000016543	249
ENSSSCG00000019550	0
ENSSSCG00000016544	153
ENSSSCG00000016545	399
ENSSSCG00000016546	0
ENSSSCG00000016547	316
ENSSSCG00000016548	19
ENSSSCG00000016549	845
ENSSSCG00000018108	0
ENSSSCG00000018841	0
ENSSSCG00000016550	0
ENSSSCG00000016551	2
ENSSSCG00000016552	276
ENSSSCG00000016553	279
ENSSSCG00000016554	3
ENSSSCG00000018951	0
ENSSSCG00000016555	0
ENSSSCG00000016556	71
ENSSSCG00000016557	9
ENSSSCG00000016558	1
ENSSSCG00000016559	0
ENSSSCG00000016560	26
ENSSSCG00000016561	203
ENSSSCG00000016562	0
ENSSSCG00000016563	152
ENSSSCG00000016564	160
ENSSSCG00000016565	236
ENSSSCG00000016566	94
ENSSSCG00000018739	0
ENSSSCG00000018762	0
ENSSSCG00000018417	0
ENSSSCG00000016567	0
ENSSSCG00000016568	63
ENSSSCG00000019583	0
ENSSSCG00000016569	324
ENSSSCG00000019904	0
ENSSSCG00000016570	5
ENSSSCG00000016571	5513
ENSSSCG00000016572	974
ENSSSCG00000016573	10
ENSSSCG00000016574	0
ENSSSCG00000019294	0
ENSSSCG00000018200	0
ENSSSCG00000016575	4
ENSSSCG00000016576	0
ENSSSCG00000016577	379
ENSSSCG00000016578	14064
ENSSSCG00000016579	25
ENSSSCG00000016580	1
ENSSSCG00000016581	17257
ENSSSCG00000016582	1
ENSSSCG00000016583	8
ENSSSCG00000016584	89
ENSSSCG00000016585	984
ENSSSCG00000016586	0
ENSSSCG00000016587	3
ENSSSCG00000018826	0
ENSSSCG00000016588	0
ENSSSCG00000019335	0
ENSSSCG00000016590	2417
ENSSSCG00000016591	0
ENSSSCG00000016592	0
ENSSSCG00000016593	197
ENSSSCG00000016594	194
ENSSSCG00000016595	0
ENSSSCG00000016596	90
ENSSSCG00000018922	0
ENSSSCG00000019807	0
ENSSSCG00000018800	0
ENSSSCG00000016597	236
ENSSSCG00000016598	0
ENSSSCG00000016599	0
ENSSSCG00000018278	0
ENSSSCG00000016600	0
ENSSSCG00000016601	0
ENSSSCG00000020314	0
ENSSSCG00000016602	0
ENSSSCG00000016603	0
ENSSSCG00000016604	961
ENSSSCG00000016605	0
ENSSSCG00000016606	8
ENSSSCG00000016607	194
ENSSSCG00000016608	31
ENSSSCG00000016609	0
ENSSSCG00000016610	0
ENSSSCG00000016611	75
ENSSSCG00000016612	0
ENSSSCG00000016613	410
ENSSSCG00000016614	34
ENSSSCG00000016615	0
ENSSSCG00000016616	1133
ENSSSCG00000016617	29
ENSSSCG00000016618	489
ENSSSCG00000016619	82
ENSSSCG00000016620	648
ENSSSCG00000018977	0
ENSSSCG00000016621	0
ENSSSCG00000016622	107
ENSSSCG00000016623	0
ENSSSCG00000016624	116
ENSSSCG00000016625	130
ENSSSCG00000016626	3
ENSSSCG00000016627	0
ENSSSCG00000016628	0
ENSSSCG00000016629	172
ENSSSCG00000016630	519
ENSSSCG00000016631	793
ENSSSCG00000016632	625
ENSSSCG00000016633	803
ENSSSCG00000016634	10338
ENSSSCG00000016635	2619
ENSSSCG00000016636	236
ENSSSCG00000016637	4
ENSSSCG00000018780	0
ENSSSCG00000016638	381
ENSSSCG00000020195	0
ENSSSCG00000019496	0
ENSSSCG00000018679	0
ENSSSCG00000016639	1
ENSSSCG00000016640	0
ENSSSCG00000016641	127
ENSSSCG00000016642	0
ENSSSCG00000016643	518
ENSSSCG00000016644	0
ENSSSCG00000016645	52
ENSSSCG00000016646	1277
ENSSSCG00000016647	358
ENSSSCG00000016648	118
ENSSSCG00000016649	0
ENSSSCG00000016650	5
ENSSSCG00000016651	3
ENSSSCG00000016652	0
ENSSSCG00000018356	0
ENSSSCG00000016653	766
ENSSSCG00000016654	108
ENSSSCG00000016655	0
ENSSSCG00000016656	117
ENSSSCG00000018656	0
ENSSSCG00000016657	6
ENSSSCG00000016658	2716
ENSSSCG00000016659	170
ENSSSCG00000016660	6
ENSSSCG00000018515	0
ENSSSCG00000016661	4047
ENSSSCG00000016662	442
ENSSSCG00000016663	1
ENSSSCG00000016664	40
ENSSSCG00000020039	0
ENSSSCG00000016665	56
ENSSSCG00000018838	0
ENSSSCG00000016666	0
ENSSSCG00000016667	137
ENSSSCG00000018755	0
ENSSSCG00000016668	2
ENSSSCG00000016669	0
ENSSSCG00000016670	0
ENSSSCG00000016671	0
ENSSSCG00000016672	0
ENSSSCG00000016673	0
ENSSSCG00000016674	38
ENSSSCG00000016675	0
ENSSSCG00000016676	6
ENSSSCG00000016677	9027
ENSSSCG00000016678	407
ENSSSCG00000016679	51
ENSSSCG00000016680	49
ENSSSCG00000016681	913
ENSSSCG00000016682	230
ENSSSCG00000016683	422
ENSSSCG00000016684	328
ENSSSCG00000016685	0
ENSSSCG00000016686	4
ENSSSCG00000016687	479
ENSSSCG00000016688	4
ENSSSCG00000016689	21
ENSSSCG00000016690	323
ENSSSCG00000018669	0
ENSSSCG00000020412	0
ENSSSCG00000016691	75
ENSSSCG00000016692	1550
ENSSSCG00000016693	48
ENSSSCG00000016694	88
ENSSSCG00000016695	339
ENSSSCG00000018142	0
ENSSSCG00000019033	0
ENSSSCG00000016696	0
ENSSSCG00000016697	0
ENSSSCG00000016698	0
ENSSSCG00000018639	0
ENSSSCG00000016699	0
ENSSSCG00000020012	0
ENSSSCG00000016700	0
ENSSSCG00000016701	0
ENSSSCG00000016702	0
ENSSSCG00000016703	1
ENSSSCG00000016704	0
ENSSSCG00000016705	0
ENSSSCG00000016706	3
ENSSSCG00000016707	0
ENSSSCG00000016708	156
ENSSSCG00000016709	8
ENSSSCG00000016710	4820
ENSSSCG00000016711	954
ENSSSCG00000018277	0
ENSSSCG00000016712	0
ENSSSCG00000016713	16
ENSSSCG00000016714	1138
ENSSSCG00000016715	316
ENSSSCG00000016716	169
ENSSSCG00000016717	108
ENSSSCG00000016718	10
ENSSSCG00000016719	0
ENSSSCG00000020206	0
ENSSSCG00000016720	22
ENSSSCG00000016721	1748
ENSSSCG00000016722	213
ENSSSCG00000016723	399
ENSSSCG00000016724	120
ENSSSCG00000016725	82
ENSSSCG00000019842	0
ENSSSCG00000016726	0
ENSSSCG00000016727	0
ENSSSCG00000016728	0
ENSSSCG00000016729	10
ENSSSCG00000016730	0
ENSSSCG00000016731	2
ENSSSCG00000016732	269
ENSSSCG00000019300	1
ENSSSCG00000019629	0
ENSSSCG00000016733	1
ENSSSCG00000016734	347
ENSSSCG00000016735	6887
ENSSSCG00000016736	345
ENSSSCG00000016737	8344
ENSSSCG00000016738	862
ENSSSCG00000016739	167
ENSSSCG00000016740	534
ENSSSCG00000018812	0
ENSSSCG00000016741	48
ENSSSCG00000016742	218
ENSSSCG00000019018	2
ENSSSCG00000016743	676
ENSSSCG00000016744	509
ENSSSCG00000016745	222
ENSSSCG00000016746	0
ENSSSCG00000016747	539
ENSSSCG00000016748	0
ENSSSCG00000016749	0
ENSSSCG00000016750	1901
ENSSSCG00000016751	16
ENSSSCG00000016752	0
ENSSSCG00000016753	44
ENSSSCG00000016754	14015
ENSSSCG00000016755	164
ENSSSCG00000020510	0
ENSSSCG00000016756	59
ENSSSCG00000020187	0
ENSSSCG00000016757	165
ENSSSCG00000016758	417
ENSSSCG00000019143	0
ENSSSCG00000016759	0
ENSSSCG00000016760	302
ENSSSCG00000016761	80
ENSSSCG00000016762	102
ENSSSCG00000016763	411
ENSSSCG00000016764	9962
ENSSSCG00000016765	0
ENSSSCG00000016766	20
ENSSSCG00000016767	33
ENSSSCG00000016768	56
ENSSSCG00000016769	827
ENSSSCG00000016770	0
ENSSSCG00000016771	0
ENSSSCG00000016772	738
ENSSSCG00000016773	151
ENSSSCG00000016774	26
ENSSSCG00000020441	0
ENSSSCG00000016775	219
ENSSSCG00000016776	161
ENSSSCG00000016777	46
ENSSSCG00000012834	0
ENSSSCG00000012835	0
ENSSSCG00000012836	858
ENSSSCG00000012837	320
ENSSSCG00000012838	135
ENSSSCG00000012839	237
ENSSSCG00000012840	7014
ENSSSCG00000012841	1176
ENSSSCG00000012842	1243
ENSSSCG00000018538	7
ENSSSCG00000012843	105
ENSSSCG00000012844	168
ENSSSCG00000012845	175
ENSSSCG00000012846	724
ENSSSCG00000012847	3008
ENSSSCG00000012848	2
ENSSSCG00000012849	79
ENSSSCG00000012850	477
ENSSSCG00000012851	0
ENSSSCG00000012852	3
ENSSSCG00000012853	49
ENSSSCG00000019083	0
ENSSSCG00000012854	10
ENSSSCG00000012855	7
ENSSSCG00000012856	1285
ENSSSCG00000019528	2
ENSSSCG00000019851	8
ENSSSCG00000012857	1231
ENSSSCG00000012858	2
ENSSSCG00000012859	88
ENSSSCG00000012860	1
ENSSSCG00000012861	64
ENSSSCG00000012862	768
ENSSSCG00000012863	0
ENSSSCG00000012864	1
ENSSSCG00000012865	134
ENSSSCG00000012866	202
ENSSSCG00000012867	3262
ENSSSCG00000012868	0
ENSSSCG00000012869	267
ENSSSCG00000012870	0
ENSSSCG00000012871	11
ENSSSCG00000012872	0
ENSSSCG00000012873	602
ENSSSCG00000012874	213
ENSSSCG00000012875	210
ENSSSCG00000012876	579
ENSSSCG00000012877	0
ENSSSCG00000012878	221
ENSSSCG00000012879	94
ENSSSCG00000012880	1692
ENSSSCG00000012881	562
ENSSSCG00000012882	12
ENSSSCG00000012883	1
ENSSSCG00000012884	1555
ENSSSCG00000012885	2380
ENSSSCG00000012886	1916
ENSSSCG00000012887	762
ENSSSCG00000012888	0
ENSSSCG00000012889	114
ENSSSCG00000012890	206
ENSSSCG00000012891	155
ENSSSCG00000012892	150
ENSSSCG00000012893	87
ENSSSCG00000012894	48
ENSSSCG00000012895	0
ENSSSCG00000012896	518
ENSSSCG00000012897	1206
ENSSSCG00000012898	111
ENSSSCG00000012899	161
ENSSSCG00000012900	0
ENSSSCG00000012901	39
ENSSSCG00000012902	411
ENSSSCG00000012903	343
ENSSSCG00000012904	189
ENSSSCG00000012905	29
ENSSSCG00000012906	0
ENSSSCG00000012907	0
ENSSSCG00000012908	430
ENSSSCG00000012909	0
ENSSSCG00000012910	62
ENSSSCG00000012911	115
ENSSSCG00000012912	0
ENSSSCG00000012913	1446
ENSSSCG00000012914	89
ENSSSCG00000012915	61
ENSSSCG00000012916	282
ENSSSCG00000012917	16
ENSSSCG00000012918	317
ENSSSCG00000012919	57
ENSSSCG00000012920	279
ENSSSCG00000012921	269
ENSSSCG00000012922	15
ENSSSCG00000012923	228
ENSSSCG00000012924	0
ENSSSCG00000012925	50
ENSSSCG00000012926	75
ENSSSCG00000012927	47
ENSSSCG00000012928	1
ENSSSCG00000012929	64
ENSSSCG00000012930	8
ENSSSCG00000012931	123
ENSSSCG00000012932	111
ENSSSCG00000012933	4
ENSSSCG00000012934	278
ENSSSCG00000012935	334
ENSSSCG00000012936	0
ENSSSCG00000012937	187
ENSSSCG00000012938	475
ENSSSCG00000012939	128
ENSSSCG00000012940	206
ENSSSCG00000012941	0
ENSSSCG00000012942	0
ENSSSCG00000012943	171
ENSSSCG00000012944	53
ENSSSCG00000012945	421
ENSSSCG00000012946	53
ENSSSCG00000012947	46
ENSSSCG00000012948	0
ENSSSCG00000012949	361
ENSSSCG00000012950	83
ENSSSCG00000012951	30
ENSSSCG00000012952	142
ENSSSCG00000012953	427
ENSSSCG00000012954	25
ENSSSCG00000012955	240
ENSSSCG00000012956	653
ENSSSCG00000012957	1636
ENSSSCG00000012958	0
ENSSSCG00000012959	8
ENSSSCG00000012960	0
ENSSSCG00000012961	1947
ENSSSCG00000012962	182
ENSSSCG00000012963	616
ENSSSCG00000012964	0
ENSSSCG00000012965	751
ENSSSCG00000012966	317
ENSSSCG00000012967	225
ENSSSCG00000012968	67
ENSSSCG00000012969	298
ENSSSCG00000012970	0
ENSSSCG00000012971	2381
ENSSSCG00000012972	0
ENSSSCG00000012973	196
ENSSSCG00000012974	5595
ENSSSCG00000012975	3
ENSSSCG00000012976	0
ENSSSCG00000012977	339
ENSSSCG00000012978	47
ENSSSCG00000012979	279
ENSSSCG00000012980	261
ENSSSCG00000012981	923
ENSSSCG00000012982	196
ENSSSCG00000012983	351
ENSSSCG00000012984	959
ENSSSCG00000012985	2439
ENSSSCG00000012986	23
ENSSSCG00000012987	84
ENSSSCG00000012988	6048
ENSSSCG00000012989	76
ENSSSCG00000012990	98
ENSSSCG00000012991	438
ENSSSCG00000012992	187
ENSSSCG00000012993	0
ENSSSCG00000012994	14
ENSSSCG00000012995	380
ENSSSCG00000012996	37
ENSSSCG00000012997	126
ENSSSCG00000012998	0
ENSSSCG00000012999	2351
ENSSSCG00000013000	2
ENSSSCG00000019315	0
ENSSSCG00000013001	215
ENSSSCG00000013002	3138
ENSSSCG00000013003	61
ENSSSCG00000013004	351
ENSSSCG00000013005	565
ENSSSCG00000013006	0
ENSSSCG00000013007	313
ENSSSCG00000013008	24
ENSSSCG00000013009	0
ENSSSCG00000013010	23
ENSSSCG00000013011	38
ENSSSCG00000013012	71
ENSSSCG00000013013	247
ENSSSCG00000013014	0
ENSSSCG00000013015	0
ENSSSCG00000013016	354
ENSSSCG00000019906	0
ENSSSCG00000018349	0
ENSSSCG00000013017	1487
ENSSSCG00000013018	122
ENSSSCG00000013019	96
ENSSSCG00000013020	9
ENSSSCG00000013021	1365
ENSSSCG00000013022	22
ENSSSCG00000013023	20
ENSSSCG00000013024	0
ENSSSCG00000013025	0
ENSSSCG00000013026	0
ENSSSCG00000013027	0
ENSSSCG00000013028	266
ENSSSCG00000013029	316
ENSSSCG00000013030	73
ENSSSCG00000013031	0
ENSSSCG00000013032	219
ENSSSCG00000013033	147
ENSSSCG00000013034	1399
ENSSSCG00000013035	1060
ENSSSCG00000013036	314
ENSSSCG00000013037	348
ENSSSCG00000013038	68
ENSSSCG00000013039	147
ENSSSCG00000013040	15
ENSSSCG00000013041	54
ENSSSCG00000013042	0
ENSSSCG00000013043	14
ENSSSCG00000013044	0
ENSSSCG00000013045	666
ENSSSCG00000013046	477
ENSSSCG00000013047	71
ENSSSCG00000013048	157
ENSSSCG00000013049	87
ENSSSCG00000013050	278
ENSSSCG00000013051	6
ENSSSCG00000013052	1233
ENSSSCG00000013053	67
ENSSSCG00000013054	1972
ENSSSCG00000013055	113
ENSSSCG00000013056	24
ENSSSCG00000013057	0
ENSSSCG00000013058	0
ENSSSCG00000013059	7214
ENSSSCG00000013060	0
ENSSSCG00000013061	242
ENSSSCG00000013062	1409
ENSSSCG00000013063	83
ENSSSCG00000013064	10979
ENSSSCG00000013065	195
ENSSSCG00000013066	15
ENSSSCG00000013067	0
ENSSSCG00000013068	0
ENSSSCG00000013069	69
ENSSSCG00000013070	36
ENSSSCG00000013071	945
ENSSSCG00000013072	1308
ENSSSCG00000013073	1937
ENSSSCG00000013074	183
ENSSSCG00000013075	964
ENSSSCG00000013076	40
ENSSSCG00000013077	124
ENSSSCG00000013078	550
ENSSSCG00000013079	173
ENSSSCG00000013080	0
ENSSSCG00000013081	0
ENSSSCG00000013082	274
ENSSSCG00000013083	436
ENSSSCG00000013084	35
ENSSSCG00000013085	102
ENSSSCG00000013086	101
ENSSSCG00000013087	202
ENSSSCG00000013088	5
ENSSSCG00000013089	1
ENSSSCG00000013090	0
ENSSSCG00000013091	0
ENSSSCG00000013092	19
ENSSSCG00000013093	0
ENSSSCG00000013094	2985
ENSSSCG00000013095	0
ENSSSCG00000013096	0
ENSSSCG00000013097	0
ENSSSCG00000013098	0
ENSSSCG00000013099	0
ENSSSCG00000013100	0
ENSSSCG00000013101	0
ENSSSCG00000013102	0
ENSSSCG00000013103	0
ENSSSCG00000013104	1
ENSSSCG00000013105	130
ENSSSCG00000013106	0
ENSSSCG00000013107	641
ENSSSCG00000013108	0
ENSSSCG00000013109	5
ENSSSCG00000013110	280
ENSSSCG00000013111	0
ENSSSCG00000013112	133
ENSSSCG00000013113	1077
ENSSSCG00000013114	102
ENSSSCG00000013115	0
ENSSSCG00000013116	0
ENSSSCG00000013117	0
ENSSSCG00000013118	216
ENSSSCG00000013119	26
ENSSSCG00000013120	0
ENSSSCG00000013121	0
ENSSSCG00000013122	0
ENSSSCG00000013123	0
ENSSSCG00000013124	968
ENSSSCG00000020577	0
ENSSSCG00000018435	0
ENSSSCG00000013125	711
ENSSSCG00000020276	0
ENSSSCG00000013126	0
ENSSSCG00000013127	0
ENSSSCG00000013128	0
ENSSSCG00000013129	0
ENSSSCG00000013130	0
ENSSSCG00000013131	0
ENSSSCG00000013132	0
ENSSSCG00000013133	0
ENSSSCG00000013134	0
ENSSSCG00000013135	0
ENSSSCG00000013136	0
ENSSSCG00000013137	0
ENSSSCG00000013138	0
ENSSSCG00000013139	0
ENSSSCG00000013140	0
ENSSSCG00000013141	0
ENSSSCG00000013142	0
ENSSSCG00000013143	0
ENSSSCG00000013144	0
ENSSSCG00000013145	43
ENSSSCG00000013146	901
ENSSSCG00000013147	247
ENSSSCG00000013148	4
ENSSSCG00000013149	0
ENSSSCG00000013150	0
ENSSSCG00000013151	0
ENSSSCG00000013152	0
ENSSSCG00000013153	0
ENSSSCG00000013154	47
ENSSSCG00000013155	909
ENSSSCG00000013156	0
ENSSSCG00000013157	0
ENSSSCG00000013158	0
ENSSSCG00000013159	0
ENSSSCG00000013160	0
ENSSSCG00000013161	0
ENSSSCG00000013162	0
ENSSSCG00000013163	0
ENSSSCG00000013164	0
ENSSSCG00000013165	0
ENSSSCG00000013166	0
ENSSSCG00000013167	0
ENSSSCG00000013168	0
ENSSSCG00000013169	0
ENSSSCG00000013170	0
ENSSSCG00000013171	1241
ENSSSCG00000013172	0
ENSSSCG00000013173	0
ENSSSCG00000013174	3867
ENSSSCG00000013175	3
ENSSSCG00000013176	260
ENSSSCG00000013177	142
ENSSSCG00000013178	1254
ENSSSCG00000013179	151
ENSSSCG00000013180	0
ENSSSCG00000019281	0
ENSSSCG00000013181	1081
ENSSSCG00000013182	0
ENSSSCG00000013183	0
ENSSSCG00000013184	0
ENSSSCG00000013185	0
ENSSSCG00000013186	0
ENSSSCG00000013187	0
ENSSSCG00000013188	0
ENSSSCG00000013189	0
ENSSSCG00000013190	0
ENSSSCG00000013191	0
ENSSSCG00000013192	0
ENSSSCG00000013193	0
ENSSSCG00000013194	0
ENSSSCG00000013195	0
ENSSSCG00000013196	0
ENSSSCG00000013197	0
ENSSSCG00000013198	0
ENSSSCG00000013199	0
ENSSSCG00000013200	0
ENSSSCG00000013201	0
ENSSSCG00000013202	0
ENSSSCG00000013203	0
ENSSSCG00000013204	0
ENSSSCG00000013205	0
ENSSSCG00000013206	0
ENSSSCG00000013207	0
ENSSSCG00000013208	0
ENSSSCG00000013209	0
ENSSSCG00000013210	0
ENSSSCG00000013211	0
ENSSSCG00000013212	0
ENSSSCG00000013213	0
ENSSSCG00000013214	0
ENSSSCG00000013215	0
ENSSSCG00000013216	0
ENSSSCG00000013217	0
ENSSSCG00000013218	0
ENSSSCG00000013219	7
ENSSSCG00000013220	208
ENSSSCG00000019718	0
ENSSSCG00000013221	939
ENSSSCG00000013222	223
ENSSSCG00000013223	383
ENSSSCG00000018623	0
ENSSSCG00000019928	0
ENSSSCG00000013224	41
ENSSSCG00000013225	19
ENSSSCG00000013226	162
ENSSSCG00000013227	206
ENSSSCG00000013228	0
ENSSSCG00000013229	287
ENSSSCG00000013230	4
ENSSSCG00000013231	2
ENSSSCG00000013232	368
ENSSSCG00000013233	630
ENSSSCG00000013234	35
ENSSSCG00000013235	115
ENSSSCG00000013236	2
ENSSSCG00000013237	2
ENSSSCG00000013238	332
ENSSSCG00000013239	1201
ENSSSCG00000013240	2
ENSSSCG00000013241	160
ENSSSCG00000013242	150
ENSSSCG00000013243	170
ENSSSCG00000013244	302
ENSSSCG00000013245	477
ENSSSCG00000013246	30
ENSSSCG00000020542	0
ENSSSCG00000013247	0
ENSSSCG00000013248	281
ENSSSCG00000013249	1014
ENSSSCG00000013250	0
ENSSSCG00000013251	63
ENSSSCG00000013252	2
ENSSSCG00000013253	437
ENSSSCG00000020288	0
ENSSSCG00000019604	0
ENSSSCG00000018587	0
ENSSSCG00000020434	0
ENSSSCG00000013254	2
ENSSSCG00000013255	56
ENSSSCG00000013256	468
ENSSSCG00000013257	465
ENSSSCG00000013258	57
ENSSSCG00000013259	606
ENSSSCG00000013260	594
ENSSSCG00000013261	0
ENSSSCG00000013262	101
ENSSSCG00000013263	2567
ENSSSCG00000013264	230
ENSSSCG00000013265	0
ENSSSCG00000013266	35
ENSSSCG00000013267	80
ENSSSCG00000013268	21
ENSSSCG00000013269	442
ENSSSCG00000013270	197
ENSSSCG00000013271	0
ENSSSCG00000013272	88
ENSSSCG00000013273	2
ENSSSCG00000013274	0
ENSSSCG00000013275	0
ENSSSCG00000013276	13
ENSSSCG00000013277	29
ENSSSCG00000013278	20
ENSSSCG00000013279	33
ENSSSCG00000020526	0
ENSSSCG00000013280	0
ENSSSCG00000013281	1551
ENSSSCG00000013282	34
ENSSSCG00000013283	0
ENSSSCG00000018959	0
ENSSSCG00000019121	0
ENSSSCG00000019175	0
ENSSSCG00000013284	676
ENSSSCG00000013285	1405
ENSSSCG00000013286	3
ENSSSCG00000013287	0
ENSSSCG00000013288	0
ENSSSCG00000013289	0
ENSSSCG00000013290	0
ENSSSCG00000013291	201
ENSSSCG00000013292	57
ENSSSCG00000013293	143
ENSSSCG00000013294	29
ENSSSCG00000013295	398
ENSSSCG00000013296	0
ENSSSCG00000013297	4481
ENSSSCG00000013298	122
ENSSSCG00000020107	0
ENSSSCG00000013299	243
ENSSSCG00000013300	0
ENSSSCG00000013301	0
ENSSSCG00000013302	557
ENSSSCG00000013303	29
ENSSSCG00000019322	0
ENSSSCG00000013304	337
ENSSSCG00000013305	3582
ENSSSCG00000013306	0
ENSSSCG00000013307	13
ENSSSCG00000013308	277
ENSSSCG00000013309	1267
ENSSSCG00000013310	3
ENSSSCG00000013311	1
ENSSSCG00000013312	1200
ENSSSCG00000013313	40
ENSSSCG00000013314	1550
ENSSSCG00000013315	1527
ENSSSCG00000013316	0
ENSSSCG00000013317	0
ENSSSCG00000013318	12699
ENSSSCG00000013319	14
ENSSSCG00000019118	0
ENSSSCG00000013320	41
ENSSSCG00000013321	85
ENSSSCG00000013322	112
ENSSSCG00000013323	104
ENSSSCG00000013324	9
ENSSSCG00000013325	2
ENSSSCG00000013326	7
ENSSSCG00000019453	0
ENSSSCG00000013327	202
ENSSSCG00000013328	0
ENSSSCG00000013329	0
ENSSSCG00000013330	0
ENSSSCG00000013331	27
ENSSSCG00000013332	57
ENSSSCG00000019797	0
ENSSSCG00000013333	288
ENSSSCG00000013334	489
ENSSSCG00000013335	377
ENSSSCG00000013336	161
ENSSSCG00000013337	0
ENSSSCG00000018493	0
ENSSSCG00000013338	0
ENSSSCG00000013339	10
ENSSSCG00000013340	0
ENSSSCG00000019542	0
ENSSSCG00000013341	0
ENSSSCG00000020576	0
ENSSSCG00000018221	0
ENSSSCG00000018445	0
ENSSSCG00000018314	0
ENSSSCG00000013342	50
ENSSSCG00000013343	0
ENSSSCG00000013344	0
ENSSSCG00000019003	0
ENSSSCG00000013345	0
ENSSSCG00000013346	0
ENSSSCG00000013347	77
ENSSSCG00000013348	10
ENSSSCG00000013349	133
ENSSSCG00000019128	0
ENSSSCG00000020098	0
ENSSSCG00000013350	0
ENSSSCG00000013351	137
ENSSSCG00000018819	0
ENSSSCG00000013352	71
ENSSSCG00000013353	24
ENSSSCG00000013354	0
ENSSSCG00000013355	980
ENSSSCG00000013356	0
ENSSSCG00000013357	4
ENSSSCG00000018766	0
ENSSSCG00000013358	0
ENSSSCG00000013359	0
ENSSSCG00000013360	15
ENSSSCG00000019443	0
ENSSSCG00000013361	426
ENSSSCG00000013362	251
ENSSSCG00000019304	1
ENSSSCG00000013363	0
ENSSSCG00000013364	723
ENSSSCG00000013365	0
ENSSSCG00000020501	0
ENSSSCG00000013366	14317
ENSSSCG00000013367	635
ENSSSCG00000013368	623
ENSSSCG00000013369	5
ENSSSCG00000013370	70
ENSSSCG00000013371	101
ENSSSCG00000013372	2
