Geneid	SRR14612102_myofibroblast_female
ENSSSCG00000011857	7
ENSSSCG00000020428	0
ENSSSCG00000011858	1174
ENSSSCG00000011859	2487
ENSSSCG00000011860	0
ENSSSCG00000011861	0
ENSSSCG00000011862	0
ENSSSCG00000011863	2161
ENSSSCG00000011864	129
ENSSSCG00000011865	41
ENSSSCG00000011866	1617
ENSSSCG00000011867	332
ENSSSCG00000011868	0
ENSSSCG00000011869	146
ENSSSCG00000011870	335
ENSSSCG00000011871	779
ENSSSCG00000011872	4
ENSSSCG00000019771	0
ENSSSCG00000011873	62
ENSSSCG00000011874	28
ENSSSCG00000011875	0
ENSSSCG00000011876	39
ENSSSCG00000020034	0
ENSSSCG00000011877	620
ENSSSCG00000020134	0
ENSSSCG00000011878	0
ENSSSCG00000011879	0
ENSSSCG00000011880	8
ENSSSCG00000011881	33
ENSSSCG00000011882	7772
ENSSSCG00000011883	49
ENSSSCG00000011884	158
ENSSSCG00000011885	0
ENSSSCG00000011886	0
ENSSSCG00000011887	564
ENSSSCG00000011888	106
ENSSSCG00000011889	2146
ENSSSCG00000011890	0
ENSSSCG00000011891	0
ENSSSCG00000011892	0
ENSSSCG00000011893	238
ENSSSCG00000011894	66
ENSSSCG00000011895	12
ENSSSCG00000011896	130
ENSSSCG00000011897	116
ENSSSCG00000011898	9
ENSSSCG00000011899	1
ENSSSCG00000011900	59
ENSSSCG00000011901	423
ENSSSCG00000011902	2604
ENSSSCG00000011903	107
ENSSSCG00000011904	0
ENSSSCG00000011905	0
ENSSSCG00000011906	0
ENSSSCG00000019813	0
ENSSSCG00000011908	13
ENSSSCG00000019624	0
ENSSSCG00000011909	1
ENSSSCG00000011910	1646
ENSSSCG00000011911	19
ENSSSCG00000011912	109
ENSSSCG00000011913	37
ENSSSCG00000011914	47
ENSSSCG00000011915	10
ENSSSCG00000020373	0
ENSSSCG00000011916	523
ENSSSCG00000011917	499
ENSSSCG00000011918	650
ENSSSCG00000011919	0
ENSSSCG00000011922	8
ENSSSCG00000011923	223
ENSSSCG00000011924	128
ENSSSCG00000011925	4
ENSSSCG00000011926	3
ENSSSCG00000011927	691
ENSSSCG00000011928	43412
ENSSSCG00000011929	387
ENSSSCG00000011930	823
ENSSSCG00000011931	26
ENSSSCG00000011932	0
ENSSSCG00000019591	0
ENSSSCG00000011933	1500
ENSSSCG00000011934	1
ENSSSCG00000011935	2
ENSSSCG00000011936	47
ENSSSCG00000018369	0
ENSSSCG00000011937	0
ENSSSCG00000011938	0
ENSSSCG00000011939	0
ENSSSCG00000018867	0
ENSSSCG00000011940	22
ENSSSCG00000011941	183
ENSSSCG00000011942	3780
ENSSSCG00000011943	299
ENSSSCG00000011944	81
ENSSSCG00000011945	101
ENSSSCG00000011946	2636
ENSSSCG00000019532	0
ENSSSCG00000011947	0
ENSSSCG00000020298	0
ENSSSCG00000011948	65
ENSSSCG00000011949	92
ENSSSCG00000011950	427
ENSSSCG00000011951	1026
ENSSSCG00000020010	0
ENSSSCG00000011952	4549
ENSSSCG00000011953	268
ENSSSCG00000011954	0
ENSSSCG00000011955	1184
ENSSSCG00000011956	169
ENSSSCG00000011957	14
ENSSSCG00000011958	0
ENSSSCG00000011959	248
ENSSSCG00000011960	68
ENSSSCG00000011961	872
ENSSSCG00000011962	0
ENSSSCG00000011963	113
ENSSSCG00000011964	0
ENSSSCG00000011965	218
ENSSSCG00000011966	355
ENSSSCG00000011967	0
ENSSSCG00000011968	78
ENSSSCG00000011969	0
ENSSSCG00000011970	130
ENSSSCG00000011971	4388
ENSSSCG00000011972	4496
ENSSSCG00000011973	26911
ENSSSCG00000011974	4
ENSSSCG00000011975	4214
ENSSSCG00000020207	0
ENSSSCG00000011976	82
ENSSSCG00000011977	1231
ENSSSCG00000011978	285
ENSSSCG00000011979	1
ENSSSCG00000011980	2047
ENSSSCG00000011981	0
ENSSSCG00000011982	0
ENSSSCG00000011983	0
ENSSSCG00000011984	0
ENSSSCG00000011985	0
ENSSSCG00000011986	0
ENSSSCG00000019107	0
ENSSSCG00000011987	0
ENSSSCG00000011988	0
ENSSSCG00000011989	0
ENSSSCG00000011990	0
ENSSSCG00000011991	0
ENSSSCG00000011992	0
ENSSSCG00000011993	449
ENSSSCG00000011994	0
ENSSSCG00000018474	0
ENSSSCG00000011995	0
ENSSSCG00000011996	1
ENSSSCG00000011997	505
ENSSSCG00000011998	2146
ENSSSCG00000011999	0
ENSSSCG00000018138	0
ENSSSCG00000012000	600
ENSSSCG00000012001	3024
ENSSSCG00000019968	0
ENSSSCG00000012002	0
ENSSSCG00000012003	0
ENSSSCG00000012004	0
ENSSSCG00000012005	5
ENSSSCG00000012006	1449
ENSSSCG00000012007	1264
ENSSSCG00000012008	0
ENSSSCG00000012009	0
ENSSSCG00000019839	0
ENSSSCG00000018164	0
ENSSSCG00000012010	378
ENSSSCG00000012011	417
ENSSSCG00000012012	13
ENSSSCG00000012013	445
ENSSSCG00000012014	427
ENSSSCG00000012015	219
ENSSSCG00000012016	11
ENSSSCG00000012017	308
ENSSSCG00000012018	4
ENSSSCG00000012019	0
ENSSSCG00000018241	0
ENSSSCG00000020627	0
ENSSSCG00000020239	0
ENSSSCG00000019205	0
ENSSSCG00000020488	0
ENSSSCG00000012020	0
ENSSSCG00000018744	0
ENSSSCG00000019154	0
ENSSSCG00000012021	186
ENSSSCG00000018244	0
ENSSSCG00000012022	11822
ENSSSCG00000019793	0
ENSSSCG00000012023	5928
ENSSSCG00000019274	0
ENSSSCG00000012024	3
ENSSSCG00000012025	431
ENSSSCG00000012026	139
ENSSSCG00000012027	62
ENSSSCG00000018726	0
ENSSSCG00000019480	0
ENSSSCG00000019913	0
ENSSSCG00000012028	22
ENSSSCG00000012029	1403
ENSSSCG00000012030	0
ENSSSCG00000012031	0
ENSSSCG00000012032	5023
ENSSSCG00000012033	0
ENSSSCG00000012034	0
ENSSSCG00000012035	397
ENSSSCG00000019190	0
ENSSSCG00000012036	566
ENSSSCG00000012037	113
ENSSSCG00000012038	0
ENSSSCG00000020483	0
ENSSSCG00000012039	0
ENSSSCG00000012040	0
ENSSSCG00000012041	22
ENSSSCG00000012042	463
ENSSSCG00000012043	20
ENSSSCG00000012044	60
ENSSSCG00000012045	0
ENSSSCG00000012046	84
ENSSSCG00000012047	0
ENSSSCG00000012048	0
ENSSSCG00000012049	173
ENSSSCG00000012050	3155
ENSSSCG00000012051	510
ENSSSCG00000012052	1313
ENSSSCG00000012053	39
ENSSSCG00000012054	626
ENSSSCG00000012055	563
ENSSSCG00000012056	65
ENSSSCG00000012057	0
ENSSSCG00000012058	0
ENSSSCG00000012059	354
ENSSSCG00000012060	0
ENSSSCG00000012061	75
ENSSSCG00000012062	5453
ENSSSCG00000012063	57
ENSSSCG00000012064	753
ENSSSCG00000012065	0
ENSSSCG00000019614	0
ENSSSCG00000012066	0
ENSSSCG00000012067	0
ENSSSCG00000012068	898
ENSSSCG00000012069	0
ENSSSCG00000012070	0
ENSSSCG00000012071	1
ENSSSCG00000012072	0
ENSSSCG00000012073	0
ENSSSCG00000012074	471
ENSSSCG00000012075	0
ENSSSCG00000012076	5
ENSSSCG00000012077	425
ENSSSCG00000012078	0
ENSSSCG00000012079	0
ENSSSCG00000012080	0
ENSSSCG00000012081	146
ENSSSCG00000012082	23
ENSSSCG00000012083	0
ENSSSCG00000012084	106
ENSSSCG00000012085	7
ENSSSCG00000012086	69
ENSSSCG00000012087	129
ENSSSCG00000012088	358
ENSSSCG00000012089	579
ENSSSCG00000009578	38
ENSSSCG00000009579	1
ENSSSCG00000020609	0
ENSSSCG00000009580	76
ENSSSCG00000009581	2
ENSSSCG00000009582	301
ENSSSCG00000009583	417
ENSSSCG00000009584	38
ENSSSCG00000009585	19
ENSSSCG00000009586	0
ENSSSCG00000018514	0
ENSSSCG00000019127	0
ENSSSCG00000009587	0
ENSSSCG00000018962	0
ENSSSCG00000009588	0
ENSSSCG00000009589	3
ENSSSCG00000009590	123
ENSSSCG00000009591	31
ENSSSCG00000009592	1127
ENSSSCG00000009593	547
ENSSSCG00000009594	610
ENSSSCG00000009595	9
ENSSSCG00000009596	4
ENSSSCG00000009597	3
ENSSSCG00000009598	3
ENSSSCG00000009599	11
ENSSSCG00000009600	19
ENSSSCG00000009601	0
ENSSSCG00000009602	1132
ENSSSCG00000009603	106
ENSSSCG00000009604	0
ENSSSCG00000018795	0
ENSSSCG00000009605	2
ENSSSCG00000009606	0
ENSSSCG00000009607	0
ENSSSCG00000009608	0
ENSSSCG00000009609	0
ENSSSCG00000009610	0
ENSSSCG00000009611	1376
ENSSSCG00000009612	6
ENSSSCG00000009613	126
ENSSSCG00000009614	705
ENSSSCG00000009615	52
ENSSSCG00000009616	30
ENSSSCG00000009617	41
ENSSSCG00000009618	81
ENSSSCG00000009619	0
ENSSSCG00000009620	1879
ENSSSCG00000009621	0
ENSSSCG00000018131	0
ENSSSCG00000009622	910
ENSSSCG00000009623	336
ENSSSCG00000019508	0
ENSSSCG00000009624	418
ENSSSCG00000009625	201
ENSSSCG00000009626	1818
ENSSSCG00000009627	139
ENSSSCG00000009628	855
ENSSSCG00000009629	173
ENSSSCG00000009630	64
ENSSSCG00000009631	0
ENSSSCG00000018852	0
ENSSSCG00000009632	86
ENSSSCG00000009633	220
ENSSSCG00000009634	0
ENSSSCG00000009635	51
ENSSSCG00000009636	37
ENSSSCG00000009637	78
ENSSSCG00000009638	87
ENSSSCG00000009639	0
ENSSSCG00000009640	524
ENSSSCG00000009641	119
ENSSSCG00000009642	0
ENSSSCG00000009643	11
ENSSSCG00000009644	0
ENSSSCG00000009645	0
ENSSSCG00000009646	0
ENSSSCG00000009647	0
ENSSSCG00000009648	7
ENSSSCG00000009649	0
ENSSSCG00000009650	488
ENSSSCG00000009651	3
ENSSSCG00000009652	1057
ENSSSCG00000009653	110
ENSSSCG00000009654	2
ENSSSCG00000009655	0
ENSSSCG00000009656	0
ENSSSCG00000009657	1484
ENSSSCG00000009658	2280
ENSSSCG00000009659	0
ENSSSCG00000009660	1447
ENSSSCG00000009661	0
ENSSSCG00000009662	0
ENSSSCG00000009663	107
ENSSSCG00000009664	434
ENSSSCG00000009665	2
ENSSSCG00000009666	147
ENSSSCG00000009667	8
ENSSSCG00000009668	17929
ENSSSCG00000009669	2
ENSSSCG00000009670	62
ENSSSCG00000009671	47
ENSSSCG00000009672	0
ENSSSCG00000009673	0
ENSSSCG00000009674	197
ENSSSCG00000009675	0
ENSSSCG00000009676	413
ENSSSCG00000009677	131
ENSSSCG00000009678	2
ENSSSCG00000009679	33
ENSSSCG00000009680	387
ENSSSCG00000009681	200
ENSSSCG00000009682	362
ENSSSCG00000009683	912
ENSSSCG00000020033	0
ENSSSCG00000009684	80
ENSSSCG00000009685	0
ENSSSCG00000009686	0
ENSSSCG00000009687	0
ENSSSCG00000009688	0
ENSSSCG00000009689	0
ENSSSCG00000009690	0
ENSSSCG00000009691	0
ENSSSCG00000009692	285
ENSSSCG00000009693	2
ENSSSCG00000019806	0
ENSSSCG00000018642	0
ENSSSCG00000009694	2
ENSSSCG00000009695	0
ENSSSCG00000009696	0
ENSSSCG00000009697	0
ENSSSCG00000009698	0
ENSSSCG00000009699	6
ENSSSCG00000009700	0
ENSSSCG00000009701	48
ENSSSCG00000009702	353
ENSSSCG00000009703	528
ENSSSCG00000009704	1207
ENSSSCG00000009705	393
ENSSSCG00000009706	0
ENSSSCG00000019905	0
ENSSSCG00000009707	0
ENSSSCG00000009708	0
ENSSSCG00000009709	0
ENSSSCG00000009710	105
ENSSSCG00000009711	239
ENSSSCG00000009712	93
ENSSSCG00000009713	181
ENSSSCG00000009714	476
ENSSSCG00000009715	108
ENSSSCG00000009716	312
ENSSSCG00000009717	44
ENSSSCG00000009718	13
ENSSSCG00000009719	2
ENSSSCG00000019478	0
ENSSSCG00000009720	8
ENSSSCG00000018661	0
ENSSSCG00000009721	0
ENSSSCG00000009722	283
ENSSSCG00000009723	114
ENSSSCG00000009724	0
ENSSSCG00000009725	0
ENSSSCG00000019057	0
ENSSSCG00000009726	0
ENSSSCG00000019625	0
ENSSSCG00000009727	32
ENSSSCG00000009728	193
ENSSSCG00000009729	71
ENSSSCG00000009730	67
ENSSSCG00000009731	60
ENSSSCG00000009732	995
ENSSSCG00000009733	1966
ENSSSCG00000009734	63
ENSSSCG00000020108	0
ENSSSCG00000009735	0
ENSSSCG00000009736	0
ENSSSCG00000009737	94
ENSSSCG00000020296	0
ENSSSCG00000009738	0
ENSSSCG00000018208	0
ENSSSCG00000009739	122
ENSSSCG00000009740	147
ENSSSCG00000019634	0
ENSSSCG00000009741	209
ENSSSCG00000009742	575
ENSSSCG00000009743	138
ENSSSCG00000009744	534
ENSSSCG00000009745	93
ENSSSCG00000009746	3126
ENSSSCG00000009747	277
ENSSSCG00000018125	0
ENSSSCG00000009748	6
ENSSSCG00000009749	0
ENSSSCG00000009750	3
ENSSSCG00000009751	1
ENSSSCG00000019014	0
ENSSSCG00000018240	0
ENSSSCG00000009752	0
ENSSSCG00000020035	0
ENSSSCG00000009753	3
ENSSSCG00000020440	0
ENSSSCG00000009754	0
ENSSSCG00000009755	174
ENSSSCG00000009756	0
ENSSSCG00000009757	7
ENSSSCG00000009758	35
ENSSSCG00000009759	480
ENSSSCG00000009760	19
ENSSSCG00000009761	5600
ENSSSCG00000009762	0
ENSSSCG00000018492	0
ENSSSCG00000009763	1170
ENSSSCG00000009764	88
ENSSSCG00000009765	14
ENSSSCG00000009766	430
ENSSSCG00000009767	147
ENSSSCG00000009768	36
ENSSSCG00000009769	188
ENSSSCG00000009770	239
ENSSSCG00000009771	252
ENSSSCG00000009772	6801
ENSSSCG00000009773	564
ENSSSCG00000009774	22
ENSSSCG00000009775	1388
ENSSSCG00000009776	1054
ENSSSCG00000009777	354
ENSSSCG00000009778	304
ENSSSCG00000009779	576
ENSSSCG00000009780	83
ENSSSCG00000009781	736
ENSSSCG00000009782	95
ENSSSCG00000009783	68
ENSSSCG00000009784	23
ENSSSCG00000009785	382
ENSSSCG00000009786	276
ENSSSCG00000009787	583
ENSSSCG00000009788	946
ENSSSCG00000009789	0
ENSSSCG00000009790	22
ENSSSCG00000009791	1239
ENSSSCG00000009792	387
ENSSSCG00000020521	0
ENSSSCG00000009793	3765
ENSSSCG00000009794	336
ENSSSCG00000009795	0
ENSSSCG00000009796	0
ENSSSCG00000020511	1
ENSSSCG00000020418	23
ENSSSCG00000009797	0
ENSSSCG00000009798	0
ENSSSCG00000009799	653
ENSSSCG00000009800	141
ENSSSCG00000009801	171
ENSSSCG00000009802	0
ENSSSCG00000009803	0
ENSSSCG00000019830	0
ENSSSCG00000009804	405
ENSSSCG00000009805	0
ENSSSCG00000009806	812
ENSSSCG00000009807	13
ENSSSCG00000009808	48
ENSSSCG00000009809	0
ENSSSCG00000009810	104
ENSSSCG00000020214	0
ENSSSCG00000009811	13
ENSSSCG00000009812	173
ENSSSCG00000009813	95
ENSSSCG00000009814	149
ENSSSCG00000009815	194
ENSSSCG00000009816	325
ENSSSCG00000009817	62
ENSSSCG00000009818	201
ENSSSCG00000009819	4280
ENSSSCG00000009820	174
ENSSSCG00000009821	1071
ENSSSCG00000009822	55
ENSSSCG00000009823	1163
ENSSSCG00000009824	7
ENSSSCG00000009825	602
ENSSSCG00000009826	254
ENSSSCG00000019482	0
ENSSSCG00000009827	31
ENSSSCG00000009828	1396
ENSSSCG00000009829	0
ENSSSCG00000009830	0
ENSSSCG00000009831	4
ENSSSCG00000009832	43
ENSSSCG00000009833	208
ENSSSCG00000009834	2296
ENSSSCG00000009835	237
ENSSSCG00000009836	112
ENSSSCG00000019920	0
ENSSSCG00000009837	20
ENSSSCG00000009838	1120
ENSSSCG00000009839	190
ENSSSCG00000009840	412
ENSSSCG00000009841	0
ENSSSCG00000009842	9
ENSSSCG00000009843	0
ENSSSCG00000009844	253
ENSSSCG00000009845	0
ENSSSCG00000009846	0
ENSSSCG00000020066	0
ENSSSCG00000009847	8
ENSSSCG00000009848	1375
ENSSSCG00000009849	316
ENSSSCG00000009850	1704
ENSSSCG00000009851	1418
ENSSSCG00000009852	193
ENSSSCG00000009853	2594
ENSSSCG00000009854	222
ENSSSCG00000009855	0
ENSSSCG00000018271	0
ENSSSCG00000018291	0
ENSSSCG00000009857	0
ENSSSCG00000009858	574
ENSSSCG00000018599	0
ENSSSCG00000009859	2
ENSSSCG00000009860	406
ENSSSCG00000009861	0
ENSSSCG00000009862	65
ENSSSCG00000009863	158
ENSSSCG00000020080	0
ENSSSCG00000009864	6013
ENSSSCG00000009865	193
ENSSSCG00000009866	26
ENSSSCG00000009867	6
ENSSSCG00000019229	0
ENSSSCG00000009868	532
ENSSSCG00000009869	0
ENSSSCG00000009870	4
ENSSSCG00000009871	0
ENSSSCG00000009872	1377
ENSSSCG00000009873	4
ENSSSCG00000009874	0
ENSSSCG00000009875	2
ENSSSCG00000009876	575
ENSSSCG00000009877	16
ENSSSCG00000009878	114
ENSSSCG00000009879	181
ENSSSCG00000009880	28
ENSSSCG00000009881	132
ENSSSCG00000009882	0
ENSSSCG00000009883	0
ENSSSCG00000020104	0
ENSSSCG00000009884	135
ENSSSCG00000009885	715
ENSSSCG00000009886	1009
ENSSSCG00000009887	247
ENSSSCG00000009888	423
ENSSSCG00000018365	0
ENSSSCG00000009889	342
ENSSSCG00000009890	203
ENSSSCG00000009891	3
ENSSSCG00000009892	0
ENSSSCG00000009893	4
ENSSSCG00000018102	0
ENSSSCG00000009894	370
ENSSSCG00000009895	2
ENSSSCG00000009896	0
ENSSSCG00000009897	595
ENSSSCG00000009898	1871
ENSSSCG00000009899	1069
ENSSSCG00000009900	20727
ENSSSCG00000019037	0
ENSSSCG00000018250	0
ENSSSCG00000009901	7
ENSSSCG00000009902	480
ENSSSCG00000009903	251
ENSSSCG00000009904	2199
ENSSSCG00000009905	0
ENSSSCG00000009906	929
ENSSSCG00000009907	292
ENSSSCG00000009908	34
ENSSSCG00000009909	736
ENSSSCG00000009910	2675
ENSSSCG00000009911	250
ENSSSCG00000009912	64
ENSSSCG00000009913	0
ENSSSCG00000009914	557
ENSSSCG00000009915	275
ENSSSCG00000009916	196
ENSSSCG00000009917	148
ENSSSCG00000009918	206
ENSSSCG00000009919	11
ENSSSCG00000009920	182
ENSSSCG00000009921	0
ENSSSCG00000009922	499
ENSSSCG00000009923	9
ENSSSCG00000009924	1011
ENSSSCG00000009925	719
ENSSSCG00000009926	110
ENSSSCG00000009927	0
ENSSSCG00000009928	76
ENSSSCG00000009929	55
ENSSSCG00000009930	30
ENSSSCG00000009931	124
ENSSSCG00000009932	111
ENSSSCG00000009933	837
ENSSSCG00000009934	937
ENSSSCG00000009935	0
ENSSSCG00000009936	0
ENSSSCG00000009937	49
ENSSSCG00000009938	35
ENSSSCG00000009939	15
ENSSSCG00000009940	347
ENSSSCG00000009941	0
ENSSSCG00000019927	0
ENSSSCG00000009942	0
ENSSSCG00000009943	609
ENSSSCG00000009944	4090
ENSSSCG00000009945	119
ENSSSCG00000009946	712
ENSSSCG00000009947	698
ENSSSCG00000009948	28
ENSSSCG00000009949	0
ENSSSCG00000009950	0
ENSSSCG00000009951	57
ENSSSCG00000009952	0
ENSSSCG00000009953	307
ENSSSCG00000009954	0
ENSSSCG00000009955	0
ENSSSCG00000019440	0
ENSSSCG00000009956	194
ENSSSCG00000009957	0
ENSSSCG00000009958	0
ENSSSCG00000009959	1
ENSSSCG00000009960	276
ENSSSCG00000009961	33
ENSSSCG00000009962	493
ENSSSCG00000009963	86
ENSSSCG00000009964	0
ENSSSCG00000009965	0
ENSSSCG00000009966	14
ENSSSCG00000009967	1462
ENSSSCG00000009968	1408
ENSSSCG00000009969	0
ENSSSCG00000019697	0
ENSSSCG00000009970	456
ENSSSCG00000009971	85
ENSSSCG00000009972	247
ENSSSCG00000009973	14
ENSSSCG00000009974	1352
ENSSSCG00000009975	1
ENSSSCG00000009976	301
ENSSSCG00000009977	0
ENSSSCG00000009978	563
ENSSSCG00000019402	0
ENSSSCG00000009979	0
ENSSSCG00000009980	0
ENSSSCG00000009981	294
ENSSSCG00000009982	81
ENSSSCG00000009983	74
ENSSSCG00000009984	50
ENSSSCG00000009985	0
ENSSSCG00000009986	353
ENSSSCG00000009987	35
ENSSSCG00000009988	36
ENSSSCG00000009989	347
ENSSSCG00000009990	0
ENSSSCG00000009991	42
ENSSSCG00000009992	61
ENSSSCG00000009993	58
ENSSSCG00000009994	667
ENSSSCG00000009995	0
ENSSSCG00000009996	87
ENSSSCG00000009997	0
ENSSSCG00000009998	162
ENSSSCG00000009999	189
ENSSSCG00000010000	53
ENSSSCG00000010001	35
ENSSSCG00000010002	1845
ENSSSCG00000010003	19
ENSSSCG00000010004	0
ENSSSCG00000010005	96
ENSSSCG00000010006	47
ENSSSCG00000019553	0
ENSSSCG00000010007	24
ENSSSCG00000010008	0
ENSSSCG00000010009	4
ENSSSCG00000010010	626
ENSSSCG00000010011	136
ENSSSCG00000010012	131
ENSSSCG00000010013	25
ENSSSCG00000010014	0
ENSSSCG00000010015	0
ENSSSCG00000010016	1763
ENSSSCG00000010017	4326
ENSSSCG00000010018	0
ENSSSCG00000010019	106
ENSSSCG00000010020	91
ENSSSCG00000010021	90
ENSSSCG00000010022	71
ENSSSCG00000010023	147
ENSSSCG00000010024	52
ENSSSCG00000010025	367
ENSSSCG00000010026	59
ENSSSCG00000010027	64
ENSSSCG00000010028	0
ENSSSCG00000010029	483
ENSSSCG00000010030	769
ENSSSCG00000010031	22
ENSSSCG00000010032	151
ENSSSCG00000010033	748
ENSSSCG00000010034	89
ENSSSCG00000018634	1
ENSSSCG00000010035	2994
ENSSSCG00000010036	8
ENSSSCG00000010037	0
ENSSSCG00000010038	0
ENSSSCG00000010039	23
ENSSSCG00000010040	0
ENSSSCG00000010041	0
ENSSSCG00000010042	228
ENSSSCG00000010043	0
ENSSSCG00000010044	0
ENSSSCG00000010045	0
ENSSSCG00000010046	203
ENSSSCG00000010047	0
ENSSSCG00000010048	2
ENSSSCG00000010049	0
ENSSSCG00000010050	0
ENSSSCG00000010051	228
ENSSSCG00000010052	249
ENSSSCG00000010053	1240
ENSSSCG00000010054	6
ENSSSCG00000010055	0
ENSSSCG00000010056	2
ENSSSCG00000010057	2
ENSSSCG00000010058	834
ENSSSCG00000010059	178
ENSSSCG00000010060	0
ENSSSCG00000010061	0
ENSSSCG00000010062	209
ENSSSCG00000010063	32
ENSSSCG00000010064	77
ENSSSCG00000010065	0
ENSSSCG00000010066	0
ENSSSCG00000010067	686
ENSSSCG00000010068	22
ENSSSCG00000010069	0
ENSSSCG00000010070	765
ENSSSCG00000010071	101
ENSSSCG00000010072	0
ENSSSCG00000010073	79
ENSSSCG00000010074	0
ENSSSCG00000010075	0
ENSSSCG00000010076	35
ENSSSCG00000010077	0
ENSSSCG00000010078	158
ENSSSCG00000010079	82
ENSSSCG00000010080	32
ENSSSCG00000010081	1858
ENSSSCG00000010082	73
ENSSSCG00000010083	668
ENSSSCG00000010084	20
ENSSSCG00000018360	0
ENSSSCG00000019987	0
ENSSSCG00000010085	20
ENSSSCG00000010086	3
ENSSSCG00000010087	2
ENSSSCG00000010088	1561
ENSSSCG00000010089	1
ENSSSCG00000010090	71
ENSSSCG00000010091	0
ENSSSCG00000010092	2946
ENSSSCG00000010093	0
ENSSSCG00000010094	113
ENSSSCG00000010095	573
ENSSSCG00000010096	3
ENSSSCG00000010097	642
ENSSSCG00000010098	72
ENSSSCG00000010099	60
ENSSSCG00000010100	0
ENSSSCG00000010101	1
ENSSSCG00000010102	0
ENSSSCG00000010103	21
ENSSSCG00000010104	79
ENSSSCG00000010105	322
ENSSSCG00000010106	0
ENSSSCG00000010107	468
ENSSSCG00000010108	184
ENSSSCG00000010109	844
ENSSSCG00000010110	25
ENSSSCG00000010111	705
ENSSSCG00000010112	0
ENSSSCG00000010113	0
ENSSSCG00000010114	312
ENSSSCG00000010115	2
ENSSSCG00000010116	821
ENSSSCG00000010117	116
ENSSSCG00000010118	541
ENSSSCG00000010119	188
ENSSSCG00000010120	30
ENSSSCG00000010121	406
ENSSSCG00000010122	22
ENSSSCG00000010123	1
ENSSSCG00000010124	192
ENSSSCG00000010125	49
ENSSSCG00000010126	4
ENSSSCG00000010127	4
ENSSSCG00000010128	472
ENSSSCG00000020614	0
ENSSSCG00000010129	321
ENSSSCG00000010130	66
ENSSSCG00000020411	0
ENSSSCG00000010131	35
ENSSSCG00000010132	735
ENSSSCG00000010133	112
ENSSSCG00000019684	0
ENSSSCG00000010134	442
ENSSSCG00000010135	1254
ENSSSCG00000019500	0
ENSSSCG00000010136	174
ENSSSCG00000010137	946
ENSSSCG00000018761	3
ENSSSCG00000010138	329
ENSSSCG00000010139	0
ENSSSCG00000010140	5
ENSSSCG00000010141	0
ENSSSCG00000010142	25
ENSSSCG00000020455	0
ENSSSCG00000020387	0
ENSSSCG00000010143	90
ENSSSCG00000020121	0
ENSSSCG00000010144	0
ENSSSCG00000010145	997
ENSSSCG00000010146	238
ENSSSCG00000010147	0
ENSSSCG00000010148	98
ENSSSCG00000010149	286
ENSSSCG00000010150	5937
ENSSSCG00000010151	526
ENSSSCG00000010152	0
ENSSSCG00000010153	37
ENSSSCG00000010154	139
ENSSSCG00000010155	335
ENSSSCG00000010156	1135
ENSSSCG00000010157	284
ENSSSCG00000019775	0
ENSSSCG00000010158	614
ENSSSCG00000018243	0
ENSSSCG00000010159	398
ENSSSCG00000010160	577
ENSSSCG00000010161	34
ENSSSCG00000010162	3
ENSSSCG00000010163	29
ENSSSCG00000010164	105
ENSSSCG00000010165	1
ENSSSCG00000010166	187
ENSSSCG00000010167	30
ENSSSCG00000020558	0
ENSSSCG00000010168	13
ENSSSCG00000020310	0
ENSSSCG00000010169	47
ENSSSCG00000020508	0
ENSSSCG00000020057	0
ENSSSCG00000020419	0
ENSSSCG00000020317	0
ENSSSCG00000020564	0
ENSSSCG00000010170	11
ENSSSCG00000010171	190
ENSSSCG00000010172	1405
ENSSSCG00000010173	174
ENSSSCG00000010174	270
ENSSSCG00000010175	280
ENSSSCG00000010176	215
ENSSSCG00000010177	0
ENSSSCG00000010178	18
ENSSSCG00000010179	276
ENSSSCG00000010180	375
ENSSSCG00000020476	0
ENSSSCG00000010181	4597
ENSSSCG00000010182	1
ENSSSCG00000010183	346
ENSSSCG00000010184	59
ENSSSCG00000010185	1219
ENSSSCG00000010186	268
ENSSSCG00000010187	584
ENSSSCG00000010188	154
ENSSSCG00000010189	617
ENSSSCG00000010190	3012
ENSSSCG00000010191	191
ENSSSCG00000010192	112
ENSSSCG00000010193	35
ENSSSCG00000010194	451
ENSSSCG00000010195	19
ENSSSCG00000010196	277
ENSSSCG00000010197	320
ENSSSCG00000010198	1190
ENSSSCG00000010199	1
ENSSSCG00000010200	476
ENSSSCG00000010201	1
ENSSSCG00000010202	0
ENSSSCG00000010203	5805
ENSSSCG00000019852	0
ENSSSCG00000010204	1787
ENSSSCG00000019412	0
ENSSSCG00000019501	0
ENSSSCG00000010205	19
ENSSSCG00000019953	10
ENSSSCG00000010209	3037
ENSSSCG00000010210	6
ENSSSCG00000010211	598
ENSSSCG00000018970	0
ENSSSCG00000010212	185
ENSSSCG00000010213	8
ENSSSCG00000010214	86
ENSSSCG00000010215	158
ENSSSCG00000010216	69
ENSSSCG00000010217	291
ENSSSCG00000010218	92
ENSSSCG00000010219	7339
ENSSSCG00000010220	21
ENSSSCG00000010221	8863
ENSSSCG00000010222	25
ENSSSCG00000020242	0
ENSSSCG00000010223	71
ENSSSCG00000010224	183
ENSSSCG00000010225	367
ENSSSCG00000010226	3194
ENSSSCG00000018370	0
ENSSSCG00000010227	1
ENSSSCG00000010228	4
ENSSSCG00000010229	3840
