Geneid	SRR14612094_myofibroblast_male
ENSSSCG00000016738	856
ENSSSCG00000016739	309
ENSSSCG00000016740	558
ENSSSCG00000018812	1
ENSSSCG00000016741	38
ENSSSCG00000016742	225
ENSSSCG00000019018	6
ENSSSCG00000016743	852
ENSSSCG00000016744	700
ENSSSCG00000016745	196
ENSSSCG00000016746	0
ENSSSCG00000016747	737
ENSSSCG00000016748	0
ENSSSCG00000016749	0
ENSSSCG00000016750	1937
ENSSSCG00000016751	24
ENSSSCG00000016752	0
ENSSSCG00000016753	59
ENSSSCG00000016754	12102
ENSSSCG00000016755	205
ENSSSCG00000020510	0
ENSSSCG00000016756	78
ENSSSCG00000020187	0
ENSSSCG00000016757	200
ENSSSCG00000016758	279
ENSSSCG00000019143	0
ENSSSCG00000016759	0
ENSSSCG00000016760	333
ENSSSCG00000016761	77
ENSSSCG00000016762	104
ENSSSCG00000016763	494
ENSSSCG00000016764	10565
ENSSSCG00000016765	0
ENSSSCG00000016766	10
ENSSSCG00000016767	32
ENSSSCG00000016768	180
ENSSSCG00000016769	944
ENSSSCG00000016770	1
ENSSSCG00000016771	0
ENSSSCG00000016772	828
ENSSSCG00000016773	170
ENSSSCG00000016774	57
ENSSSCG00000020441	0
ENSSSCG00000016775	244
ENSSSCG00000016776	217
ENSSSCG00000016777	68
ENSSSCG00000012834	0
ENSSSCG00000012835	0
ENSSSCG00000012836	1006
ENSSSCG00000012837	490
ENSSSCG00000012838	188
ENSSSCG00000012839	265
ENSSSCG00000012840	8284
ENSSSCG00000012841	1240
ENSSSCG00000012842	1352
ENSSSCG00000018538	5
ENSSSCG00000012843	125
ENSSSCG00000012844	183
ENSSSCG00000012845	175
ENSSSCG00000012846	847
ENSSSCG00000012847	3665
ENSSSCG00000012848	2
ENSSSCG00000012849	97
ENSSSCG00000012850	745
ENSSSCG00000012851	0
ENSSSCG00000012852	4
ENSSSCG00000012853	94
ENSSSCG00000019083	1
ENSSSCG00000012854	24
ENSSSCG00000012855	1
ENSSSCG00000012856	1406
ENSSSCG00000019528	4
ENSSSCG00000019851	1
ENSSSCG00000012857	1436
ENSSSCG00000012858	0
ENSSSCG00000012859	120
ENSSSCG00000012860	0
ENSSSCG00000012861	87
ENSSSCG00000012862	1108
ENSSSCG00000012863	0
ENSSSCG00000012864	2
ENSSSCG00000012865	133
ENSSSCG00000012866	281
ENSSSCG00000012867	4531
ENSSSCG00000012868	0
ENSSSCG00000012869	319
ENSSSCG00000012870	0
ENSSSCG00000012871	41
ENSSSCG00000012872	0
ENSSSCG00000012873	1065
ENSSSCG00000012874	208
ENSSSCG00000012875	208
ENSSSCG00000012876	477
ENSSSCG00000012877	0
ENSSSCG00000012878	309
ENSSSCG00000012879	104
ENSSSCG00000012880	1696
ENSSSCG00000012881	569
ENSSSCG00000012882	24
ENSSSCG00000012883	1
ENSSSCG00000012884	1682
ENSSSCG00000012885	2418
ENSSSCG00000012886	2058
ENSSSCG00000012887	812
ENSSSCG00000012888	0
ENSSSCG00000012889	197
ENSSSCG00000012890	295
ENSSSCG00000012891	200
ENSSSCG00000012892	200
ENSSSCG00000012893	135
ENSSSCG00000012894	35
ENSSSCG00000012895	2
ENSSSCG00000012896	435
ENSSSCG00000012897	1257
ENSSSCG00000012898	204
ENSSSCG00000012899	204
ENSSSCG00000012900	0
ENSSSCG00000012901	24
ENSSSCG00000012902	454
ENSSSCG00000012903	467
ENSSSCG00000012904	253
ENSSSCG00000012905	41
ENSSSCG00000012906	0
ENSSSCG00000012907	0
ENSSSCG00000012908	633
ENSSSCG00000012909	0
ENSSSCG00000012910	66
ENSSSCG00000012911	128
ENSSSCG00000012912	1
ENSSSCG00000012913	1719
ENSSSCG00000012914	133
ENSSSCG00000012915	114
ENSSSCG00000012916	379
ENSSSCG00000012917	31
ENSSSCG00000012918	395
ENSSSCG00000012919	41
ENSSSCG00000012920	411
ENSSSCG00000012921	391
ENSSSCG00000012922	35
ENSSSCG00000012923	331
ENSSSCG00000012924	0
ENSSSCG00000012925	26
ENSSSCG00000012926	89
ENSSSCG00000012927	69
ENSSSCG00000012928	0
ENSSSCG00000012929	98
ENSSSCG00000012930	24
ENSSSCG00000012931	180
ENSSSCG00000012932	121
ENSSSCG00000012933	4
ENSSSCG00000012934	240
ENSSSCG00000012935	441
ENSSSCG00000012936	1
ENSSSCG00000012937	220
ENSSSCG00000012938	594
ENSSSCG00000012939	162
ENSSSCG00000012940	212
ENSSSCG00000012941	1
ENSSSCG00000012942	1
ENSSSCG00000012943	216
ENSSSCG00000012944	68
ENSSSCG00000012945	508
ENSSSCG00000012946	46
ENSSSCG00000012947	69
ENSSSCG00000012948	1
ENSSSCG00000012949	465
ENSSSCG00000012950	111
ENSSSCG00000012951	54
ENSSSCG00000012952	183
ENSSSCG00000012953	496
ENSSSCG00000012954	19
ENSSSCG00000012955	303
ENSSSCG00000012956	730
ENSSSCG00000012957	1821
ENSSSCG00000012958	0
ENSSSCG00000012959	7
ENSSSCG00000012960	5
ENSSSCG00000012961	1976
ENSSSCG00000012962	186
ENSSSCG00000012963	674
ENSSSCG00000012964	0
ENSSSCG00000012965	709
ENSSSCG00000012966	341
ENSSSCG00000012967	259
ENSSSCG00000012968	135
ENSSSCG00000012969	305
ENSSSCG00000012970	2
ENSSSCG00000012971	2547
ENSSSCG00000012972	0
ENSSSCG00000012973	226
ENSSSCG00000012974	5340
ENSSSCG00000012975	6
ENSSSCG00000012976	2
ENSSSCG00000012977	298
ENSSSCG00000012978	68
ENSSSCG00000012979	276
ENSSSCG00000012980	274
ENSSSCG00000012981	1125
ENSSSCG00000012982	319
ENSSSCG00000012983	381
ENSSSCG00000012984	1137
ENSSSCG00000012985	2812
ENSSSCG00000012986	40
ENSSSCG00000012987	16
ENSSSCG00000012988	6667
ENSSSCG00000012989	133
ENSSSCG00000012990	113
ENSSSCG00000012991	222
ENSSSCG00000012992	228
ENSSSCG00000012993	9
ENSSSCG00000012994	20
ENSSSCG00000012995	522
ENSSSCG00000012996	57
ENSSSCG00000012997	162
ENSSSCG00000012998	0
ENSSSCG00000012999	2872
ENSSSCG00000013000	10
ENSSSCG00000019315	0
ENSSSCG00000013001	249
ENSSSCG00000013002	3090
ENSSSCG00000013003	98
ENSSSCG00000013004	497
ENSSSCG00000013005	631
ENSSSCG00000013006	2
ENSSSCG00000013007	306
ENSSSCG00000013008	30
ENSSSCG00000013009	0
ENSSSCG00000013010	11
ENSSSCG00000013011	39
ENSSSCG00000013012	103
ENSSSCG00000013013	231
ENSSSCG00000013014	0
ENSSSCG00000013015	0
ENSSSCG00000013016	452
ENSSSCG00000019906	0
ENSSSCG00000018349	0
ENSSSCG00000013017	1769
ENSSSCG00000013018	152
ENSSSCG00000013019	117
ENSSSCG00000013020	3
ENSSSCG00000013021	1566
ENSSSCG00000013022	18
ENSSSCG00000013023	14
ENSSSCG00000013024	0
ENSSSCG00000013025	0
ENSSSCG00000013026	0
ENSSSCG00000013027	7
ENSSSCG00000013028	351
ENSSSCG00000013029	383
ENSSSCG00000013030	133
ENSSSCG00000013031	0
ENSSSCG00000013032	211
ENSSSCG00000013033	156
ENSSSCG00000013034	2003
ENSSSCG00000013035	1253
ENSSSCG00000013036	291
ENSSSCG00000013037	409
ENSSSCG00000013038	86
ENSSSCG00000013039	190
ENSSSCG00000013040	27
ENSSSCG00000013041	87
ENSSSCG00000013042	1
ENSSSCG00000013043	16
ENSSSCG00000013044	0
ENSSSCG00000013045	829
ENSSSCG00000013046	464
ENSSSCG00000013047	82
ENSSSCG00000013048	189
ENSSSCG00000013049	90
ENSSSCG00000013050	282
ENSSSCG00000013051	5
ENSSSCG00000013052	1127
ENSSSCG00000013053	85
ENSSSCG00000013054	1522
ENSSSCG00000013055	133
ENSSSCG00000013056	25
ENSSSCG00000013057	0
ENSSSCG00000013058	0
ENSSSCG00000013059	6371
ENSSSCG00000013060	0
ENSSSCG00000013061	248
ENSSSCG00000013062	1527
ENSSSCG00000013063	107
ENSSSCG00000013064	11114
ENSSSCG00000013065	240
ENSSSCG00000013066	13
ENSSSCG00000013067	0
ENSSSCG00000013068	0
ENSSSCG00000013069	64
ENSSSCG00000013070	52
ENSSSCG00000013071	1368
ENSSSCG00000013072	1655
ENSSSCG00000013073	1974
ENSSSCG00000013074	177
ENSSSCG00000013075	1318
ENSSSCG00000013076	57
ENSSSCG00000013077	132
ENSSSCG00000013078	496
ENSSSCG00000013079	176
ENSSSCG00000013080	0
ENSSSCG00000013081	1
ENSSSCG00000013082	289
ENSSSCG00000013083	509
ENSSSCG00000013084	50
ENSSSCG00000013085	94
ENSSSCG00000013086	118
ENSSSCG00000013087	214
ENSSSCG00000013088	5
ENSSSCG00000013089	15
ENSSSCG00000013090	0
ENSSSCG00000013091	0
ENSSSCG00000013092	18
ENSSSCG00000013093	0
ENSSSCG00000013094	3333
ENSSSCG00000013095	0
ENSSSCG00000013096	0
ENSSSCG00000013097	0
ENSSSCG00000013098	0
ENSSSCG00000013099	0
ENSSSCG00000013100	0
ENSSSCG00000013101	0
ENSSSCG00000013102	1
ENSSSCG00000013103	0
ENSSSCG00000013104	3
ENSSSCG00000013105	111
ENSSSCG00000013106	0
ENSSSCG00000013107	814
ENSSSCG00000013108	0
ENSSSCG00000013109	29
ENSSSCG00000013110	332
ENSSSCG00000013111	0
ENSSSCG00000013112	146
ENSSSCG00000013113	1389
ENSSSCG00000013114	124
ENSSSCG00000013115	0
ENSSSCG00000013116	0
ENSSSCG00000013117	0
ENSSSCG00000013118	263
ENSSSCG00000013119	29
ENSSSCG00000013120	1
ENSSSCG00000013121	0
ENSSSCG00000013122	0
ENSSSCG00000013123	0
ENSSSCG00000013124	1037
ENSSSCG00000020577	0
ENSSSCG00000018435	0
ENSSSCG00000013125	720
ENSSSCG00000020276	0
ENSSSCG00000013126	0
ENSSSCG00000013127	0
ENSSSCG00000013128	0
ENSSSCG00000013129	0
ENSSSCG00000013130	0
ENSSSCG00000013131	0
ENSSSCG00000013132	0
ENSSSCG00000013133	0
ENSSSCG00000013134	0
ENSSSCG00000013135	0
ENSSSCG00000013136	0
ENSSSCG00000013137	0
ENSSSCG00000013138	0
ENSSSCG00000013139	0
ENSSSCG00000013140	0
ENSSSCG00000013141	0
ENSSSCG00000013142	0
ENSSSCG00000013143	0
ENSSSCG00000013144	0
ENSSSCG00000013145	50
ENSSSCG00000013146	1329
ENSSSCG00000013147	323
ENSSSCG00000013148	1
ENSSSCG00000013149	0
ENSSSCG00000013150	0
ENSSSCG00000013151	0
ENSSSCG00000013152	0
ENSSSCG00000013153	0
ENSSSCG00000013154	35
ENSSSCG00000013155	1050
ENSSSCG00000013156	0
ENSSSCG00000013157	0
ENSSSCG00000013158	0
ENSSSCG00000013159	0
ENSSSCG00000013160	0
ENSSSCG00000013161	0
ENSSSCG00000013162	0
ENSSSCG00000013163	0
ENSSSCG00000013164	0
ENSSSCG00000013165	0
ENSSSCG00000013166	0
ENSSSCG00000013167	0
ENSSSCG00000013168	0
ENSSSCG00000013169	0
ENSSSCG00000013170	0
ENSSSCG00000013171	1451
ENSSSCG00000013172	0
ENSSSCG00000013173	0
ENSSSCG00000013174	3939
ENSSSCG00000013175	4
ENSSSCG00000013176	268
ENSSSCG00000013177	136
ENSSSCG00000013178	1372
ENSSSCG00000013179	157
ENSSSCG00000013180	2
ENSSSCG00000019281	0
ENSSSCG00000013181	715
ENSSSCG00000013182	0
ENSSSCG00000013183	0
ENSSSCG00000013184	0
ENSSSCG00000013185	0
ENSSSCG00000013186	0
ENSSSCG00000013187	0
ENSSSCG00000013188	0
ENSSSCG00000013189	0
ENSSSCG00000013190	0
ENSSSCG00000013191	0
ENSSSCG00000013192	0
ENSSSCG00000013193	0
ENSSSCG00000013194	0
ENSSSCG00000013195	0
ENSSSCG00000013196	0
ENSSSCG00000013197	0
ENSSSCG00000013198	0
ENSSSCG00000013199	0
ENSSSCG00000013200	0
ENSSSCG00000013201	0
ENSSSCG00000013202	0
ENSSSCG00000013203	0
ENSSSCG00000013204	0
ENSSSCG00000013205	1
ENSSSCG00000013206	0
ENSSSCG00000013207	0
ENSSSCG00000013208	0
ENSSSCG00000013209	0
ENSSSCG00000013210	0
ENSSSCG00000013211	0
ENSSSCG00000013212	0
ENSSSCG00000013213	0
ENSSSCG00000013214	0
ENSSSCG00000013215	0
ENSSSCG00000013216	0
ENSSSCG00000013217	0
ENSSSCG00000013218	0
ENSSSCG00000013219	8
ENSSSCG00000013220	223
ENSSSCG00000019718	0
ENSSSCG00000013221	778
ENSSSCG00000013222	182
ENSSSCG00000013223	418
ENSSSCG00000018623	0
ENSSSCG00000019928	0
ENSSSCG00000013224	27
ENSSSCG00000013225	11
ENSSSCG00000013226	166
ENSSSCG00000013227	222
ENSSSCG00000013228	0
ENSSSCG00000013229	320
ENSSSCG00000013230	0
ENSSSCG00000013231	1
ENSSSCG00000013232	345
ENSSSCG00000013233	706
ENSSSCG00000013234	34
ENSSSCG00000013235	94
ENSSSCG00000013236	2
ENSSSCG00000013237	4
ENSSSCG00000013238	377
ENSSSCG00000013239	1223
ENSSSCG00000013240	1
ENSSSCG00000013241	161
ENSSSCG00000013242	154
ENSSSCG00000013243	229
ENSSSCG00000013244	348
ENSSSCG00000013245	466
ENSSSCG00000013246	46
ENSSSCG00000020542	0
ENSSSCG00000013247	0
ENSSSCG00000013248	376
ENSSSCG00000013249	1102
ENSSSCG00000013250	0
ENSSSCG00000013251	58
ENSSSCG00000013252	9
ENSSSCG00000013253	397
ENSSSCG00000020288	0
ENSSSCG00000019604	0
ENSSSCG00000018587	1
ENSSSCG00000020434	0
ENSSSCG00000013254	3
ENSSSCG00000013255	60
ENSSSCG00000013256	592
ENSSSCG00000013257	561
ENSSSCG00000013258	53
ENSSSCG00000013259	687
ENSSSCG00000013260	690
ENSSSCG00000013261	2
ENSSSCG00000013262	146
ENSSSCG00000013263	2564
ENSSSCG00000013264	267
ENSSSCG00000013265	0
ENSSSCG00000013266	21
ENSSSCG00000013267	94
ENSSSCG00000013268	26
ENSSSCG00000013269	642
ENSSSCG00000013270	208
ENSSSCG00000013271	0
ENSSSCG00000013272	113
ENSSSCG00000013273	1
ENSSSCG00000013274	0
ENSSSCG00000013275	0
ENSSSCG00000013276	4
ENSSSCG00000013277	41
ENSSSCG00000013278	25
ENSSSCG00000013279	53
ENSSSCG00000020526	0
ENSSSCG00000013280	0
ENSSSCG00000013281	1795
ENSSSCG00000013282	42
ENSSSCG00000013283	6
ENSSSCG00000018959	0
ENSSSCG00000019121	0
ENSSSCG00000019175	0
ENSSSCG00000013284	665
ENSSSCG00000013285	1738
ENSSSCG00000013286	1
ENSSSCG00000013287	0
ENSSSCG00000013288	0
ENSSSCG00000013289	0
ENSSSCG00000013290	0
ENSSSCG00000013291	253
ENSSSCG00000013292	42
ENSSSCG00000013293	159
ENSSSCG00000013294	48
ENSSSCG00000013295	433
ENSSSCG00000013296	0
ENSSSCG00000013297	4323
ENSSSCG00000013298	199
ENSSSCG00000020107	0
ENSSSCG00000013299	257
ENSSSCG00000013300	0
ENSSSCG00000013301	0
ENSSSCG00000013302	605
ENSSSCG00000013303	56
ENSSSCG00000019322	0
ENSSSCG00000013304	428
ENSSSCG00000013305	4126
ENSSSCG00000013306	0
ENSSSCG00000013307	31
ENSSSCG00000013308	268
ENSSSCG00000013309	1423
ENSSSCG00000013310	0
ENSSSCG00000013311	2
ENSSSCG00000013312	1360
ENSSSCG00000013313	80
ENSSSCG00000013314	1928
ENSSSCG00000013315	1657
ENSSSCG00000013316	0
ENSSSCG00000013317	0
ENSSSCG00000013318	12436
ENSSSCG00000013319	8
ENSSSCG00000019118	0
ENSSSCG00000013320	118
ENSSSCG00000013321	79
ENSSSCG00000013322	133
ENSSSCG00000013323	126
ENSSSCG00000013324	7
ENSSSCG00000013325	2
ENSSSCG00000013326	4
ENSSSCG00000019453	0
ENSSSCG00000013327	238
ENSSSCG00000013328	0
ENSSSCG00000013329	0
ENSSSCG00000013330	0
ENSSSCG00000013331	42
ENSSSCG00000013332	106
ENSSSCG00000019797	2
ENSSSCG00000013333	514
ENSSSCG00000013334	557
ENSSSCG00000013335	332
ENSSSCG00000013336	167
ENSSSCG00000013337	0
ENSSSCG00000018493	0
ENSSSCG00000013338	0
ENSSSCG00000013339	1
ENSSSCG00000013340	0
ENSSSCG00000019542	0
ENSSSCG00000013341	0
ENSSSCG00000020576	0
ENSSSCG00000018221	0
ENSSSCG00000018445	0
ENSSSCG00000018314	0
ENSSSCG00000013342	55
ENSSSCG00000013343	0
ENSSSCG00000013344	2
ENSSSCG00000019003	0
ENSSSCG00000013345	1
ENSSSCG00000013346	0
ENSSSCG00000013347	77
ENSSSCG00000013348	25
ENSSSCG00000013349	197
ENSSSCG00000019128	0
ENSSSCG00000020098	0
ENSSSCG00000013350	0
ENSSSCG00000013351	77
ENSSSCG00000018819	0
ENSSSCG00000013352	56
ENSSSCG00000013353	42
ENSSSCG00000013354	0
ENSSSCG00000013355	755
ENSSSCG00000013356	0
ENSSSCG00000013357	0
ENSSSCG00000018766	0
ENSSSCG00000013358	0
ENSSSCG00000013359	0
ENSSSCG00000013360	21
ENSSSCG00000019443	0
ENSSSCG00000013361	436
ENSSSCG00000013362	425
ENSSSCG00000019304	0
ENSSSCG00000013363	1
ENSSSCG00000013364	811
ENSSSCG00000013365	0
ENSSSCG00000020501	0
ENSSSCG00000013366	16978
ENSSSCG00000013367	595
ENSSSCG00000013368	663
ENSSSCG00000013369	1
ENSSSCG00000013370	25
ENSSSCG00000013371	100
ENSSSCG00000013372	0
ENSSSCG00000013373	95
ENSSSCG00000013374	2
ENSSSCG00000013375	0
ENSSSCG00000013376	0
ENSSSCG00000020482	0
ENSSSCG00000013377	0
ENSSSCG00000013378	0
ENSSSCG00000013379	1
ENSSSCG00000013380	2578
ENSSSCG00000013381	3276
ENSSSCG00000018117	1
ENSSSCG00000018524	0
ENSSSCG00000019870	0
ENSSSCG00000013382	84
ENSSSCG00000013383	1040
ENSSSCG00000013384	226
ENSSSCG00000013385	0
ENSSSCG00000013386	0
ENSSSCG00000019692	0
ENSSSCG00000013387	41
ENSSSCG00000013388	151
ENSSSCG00000013389	298
ENSSSCG00000013390	405
ENSSSCG00000013391	763
ENSSSCG00000013392	1444
ENSSSCG00000013393	745
ENSSSCG00000013394	0
ENSSSCG00000013395	346
ENSSSCG00000013396	121
ENSSSCG00000013397	14
ENSSSCG00000013398	3
ENSSSCG00000013399	547
ENSSSCG00000013400	6781
ENSSSCG00000013401	13164
ENSSSCG00000013402	1340
ENSSSCG00000019714	0
ENSSSCG00000013403	53
ENSSSCG00000013404	503
ENSSSCG00000013405	36938
ENSSSCG00000019944	5
ENSSSCG00000013406	463
ENSSSCG00000013407	7
ENSSSCG00000013408	459
ENSSSCG00000013409	1062
ENSSSCG00000013410	790
ENSSSCG00000013411	198
ENSSSCG00000013412	101
ENSSSCG00000013413	0
ENSSSCG00000013414	7
ENSSSCG00000013415	0
ENSSSCG00000013416	447
ENSSSCG00000013417	2
ENSSSCG00000013418	25
ENSSSCG00000018893	0
ENSSSCG00000013419	644
ENSSSCG00000013420	0
ENSSSCG00000013421	4200
ENSSSCG00000013422	40
ENSSSCG00000013423	160
ENSSSCG00000013424	164
ENSSSCG00000013425	0
ENSSSCG00000013426	302
ENSSSCG00000013427	1132
ENSSSCG00000013428	12
ENSSSCG00000013429	667
ENSSSCG00000013430	69
ENSSSCG00000013431	683
ENSSSCG00000013432	708
ENSSSCG00000013433	547
ENSSSCG00000013434	0
ENSSSCG00000019211	330
ENSSSCG00000013435	1071
ENSSSCG00000013436	116
ENSSSCG00000013437	448
ENSSSCG00000013438	0
ENSSSCG00000013439	0
ENSSSCG00000013440	2
ENSSSCG00000013441	112
ENSSSCG00000013442	870
ENSSSCG00000013443	12
ENSSSCG00000013444	1760
ENSSSCG00000013445	1474
ENSSSCG00000013446	288
ENSSSCG00000013447	435
ENSSSCG00000013448	806
ENSSSCG00000013449	460
ENSSSCG00000013450	9
ENSSSCG00000013451	463
ENSSSCG00000013452	2
ENSSSCG00000013453	162
ENSSSCG00000013454	205
ENSSSCG00000013455	18
ENSSSCG00000013456	749
ENSSSCG00000013457	808
ENSSSCG00000013458	124
ENSSSCG00000013459	420
ENSSSCG00000013460	3688
ENSSSCG00000013461	0
ENSSSCG00000013462	0
ENSSSCG00000013463	80
ENSSSCG00000013464	212
ENSSSCG00000013465	0
ENSSSCG00000013466	123
ENSSSCG00000013467	422
ENSSSCG00000013468	267
ENSSSCG00000013469	10
ENSSSCG00000013470	25
ENSSSCG00000020016	0
ENSSSCG00000013471	39
ENSSSCG00000013472	374
ENSSSCG00000013473	25
ENSSSCG00000013474	3
ENSSSCG00000013475	578
ENSSSCG00000020278	0
ENSSSCG00000013476	0
ENSSSCG00000013477	1952
ENSSSCG00000013478	49
ENSSSCG00000013479	414
ENSSSCG00000013480	0
ENSSSCG00000013481	150
ENSSSCG00000013482	307
ENSSSCG00000013483	410
ENSSSCG00000013484	5978
ENSSSCG00000013485	10
ENSSSCG00000013486	32
ENSSSCG00000013487	361
ENSSSCG00000013488	0
ENSSSCG00000013489	195
ENSSSCG00000013490	238
ENSSSCG00000013491	0
ENSSSCG00000013492	133
ENSSSCG00000013493	0
ENSSSCG00000013494	0
ENSSSCG00000013495	1
ENSSSCG00000013496	2
ENSSSCG00000013497	18
ENSSSCG00000013498	5
ENSSSCG00000013499	96
ENSSSCG00000013500	728
ENSSSCG00000013501	0
ENSSSCG00000013502	108
ENSSSCG00000013503	2
ENSSSCG00000013504	0
ENSSSCG00000013505	31
ENSSSCG00000013506	0
ENSSSCG00000013507	79
ENSSSCG00000013508	1422
ENSSSCG00000013509	194
ENSSSCG00000013510	1014
ENSSSCG00000013511	421
ENSSSCG00000013512	0
ENSSSCG00000013513	0
ENSSSCG00000013514	0
ENSSSCG00000013515	0
ENSSSCG00000013516	2
ENSSSCG00000013517	172
ENSSSCG00000013518	348
ENSSSCG00000013519	0
ENSSSCG00000013520	227
ENSSSCG00000013521	92
ENSSSCG00000013522	254
ENSSSCG00000013523	597
ENSSSCG00000013524	150
ENSSSCG00000013525	2062
ENSSSCG00000013526	825
ENSSSCG00000013527	0
ENSSSCG00000018797	0
ENSSSCG00000013528	90
ENSSSCG00000013529	7
ENSSSCG00000013530	0
ENSSSCG00000013531	11
ENSSSCG00000013532	20
ENSSSCG00000013533	543
ENSSSCG00000013534	430
ENSSSCG00000013535	58
ENSSSCG00000013536	0
ENSSSCG00000013537	0
ENSSSCG00000013538	1748
ENSSSCG00000013539	446
ENSSSCG00000013540	0
ENSSSCG00000013541	64
ENSSSCG00000013542	84
ENSSSCG00000013543	1
ENSSSCG00000013544	45
ENSSSCG00000013545	116
ENSSSCG00000019105	0
ENSSSCG00000013546	0
ENSSSCG00000013547	0
ENSSSCG00000013548	0
ENSSSCG00000013549	0
ENSSSCG00000019201	49
ENSSSCG00000013550	92
ENSSSCG00000013551	46
ENSSSCG00000013552	110
ENSSSCG00000013553	0
ENSSSCG00000013554	322
ENSSSCG00000013555	2
ENSSSCG00000013556	0
ENSSSCG00000013557	0
ENSSSCG00000013558	0
ENSSSCG00000013559	0
ENSSSCG00000013560	11
ENSSSCG00000013561	0
ENSSSCG00000013562	0
ENSSSCG00000013563	13
ENSSSCG00000013564	39
ENSSSCG00000013565	20
ENSSSCG00000013566	54
ENSSSCG00000013567	0
ENSSSCG00000013568	300
ENSSSCG00000013569	3
ENSSSCG00000013570	107
ENSSSCG00000013571	0
ENSSSCG00000013572	544
ENSSSCG00000013573	179
ENSSSCG00000013574	0
ENSSSCG00000013575	0
ENSSSCG00000013576	173
ENSSSCG00000013577	0
ENSSSCG00000013578	0
ENSSSCG00000013579	0
ENSSSCG00000013580	0
ENSSSCG00000013581	46
ENSSSCG00000013582	460
ENSSSCG00000013583	1
ENSSSCG00000013584	1
ENSSSCG00000013585	229
ENSSSCG00000013586	105
ENSSSCG00000013587	0
ENSSSCG00000013588	183
ENSSSCG00000013589	92
ENSSSCG00000013590	8
ENSSSCG00000013591	256
ENSSSCG00000013592	1055
ENSSSCG00000013593	0
ENSSSCG00000013594	0
ENSSSCG00000019045	0
ENSSSCG00000013595	49
ENSSSCG00000013596	207
ENSSSCG00000013597	1431
ENSSSCG00000013598	12
ENSSSCG00000013599	250
ENSSSCG00000013600	1282
ENSSSCG00000013601	428
ENSSSCG00000013602	2254
ENSSSCG00000013603	117
ENSSSCG00000013604	3
ENSSSCG00000013605	0
ENSSSCG00000013606	0
ENSSSCG00000013607	8
ENSSSCG00000013608	164
ENSSSCG00000013609	0
ENSSSCG00000013610	0
ENSSSCG00000013611	0
ENSSSCG00000019784	0
ENSSSCG00000013612	0
ENSSSCG00000013613	418
ENSSSCG00000013614	12218
ENSSSCG00000013615	338
ENSSSCG00000013616	106
ENSSSCG00000013617	1
ENSSSCG00000013618	28
ENSSSCG00000013619	85
ENSSSCG00000013620	56
ENSSSCG00000013621	10
ENSSSCG00000013622	71
ENSSSCG00000013623	187
ENSSSCG00000013624	0
ENSSSCG00000013625	9
ENSSSCG00000013626	1
ENSSSCG00000013627	2206
ENSSSCG00000013628	838
ENSSSCG00000013629	1708
ENSSSCG00000019702	2
ENSSSCG00000013630	967
ENSSSCG00000018132	0
ENSSSCG00000013631	209
ENSSSCG00000013632	5
ENSSSCG00000013633	1067
ENSSSCG00000013634	1224
ENSSSCG00000013635	68
ENSSSCG00000013636	0
ENSSSCG00000013637	91
ENSSSCG00000013638	1684
ENSSSCG00000013639	4566
ENSSSCG00000013640	1037
ENSSSCG00000013641	522
ENSSSCG00000013642	66
ENSSSCG00000013643	138
ENSSSCG00000013644	133
ENSSSCG00000013645	123
ENSSSCG00000013646	1
ENSSSCG00000019062	0
ENSSSCG00000013647	1360
ENSSSCG00000013648	1586
ENSSSCG00000013649	47
ENSSSCG00000013650	423
ENSSSCG00000013651	140
ENSSSCG00000013652	0
ENSSSCG00000013653	10
ENSSSCG00000013654	4
ENSSSCG00000013655	1504
ENSSSCG00000013656	245
ENSSSCG00000013657	394
ENSSSCG00000013658	667
ENSSSCG00000013659	411
ENSSSCG00000013660	1507
ENSSSCG00000013661	3
ENSSSCG00000013662	215
ENSSSCG00000019956	1
ENSSSCG00000018591	1
ENSSSCG00000013663	5
ENSSSCG00000013664	13
ENSSSCG00000013665	1
ENSSSCG00000013666	0
ENSSSCG00000013667	450
ENSSSCG00000013668	27
ENSSSCG00000013669	354
ENSSSCG00000013670	127
ENSSSCG00000013671	43
ENSSSCG00000013672	0
ENSSSCG00000013673	0
ENSSSCG00000013674	0
ENSSSCG00000013675	0
ENSSSCG00000013676	0
ENSSSCG00000013677	0
ENSSSCG00000013678	0
ENSSSCG00000013679	0
ENSSSCG00000013680	0
ENSSSCG00000013681	0
ENSSSCG00000013682	0
ENSSSCG00000013683	1
ENSSSCG00000013684	0
ENSSSCG00000013685	0
ENSSSCG00000013686	0
ENSSSCG00000013687	0
ENSSSCG00000013688	0
ENSSSCG00000013689	0
ENSSSCG00000013690	0
ENSSSCG00000013691	0
ENSSSCG00000013692	0
ENSSSCG00000013693	0
ENSSSCG00000013694	0
ENSSSCG00000013695	0
ENSSSCG00000013696	0
ENSSSCG00000013697	0
ENSSSCG00000013698	0
ENSSSCG00000013699	0
ENSSSCG00000013700	0
ENSSSCG00000013701	1
ENSSSCG00000013702	0
ENSSSCG00000013703	0
ENSSSCG00000013704	211
ENSSSCG00000013705	0
ENSSSCG00000013706	0
ENSSSCG00000013707	3
ENSSSCG00000013708	0
ENSSSCG00000013709	0
ENSSSCG00000013710	0
ENSSSCG00000013711	0
ENSSSCG00000013712	0
ENSSSCG00000013713	0
ENSSSCG00000013714	0
ENSSSCG00000013715	83
