Geneid	SRR14612090_fibroblast_male
ENSSSCG00000008253	0
ENSSSCG00000008254	11
ENSSSCG00000008255	0
ENSSSCG00000008256	0
ENSSSCG00000008257	4041
ENSSSCG00000008258	0
ENSSSCG00000018655	0
ENSSSCG00000008259	4
ENSSSCG00000020331	0
ENSSSCG00000008260	109
ENSSSCG00000019926	0
ENSSSCG00000019889	0
ENSSSCG00000008261	927
ENSSSCG00000008262	282
ENSSSCG00000008263	0
ENSSSCG00000008264	0
ENSSSCG00000008265	292
ENSSSCG00000008266	1452
ENSSSCG00000008267	132
ENSSSCG00000008268	535
ENSSSCG00000008269	0
ENSSSCG00000008270	403
ENSSSCG00000008271	178
ENSSSCG00000008272	104
ENSSSCG00000008273	46
ENSSSCG00000008274	1097
ENSSSCG00000008275	93
ENSSSCG00000008276	0
ENSSSCG00000008277	19
ENSSSCG00000008278	0
ENSSSCG00000008279	17
ENSSSCG00000008280	247
ENSSSCG00000008281	137
ENSSSCG00000008282	54
ENSSSCG00000008283	1007
ENSSSCG00000008284	10
ENSSSCG00000008285	0
ENSSSCG00000018645	0
ENSSSCG00000008286	158
ENSSSCG00000008287	102
ENSSSCG00000008288	429
ENSSSCG00000019519	0
ENSSSCG00000008289	134
ENSSSCG00000008290	1415
ENSSSCG00000008291	276
ENSSSCG00000008292	499
ENSSSCG00000008293	79
ENSSSCG00000008294	105
ENSSSCG00000008295	10
ENSSSCG00000008296	0
ENSSSCG00000008297	48
ENSSSCG00000008298	103
ENSSSCG00000008299	0
ENSSSCG00000008300	207
ENSSSCG00000008301	0
ENSSSCG00000008302	0
ENSSSCG00000008303	2507
ENSSSCG00000008304	122
ENSSSCG00000008305	185
ENSSSCG00000008306	0
ENSSSCG00000008307	1
ENSSSCG00000008308	0
ENSSSCG00000020642	0
ENSSSCG00000019101	0
ENSSSCG00000008309	597
ENSSSCG00000008310	364
ENSSSCG00000008311	214
ENSSSCG00000008312	143
ENSSSCG00000008313	25
ENSSSCG00000008314	0
ENSSSCG00000008315	27
ENSSSCG00000008316	712
ENSSSCG00000008317	255
ENSSSCG00000008318	38
ENSSSCG00000008319	14
ENSSSCG00000008320	2
ENSSSCG00000008321	0
ENSSSCG00000008322	36
ENSSSCG00000008323	0
ENSSSCG00000008324	2
ENSSSCG00000020295	0
ENSSSCG00000008326	0
ENSSSCG00000008327	125
ENSSSCG00000008328	587
ENSSSCG00000008329	83
ENSSSCG00000008330	732
ENSSSCG00000008331	196
ENSSSCG00000008332	207
ENSSSCG00000008333	984
ENSSSCG00000008334	60
ENSSSCG00000008335	253
ENSSSCG00000008336	1022
ENSSSCG00000008337	421
ENSSSCG00000008338	132
ENSSSCG00000008339	1132
ENSSSCG00000018297	0
ENSSSCG00000020370	0
ENSSSCG00000008340	1717
ENSSSCG00000008341	0
ENSSSCG00000008342	0
ENSSSCG00000008343	2
ENSSSCG00000008344	9
ENSSSCG00000008345	0
ENSSSCG00000008346	633
ENSSSCG00000008347	26
ENSSSCG00000008348	1
ENSSSCG00000008349	382
ENSSSCG00000008350	298
ENSSSCG00000008351	39
ENSSSCG00000008352	423
ENSSSCG00000008353	96
ENSSSCG00000008354	259
ENSSSCG00000019420	0
ENSSSCG00000008355	145
ENSSSCG00000008356	154
ENSSSCG00000008357	183
ENSSSCG00000008358	4034
ENSSSCG00000008359	4048
ENSSSCG00000008360	212
ENSSSCG00000020182	0
ENSSSCG00000008361	197
ENSSSCG00000008362	296
ENSSSCG00000008363	456
ENSSSCG00000008364	0
ENSSSCG00000008365	125
ENSSSCG00000008366	316
ENSSSCG00000008367	343
ENSSSCG00000008368	1751
ENSSSCG00000018105	0
ENSSSCG00000008369	482
ENSSSCG00000008370	0
ENSSSCG00000008371	0
ENSSSCG00000008372	630
ENSSSCG00000008373	35
ENSSSCG00000008374	610
ENSSSCG00000008375	227
ENSSSCG00000008376	164
ENSSSCG00000008377	2429
ENSSSCG00000008378	69
ENSSSCG00000008379	71
ENSSSCG00000008380	70
ENSSSCG00000008381	92
ENSSSCG00000019479	0
ENSSSCG00000008382	2470
ENSSSCG00000008383	56
ENSSSCG00000008384	0
ENSSSCG00000008385	105
ENSSSCG00000008386	112
ENSSSCG00000008387	323
ENSSSCG00000008388	225
ENSSSCG00000008389	179
ENSSSCG00000008390	7
ENSSSCG00000008391	6
ENSSSCG00000008392	2
ENSSSCG00000019651	0
ENSSSCG00000008393	0
ENSSSCG00000008394	25
ENSSSCG00000008395	221
ENSSSCG00000020022	0
ENSSSCG00000008396	30
ENSSSCG00000019079	0
ENSSSCG00000018931	0
ENSSSCG00000019836	0
ENSSSCG00000018569	0
ENSSSCG00000008397	268
ENSSSCG00000018713	0
ENSSSCG00000018640	0
ENSSSCG00000008398	907
ENSSSCG00000008399	204
ENSSSCG00000008400	140
ENSSSCG00000008401	987
ENSSSCG00000008402	4
ENSSSCG00000008403	2761
ENSSSCG00000008404	193
ENSSSCG00000008405	75
ENSSSCG00000008406	1486
ENSSSCG00000008407	2824
ENSSSCG00000008408	5036
ENSSSCG00000008409	3844
ENSSSCG00000018247	4
ENSSSCG00000019406	0
ENSSSCG00000008410	0
ENSSSCG00000008411	116
ENSSSCG00000008412	1500
ENSSSCG00000008413	5
ENSSSCG00000008414	1528
ENSSSCG00000008415	199
ENSSSCG00000008416	16
ENSSSCG00000008417	0
ENSSSCG00000018273	0
ENSSSCG00000008418	0
ENSSSCG00000008419	0
ENSSSCG00000008420	0
ENSSSCG00000008421	0
ENSSSCG00000008422	1645
ENSSSCG00000008423	297
ENSSSCG00000008424	226
ENSSSCG00000008425	672
ENSSSCG00000008426	25
ENSSSCG00000008427	79
ENSSSCG00000008428	226
ENSSSCG00000008429	0
ENSSSCG00000008430	112
ENSSSCG00000008431	643
ENSSSCG00000008432	0
ENSSSCG00000008433	3482
ENSSSCG00000008435	695
ENSSSCG00000008436	0
ENSSSCG00000008437	432
ENSSSCG00000008438	136
ENSSSCG00000008439	1183
ENSSSCG00000020001	0
ENSSSCG00000008440	16
ENSSSCG00000008441	9
ENSSSCG00000008442	0
ENSSSCG00000008443	5557
ENSSSCG00000008444	58
ENSSSCG00000008445	156
ENSSSCG00000008446	27
ENSSSCG00000008447	4
ENSSSCG00000008448	353
ENSSSCG00000008449	117
ENSSSCG00000008450	0
ENSSSCG00000008451	950
ENSSSCG00000020378	0
ENSSSCG00000008452	1486
ENSSSCG00000008453	0
ENSSSCG00000008454	0
ENSSSCG00000008455	0
ENSSSCG00000008456	72
ENSSSCG00000008457	122
ENSSSCG00000008458	0
ENSSSCG00000008459	347
ENSSSCG00000008460	405
ENSSSCG00000008461	746
ENSSSCG00000008462	0
ENSSSCG00000008463	25
ENSSSCG00000008464	86
ENSSSCG00000019636	0
ENSSSCG00000008465	0
ENSSSCG00000008466	1508
ENSSSCG00000008467	376
ENSSSCG00000008468	1283
ENSSSCG00000018663	0
ENSSSCG00000008469	0
ENSSSCG00000020048	0
ENSSSCG00000008470	109
ENSSSCG00000008471	4
ENSSSCG00000008472	0
ENSSSCG00000008473	1
ENSSSCG00000008474	183
ENSSSCG00000008475	206
ENSSSCG00000008476	114
ENSSSCG00000008477	3
ENSSSCG00000008478	809
ENSSSCG00000008479	517
ENSSSCG00000008480	48
ENSSSCG00000008481	9
ENSSSCG00000018531	0
ENSSSCG00000008482	139
ENSSSCG00000008483	0
ENSSSCG00000008484	507
ENSSSCG00000008485	193
ENSSSCG00000008486	204
ENSSSCG00000018754	0
ENSSSCG00000008487	307
ENSSSCG00000018220	0
ENSSSCG00000008488	23
ENSSSCG00000008489	6580
ENSSSCG00000008490	3417
ENSSSCG00000008491	19
ENSSSCG00000008492	80
ENSSSCG00000008493	1380
ENSSSCG00000008494	58
ENSSSCG00000008495	1089
ENSSSCG00000008496	111
ENSSSCG00000008497	148
ENSSSCG00000008498	508
ENSSSCG00000008499	459
ENSSSCG00000008500	0
ENSSSCG00000008501	0
ENSSSCG00000008502	2208
ENSSSCG00000008503	134
ENSSSCG00000008504	1895
ENSSSCG00000008505	0
ENSSSCG00000008506	32
ENSSSCG00000008507	0
ENSSSCG00000019040	0
ENSSSCG00000008508	640
ENSSSCG00000008509	183
ENSSSCG00000008510	13831
ENSSSCG00000008511	38
ENSSSCG00000020343	0
ENSSSCG00000020076	0
ENSSSCG00000008512	109
ENSSSCG00000020068	0
ENSSSCG00000008513	466
ENSSSCG00000018619	0
ENSSSCG00000008514	104
ENSSSCG00000008515	644
ENSSSCG00000020219	0
ENSSSCG00000008516	314
ENSSSCG00000008517	329
ENSSSCG00000008518	45
ENSSSCG00000008519	725
ENSSSCG00000008520	216
ENSSSCG00000008521	0
ENSSSCG00000008522	0
ENSSSCG00000008523	0
ENSSSCG00000008524	0
ENSSSCG00000019689	0
ENSSSCG00000008525	0
ENSSSCG00000008526	126
ENSSSCG00000018098	0
ENSSSCG00000008527	36
ENSSSCG00000008528	279
ENSSSCG00000008529	662
ENSSSCG00000008530	1246
ENSSSCG00000008531	2078
ENSSSCG00000008532	0
ENSSSCG00000008533	0
ENSSSCG00000008534	0
ENSSSCG00000008535	347
ENSSSCG00000008536	326
ENSSSCG00000008537	55
ENSSSCG00000008538	0
ENSSSCG00000008539	0
ENSSSCG00000008540	4653
ENSSSCG00000018475	0
ENSSSCG00000008541	0
ENSSSCG00000008542	20
ENSSSCG00000008543	26
ENSSSCG00000008544	0
ENSSSCG00000008545	35
ENSSSCG00000008546	470
ENSSSCG00000008547	18
ENSSSCG00000008548	210
ENSSSCG00000008549	509
ENSSSCG00000008550	444
ENSSSCG00000008551	0
ENSSSCG00000008552	0
ENSSSCG00000008553	372
ENSSSCG00000008554	4
ENSSSCG00000008555	87
ENSSSCG00000008556	118
ENSSSCG00000008557	3626
ENSSSCG00000008558	55
ENSSSCG00000008559	1492
ENSSSCG00000008560	0
ENSSSCG00000008561	30
ENSSSCG00000008562	270
ENSSSCG00000008563	0
ENSSSCG00000008564	0
ENSSSCG00000008565	0
ENSSSCG00000008566	0
ENSSSCG00000008567	0
ENSSSCG00000008568	0
ENSSSCG00000008569	1768
ENSSSCG00000008570	0
ENSSSCG00000008571	1685
ENSSSCG00000008572	35
ENSSSCG00000008573	1222
ENSSSCG00000018678	0
ENSSSCG00000008574	240
ENSSSCG00000008575	825
ENSSSCG00000008576	84
ENSSSCG00000008577	8
ENSSSCG00000008578	128
ENSSSCG00000008579	29
ENSSSCG00000008580	15
ENSSSCG00000008581	348
ENSSSCG00000008582	0
ENSSSCG00000008583	178
ENSSSCG00000008584	0
ENSSSCG00000008585	0
ENSSSCG00000008586	15
ENSSSCG00000008587	496
ENSSSCG00000008588	56
ENSSSCG00000008589	100
ENSSSCG00000008590	8
ENSSSCG00000008591	46
ENSSSCG00000008592	180
ENSSSCG00000008593	173
ENSSSCG00000008594	0
ENSSSCG00000008595	0
ENSSSCG00000008596	0
ENSSSCG00000008597	73
ENSSSCG00000008598	1004
ENSSSCG00000008599	1
ENSSSCG00000008600	1465
ENSSSCG00000008601	156
ENSSSCG00000008602	4574
ENSSSCG00000008603	3
ENSSSCG00000008604	329
ENSSSCG00000008605	14
ENSSSCG00000008606	91
ENSSSCG00000008607	1
ENSSSCG00000020040	0
ENSSSCG00000008608	121
ENSSSCG00000008609	1
ENSSSCG00000008610	0
ENSSSCG00000008611	148
ENSSSCG00000008612	0
ENSSSCG00000008613	21
ENSSSCG00000008614	1136
ENSSSCG00000008615	0
ENSSSCG00000008616	0
ENSSSCG00000019198	0
ENSSSCG00000018980	0
ENSSSCG00000008617	27
ENSSSCG00000020466	0
ENSSSCG00000008618	0
ENSSSCG00000008619	469
ENSSSCG00000008620	389
ENSSSCG00000020425	0
ENSSSCG00000008621	117
ENSSSCG00000008622	0
ENSSSCG00000018112	0
ENSSSCG00000008623	531
ENSSSCG00000008624	268
ENSSSCG00000008625	2
ENSSSCG00000008626	0
ENSSSCG00000008627	2
ENSSSCG00000008628	70
ENSSSCG00000008629	1805
ENSSSCG00000020202	0
ENSSSCG00000008630	489
ENSSSCG00000019059	0
ENSSSCG00000008631	496
ENSSSCG00000008632	0
ENSSSCG00000008633	4652
ENSSSCG00000008634	40
ENSSSCG00000019899	0
ENSSSCG00000008635	256
ENSSSCG00000008636	17
ENSSSCG00000008637	212
ENSSSCG00000008638	5459
ENSSSCG00000008639	692
ENSSSCG00000008640	503
ENSSSCG00000008641	945
ENSSSCG00000008642	995
ENSSSCG00000008643	299
ENSSSCG00000008644	509
ENSSSCG00000008645	1219
ENSSSCG00000008646	36
ENSSSCG00000008647	2
ENSSSCG00000008648	1
ENSSSCG00000020026	0
ENSSSCG00000008649	6
ENSSSCG00000008650	0
ENSSSCG00000008651	0
ENSSSCG00000008652	0
ENSSSCG00000008653	41
ENSSSCG00000008654	0
ENSSSCG00000008655	2725
ENSSSCG00000008656	0
ENSSSCG00000008657	58
ENSSSCG00000008658	0
ENSSSCG00000008659	455
ENSSSCG00000008660	2
ENSSSCG00000008661	0
ENSSSCG00000008662	0
ENSSSCG00000008663	0
ENSSSCG00000008664	21
ENSSSCG00000008665	366
ENSSSCG00000008666	51
ENSSSCG00000008667	0
ENSSSCG00000008668	197
ENSSSCG00000008669	45
ENSSSCG00000008670	25
ENSSSCG00000008671	1
ENSSSCG00000005877	3013
ENSSSCG00000005878	0
ENSSSCG00000005879	51
ENSSSCG00000005880	34
ENSSSCG00000005881	118
ENSSSCG00000005882	47
ENSSSCG00000005883	21
ENSSSCG00000005884	27
ENSSSCG00000005885	61
ENSSSCG00000005886	12
ENSSSCG00000005887	32
ENSSSCG00000005888	17
ENSSSCG00000005889	45
ENSSSCG00000005890	203
ENSSSCG00000005891	3030
ENSSSCG00000005892	0
ENSSSCG00000005893	55
ENSSSCG00000005894	90
ENSSSCG00000005895	62
ENSSSCG00000005896	19
ENSSSCG00000005897	72
ENSSSCG00000005898	24
ENSSSCG00000005899	9
ENSSSCG00000005900	10
ENSSSCG00000005901	190
ENSSSCG00000005902	0
ENSSSCG00000005903	148
ENSSSCG00000005904	493
ENSSSCG00000005905	1
ENSSSCG00000005906	1077
ENSSSCG00000005907	63
ENSSSCG00000005908	279
ENSSSCG00000005909	145
ENSSSCG00000005910	0
ENSSSCG00000005911	178
ENSSSCG00000005912	503
ENSSSCG00000005913	366
ENSSSCG00000005914	96
ENSSSCG00000005915	839
ENSSSCG00000005916	12
ENSSSCG00000005917	396
ENSSSCG00000005918	119
ENSSSCG00000005919	0
ENSSSCG00000005920	650
ENSSSCG00000005921	432
ENSSSCG00000005922	0
ENSSSCG00000005923	0
ENSSSCG00000005924	174
ENSSSCG00000005925	126
ENSSSCG00000005926	111
ENSSSCG00000005927	328
ENSSSCG00000005928	0
ENSSSCG00000005929	96
ENSSSCG00000005930	92
ENSSSCG00000005931	148
ENSSSCG00000005932	273
ENSSSCG00000005933	391
ENSSSCG00000005934	360
ENSSSCG00000005935	342
ENSSSCG00000005936	0
ENSSSCG00000005937	0
ENSSSCG00000005938	0
ENSSSCG00000020007	0
ENSSSCG00000005939	0
ENSSSCG00000005940	1
ENSSSCG00000005941	1
ENSSSCG00000018757	0
ENSSSCG00000019231	0
ENSSSCG00000005942	116
ENSSSCG00000020129	0
ENSSSCG00000005943	477
ENSSSCG00000005944	603
ENSSSCG00000005945	3
ENSSSCG00000005946	3
ENSSSCG00000005947	0
ENSSSCG00000005948	0
ENSSSCG00000005949	0
ENSSSCG00000005950	322
ENSSSCG00000005951	4
ENSSSCG00000005952	5
ENSSSCG00000005953	0
ENSSSCG00000005954	0
ENSSSCG00000005955	661
ENSSSCG00000005956	441
ENSSSCG00000005957	4
ENSSSCG00000005958	1314
ENSSSCG00000005959	559
ENSSSCG00000005960	0
ENSSSCG00000005961	0
ENSSSCG00000005962	0
ENSSSCG00000005963	0
ENSSSCG00000005964	0
ENSSSCG00000005965	1505
ENSSSCG00000005966	0
ENSSSCG00000005967	35
ENSSSCG00000019279	0
ENSSSCG00000019665	0
ENSSSCG00000019531	0
ENSSSCG00000018258	0
ENSSSCG00000005968	52
ENSSSCG00000005969	1359
ENSSSCG00000005970	3566
ENSSSCG00000005971	47
ENSSSCG00000019219	0
ENSSSCG00000005972	123
ENSSSCG00000005973	665
ENSSSCG00000005974	135
ENSSSCG00000005975	62
ENSSSCG00000005976	891
ENSSSCG00000005977	444
ENSSSCG00000005978	0
ENSSSCG00000020393	0
ENSSSCG00000005979	2
ENSSSCG00000005980	1
ENSSSCG00000020351	0
ENSSSCG00000005981	435
ENSSSCG00000005982	274
ENSSSCG00000005983	378
ENSSSCG00000005984	1372
ENSSSCG00000005985	50
ENSSSCG00000005986	0
ENSSSCG00000005987	138
ENSSSCG00000005988	54
ENSSSCG00000005989	0
ENSSSCG00000005990	973
ENSSSCG00000020166	0
ENSSSCG00000005991	0
ENSSSCG00000005992	214
ENSSSCG00000005993	8
ENSSSCG00000005994	11
ENSSSCG00000005995	34
ENSSSCG00000005996	131
ENSSSCG00000005997	13161
ENSSSCG00000005998	9
ENSSSCG00000005999	19
ENSSSCG00000006000	668
ENSSSCG00000006001	21
ENSSSCG00000006002	293
ENSSSCG00000006003	1
ENSSSCG00000006004	118
ENSSSCG00000006005	18
ENSSSCG00000006006	13
ENSSSCG00000006007	0
ENSSSCG00000006008	3507
ENSSSCG00000006009	2483
ENSSSCG00000018635	0
ENSSSCG00000006010	0
ENSSSCG00000006011	0
ENSSSCG00000006012	0
ENSSSCG00000006013	0
ENSSSCG00000020240	0
ENSSSCG00000006014	1167
ENSSSCG00000006015	1173
ENSSSCG00000006016	3119
ENSSSCG00000006017	222
ENSSSCG00000020221	0
ENSSSCG00000006018	1845
ENSSSCG00000020360	0
ENSSSCG00000019239	1
ENSSSCG00000018914	0
ENSSSCG00000018567	0
ENSSSCG00000006019	0
ENSSSCG00000019427	0
ENSSSCG00000006020	0
ENSSSCG00000006021	0
ENSSSCG00000006022	0
ENSSSCG00000006023	5
ENSSSCG00000006024	116
ENSSSCG00000018562	0
ENSSSCG00000006025	3
ENSSSCG00000006026	127
ENSSSCG00000019257	0
ENSSSCG00000006027	8
ENSSSCG00000006028	23
ENSSSCG00000006029	173
ENSSSCG00000006030	0
ENSSSCG00000006031	8
ENSSSCG00000020632	0
ENSSSCG00000006032	241
ENSSSCG00000006033	3151
ENSSSCG00000019261	0
ENSSSCG00000018697	4
ENSSSCG00000006034	2
ENSSSCG00000018259	0
ENSSSCG00000006035	46
ENSSSCG00000006036	0
ENSSSCG00000006037	842
ENSSSCG00000020047	0
ENSSSCG00000006038	84
ENSSSCG00000019246	0
ENSSSCG00000006039	581
ENSSSCG00000006040	0
ENSSSCG00000006041	1
ENSSSCG00000006042	0
ENSSSCG00000006043	0
ENSSSCG00000006044	1
ENSSSCG00000006045	11
ENSSSCG00000006046	0
ENSSSCG00000006047	0
ENSSSCG00000006048	756
ENSSSCG00000006049	197
ENSSSCG00000006050	2
ENSSSCG00000006051	469
ENSSSCG00000006052	527
ENSSSCG00000006053	0
ENSSSCG00000006054	527
ENSSSCG00000006055	983
ENSSSCG00000018203	0
ENSSSCG00000006056	0
ENSSSCG00000006057	991
ENSSSCG00000006058	153
ENSSSCG00000006059	6
ENSSSCG00000006060	0
ENSSSCG00000020407	0
ENSSSCG00000006061	621
ENSSSCG00000019514	0
ENSSSCG00000006062	7430
ENSSSCG00000006063	20293
ENSSSCG00000006064	0
ENSSSCG00000006065	122
ENSSSCG00000006066	1367
ENSSSCG00000006067	103
ENSSSCG00000006068	0
ENSSSCG00000006069	58
ENSSSCG00000006070	607
ENSSSCG00000006071	1066
ENSSSCG00000006072	150
ENSSSCG00000006073	171
ENSSSCG00000020328	0
ENSSSCG00000006074	794
ENSSSCG00000019400	0
ENSSSCG00000006075	0
ENSSSCG00000006076	0
ENSSSCG00000006077	28
ENSSSCG00000006078	231
ENSSSCG00000006079	447
ENSSSCG00000006080	0
ENSSSCG00000006081	3553
ENSSSCG00000018501	0
ENSSSCG00000006082	338
ENSSSCG00000006083	1107
ENSSSCG00000006084	2037
ENSSSCG00000006085	0
ENSSSCG00000006086	268
ENSSSCG00000006087	1000
ENSSSCG00000020490	0
ENSSSCG00000006088	5815
ENSSSCG00000006089	344
ENSSSCG00000006090	217
ENSSSCG00000006091	307
ENSSSCG00000006092	45
ENSSSCG00000019169	0
ENSSSCG00000006093	49
ENSSSCG00000019338	0
ENSSSCG00000006094	227
ENSSSCG00000006095	67
ENSSSCG00000006096	465
ENSSSCG00000006097	56
ENSSSCG00000006098	210
ENSSSCG00000006099	0
ENSSSCG00000006100	2048
ENSSSCG00000019800	0
ENSSSCG00000006101	15
ENSSSCG00000006102	0
ENSSSCG00000019424	0
ENSSSCG00000006103	11
ENSSSCG00000006104	2
ENSSSCG00000006105	691
ENSSSCG00000006106	0
ENSSSCG00000006107	376
ENSSSCG00000006108	136
ENSSSCG00000006109	145
ENSSSCG00000006110	288
ENSSSCG00000006111	3
ENSSSCG00000018491	0
ENSSSCG00000006112	121
ENSSSCG00000006113	45
ENSSSCG00000006114	482
ENSSSCG00000006115	114
ENSSSCG00000006116	0
ENSSSCG00000006117	25
ENSSSCG00000006118	28
ENSSSCG00000006119	0
ENSSSCG00000006120	175
ENSSSCG00000006121	33
ENSSSCG00000006122	0
ENSSSCG00000006123	191
ENSSSCG00000006124	0
ENSSSCG00000006125	2
ENSSSCG00000006126	700
ENSSSCG00000006127	144
ENSSSCG00000006128	249
ENSSSCG00000006129	261
ENSSSCG00000020307	0
ENSSSCG00000020027	0
ENSSSCG00000020199	0
ENSSSCG00000006130	0
ENSSSCG00000018425	0
ENSSSCG00000006131	0
ENSSSCG00000006132	138
ENSSSCG00000006133	0
ENSSSCG00000006134	0
ENSSSCG00000006135	949
ENSSSCG00000006136	73
ENSSSCG00000006137	481
ENSSSCG00000006138	0
ENSSSCG00000006139	0
ENSSSCG00000006140	66
ENSSSCG00000006141	0
ENSSSCG00000006142	0
ENSSSCG00000006143	74
ENSSSCG00000006144	195
ENSSSCG00000006145	70
ENSSSCG00000006146	198
ENSSSCG00000006147	0
ENSSSCG00000006148	0
ENSSSCG00000006149	1
ENSSSCG00000020156	0
ENSSSCG00000019766	0
ENSSSCG00000006150	13
ENSSSCG00000006151	174
ENSSSCG00000006152	0
ENSSSCG00000006153	61
ENSSSCG00000006154	303
ENSSSCG00000006155	560
ENSSSCG00000006156	79
ENSSSCG00000006157	40
ENSSSCG00000006158	29
ENSSSCG00000006159	64
ENSSSCG00000018693	0
ENSSSCG00000006160	29
ENSSSCG00000019919	0
ENSSSCG00000006161	0
ENSSSCG00000006162	281
ENSSSCG00000006163	524
ENSSSCG00000020638	0
ENSSSCG00000020043	0
ENSSSCG00000019962	0
ENSSSCG00000006164	0
ENSSSCG00000006165	53
ENSSSCG00000006166	323
ENSSSCG00000006167	216
ENSSSCG00000006168	40
ENSSSCG00000019749	0
ENSSSCG00000006169	198
ENSSSCG00000006170	0
ENSSSCG00000006171	4
ENSSSCG00000006172	288
ENSSSCG00000006173	22
ENSSSCG00000006174	0
ENSSSCG00000006175	164
ENSSSCG00000006176	597
ENSSSCG00000006177	280
ENSSSCG00000006178	8
ENSSSCG00000006179	120
ENSSSCG00000018503	0
ENSSSCG00000006180	4
ENSSSCG00000006181	250
ENSSSCG00000006182	13503
ENSSSCG00000006183	0
ENSSSCG00000006184	171
ENSSSCG00000006185	0
ENSSSCG00000006186	39
ENSSSCG00000006187	432
ENSSSCG00000006188	267
ENSSSCG00000006189	10
ENSSSCG00000006190	16
ENSSSCG00000020106	0
ENSSSCG00000018958	0
ENSSSCG00000006191	3
ENSSSCG00000006192	206
ENSSSCG00000006193	4054
ENSSSCG00000006194	436
ENSSSCG00000019574	0
ENSSSCG00000006195	0
ENSSSCG00000006196	10
ENSSSCG00000006197	2183
ENSSSCG00000006198	2
ENSSSCG00000006199	204
ENSSSCG00000006200	0
ENSSSCG00000006201	1177
ENSSSCG00000006202	255
ENSSSCG00000006203	414
ENSSSCG00000006204	0
ENSSSCG00000018868	0
ENSSSCG00000006205	0
ENSSSCG00000006206	86
ENSSSCG00000006207	0
ENSSSCG00000006208	0
ENSSSCG00000006209	723
ENSSSCG00000018586	0
ENSSSCG00000006210	4
ENSSSCG00000006211	258
ENSSSCG00000006212	0
ENSSSCG00000006213	29
ENSSSCG00000006214	217
ENSSSCG00000006215	0
ENSSSCG00000006216	0
ENSSSCG00000006217	0
ENSSSCG00000006218	10
ENSSSCG00000006219	367
ENSSSCG00000006220	323
ENSSSCG00000006221	132
ENSSSCG00000006222	0
ENSSSCG00000019505	0
ENSSSCG00000019140	0
ENSSSCG00000006223	0
ENSSSCG00000006224	0
ENSSSCG00000006225	6
ENSSSCG00000006226	1024
ENSSSCG00000006227	367
ENSSSCG00000006228	5
ENSSSCG00000019325	0
ENSSSCG00000018155	0
ENSSSCG00000006229	766
ENSSSCG00000006230	0
ENSSSCG00000006231	610
ENSSSCG00000006232	2330
ENSSSCG00000006233	9
ENSSSCG00000006234	0
ENSSSCG00000006235	130
ENSSSCG00000006236	246
ENSSSCG00000006237	4357
ENSSSCG00000006238	0
ENSSSCG00000006239	104
ENSSSCG00000006240	86
ENSSSCG00000006241	0
ENSSSCG00000006242	3158
ENSSSCG00000006243	23
ENSSSCG00000006244	0
ENSSSCG00000006245	0
ENSSSCG00000006246	118
ENSSSCG00000006247	52
ENSSSCG00000006248	3
ENSSSCG00000006249	10099
ENSSSCG00000018353	1
ENSSSCG00000006250	450
ENSSSCG00000006251	316
ENSSSCG00000006252	179
ENSSSCG00000006253	0
ENSSSCG00000006254	0
ENSSSCG00000006255	1
ENSSSCG00000006256	58
ENSSSCG00000006257	23
ENSSSCG00000006258	282
ENSSSCG00000006259	319
ENSSSCG00000006260	625
ENSSSCG00000006261	896
ENSSSCG00000006262	12
ENSSSCG00000006263	588
ENSSSCG00000020520	0
ENSSSCG00000006265	0
ENSSSCG00000006266	0
ENSSSCG00000006267	742
ENSSSCG00000006268	0
ENSSSCG00000006269	0
ENSSSCG00000019099	0
ENSSSCG00000006270	76
ENSSSCG00000006271	0
ENSSSCG00000006272	64
ENSSSCG00000019213	0
ENSSSCG00000006273	654
ENSSSCG00000006274	306
ENSSSCG00000006275	1
ENSSSCG00000006276	3550
ENSSSCG00000006277	321
ENSSSCG00000019060	0
ENSSSCG00000019610	0
ENSSSCG00000006278	5
ENSSSCG00000006279	4544
ENSSSCG00000006280	239
ENSSSCG00000006281	1
ENSSSCG00000006282	1157
ENSSSCG00000006283	341
ENSSSCG00000018484	0
ENSSSCG00000006284	115
ENSSSCG00000006285	53
ENSSSCG00000006286	498
ENSSSCG00000006287	400
ENSSSCG00000006288	380
ENSSSCG00000006289	6467
ENSSSCG00000006290	119
ENSSSCG00000006291	0
ENSSSCG00000006292	0
ENSSSCG00000006293	2
ENSSSCG00000006294	27
ENSSSCG00000006295	25
ENSSSCG00000006296	2623
ENSSSCG00000006297	863
ENSSSCG00000006298	0
ENSSSCG00000006299	0
ENSSSCG00000006300	128
ENSSSCG00000006301	297
ENSSSCG00000006302	148
ENSSSCG00000006303	912
ENSSSCG00000006304	373
ENSSSCG00000006305	2
ENSSSCG00000019847	0
ENSSSCG00000006306	930
ENSSSCG00000006307	68
ENSSSCG00000006308	613
ENSSSCG00000006309	48
ENSSSCG00000006310	99
ENSSSCG00000006311	0
ENSSSCG00000006312	0
ENSSSCG00000006313	1
ENSSSCG00000006314	2
ENSSSCG00000006315	0
ENSSSCG00000006316	0
ENSSSCG00000006317	49
ENSSSCG00000006318	178
ENSSSCG00000006319	469
ENSSSCG00000006320	0
ENSSSCG00000020612	0
ENSSSCG00000006321	120
ENSSSCG00000006322	703
ENSSSCG00000006323	733
ENSSSCG00000006324	1230
ENSSSCG00000006325	261
ENSSSCG00000006326	0
