Geneid	SRR14612099_myofibroblast_female
ENSSSCG00000008071	95
ENSSSCG00000008072	6415
ENSSSCG00000008073	184
ENSSSCG00000008074	79
ENSSSCG00000018441	0
ENSSSCG00000008075	670
ENSSSCG00000008076	39
ENSSSCG00000008077	126
ENSSSCG00000008078	0
ENSSSCG00000008079	3630
ENSSSCG00000008080	677
ENSSSCG00000020549	0
ENSSSCG00000020183	0
ENSSSCG00000008081	3
ENSSSCG00000008082	16
ENSSSCG00000008083	114
ENSSSCG00000018319	0
ENSSSCG00000018520	0
ENSSSCG00000019364	0
ENSSSCG00000008084	2
ENSSSCG00000008085	33
ENSSSCG00000008086	20
ENSSSCG00000008087	0
ENSSSCG00000008088	0
ENSSSCG00000008089	94
ENSSSCG00000008090	56
ENSSSCG00000008091	89
ENSSSCG00000008092	0
ENSSSCG00000008093	2640
ENSSSCG00000008094	69
ENSSSCG00000008095	2375
ENSSSCG00000008096	524
ENSSSCG00000008097	76
ENSSSCG00000008098	901
ENSSSCG00000008099	79
ENSSSCG00000008100	51
ENSSSCG00000008101	35
ENSSSCG00000008102	613
ENSSSCG00000008103	69
ENSSSCG00000008104	93
ENSSSCG00000008105	728
ENSSSCG00000008106	9
ENSSSCG00000018113	0
ENSSSCG00000008107	25
ENSSSCG00000019739	0
ENSSSCG00000008108	112
ENSSSCG00000019751	0
ENSSSCG00000008109	0
ENSSSCG00000019235	0
ENSSSCG00000008110	0
ENSSSCG00000008111	107
ENSSSCG00000008112	9
ENSSSCG00000008113	160
ENSSSCG00000008114	57
ENSSSCG00000008115	30
ENSSSCG00000008116	63
ENSSSCG00000008117	5
ENSSSCG00000008118	0
ENSSSCG00000008119	0
ENSSSCG00000008120	169
ENSSSCG00000008121	0
ENSSSCG00000008122	0
ENSSSCG00000008123	335
ENSSSCG00000008124	6
ENSSSCG00000018129	0
ENSSSCG00000008125	254
ENSSSCG00000008126	0
ENSSSCG00000008127	1239
ENSSSCG00000008128	5
ENSSSCG00000008129	985
ENSSSCG00000008130	279
ENSSSCG00000008131	539
ENSSSCG00000008132	418
ENSSSCG00000020620	0
ENSSSCG00000008133	6
ENSSSCG00000020543	0
ENSSSCG00000008134	0
ENSSSCG00000008135	53
ENSSSCG00000008136	3780
ENSSSCG00000008137	837
ENSSSCG00000008138	770
ENSSSCG00000008139	853
ENSSSCG00000008140	0
ENSSSCG00000019951	0
ENSSSCG00000008141	0
ENSSSCG00000019055	0
ENSSSCG00000008142	0
ENSSSCG00000008143	761
ENSSSCG00000008144	644
ENSSSCG00000008145	169
ENSSSCG00000008146	140
ENSSSCG00000008147	1621
ENSSSCG00000008150	0
ENSSSCG00000008151	18
ENSSSCG00000008152	0
ENSSSCG00000008153	3
ENSSSCG00000008154	0
ENSSSCG00000008155	0
ENSSSCG00000008156	0
ENSSSCG00000008157	0
ENSSSCG00000008158	1
ENSSSCG00000008159	266
ENSSSCG00000008160	0
ENSSSCG00000008161	93
ENSSSCG00000008162	345
ENSSSCG00000008163	4
ENSSSCG00000008164	5475
ENSSSCG00000008165	1
ENSSSCG00000008166	0
ENSSSCG00000008167	617
ENSSSCG00000018864	0
ENSSSCG00000008168	140
ENSSSCG00000008169	307
ENSSSCG00000008170	3422
ENSSSCG00000008171	682
ENSSSCG00000008172	409
ENSSSCG00000008173	0
ENSSSCG00000008174	3
ENSSSCG00000008175	538
ENSSSCG00000008176	16
ENSSSCG00000008177	0
ENSSSCG00000008178	0
ENSSSCG00000008179	437
ENSSSCG00000008180	2262
ENSSSCG00000008181	253
ENSSSCG00000008182	182
ENSSSCG00000008183	231
ENSSSCG00000008184	0
ENSSSCG00000008185	75
ENSSSCG00000008186	67
ENSSSCG00000008187	3
ENSSSCG00000008188	207
ENSSSCG00000008189	236
ENSSSCG00000008190	193
ENSSSCG00000008191	0
ENSSSCG00000008192	2998
ENSSSCG00000020590	0
ENSSSCG00000008193	0
ENSSSCG00000008194	401
ENSSSCG00000008195	591
ENSSSCG00000008196	52
ENSSSCG00000008197	203
ENSSSCG00000008198	77
ENSSSCG00000019384	2
ENSSSCG00000008199	41
ENSSSCG00000019655	0
ENSSSCG00000008200	18
ENSSSCG00000008201	223
ENSSSCG00000008202	47
ENSSSCG00000008203	3
ENSSSCG00000008204	0
ENSSSCG00000008205	0
ENSSSCG00000008206	0
ENSSSCG00000008207	694
ENSSSCG00000008208	1491
ENSSSCG00000008209	0
ENSSSCG00000008210	20
ENSSSCG00000008211	10
ENSSSCG00000008212	0
ENSSSCG00000008213	0
ENSSSCG00000008214	0
ENSSSCG00000008215	0
ENSSSCG00000008216	348
ENSSSCG00000008217	0
ENSSSCG00000008218	579
ENSSSCG00000008219	234
ENSSSCG00000008220	172
ENSSSCG00000008221	771
ENSSSCG00000008222	678
ENSSSCG00000008223	0
ENSSSCG00000019511	0
ENSSSCG00000008224	246
ENSSSCG00000008225	413
ENSSSCG00000019715	0
ENSSSCG00000008226	898
ENSSSCG00000008227	70
ENSSSCG00000008228	1
ENSSSCG00000008229	0
ENSSSCG00000008230	12
ENSSSCG00000008231	132
ENSSSCG00000008232	170
ENSSSCG00000008233	106
ENSSSCG00000008234	82
ENSSSCG00000008235	168
ENSSSCG00000008236	1094
ENSSSCG00000008237	423
ENSSSCG00000008238	411
ENSSSCG00000008239	4915
ENSSSCG00000008240	187
ENSSSCG00000008241	387
ENSSSCG00000008242	848
ENSSSCG00000008243	0
ENSSSCG00000008244	19
ENSSSCG00000008245	20395
ENSSSCG00000008246	47
ENSSSCG00000008247	1339
ENSSSCG00000008248	0
ENSSSCG00000019380	0
ENSSSCG00000020042	0
ENSSSCG00000018418	0
ENSSSCG00000008249	0
ENSSSCG00000020197	0
ENSSSCG00000008250	15
ENSSSCG00000008251	0
ENSSSCG00000008252	0
ENSSSCG00000008253	0
ENSSSCG00000008254	4
ENSSSCG00000008255	0
ENSSSCG00000008256	0
ENSSSCG00000008257	3613
ENSSSCG00000008258	0
ENSSSCG00000018655	0
ENSSSCG00000008259	10
ENSSSCG00000020331	0
ENSSSCG00000008260	80
ENSSSCG00000019926	0
ENSSSCG00000019889	0
ENSSSCG00000008261	669
ENSSSCG00000008262	365
ENSSSCG00000008263	0
ENSSSCG00000008264	0
ENSSSCG00000008265	444
ENSSSCG00000008266	1552
ENSSSCG00000008267	137
ENSSSCG00000008268	460
ENSSSCG00000008269	0
ENSSSCG00000008270	394
ENSSSCG00000008271	117
ENSSSCG00000008272	117
ENSSSCG00000008273	72
ENSSSCG00000008274	1500
ENSSSCG00000008275	122
ENSSSCG00000008276	1
ENSSSCG00000008277	25
ENSSSCG00000008278	0
ENSSSCG00000008279	22
ENSSSCG00000008280	287
ENSSSCG00000008281	91
ENSSSCG00000008282	52
ENSSSCG00000008283	1494
ENSSSCG00000008284	1
ENSSSCG00000008285	0
ENSSSCG00000018645	0
ENSSSCG00000008286	139
ENSSSCG00000008287	48
ENSSSCG00000008288	673
ENSSSCG00000019519	0
ENSSSCG00000008289	262
ENSSSCG00000008290	1246
ENSSSCG00000008291	292
ENSSSCG00000008292	615
ENSSSCG00000008293	106
ENSSSCG00000008294	2537
ENSSSCG00000008295	43
ENSSSCG00000008296	0
ENSSSCG00000008297	89
ENSSSCG00000008298	195
ENSSSCG00000008299	0
ENSSSCG00000008300	238
ENSSSCG00000008301	0
ENSSSCG00000008302	0
ENSSSCG00000008303	2802
ENSSSCG00000008304	153
ENSSSCG00000008305	198
ENSSSCG00000008306	0
ENSSSCG00000008307	4
ENSSSCG00000008308	0
ENSSSCG00000020642	0
ENSSSCG00000019101	0
ENSSSCG00000008309	509
ENSSSCG00000008310	420
ENSSSCG00000008311	187
ENSSSCG00000008312	310
ENSSSCG00000008313	49
ENSSSCG00000008314	1
ENSSSCG00000008315	49
ENSSSCG00000008316	743
ENSSSCG00000008317	265
ENSSSCG00000008318	11
ENSSSCG00000008319	14
ENSSSCG00000008320	6
ENSSSCG00000008321	0
ENSSSCG00000008322	19
ENSSSCG00000008323	0
ENSSSCG00000008324	0
ENSSSCG00000020295	0
ENSSSCG00000008326	0
ENSSSCG00000008327	177
ENSSSCG00000008328	559
ENSSSCG00000008329	62
ENSSSCG00000008330	1147
ENSSSCG00000008331	258
ENSSSCG00000008332	154
ENSSSCG00000008333	1049
ENSSSCG00000008334	47
ENSSSCG00000008335	142
ENSSSCG00000008336	1105
ENSSSCG00000008337	438
ENSSSCG00000008338	96
ENSSSCG00000008339	924
ENSSSCG00000018297	0
ENSSSCG00000020370	0
ENSSSCG00000008340	1874
ENSSSCG00000008341	0
ENSSSCG00000008342	0
ENSSSCG00000008343	0
ENSSSCG00000008344	8
ENSSSCG00000008345	0
ENSSSCG00000008346	419
ENSSSCG00000008347	13
ENSSSCG00000008348	0
ENSSSCG00000008349	409
ENSSSCG00000008350	270
ENSSSCG00000008351	55
ENSSSCG00000008352	465
ENSSSCG00000008353	146
ENSSSCG00000008354	263
ENSSSCG00000019420	0
ENSSSCG00000008355	178
ENSSSCG00000008356	173
ENSSSCG00000008357	128
ENSSSCG00000008358	5242
ENSSSCG00000008359	3069
ENSSSCG00000008360	203
ENSSSCG00000020182	0
ENSSSCG00000008361	140
ENSSSCG00000008362	332
ENSSSCG00000008363	579
ENSSSCG00000008364	0
ENSSSCG00000008365	165
ENSSSCG00000008366	251
ENSSSCG00000008367	343
ENSSSCG00000008368	1750
ENSSSCG00000018105	0
ENSSSCG00000008369	430
ENSSSCG00000008370	0
ENSSSCG00000008371	0
ENSSSCG00000008372	565
ENSSSCG00000008373	19
ENSSSCG00000008374	342
ENSSSCG00000008375	203
ENSSSCG00000008376	139
ENSSSCG00000008377	2413
ENSSSCG00000008378	68
ENSSSCG00000008379	52
ENSSSCG00000008380	65
ENSSSCG00000008381	155
ENSSSCG00000019479	0
ENSSSCG00000008382	2478
ENSSSCG00000008383	72
ENSSSCG00000008384	0
ENSSSCG00000008385	117
ENSSSCG00000008386	112
ENSSSCG00000008387	331
ENSSSCG00000008388	303
ENSSSCG00000008389	185
ENSSSCG00000008390	6
ENSSSCG00000008391	6
ENSSSCG00000008392	0
ENSSSCG00000019651	0
ENSSSCG00000008393	0
ENSSSCG00000008394	21
ENSSSCG00000008395	235
ENSSSCG00000020022	0
ENSSSCG00000008396	1
ENSSSCG00000019079	0
ENSSSCG00000018931	0
ENSSSCG00000019836	0
ENSSSCG00000018569	0
ENSSSCG00000008397	68
ENSSSCG00000018713	0
ENSSSCG00000018640	0
ENSSSCG00000008398	939
ENSSSCG00000008399	109
ENSSSCG00000008400	152
ENSSSCG00000008401	970
ENSSSCG00000008402	1
ENSSSCG00000008403	3165
ENSSSCG00000008404	219
ENSSSCG00000008405	85
ENSSSCG00000008406	1735
ENSSSCG00000008407	3062
ENSSSCG00000008408	7871
ENSSSCG00000008409	5646
ENSSSCG00000018247	0
ENSSSCG00000019406	0
ENSSSCG00000008410	0
ENSSSCG00000008411	124
ENSSSCG00000008412	1582
ENSSSCG00000008413	4
ENSSSCG00000008414	1374
ENSSSCG00000008415	177
ENSSSCG00000008416	12
ENSSSCG00000008417	1
ENSSSCG00000018273	0
ENSSSCG00000008418	0
ENSSSCG00000008419	0
ENSSSCG00000008420	1
ENSSSCG00000008421	0
ENSSSCG00000008422	1947
ENSSSCG00000008423	397
ENSSSCG00000008424	199
ENSSSCG00000008425	694
ENSSSCG00000008426	12
ENSSSCG00000008427	100
ENSSSCG00000008428	136
ENSSSCG00000008429	0
ENSSSCG00000008430	59
ENSSSCG00000008431	984
ENSSSCG00000008432	0
ENSSSCG00000008433	4840
ENSSSCG00000008435	718
ENSSSCG00000008436	1
ENSSSCG00000008437	405
ENSSSCG00000008438	123
ENSSSCG00000008439	1213
ENSSSCG00000020001	0
ENSSSCG00000008440	16
ENSSSCG00000008441	5
ENSSSCG00000008442	0
ENSSSCG00000008443	4314
ENSSSCG00000008444	96
ENSSSCG00000008445	177
ENSSSCG00000008446	35
ENSSSCG00000008447	9
ENSSSCG00000008448	510
ENSSSCG00000008449	97
ENSSSCG00000008450	0
ENSSSCG00000008451	819
ENSSSCG00000020378	0
ENSSSCG00000008452	1788
ENSSSCG00000008453	0
ENSSSCG00000008454	0
ENSSSCG00000008455	0
ENSSSCG00000008456	68
ENSSSCG00000008457	63
ENSSSCG00000008458	0
ENSSSCG00000008459	289
ENSSSCG00000008460	197
ENSSSCG00000008461	331
ENSSSCG00000008462	0
ENSSSCG00000008463	16
ENSSSCG00000008464	104
ENSSSCG00000019636	0
ENSSSCG00000008465	0
ENSSSCG00000008466	2049
ENSSSCG00000008467	528
ENSSSCG00000008468	3601
ENSSSCG00000018663	0
ENSSSCG00000008469	0
ENSSSCG00000020048	0
ENSSSCG00000008470	97
ENSSSCG00000008471	17
ENSSSCG00000008472	0
ENSSSCG00000008473	0
ENSSSCG00000008474	165
ENSSSCG00000008475	346
ENSSSCG00000008476	230
ENSSSCG00000008477	6
ENSSSCG00000008478	1044
ENSSSCG00000008479	574
ENSSSCG00000008480	30
ENSSSCG00000008481	1
ENSSSCG00000018531	0
ENSSSCG00000008482	176
ENSSSCG00000008483	0
ENSSSCG00000008484	444
ENSSSCG00000008485	307
ENSSSCG00000008486	181
ENSSSCG00000018754	0
ENSSSCG00000008487	264
ENSSSCG00000018220	4
ENSSSCG00000008488	28
ENSSSCG00000008489	631
ENSSSCG00000008490	3876
ENSSSCG00000008491	16
ENSSSCG00000008492	85
ENSSSCG00000008493	1179
ENSSSCG00000008494	83
ENSSSCG00000008495	1141
ENSSSCG00000008496	111
ENSSSCG00000008497	141
ENSSSCG00000008498	609
ENSSSCG00000008499	611
ENSSSCG00000008500	0
ENSSSCG00000008501	5
ENSSSCG00000008502	6367
ENSSSCG00000008503	164
ENSSSCG00000008504	5073
ENSSSCG00000008505	0
ENSSSCG00000008506	39
ENSSSCG00000008507	0
ENSSSCG00000019040	0
ENSSSCG00000008508	588
ENSSSCG00000008509	877
ENSSSCG00000008510	13236
ENSSSCG00000008511	127
ENSSSCG00000020343	2
ENSSSCG00000020076	4
ENSSSCG00000008512	127
ENSSSCG00000020068	0
ENSSSCG00000008513	478
ENSSSCG00000018619	0
ENSSSCG00000008514	122
ENSSSCG00000008515	693
ENSSSCG00000020219	0
ENSSSCG00000008516	361
ENSSSCG00000008517	268
ENSSSCG00000008518	47
ENSSSCG00000008519	625
ENSSSCG00000008520	185
ENSSSCG00000008521	5
ENSSSCG00000008522	0
ENSSSCG00000008523	0
ENSSSCG00000008524	0
ENSSSCG00000019689	0
ENSSSCG00000008525	0
ENSSSCG00000008526	122
ENSSSCG00000018098	0
ENSSSCG00000008527	30
ENSSSCG00000008528	403
ENSSSCG00000008529	617
ENSSSCG00000008530	1452
ENSSSCG00000008531	2117
ENSSSCG00000008532	0
ENSSSCG00000008533	3
ENSSSCG00000008534	0
ENSSSCG00000008535	270
ENSSSCG00000008536	324
ENSSSCG00000008537	50
ENSSSCG00000008538	0
ENSSSCG00000008539	0
ENSSSCG00000008540	5468
ENSSSCG00000018475	0
ENSSSCG00000008541	2
ENSSSCG00000008542	14
ENSSSCG00000008543	21
ENSSSCG00000008544	0
ENSSSCG00000008545	40
ENSSSCG00000008546	439
ENSSSCG00000008547	21
ENSSSCG00000008548	176
ENSSSCG00000008549	611
ENSSSCG00000008550	389
ENSSSCG00000008551	0
ENSSSCG00000008552	0
ENSSSCG00000008553	305
ENSSSCG00000008554	4
ENSSSCG00000008555	120
ENSSSCG00000008556	72
ENSSSCG00000008557	2173
ENSSSCG00000008558	39
ENSSSCG00000008559	1404
ENSSSCG00000008560	0
ENSSSCG00000008561	103
ENSSSCG00000008562	287
ENSSSCG00000008563	1
ENSSSCG00000008564	0
ENSSSCG00000008565	0
ENSSSCG00000008566	0
ENSSSCG00000008567	3
ENSSSCG00000008568	4
ENSSSCG00000008569	1513
ENSSSCG00000008570	0
ENSSSCG00000008571	1768
ENSSSCG00000008572	69
ENSSSCG00000008573	1504
ENSSSCG00000018678	0
ENSSSCG00000008574	339
ENSSSCG00000008575	969
ENSSSCG00000008576	27
ENSSSCG00000008577	3
ENSSSCG00000008578	169
ENSSSCG00000008579	63
ENSSSCG00000008580	13
ENSSSCG00000008581	346
ENSSSCG00000008582	0
ENSSSCG00000008583	314
ENSSSCG00000008584	0
ENSSSCG00000008585	0
ENSSSCG00000008586	2
ENSSSCG00000008587	412
ENSSSCG00000008588	81
ENSSSCG00000008589	92
ENSSSCG00000008590	32
ENSSSCG00000008591	44
ENSSSCG00000008592	163
ENSSSCG00000008593	113
ENSSSCG00000008594	0
ENSSSCG00000008595	0
ENSSSCG00000008596	0
ENSSSCG00000008597	120
ENSSSCG00000008598	2245
ENSSSCG00000008599	3
ENSSSCG00000008600	1654
ENSSSCG00000008601	65
ENSSSCG00000008602	3757
ENSSSCG00000008603	3
ENSSSCG00000008604	342
ENSSSCG00000008605	14
ENSSSCG00000008606	203
ENSSSCG00000008607	1
ENSSSCG00000020040	0
ENSSSCG00000008608	159
ENSSSCG00000008609	13
ENSSSCG00000008610	0
ENSSSCG00000008611	110
ENSSSCG00000008612	0
ENSSSCG00000008613	34
ENSSSCG00000008614	1428
ENSSSCG00000008615	0
ENSSSCG00000008616	0
ENSSSCG00000019198	0
ENSSSCG00000018980	0
ENSSSCG00000008617	22
ENSSSCG00000020466	0
ENSSSCG00000008618	1
ENSSSCG00000008619	406
ENSSSCG00000008620	404
ENSSSCG00000020425	0
ENSSSCG00000008621	113
ENSSSCG00000008622	0
ENSSSCG00000018112	0
ENSSSCG00000008623	208
ENSSSCG00000008624	228
ENSSSCG00000008625	0
ENSSSCG00000008626	0
ENSSSCG00000008627	2
ENSSSCG00000008628	112
ENSSSCG00000008629	3197
ENSSSCG00000020202	0
ENSSSCG00000008630	446
ENSSSCG00000019059	1
ENSSSCG00000008631	490
ENSSSCG00000008632	0
ENSSSCG00000008633	3425
ENSSSCG00000008634	22
ENSSSCG00000019899	0
ENSSSCG00000008635	216
ENSSSCG00000008636	23
ENSSSCG00000008637	237
ENSSSCG00000008638	5435
ENSSSCG00000008639	421
ENSSSCG00000008640	511
ENSSSCG00000008641	463
ENSSSCG00000008642	1033
ENSSSCG00000008643	319
ENSSSCG00000008644	635
ENSSSCG00000008645	289
ENSSSCG00000008646	51
ENSSSCG00000008647	1
ENSSSCG00000008648	0
ENSSSCG00000020026	0
ENSSSCG00000008649	34
ENSSSCG00000008650	0
ENSSSCG00000008651	0
ENSSSCG00000008652	0
ENSSSCG00000008653	40
ENSSSCG00000008654	0
ENSSSCG00000008655	3615
ENSSSCG00000008656	0
ENSSSCG00000008657	37
ENSSSCG00000008658	0
ENSSSCG00000008659	479
ENSSSCG00000008660	0
ENSSSCG00000008661	0
ENSSSCG00000008662	0
ENSSSCG00000008663	0
ENSSSCG00000008664	0
ENSSSCG00000008665	201
ENSSSCG00000008666	50
ENSSSCG00000008667	0
ENSSSCG00000008668	195
ENSSSCG00000008669	36
ENSSSCG00000008670	24
ENSSSCG00000008671	5
ENSSSCG00000005877	2712
ENSSSCG00000005878	2
ENSSSCG00000005879	52
ENSSSCG00000005880	15
ENSSSCG00000005881	117
ENSSSCG00000005882	66
ENSSSCG00000005883	42
ENSSSCG00000005884	22
ENSSSCG00000005885	42
ENSSSCG00000005886	2
ENSSSCG00000005887	25
ENSSSCG00000005888	7
ENSSSCG00000005889	50
ENSSSCG00000005890	200
ENSSSCG00000005891	2824
ENSSSCG00000005892	1
ENSSSCG00000005893	63
ENSSSCG00000005894	73
ENSSSCG00000005895	32
ENSSSCG00000005896	16
ENSSSCG00000005897	41
ENSSSCG00000005898	22
ENSSSCG00000005899	19
ENSSSCG00000005900	7
ENSSSCG00000005901	171
ENSSSCG00000005902	0
ENSSSCG00000005903	167
ENSSSCG00000005904	398
ENSSSCG00000005905	6
ENSSSCG00000005906	852
ENSSSCG00000005907	77
ENSSSCG00000005908	288
ENSSSCG00000005909	120
ENSSSCG00000005910	0
ENSSSCG00000005911	216
ENSSSCG00000005912	402
ENSSSCG00000005913	469
ENSSSCG00000005914	81
ENSSSCG00000005915	833
ENSSSCG00000005916	1
ENSSSCG00000005917	461
ENSSSCG00000005918	57
ENSSSCG00000005919	0
ENSSSCG00000005920	675
ENSSSCG00000005921	384
ENSSSCG00000005922	0
ENSSSCG00000005923	0
ENSSSCG00000005924	198
ENSSSCG00000005925	102
ENSSSCG00000005926	115
ENSSSCG00000005927	223
ENSSSCG00000005928	0
ENSSSCG00000005929	90
ENSSSCG00000005930	38
ENSSSCG00000005931	166
ENSSSCG00000005932	272
ENSSSCG00000005933	257
ENSSSCG00000005934	433
ENSSSCG00000005935	359
ENSSSCG00000005936	0
ENSSSCG00000005937	0
ENSSSCG00000005938	0
ENSSSCG00000020007	0
ENSSSCG00000005939	0
ENSSSCG00000005940	0
ENSSSCG00000005941	12
ENSSSCG00000018757	0
ENSSSCG00000019231	0
ENSSSCG00000005942	102
ENSSSCG00000020129	0
ENSSSCG00000005943	391
ENSSSCG00000005944	335
ENSSSCG00000005945	7
ENSSSCG00000005946	11
ENSSSCG00000005947	0
ENSSSCG00000005948	0
ENSSSCG00000005949	1
ENSSSCG00000005950	435
ENSSSCG00000005951	18
ENSSSCG00000005952	4
ENSSSCG00000005953	0
ENSSSCG00000005954	0
ENSSSCG00000005955	744
ENSSSCG00000005956	517
ENSSSCG00000005957	1
ENSSSCG00000005958	1550
ENSSSCG00000005959	879
ENSSSCG00000005960	0
ENSSSCG00000005961	0
ENSSSCG00000005962	0
ENSSSCG00000005963	0
ENSSSCG00000005964	3
ENSSSCG00000005965	1993
ENSSSCG00000005966	0
ENSSSCG00000005967	49
ENSSSCG00000019279	0
ENSSSCG00000019665	0
ENSSSCG00000019531	0
ENSSSCG00000018258	0
ENSSSCG00000005968	65
ENSSSCG00000005969	1501
ENSSSCG00000005970	3020
ENSSSCG00000005971	52
ENSSSCG00000019219	0
ENSSSCG00000005972	114
ENSSSCG00000005973	659
ENSSSCG00000005974	87
ENSSSCG00000005975	55
ENSSSCG00000005976	1184
ENSSSCG00000005977	835
ENSSSCG00000005978	7
ENSSSCG00000020393	0
ENSSSCG00000005979	3
ENSSSCG00000005980	0
ENSSSCG00000020351	0
ENSSSCG00000005981	283
ENSSSCG00000005982	171
ENSSSCG00000005983	622
ENSSSCG00000005984	1290
ENSSSCG00000005985	51
ENSSSCG00000005986	0
ENSSSCG00000005987	180
ENSSSCG00000005988	50
ENSSSCG00000005989	0
ENSSSCG00000005990	913
ENSSSCG00000020166	1
ENSSSCG00000005991	0
ENSSSCG00000005992	167
ENSSSCG00000005993	7
ENSSSCG00000005994	0
ENSSSCG00000005995	51
ENSSSCG00000005996	154
ENSSSCG00000005997	9050
ENSSSCG00000005998	3
ENSSSCG00000005999	41
ENSSSCG00000006000	618
ENSSSCG00000006001	29
ENSSSCG00000006002	1236
ENSSSCG00000006003	0
ENSSSCG00000006004	103
ENSSSCG00000006005	77
ENSSSCG00000006006	66
ENSSSCG00000006007	11
ENSSSCG00000006008	3264
ENSSSCG00000006009	1688
ENSSSCG00000018635	0
ENSSSCG00000006010	0
ENSSSCG00000006011	0
ENSSSCG00000006012	0
ENSSSCG00000006013	0
ENSSSCG00000020240	0
ENSSSCG00000006014	1425
ENSSSCG00000006015	1442
ENSSSCG00000006016	2918
ENSSSCG00000006017	247
ENSSSCG00000020221	0
ENSSSCG00000006018	1085
ENSSSCG00000020360	0
ENSSSCG00000019239	4
ENSSSCG00000018914	0
ENSSSCG00000018567	0
ENSSSCG00000006019	0
ENSSSCG00000019427	0
ENSSSCG00000006020	0
ENSSSCG00000006021	0
ENSSSCG00000006022	0
ENSSSCG00000006023	6
ENSSSCG00000006024	140
ENSSSCG00000018562	0
ENSSSCG00000006025	5
ENSSSCG00000006026	119
ENSSSCG00000019257	0
ENSSSCG00000006027	6
ENSSSCG00000006028	18
ENSSSCG00000006029	172
ENSSSCG00000006030	4
ENSSSCG00000006031	15
ENSSSCG00000020632	0
ENSSSCG00000006032	246
ENSSSCG00000006033	3296
ENSSSCG00000019261	0
ENSSSCG00000018697	0
ENSSSCG00000006034	0
ENSSSCG00000018259	0
ENSSSCG00000006035	21
ENSSSCG00000006036	1
ENSSSCG00000006037	969
ENSSSCG00000020047	0
ENSSSCG00000006038	188
ENSSSCG00000019246	0
ENSSSCG00000006039	470
ENSSSCG00000006040	0
ENSSSCG00000006041	0
ENSSSCG00000006042	0
ENSSSCG00000006043	0
ENSSSCG00000006044	0
ENSSSCG00000006045	46
ENSSSCG00000006046	0
ENSSSCG00000006047	0
ENSSSCG00000006048	662
ENSSSCG00000006049	181
ENSSSCG00000006050	1
ENSSSCG00000006051	812
ENSSSCG00000006052	832
ENSSSCG00000006053	0
ENSSSCG00000006054	884
ENSSSCG00000006055	1563
ENSSSCG00000018203	0
ENSSSCG00000006056	0
ENSSSCG00000006057	1496
ENSSSCG00000006058	125
ENSSSCG00000006059	4
ENSSSCG00000006060	0
ENSSSCG00000020407	0
ENSSSCG00000006061	882
ENSSSCG00000019514	0
ENSSSCG00000006062	9076
ENSSSCG00000006063	21373
ENSSSCG00000006064	0
ENSSSCG00000006065	152
ENSSSCG00000006066	1226
ENSSSCG00000006067	215
ENSSSCG00000006068	4
ENSSSCG00000006069	45
ENSSSCG00000006070	489
ENSSSCG00000006071	1297
ENSSSCG00000006072	173
ENSSSCG00000006073	72
ENSSSCG00000020328	0
ENSSSCG00000006074	679
ENSSSCG00000019400	0
ENSSSCG00000006075	0
ENSSSCG00000006076	0
ENSSSCG00000006077	45
ENSSSCG00000006078	239
ENSSSCG00000006079	465
ENSSSCG00000006080	0
ENSSSCG00000006081	3095
ENSSSCG00000018501	0
ENSSSCG00000006082	120
ENSSSCG00000006083	712
ENSSSCG00000006084	1960
ENSSSCG00000006085	0
ENSSSCG00000006086	276
ENSSSCG00000006087	1304
ENSSSCG00000020490	0
ENSSSCG00000006088	10115
ENSSSCG00000006089	399
ENSSSCG00000006090	276
ENSSSCG00000006091	284
ENSSSCG00000006092	89
ENSSSCG00000019169	0
ENSSSCG00000006093	34
ENSSSCG00000019338	0
ENSSSCG00000006094	239
ENSSSCG00000006095	78
ENSSSCG00000006096	365
ENSSSCG00000006097	49
ENSSSCG00000006098	156
ENSSSCG00000006099	0
ENSSSCG00000006100	2266
ENSSSCG00000019800	0
ENSSSCG00000006101	28
ENSSSCG00000006102	2
ENSSSCG00000019424	0
ENSSSCG00000006103	8
ENSSSCG00000006104	2
ENSSSCG00000006105	1854
ENSSSCG00000006106	2
ENSSSCG00000006107	394
ENSSSCG00000006108	106
ENSSSCG00000006109	136
ENSSSCG00000006110	314
ENSSSCG00000006111	2
ENSSSCG00000018491	0
ENSSSCG00000006112	98
ENSSSCG00000006113	52
ENSSSCG00000006114	583
ENSSSCG00000006115	167
ENSSSCG00000006116	0
ENSSSCG00000006117	20
ENSSSCG00000006118	21
ENSSSCG00000006119	3
ENSSSCG00000006120	165
ENSSSCG00000006121	33
ENSSSCG00000006122	0
ENSSSCG00000006123	97
ENSSSCG00000006124	0
ENSSSCG00000006125	0
ENSSSCG00000006126	532
ENSSSCG00000006127	131
ENSSSCG00000006128	186
ENSSSCG00000006129	183
ENSSSCG00000020307	0
ENSSSCG00000020027	0
ENSSSCG00000020199	0
ENSSSCG00000006130	0
ENSSSCG00000018425	0
ENSSSCG00000006131	0
ENSSSCG00000006132	121
ENSSSCG00000006133	0
ENSSSCG00000006134	0
ENSSSCG00000006135	1055
ENSSSCG00000006136	128
ENSSSCG00000006137	692
ENSSSCG00000006138	0
ENSSSCG00000006139	0
ENSSSCG00000006140	45
ENSSSCG00000006141	0
ENSSSCG00000006142	0
ENSSSCG00000006143	58
ENSSSCG00000006144	116
ENSSSCG00000006145	34
ENSSSCG00000006146	221
ENSSSCG00000006147	0
