Geneid	SRR14612089_fibroblast_male
ENSSSCG00000014517	0
ENSSSCG00000014518	0
ENSSSCG00000014519	0
ENSSSCG00000014520	0
ENSSSCG00000014521	0
ENSSSCG00000014522	0
ENSSSCG00000014523	0
ENSSSCG00000014524	0
ENSSSCG00000014525	0
ENSSSCG00000014526	0
ENSSSCG00000014527	0
ENSSSCG00000014528	0
ENSSSCG00000014529	0
ENSSSCG00000014530	0
ENSSSCG00000014531	0
ENSSSCG00000014532	0
ENSSSCG00000014533	0
ENSSSCG00000014534	0
ENSSSCG00000014535	0
ENSSSCG00000014536	0
ENSSSCG00000014537	2
ENSSSCG00000014538	1262
ENSSSCG00000014539	184
ENSSSCG00000014540	48
ENSSSCG00000014541	0
ENSSSCG00000014542	0
ENSSSCG00000014543	726
ENSSSCG00000014544	0
ENSSSCG00000014545	0
ENSSSCG00000014546	0
ENSSSCG00000014547	0
ENSSSCG00000014548	0
ENSSSCG00000014549	0
ENSSSCG00000014550	0
ENSSSCG00000014551	0
ENSSSCG00000014552	0
ENSSSCG00000014553	0
ENSSSCG00000014554	0
ENSSSCG00000014555	0
ENSSSCG00000014556	267
ENSSSCG00000014557	788
ENSSSCG00000014558	139
ENSSSCG00000014559	910
ENSSSCG00000014560	0
ENSSSCG00000014561	1
ENSSSCG00000014562	532
ENSSSCG00000014563	0
ENSSSCG00000014564	171
ENSSSCG00000014565	1599
ENSSSCG00000014566	907
ENSSSCG00000007541	680
ENSSSCG00000007542	51
ENSSSCG00000007543	202
ENSSSCG00000007544	435
ENSSSCG00000007545	221
ENSSSCG00000007546	149
ENSSSCG00000007547	4
ENSSSCG00000007548	48
ENSSSCG00000018712	10
ENSSSCG00000007549	0
ENSSSCG00000007550	60
ENSSSCG00000007551	26
ENSSSCG00000007552	19
ENSSSCG00000007553	0
ENSSSCG00000007554	142
ENSSSCG00000007555	0
ENSSSCG00000007556	100
ENSSSCG00000007557	63
ENSSSCG00000007558	851
ENSSSCG00000007559	200
ENSSSCG00000007560	59
ENSSSCG00000007561	4
ENSSSCG00000007562	1907
ENSSSCG00000007563	71
ENSSSCG00000007564	19
ENSSSCG00000007565	772
ENSSSCG00000007566	0
ENSSSCG00000007567	115
ENSSSCG00000007568	41
ENSSSCG00000007569	0
ENSSSCG00000007570	0
ENSSSCG00000007571	2322
ENSSSCG00000007572	12
ENSSSCG00000007573	0
ENSSSCG00000007574	0
ENSSSCG00000007575	47
ENSSSCG00000020230	0
ENSSSCG00000007576	754
ENSSSCG00000007577	293
ENSSSCG00000018410	0
ENSSSCG00000007578	0
ENSSSCG00000007579	10
ENSSSCG00000007580	841
ENSSSCG00000007581	0
ENSSSCG00000007582	1352
ENSSSCG00000007583	61
ENSSSCG00000007584	13
ENSSSCG00000007585	151935
ENSSSCG00000007586	1996
ENSSSCG00000007587	153
ENSSSCG00000007588	182
ENSSSCG00000007589	0
ENSSSCG00000007590	127
ENSSSCG00000007591	440
ENSSSCG00000007592	634
ENSSSCG00000007593	4
ENSSSCG00000007594	32
ENSSSCG00000007595	369
ENSSSCG00000007596	0
ENSSSCG00000007597	204
ENSSSCG00000007598	0
ENSSSCG00000007599	446
ENSSSCG00000007600	0
ENSSSCG00000007601	194
ENSSSCG00000007602	13
ENSSSCG00000007603	23
ENSSSCG00000007604	72
ENSSSCG00000007605	0
ENSSSCG00000007606	2949
ENSSSCG00000007607	2
ENSSSCG00000019869	0
ENSSSCG00000007608	488
ENSSSCG00000007609	1141
ENSSSCG00000007610	1840
ENSSSCG00000007611	556
ENSSSCG00000007612	289
ENSSSCG00000007613	1
ENSSSCG00000019892	0
ENSSSCG00000007614	225
ENSSSCG00000007615	65
ENSSSCG00000007616	2
ENSSSCG00000007617	187
ENSSSCG00000007618	115
ENSSSCG00000007619	103
ENSSSCG00000007620	64
ENSSSCG00000007621	277
ENSSSCG00000007622	128
ENSSSCG00000007623	307
ENSSSCG00000007624	591
ENSSSCG00000007625	1222
ENSSSCG00000007626	0
ENSSSCG00000007627	0
ENSSSCG00000007628	0
ENSSSCG00000007629	0
ENSSSCG00000007630	1
ENSSSCG00000007631	0
ENSSSCG00000007632	0
ENSSSCG00000007633	0
ENSSSCG00000007634	0
ENSSSCG00000007635	0
ENSSSCG00000007636	0
ENSSSCG00000007637	289
ENSSSCG00000007638	0
ENSSSCG00000007639	0
ENSSSCG00000007640	0
ENSSSCG00000007641	0
ENSSSCG00000007642	4
ENSSSCG00000007643	617
ENSSSCG00000007644	0
ENSSSCG00000007645	0
ENSSSCG00000007646	356
ENSSSCG00000007647	128
ENSSSCG00000007648	207
ENSSSCG00000007649	19
ENSSSCG00000007650	9
ENSSSCG00000007651	490
ENSSSCG00000007652	115
ENSSSCG00000007653	5
ENSSSCG00000007654	356
ENSSSCG00000007655	0
ENSSSCG00000007656	0
ENSSSCG00000007657	0
ENSSSCG00000007658	26
ENSSSCG00000007659	4
ENSSSCG00000007660	506
ENSSSCG00000007661	8
ENSSSCG00000007662	330
ENSSSCG00000007663	25
ENSSSCG00000007664	68
ENSSSCG00000007665	0
ENSSSCG00000007666	1
ENSSSCG00000007667	142
ENSSSCG00000007668	312
ENSSSCG00000007669	2881
ENSSSCG00000007670	2
ENSSSCG00000007671	1
ENSSSCG00000007672	249
ENSSSCG00000007673	1
ENSSSCG00000007674	0
ENSSSCG00000007675	849
ENSSSCG00000007676	0
ENSSSCG00000007677	0
ENSSSCG00000007678	10
ENSSSCG00000007679	300
ENSSSCG00000007680	0
ENSSSCG00000007681	978
ENSSSCG00000007682	41
ENSSSCG00000007683	643
ENSSSCG00000007684	100
ENSSSCG00000007685	197
ENSSSCG00000007686	79
ENSSSCG00000007687	107
ENSSSCG00000007689	0
ENSSSCG00000007690	188
ENSSSCG00000007691	0
ENSSSCG00000007692	1658
ENSSSCG00000007693	2581
ENSSSCG00000007694	15
ENSSSCG00000007695	0
ENSSSCG00000007696	99
ENSSSCG00000007697	1
ENSSSCG00000007698	583
ENSSSCG00000007699	0
ENSSSCG00000007700	273
ENSSSCG00000007701	94
ENSSSCG00000007702	0
ENSSSCG00000007703	0
ENSSSCG00000007704	121
ENSSSCG00000007705	441
ENSSSCG00000007706	44
ENSSSCG00000007707	12
ENSSSCG00000007708	244
ENSSSCG00000007709	357
ENSSSCG00000007710	0
ENSSSCG00000007711	192
ENSSSCG00000007712	32
ENSSSCG00000007713	804
ENSSSCG00000020555	0
ENSSSCG00000007714	16
ENSSSCG00000007715	365
ENSSSCG00000007716	0
ENSSSCG00000007717	8
ENSSSCG00000007718	1
ENSSSCG00000007719	1281
ENSSSCG00000007720	63
ENSSSCG00000020388	0
ENSSSCG00000007721	2269
ENSSSCG00000007722	3
ENSSSCG00000007723	99
ENSSSCG00000007724	44
ENSSSCG00000007725	0
ENSSSCG00000019149	0
ENSSSCG00000019208	0
ENSSSCG00000020228	0
ENSSSCG00000019313	0
ENSSSCG00000020546	0
ENSSSCG00000007726	5
ENSSSCG00000018380	1
ENSSSCG00000007727	102
ENSSSCG00000007728	8
ENSSSCG00000007729	0
ENSSSCG00000007730	1
ENSSSCG00000007731	84
ENSSSCG00000007732	880
ENSSSCG00000007733	72
ENSSSCG00000007734	51
ENSSSCG00000007735	359
ENSSSCG00000007736	762
ENSSSCG00000007737	824
ENSSSCG00000019976	0
ENSSSCG00000018775	0
ENSSSCG00000020358	0
ENSSSCG00000007738	148
ENSSSCG00000007739	2983
ENSSSCG00000007740	426
ENSSSCG00000007741	0
ENSSSCG00000007742	34
ENSSSCG00000007743	461
ENSSSCG00000007744	126
ENSSSCG00000007745	322
ENSSSCG00000007746	1814
ENSSSCG00000018488	0
ENSSSCG00000007747	17
ENSSSCG00000018282	0
ENSSSCG00000018553	0
ENSSSCG00000007748	751
ENSSSCG00000007749	131
ENSSSCG00000007750	71
ENSSSCG00000007751	0
ENSSSCG00000007752	0
ENSSSCG00000007753	9
ENSSSCG00000007754	49
ENSSSCG00000007755	5
ENSSSCG00000007756	0
ENSSSCG00000007757	0
ENSSSCG00000007758	0
ENSSSCG00000007759	1877
ENSSSCG00000007760	1
ENSSSCG00000007761	19
ENSSSCG00000007762	244
ENSSSCG00000007763	796
ENSSSCG00000020552	0
ENSSSCG00000007764	1095
ENSSSCG00000007765	5
ENSSSCG00000007766	125
ENSSSCG00000007767	96
ENSSSCG00000007768	285
ENSSSCG00000007769	146
ENSSSCG00000007770	221
ENSSSCG00000007771	288
ENSSSCG00000007772	6
ENSSSCG00000007773	0
ENSSSCG00000007774	11
ENSSSCG00000007775	0
ENSSSCG00000007776	366
ENSSSCG00000020178	0
ENSSSCG00000007777	82
ENSSSCG00000007778	6
ENSSSCG00000007779	396
ENSSSCG00000007780	171
ENSSSCG00000007781	250
ENSSSCG00000007782	407
ENSSSCG00000007783	180
ENSSSCG00000007784	140
ENSSSCG00000007785	193
ENSSSCG00000007786	437
ENSSSCG00000007787	4
ENSSSCG00000007788	127
ENSSSCG00000007789	2383
ENSSSCG00000019607	0
ENSSSCG00000007790	381
ENSSSCG00000007791	216
ENSSSCG00000007793	59
ENSSSCG00000007794	127
ENSSSCG00000007795	1038
ENSSSCG00000007796	56
ENSSSCG00000007797	257
ENSSSCG00000007798	536
ENSSSCG00000007799	1
ENSSSCG00000007800	3
ENSSSCG00000007801	158
ENSSSCG00000007802	13
ENSSSCG00000007803	1111
ENSSSCG00000007804	364
ENSSSCG00000007805	12
ENSSSCG00000007806	141
ENSSSCG00000020074	0
ENSSSCG00000007807	7
ENSSSCG00000007808	122
ENSSSCG00000007809	301
ENSSSCG00000007810	17
ENSSSCG00000007811	3
ENSSSCG00000007812	2626
ENSSSCG00000007813	434
ENSSSCG00000007814	52
ENSSSCG00000007815	1750
ENSSSCG00000007816	3
ENSSSCG00000007817	1063
ENSSSCG00000007818	39
ENSSSCG00000007819	0
ENSSSCG00000007820	150
ENSSSCG00000007821	0
ENSSSCG00000019462	0
ENSSSCG00000007822	0
ENSSSCG00000019091	0
ENSSSCG00000007823	12
ENSSSCG00000007824	46
ENSSSCG00000007825	0
ENSSSCG00000020150	0
ENSSSCG00000007826	284
ENSSSCG00000007827	0
ENSSSCG00000007828	0
ENSSSCG00000007829	774
ENSSSCG00000007830	1737
ENSSSCG00000007831	0
ENSSSCG00000007832	0
ENSSSCG00000007833	0
ENSSSCG00000007834	3
ENSSSCG00000007835	0
ENSSSCG00000007836	0
ENSSSCG00000007837	3
ENSSSCG00000007838	0
ENSSSCG00000020312	0
ENSSSCG00000007839	623
ENSSSCG00000007840	300
ENSSSCG00000007841	2
ENSSSCG00000007842	1
ENSSSCG00000007843	589
ENSSSCG00000007844	20
ENSSSCG00000007845	199
ENSSSCG00000007846	20
ENSSSCG00000007847	0
ENSSSCG00000007848	0
ENSSSCG00000007849	3
ENSSSCG00000007850	0
ENSSSCG00000007851	0
ENSSSCG00000007852	101
ENSSSCG00000007853	75
ENSSSCG00000007854	360
ENSSSCG00000007855	178
ENSSSCG00000007856	37
ENSSSCG00000007857	5
ENSSSCG00000007858	0
ENSSSCG00000007859	0
ENSSSCG00000007860	0
ENSSSCG00000007861	0
ENSSSCG00000007862	0
ENSSSCG00000007863	0
ENSSSCG00000007864	980
ENSSSCG00000007865	1
ENSSSCG00000018432	0
ENSSSCG00000007866	5
ENSSSCG00000007867	62
ENSSSCG00000007868	0
ENSSSCG00000007869	375
ENSSSCG00000007870	1
ENSSSCG00000007871	0
ENSSSCG00000007872	579
ENSSSCG00000019735	0
ENSSSCG00000019945	0
ENSSSCG00000007873	179
ENSSSCG00000007874	633
ENSSSCG00000007875	35
ENSSSCG00000007876	68
ENSSSCG00000020457	0
ENSSSCG00000007877	52
ENSSSCG00000007878	292
ENSSSCG00000007879	423
ENSSSCG00000019141	0
ENSSSCG00000007880	66
ENSSSCG00000007881	339
ENSSSCG00000007882	0
ENSSSCG00000007883	0
ENSSSCG00000007884	1
ENSSSCG00000007885	7
ENSSSCG00000007886	0
ENSSSCG00000007887	0
ENSSSCG00000007888	11
ENSSSCG00000007889	0
ENSSSCG00000007890	2
ENSSSCG00000007891	224
ENSSSCG00000007892	3
ENSSSCG00000007893	863
ENSSSCG00000007894	77
ENSSSCG00000007895	250
ENSSSCG00000007896	542
ENSSSCG00000007897	26
ENSSSCG00000007898	3085
ENSSSCG00000007899	0
ENSSSCG00000007900	19
ENSSSCG00000019426	0
ENSSSCG00000007901	1
ENSSSCG00000007902	81
ENSSSCG00000007903	133
ENSSSCG00000007904	0
ENSSSCG00000007905	0
ENSSSCG00000007906	0
ENSSSCG00000019222	0
ENSSSCG00000007907	2812
ENSSSCG00000007908	23
ENSSSCG00000007909	1
ENSSSCG00000020097	0
ENSSSCG00000007910	0
ENSSSCG00000007911	415
ENSSSCG00000007912	116
ENSSSCG00000007913	27
ENSSSCG00000007914	129
ENSSSCG00000007915	0
ENSSSCG00000007916	27
ENSSSCG00000020085	0
ENSSSCG00000007917	0
ENSSSCG00000020433	0
ENSSSCG00000007918	3044
ENSSSCG00000007919	41
ENSSSCG00000007920	75
ENSSSCG00000007921	134
ENSSSCG00000007922	0
ENSSSCG00000019447	1
ENSSSCG00000007923	372
ENSSSCG00000007924	214
ENSSSCG00000007925	40
ENSSSCG00000007926	0
ENSSSCG00000007927	352
ENSSSCG00000007928	66
ENSSSCG00000007929	8
ENSSSCG00000007930	490
ENSSSCG00000007931	555
ENSSSCG00000007932	13
ENSSSCG00000007933	0
ENSSSCG00000007934	3
ENSSSCG00000007935	5
ENSSSCG00000007936	150
ENSSSCG00000007937	2
ENSSSCG00000007938	13
ENSSSCG00000007939	113
ENSSSCG00000007940	2
ENSSSCG00000007941	337
ENSSSCG00000007942	494
ENSSSCG00000007943	386
ENSSSCG00000007944	66
ENSSSCG00000007945	0
ENSSSCG00000007946	2153
ENSSSCG00000019266	2
ENSSSCG00000007947	187
ENSSSCG00000007948	175
ENSSSCG00000007949	0
ENSSSCG00000007950	115
ENSSSCG00000018870	0
ENSSSCG00000007951	1698
ENSSSCG00000007952	782
ENSSSCG00000007953	45
ENSSSCG00000007954	74
ENSSSCG00000007955	100
ENSSSCG00000007956	1
ENSSSCG00000007957	0
ENSSSCG00000007958	139
ENSSSCG00000007959	0
ENSSSCG00000007960	34
ENSSSCG00000007961	0
ENSSSCG00000007962	109
ENSSSCG00000007963	80
ENSSSCG00000007964	9
ENSSSCG00000007965	74
ENSSSCG00000007966	0
ENSSSCG00000007967	41
ENSSSCG00000007968	1098
ENSSSCG00000007969	0
ENSSSCG00000007970	250
ENSSSCG00000007971	13
ENSSSCG00000007972	100
ENSSSCG00000007973	0
ENSSSCG00000007974	1
ENSSSCG00000007975	0
ENSSSCG00000007976	1
ENSSSCG00000007977	1
ENSSSCG00000007978	4
ENSSSCG00000007979	238
ENSSSCG00000007980	617
ENSSSCG00000007981	161
ENSSSCG00000007982	105
ENSSSCG00000007983	3
ENSSSCG00000007984	735
ENSSSCG00000007985	616
ENSSSCG00000007986	18
ENSSSCG00000007987	53
ENSSSCG00000007988	222
ENSSSCG00000007989	0
ENSSSCG00000007990	6
ENSSSCG00000007991	18
ENSSSCG00000007992	285
ENSSSCG00000007993	380
ENSSSCG00000007994	269
ENSSSCG00000007995	75
ENSSSCG00000007996	0
ENSSSCG00000007997	195
ENSSSCG00000007998	42
ENSSSCG00000007999	163
ENSSSCG00000008000	206
ENSSSCG00000019295	0
ENSSSCG00000008001	1
ENSSSCG00000008002	117
ENSSSCG00000008003	28
ENSSSCG00000008004	359
ENSSSCG00000008005	0
ENSSSCG00000008006	4
ENSSSCG00000008007	208
ENSSSCG00000008008	899
ENSSSCG00000018611	0
ENSSSCG00000008009	237
ENSSSCG00000008010	82
ENSSSCG00000008011	0
ENSSSCG00000020300	2
ENSSSCG00000008012	117
ENSSSCG00000008013	20
ENSSSCG00000008014	185
ENSSSCG00000008015	237
ENSSSCG00000008016	548
ENSSSCG00000008017	102
ENSSSCG00000008018	226
ENSSSCG00000008019	1891
ENSSSCG00000008020	141
ENSSSCG00000008021	32
ENSSSCG00000008022	285
ENSSSCG00000008023	3
ENSSSCG00000008024	260
ENSSSCG00000008025	0
ENSSSCG00000008026	165
ENSSSCG00000008027	32
ENSSSCG00000008028	3
ENSSSCG00000008029	9
ENSSSCG00000008030	169
ENSSSCG00000008031	327
ENSSSCG00000008032	0
ENSSSCG00000008033	45
ENSSSCG00000008034	6
ENSSSCG00000008035	175
ENSSSCG00000008036	9
ENSSSCG00000008037	2
ENSSSCG00000008038	197
ENSSSCG00000008039	60
ENSSSCG00000008040	869
ENSSSCG00000008041	5080
ENSSSCG00000018407	0
ENSSSCG00000008042	1
ENSSSCG00000018607	0
ENSSSCG00000008043	618
ENSSSCG00000008044	190
ENSSSCG00000008045	17
ENSSSCG00000008046	243
ENSSSCG00000008047	286
ENSSSCG00000008048	782
ENSSSCG00000008049	0
ENSSSCG00000008050	32
ENSSSCG00000018955	0
ENSSSCG00000018729	0
ENSSSCG00000008051	347
ENSSSCG00000008052	0
ENSSSCG00000008053	31
ENSSSCG00000008054	12
ENSSSCG00000008055	18
ENSSSCG00000008056	2900
ENSSSCG00000008057	583
ENSSSCG00000008058	97
ENSSSCG00000008059	1
ENSSSCG00000008060	129
ENSSSCG00000008061	646
ENSSSCG00000008062	2
ENSSSCG00000008063	0
ENSSSCG00000008064	0
ENSSSCG00000008065	0
ENSSSCG00000008066	144
ENSSSCG00000008068	5625
ENSSSCG00000008069	587
ENSSSCG00000008070	15
ENSSSCG00000008071	247
ENSSSCG00000008072	6544
ENSSSCG00000008073	592
ENSSSCG00000008074	700
ENSSSCG00000018441	0
ENSSSCG00000008075	713
ENSSSCG00000008076	64
ENSSSCG00000008077	131
ENSSSCG00000008078	0
ENSSSCG00000008079	3755
ENSSSCG00000008080	1087
ENSSSCG00000020549	0
ENSSSCG00000020183	0
ENSSSCG00000008081	18
ENSSSCG00000008082	28
ENSSSCG00000008083	77
ENSSSCG00000018319	0
ENSSSCG00000018520	3
ENSSSCG00000019364	4
ENSSSCG00000008084	5
ENSSSCG00000008085	20
ENSSSCG00000008086	24
ENSSSCG00000008087	0
ENSSSCG00000008088	0
ENSSSCG00000008089	23
ENSSSCG00000008090	175
ENSSSCG00000008091	27
ENSSSCG00000008092	0
ENSSSCG00000008093	2532
ENSSSCG00000008094	132
ENSSSCG00000008095	4101
ENSSSCG00000008096	508
ENSSSCG00000008097	94
ENSSSCG00000008098	1185
ENSSSCG00000008099	117
ENSSSCG00000008100	67
ENSSSCG00000008101	58
ENSSSCG00000008102	558
ENSSSCG00000008103	4
ENSSSCG00000008104	84
ENSSSCG00000008105	706
ENSSSCG00000008106	2
ENSSSCG00000018113	0
ENSSSCG00000008107	23
ENSSSCG00000019739	0
ENSSSCG00000008108	67
ENSSSCG00000019751	0
ENSSSCG00000008109	0
ENSSSCG00000019235	0
ENSSSCG00000008110	0
ENSSSCG00000008111	161
ENSSSCG00000008112	4
ENSSSCG00000008113	217
ENSSSCG00000008114	90
ENSSSCG00000008115	472
ENSSSCG00000008116	105
ENSSSCG00000008117	10
ENSSSCG00000008118	1
ENSSSCG00000008119	5
ENSSSCG00000008120	245
ENSSSCG00000008121	0
ENSSSCG00000008122	2
ENSSSCG00000008123	159
ENSSSCG00000008124	0
ENSSSCG00000018129	0
ENSSSCG00000008125	102
ENSSSCG00000008126	0
ENSSSCG00000008127	1571
ENSSSCG00000008128	9
ENSSSCG00000008129	1207
ENSSSCG00000008130	375
ENSSSCG00000008131	500
ENSSSCG00000008132	582
ENSSSCG00000020620	0
ENSSSCG00000008133	9
ENSSSCG00000020543	0
ENSSSCG00000008134	0
ENSSSCG00000008135	50
ENSSSCG00000008136	3285
ENSSSCG00000008137	898
ENSSSCG00000008138	850
ENSSSCG00000008139	755
ENSSSCG00000008140	3
ENSSSCG00000019951	0
ENSSSCG00000008141	1
ENSSSCG00000019055	0
ENSSSCG00000008142	0
ENSSSCG00000008143	1110
ENSSSCG00000008144	741
ENSSSCG00000008145	185
ENSSSCG00000008146	151
ENSSSCG00000008147	1461
ENSSSCG00000008150	0
ENSSSCG00000008151	43
ENSSSCG00000008152	1
ENSSSCG00000008153	1
ENSSSCG00000008154	1
ENSSSCG00000008155	0
ENSSSCG00000008156	0
ENSSSCG00000008157	0
ENSSSCG00000008158	2
ENSSSCG00000008159	49
ENSSSCG00000008160	0
ENSSSCG00000008161	68
ENSSSCG00000008162	896
ENSSSCG00000008163	5
ENSSSCG00000008164	5320
ENSSSCG00000008165	0
ENSSSCG00000008166	0
ENSSSCG00000008167	675
ENSSSCG00000018864	0
ENSSSCG00000008168	166
ENSSSCG00000008169	459
ENSSSCG00000008170	6098
ENSSSCG00000008171	1376
ENSSSCG00000008172	567
ENSSSCG00000008173	0
ENSSSCG00000008174	12
ENSSSCG00000008175	722
ENSSSCG00000008176	21
ENSSSCG00000008177	0
ENSSSCG00000008178	2
ENSSSCG00000008179	411
ENSSSCG00000008180	2441
ENSSSCG00000008181	248
ENSSSCG00000008182	201
ENSSSCG00000008183	316
ENSSSCG00000008184	0
ENSSSCG00000008185	73
ENSSSCG00000008186	85
ENSSSCG00000008187	0
ENSSSCG00000008188	111
ENSSSCG00000008189	303
ENSSSCG00000008190	174
ENSSSCG00000008191	0
ENSSSCG00000008192	3060
ENSSSCG00000020590	1
ENSSSCG00000008193	0
ENSSSCG00000008194	524
ENSSSCG00000008195	820
ENSSSCG00000008196	50
ENSSSCG00000008197	293
ENSSSCG00000008198	129
ENSSSCG00000019384	0
ENSSSCG00000008199	45
ENSSSCG00000019655	0
ENSSSCG00000008200	9
ENSSSCG00000008201	289
ENSSSCG00000008202	57
ENSSSCG00000008203	4
ENSSSCG00000008204	0
ENSSSCG00000008205	0
ENSSSCG00000008206	0
ENSSSCG00000008207	995
ENSSSCG00000008208	1601
ENSSSCG00000008209	0
ENSSSCG00000008210	77
ENSSSCG00000008211	28
ENSSSCG00000008212	0
ENSSSCG00000008213	0
ENSSSCG00000008214	0
ENSSSCG00000008215	0
ENSSSCG00000008216	415
ENSSSCG00000008217	1
ENSSSCG00000008218	570
ENSSSCG00000008219	260
ENSSSCG00000008220	165
ENSSSCG00000008221	887
ENSSSCG00000008222	878
ENSSSCG00000008223	0
ENSSSCG00000019511	0
ENSSSCG00000008224	244
ENSSSCG00000008225	477
ENSSSCG00000019715	1
ENSSSCG00000008226	1110
ENSSSCG00000008227	34
ENSSSCG00000008228	0
ENSSSCG00000008229	0
ENSSSCG00000008230	89
ENSSSCG00000008231	177
ENSSSCG00000008232	286
ENSSSCG00000008233	193
ENSSSCG00000008234	92
ENSSSCG00000008235	258
ENSSSCG00000008236	1154
ENSSSCG00000008237	654
ENSSSCG00000008238	600
ENSSSCG00000008239	4168
ENSSSCG00000008240	263
ENSSSCG00000008241	427
ENSSSCG00000008242	944
ENSSSCG00000008243	0
ENSSSCG00000008244	9
ENSSSCG00000008245	23054
ENSSSCG00000008246	4
ENSSSCG00000008247	1371
ENSSSCG00000008248	0
ENSSSCG00000019380	0
ENSSSCG00000020042	0
ENSSSCG00000018418	0
ENSSSCG00000008249	0
ENSSSCG00000020197	0
ENSSSCG00000008250	11
ENSSSCG00000008251	0
ENSSSCG00000008252	0
ENSSSCG00000008253	0
ENSSSCG00000008254	3
ENSSSCG00000008255	0
ENSSSCG00000008256	0
ENSSSCG00000008257	6537
ENSSSCG00000008258	0
ENSSSCG00000018655	0
ENSSSCG00000008259	7
ENSSSCG00000020331	0
ENSSSCG00000008260	102
ENSSSCG00000019926	0
ENSSSCG00000019889	0
ENSSSCG00000008261	656
ENSSSCG00000008262	340
ENSSSCG00000008263	0
ENSSSCG00000008264	0
ENSSSCG00000008265	450
ENSSSCG00000008266	1870
ENSSSCG00000008267	121
ENSSSCG00000008268	589
ENSSSCG00000008269	0
ENSSSCG00000008270	493
ENSSSCG00000008271	165
ENSSSCG00000008272	155
ENSSSCG00000008273	96
ENSSSCG00000008274	1411
ENSSSCG00000008275	137
ENSSSCG00000008276	0
ENSSSCG00000008277	42
ENSSSCG00000008278	0
ENSSSCG00000008279	44
ENSSSCG00000008280	328
ENSSSCG00000008281	132
ENSSSCG00000008282	53
ENSSSCG00000008283	1331
ENSSSCG00000008284	3
ENSSSCG00000008285	0
ENSSSCG00000018645	0
ENSSSCG00000008286	162
ENSSSCG00000008287	93
ENSSSCG00000008288	499
ENSSSCG00000019519	0
ENSSSCG00000008289	221
ENSSSCG00000008290	1444
ENSSSCG00000008291	415
ENSSSCG00000008292	529
ENSSSCG00000008293	151
ENSSSCG00000008294	235
ENSSSCG00000008295	27
ENSSSCG00000008296	0
ENSSSCG00000008297	76
ENSSSCG00000008298	149
ENSSSCG00000008299	0
ENSSSCG00000008300	276
ENSSSCG00000008301	3
ENSSSCG00000008302	1
ENSSSCG00000008303	2963
ENSSSCG00000008304	141
ENSSSCG00000008305	251
ENSSSCG00000008306	1
ENSSSCG00000008307	2
ENSSSCG00000008308	0
ENSSSCG00000020642	0
ENSSSCG00000019101	0
ENSSSCG00000008309	791
ENSSSCG00000008310	406
ENSSSCG00000008311	79
ENSSSCG00000008312	84
ENSSSCG00000008313	15
ENSSSCG00000008314	0
ENSSSCG00000008315	58
ENSSSCG00000008316	879
ENSSSCG00000008317	408
ENSSSCG00000008318	45
ENSSSCG00000008319	17
ENSSSCG00000008320	3
ENSSSCG00000008321	0
ENSSSCG00000008322	39
ENSSSCG00000008323	2
ENSSSCG00000008324	9
ENSSSCG00000020295	0
ENSSSCG00000008326	0
ENSSSCG00000008327	187
ENSSSCG00000008328	621
ENSSSCG00000008329	85
ENSSSCG00000008330	1038
ENSSSCG00000008331	287
ENSSSCG00000008332	216
ENSSSCG00000008333	1232
ENSSSCG00000008334	41
ENSSSCG00000008335	229
ENSSSCG00000008336	1643
ENSSSCG00000008337	406
ENSSSCG00000008338	169
ENSSSCG00000008339	973
ENSSSCG00000018297	0
ENSSSCG00000020370	0
ENSSSCG00000008340	1752
ENSSSCG00000008341	0
ENSSSCG00000008342	0
ENSSSCG00000008343	2
ENSSSCG00000008344	1
ENSSSCG00000008345	0
ENSSSCG00000008346	698
ENSSSCG00000008347	31
ENSSSCG00000008348	0
ENSSSCG00000008349	475
ENSSSCG00000008350	257
ENSSSCG00000008351	67
ENSSSCG00000008352	500
ENSSSCG00000008353	163
ENSSSCG00000008354	331
ENSSSCG00000019420	0
ENSSSCG00000008355	75
ENSSSCG00000008356	85
ENSSSCG00000008357	242
ENSSSCG00000008358	4362
ENSSSCG00000008359	4828
ENSSSCG00000008360	257
ENSSSCG00000020182	0
ENSSSCG00000008361	255
ENSSSCG00000008362	441
ENSSSCG00000008363	555
ENSSSCG00000008364	0
ENSSSCG00000008365	153
ENSSSCG00000008366	280
ENSSSCG00000008367	315
ENSSSCG00000008368	1792
ENSSSCG00000018105	0
ENSSSCG00000008369	557
ENSSSCG00000008370	0
ENSSSCG00000008371	0
ENSSSCG00000008372	860
ENSSSCG00000008373	50
ENSSSCG00000008374	674
ENSSSCG00000008375	244
ENSSSCG00000008376	191
ENSSSCG00000008377	2828
ENSSSCG00000008378	97
ENSSSCG00000008379	58
ENSSSCG00000008380	56
ENSSSCG00000008381	112
ENSSSCG00000019479	0
ENSSSCG00000008382	2639
ENSSSCG00000008383	65
ENSSSCG00000008384	0
ENSSSCG00000008385	134
ENSSSCG00000008386	149
ENSSSCG00000008387	380
ENSSSCG00000008388	173
ENSSSCG00000008389	171
ENSSSCG00000008390	16
ENSSSCG00000008391	15
ENSSSCG00000008392	0
ENSSSCG00000019651	0
ENSSSCG00000008393	0
ENSSSCG00000008394	15
ENSSSCG00000008395	324
ENSSSCG00000020022	0
ENSSSCG00000008396	13
ENSSSCG00000019079	0
ENSSSCG00000018931	0
ENSSSCG00000019836	0
ENSSSCG00000018569	0
