Geneid	SRR14612095_fibroblast_female
ENSSSCG00000019141	0
ENSSSCG00000007880	70
ENSSSCG00000007881	325
ENSSSCG00000007882	0
ENSSSCG00000007883	0
ENSSSCG00000007884	0
ENSSSCG00000007885	3
ENSSSCG00000007886	0
ENSSSCG00000007887	0
ENSSSCG00000007888	6
ENSSSCG00000007889	0
ENSSSCG00000007890	4
ENSSSCG00000007891	244
ENSSSCG00000007892	4
ENSSSCG00000007893	935
ENSSSCG00000007894	44
ENSSSCG00000007895	264
ENSSSCG00000007896	494
ENSSSCG00000007897	18
ENSSSCG00000007898	2834
ENSSSCG00000007899	0
ENSSSCG00000007900	3
ENSSSCG00000019426	0
ENSSSCG00000007901	11
ENSSSCG00000007902	74
ENSSSCG00000007903	115
ENSSSCG00000007904	0
ENSSSCG00000007905	0
ENSSSCG00000007906	0
ENSSSCG00000019222	0
ENSSSCG00000007907	2512
ENSSSCG00000007908	26
ENSSSCG00000007909	1
ENSSSCG00000020097	0
ENSSSCG00000007910	0
ENSSSCG00000007911	378
ENSSSCG00000007912	72
ENSSSCG00000007913	23
ENSSSCG00000007914	93
ENSSSCG00000007915	0
ENSSSCG00000007916	19
ENSSSCG00000020085	0
ENSSSCG00000007917	0
ENSSSCG00000020433	0
ENSSSCG00000007918	2271
ENSSSCG00000007919	49
ENSSSCG00000007920	40
ENSSSCG00000007921	98
ENSSSCG00000007922	0
ENSSSCG00000019447	0
ENSSSCG00000007923	126
ENSSSCG00000007924	230
ENSSSCG00000007925	43
ENSSSCG00000007926	0
ENSSSCG00000007927	115
ENSSSCG00000007928	53
ENSSSCG00000007929	7
ENSSSCG00000007930	441
ENSSSCG00000007931	465
ENSSSCG00000007932	17
ENSSSCG00000007933	0
ENSSSCG00000007934	1
ENSSSCG00000007935	2
ENSSSCG00000007936	113
ENSSSCG00000007937	0
ENSSSCG00000007938	5
ENSSSCG00000007939	129
ENSSSCG00000007940	0
ENSSSCG00000007941	229
ENSSSCG00000007942	514
ENSSSCG00000007943	334
ENSSSCG00000007944	82
ENSSSCG00000007945	0
ENSSSCG00000007946	2025
ENSSSCG00000019266	0
ENSSSCG00000007947	194
ENSSSCG00000007948	174
ENSSSCG00000007949	0
ENSSSCG00000007950	114
ENSSSCG00000018870	0
ENSSSCG00000007951	1447
ENSSSCG00000007952	780
ENSSSCG00000007953	55
ENSSSCG00000007954	61
ENSSSCG00000007955	64
ENSSSCG00000007956	0
ENSSSCG00000007957	1
ENSSSCG00000007958	137
ENSSSCG00000007959	0
ENSSSCG00000007960	48
ENSSSCG00000007961	0
ENSSSCG00000007962	130
ENSSSCG00000007963	47
ENSSSCG00000007964	6
ENSSSCG00000007965	81
ENSSSCG00000007966	0
ENSSSCG00000007967	22
ENSSSCG00000007968	1242
ENSSSCG00000007969	0
ENSSSCG00000007970	264
ENSSSCG00000007971	16
ENSSSCG00000007972	145
ENSSSCG00000007973	3
ENSSSCG00000007974	1
ENSSSCG00000007975	0
ENSSSCG00000007976	1
ENSSSCG00000007977	0
ENSSSCG00000007978	1
ENSSSCG00000007979	187
ENSSSCG00000007980	455
ENSSSCG00000007981	137
ENSSSCG00000007982	118
ENSSSCG00000007983	0
ENSSSCG00000007984	660
ENSSSCG00000007985	461
ENSSSCG00000007986	27
ENSSSCG00000007987	36
ENSSSCG00000007988	218
ENSSSCG00000007989	0
ENSSSCG00000007990	2
ENSSSCG00000007991	0
ENSSSCG00000007992	231
ENSSSCG00000007993	350
ENSSSCG00000007994	207
ENSSSCG00000007995	71
ENSSSCG00000007996	0
ENSSSCG00000007997	160
ENSSSCG00000007998	47
ENSSSCG00000007999	110
ENSSSCG00000008000	125
ENSSSCG00000019295	0
ENSSSCG00000008001	0
ENSSSCG00000008002	94
ENSSSCG00000008003	23
ENSSSCG00000008004	257
ENSSSCG00000008005	0
ENSSSCG00000008006	0
ENSSSCG00000008007	216
ENSSSCG00000008008	757
ENSSSCG00000018611	6
ENSSSCG00000008009	215
ENSSSCG00000008010	63
ENSSSCG00000008011	0
ENSSSCG00000020300	2
ENSSSCG00000008012	97
ENSSSCG00000008013	10
ENSSSCG00000008014	191
ENSSSCG00000008015	239
ENSSSCG00000008016	368
ENSSSCG00000008017	121
ENSSSCG00000008018	214
ENSSSCG00000008019	1298
ENSSSCG00000008020	123
ENSSSCG00000008021	40
ENSSSCG00000008022	334
ENSSSCG00000008023	8
ENSSSCG00000008024	289
ENSSSCG00000008025	0
ENSSSCG00000008026	167
ENSSSCG00000008027	10
ENSSSCG00000008028	1
ENSSSCG00000008029	2
ENSSSCG00000008030	149
ENSSSCG00000008031	333
ENSSSCG00000008032	0
ENSSSCG00000008033	27
ENSSSCG00000008034	3
ENSSSCG00000008035	266
ENSSSCG00000008036	7
ENSSSCG00000008037	0
ENSSSCG00000008038	152
ENSSSCG00000008039	48
ENSSSCG00000008040	805
ENSSSCG00000008041	4936
ENSSSCG00000018407	0
ENSSSCG00000008042	0
ENSSSCG00000018607	0
ENSSSCG00000008043	454
ENSSSCG00000008044	105
ENSSSCG00000008045	9
ENSSSCG00000008046	183
ENSSSCG00000008047	228
ENSSSCG00000008048	636
ENSSSCG00000008049	0
ENSSSCG00000008050	20
ENSSSCG00000018955	0
ENSSSCG00000018729	0
ENSSSCG00000008051	357
ENSSSCG00000008052	2
ENSSSCG00000008053	28
ENSSSCG00000008054	12
ENSSSCG00000008055	14
ENSSSCG00000008056	2427
ENSSSCG00000008057	473
ENSSSCG00000008058	91
ENSSSCG00000008059	0
ENSSSCG00000008060	130
ENSSSCG00000008061	624
ENSSSCG00000008062	0
ENSSSCG00000008063	0
ENSSSCG00000008064	0
ENSSSCG00000008065	0
ENSSSCG00000008066	162
ENSSSCG00000008068	5775
ENSSSCG00000008069	516
ENSSSCG00000008070	21
ENSSSCG00000008071	118
ENSSSCG00000008072	4152
ENSSSCG00000008073	406
ENSSSCG00000008074	115
ENSSSCG00000018441	4
ENSSSCG00000008075	618
ENSSSCG00000008076	67
ENSSSCG00000008077	159
ENSSSCG00000008078	1
ENSSSCG00000008079	3539
ENSSSCG00000008080	893
ENSSSCG00000020549	0
ENSSSCG00000020183	0
ENSSSCG00000008081	6
ENSSSCG00000008082	24
ENSSSCG00000008083	87
ENSSSCG00000018319	0
ENSSSCG00000018520	0
ENSSSCG00000019364	0
ENSSSCG00000008084	5
ENSSSCG00000008085	21
ENSSSCG00000008086	15
ENSSSCG00000008087	0
ENSSSCG00000008088	0
ENSSSCG00000008089	75
ENSSSCG00000008090	498
ENSSSCG00000008091	55
ENSSSCG00000008092	0
ENSSSCG00000008093	3080
ENSSSCG00000008094	124
ENSSSCG00000008095	2931
ENSSSCG00000008096	475
ENSSSCG00000008097	120
ENSSSCG00000008098	1152
ENSSSCG00000008099	105
ENSSSCG00000008100	94
ENSSSCG00000008101	21
ENSSSCG00000008102	506
ENSSSCG00000008103	9
ENSSSCG00000008104	71
ENSSSCG00000008105	633
ENSSSCG00000008106	0
ENSSSCG00000018113	0
ENSSSCG00000008107	20
ENSSSCG00000019739	0
ENSSSCG00000008108	73
ENSSSCG00000019751	0
ENSSSCG00000008109	0
ENSSSCG00000019235	0
ENSSSCG00000008110	0
ENSSSCG00000008111	185
ENSSSCG00000008112	7
ENSSSCG00000008113	180
ENSSSCG00000008114	86
ENSSSCG00000008115	320
ENSSSCG00000008116	56
ENSSSCG00000008117	5
ENSSSCG00000008118	0
ENSSSCG00000008119	0
ENSSSCG00000008120	259
ENSSSCG00000008121	0
ENSSSCG00000008122	0
ENSSSCG00000008123	153
ENSSSCG00000008124	0
ENSSSCG00000018129	0
ENSSSCG00000008125	179
ENSSSCG00000008126	0
ENSSSCG00000008127	1301
ENSSSCG00000008128	3
ENSSSCG00000008129	1002
ENSSSCG00000008130	378
ENSSSCG00000008131	462
ENSSSCG00000008132	398
ENSSSCG00000020620	0
ENSSSCG00000008133	5
ENSSSCG00000020543	0
ENSSSCG00000008134	0
ENSSSCG00000008135	62
ENSSSCG00000008136	3430
ENSSSCG00000008137	848
ENSSSCG00000008138	955
ENSSSCG00000008139	723
ENSSSCG00000008140	8
ENSSSCG00000019951	0
ENSSSCG00000008141	1
ENSSSCG00000019055	0
ENSSSCG00000008142	3
ENSSSCG00000008143	1019
ENSSSCG00000008144	686
ENSSSCG00000008145	162
ENSSSCG00000008146	144
ENSSSCG00000008147	1469
ENSSSCG00000008150	0
ENSSSCG00000008151	25
ENSSSCG00000008152	1
ENSSSCG00000008153	0
ENSSSCG00000008154	0
ENSSSCG00000008155	0
ENSSSCG00000008156	0
ENSSSCG00000008157	1
ENSSSCG00000008158	3
ENSSSCG00000008159	84
ENSSSCG00000008160	0
ENSSSCG00000008161	63
ENSSSCG00000008162	845
ENSSSCG00000008163	18
ENSSSCG00000008164	6347
ENSSSCG00000008165	0
ENSSSCG00000008166	0
ENSSSCG00000008167	613
ENSSSCG00000018864	4
ENSSSCG00000008168	165
ENSSSCG00000008169	842
ENSSSCG00000008170	4248
ENSSSCG00000008171	613
ENSSSCG00000008172	463
ENSSSCG00000008173	0
ENSSSCG00000008174	13
ENSSSCG00000008175	577
ENSSSCG00000008176	22
ENSSSCG00000008177	0
ENSSSCG00000008178	2
ENSSSCG00000008179	374
ENSSSCG00000008180	2091
ENSSSCG00000008181	222
ENSSSCG00000008182	178
ENSSSCG00000008183	226
ENSSSCG00000008184	0
ENSSSCG00000008185	67
ENSSSCG00000008186	89
ENSSSCG00000008187	2
ENSSSCG00000008188	188
ENSSSCG00000008189	377
ENSSSCG00000008190	133
ENSSSCG00000008191	0
ENSSSCG00000008192	2851
ENSSSCG00000020590	0
ENSSSCG00000008193	0
ENSSSCG00000008194	427
ENSSSCG00000008195	686
ENSSSCG00000008196	38
ENSSSCG00000008197	261
ENSSSCG00000008198	96
ENSSSCG00000019384	0
ENSSSCG00000008199	50
ENSSSCG00000019655	0
ENSSSCG00000008200	16
ENSSSCG00000008201	319
ENSSSCG00000008202	40
ENSSSCG00000008203	12
ENSSSCG00000008204	0
ENSSSCG00000008205	0
ENSSSCG00000008206	0
ENSSSCG00000008207	1173
ENSSSCG00000008208	1859
ENSSSCG00000008209	0
ENSSSCG00000008210	31
ENSSSCG00000008211	19
ENSSSCG00000008212	0
ENSSSCG00000008213	0
ENSSSCG00000008214	0
ENSSSCG00000008215	0
ENSSSCG00000008216	578
ENSSSCG00000008217	0
ENSSSCG00000008218	631
ENSSSCG00000008219	245
ENSSSCG00000008220	162
ENSSSCG00000008221	918
ENSSSCG00000008222	822
ENSSSCG00000008223	0
ENSSSCG00000019511	0
ENSSSCG00000008224	223
ENSSSCG00000008225	450
ENSSSCG00000019715	0
ENSSSCG00000008226	926
ENSSSCG00000008227	44
ENSSSCG00000008228	0
ENSSSCG00000008229	0
ENSSSCG00000008230	99
ENSSSCG00000008231	186
ENSSSCG00000008232	277
ENSSSCG00000008233	176
ENSSSCG00000008234	69
ENSSSCG00000008235	200
ENSSSCG00000008236	1054
ENSSSCG00000008237	778
ENSSSCG00000008238	475
ENSSSCG00000008239	4751
ENSSSCG00000008240	271
ENSSSCG00000008241	404
ENSSSCG00000008242	981
ENSSSCG00000008243	0
ENSSSCG00000008244	6
ENSSSCG00000008245	15876
ENSSSCG00000008246	11
ENSSSCG00000008247	1384
ENSSSCG00000008248	0
ENSSSCG00000019380	0
ENSSSCG00000020042	0
ENSSSCG00000018418	0
ENSSSCG00000008249	0
ENSSSCG00000020197	0
ENSSSCG00000008250	12
ENSSSCG00000008251	0
ENSSSCG00000008252	0
ENSSSCG00000008253	0
ENSSSCG00000008254	1
ENSSSCG00000008255	0
ENSSSCG00000008256	0
ENSSSCG00000008257	4436
ENSSSCG00000008258	0
ENSSSCG00000018655	0
ENSSSCG00000008259	29
ENSSSCG00000020331	0
ENSSSCG00000008260	103
ENSSSCG00000019926	0
ENSSSCG00000019889	0
ENSSSCG00000008261	514
ENSSSCG00000008262	281
ENSSSCG00000008263	0
ENSSSCG00000008264	0
ENSSSCG00000008265	270
ENSSSCG00000008266	1477
ENSSSCG00000008267	139
ENSSSCG00000008268	577
ENSSSCG00000008269	0
ENSSSCG00000008270	451
ENSSSCG00000008271	154
ENSSSCG00000008272	132
ENSSSCG00000008273	75
ENSSSCG00000008274	1143
ENSSSCG00000008275	91
ENSSSCG00000008276	1
ENSSSCG00000008277	19
ENSSSCG00000008278	0
ENSSSCG00000008279	42
ENSSSCG00000008280	360
ENSSSCG00000008281	107
ENSSSCG00000008282	63
ENSSSCG00000008283	1190
ENSSSCG00000008284	2
ENSSSCG00000008285	0
ENSSSCG00000018645	0
ENSSSCG00000008286	144
ENSSSCG00000008287	73
ENSSSCG00000008288	495
ENSSSCG00000019519	0
ENSSSCG00000008289	193
ENSSSCG00000008290	1396
ENSSSCG00000008291	359
ENSSSCG00000008292	566
ENSSSCG00000008293	127
ENSSSCG00000008294	82
ENSSSCG00000008295	26
ENSSSCG00000008296	0
ENSSSCG00000008297	74
ENSSSCG00000008298	151
ENSSSCG00000008299	0
ENSSSCG00000008300	292
ENSSSCG00000008301	3
ENSSSCG00000008302	0
ENSSSCG00000008303	2865
ENSSSCG00000008304	132
ENSSSCG00000008305	153
ENSSSCG00000008306	0
ENSSSCG00000008307	0
ENSSSCG00000008308	0
ENSSSCG00000020642	0
ENSSSCG00000019101	0
ENSSSCG00000008309	734
ENSSSCG00000008310	390
ENSSSCG00000008311	300
ENSSSCG00000008312	131
ENSSSCG00000008313	14
ENSSSCG00000008314	0
ENSSSCG00000008315	42
ENSSSCG00000008316	714
ENSSSCG00000008317	328
ENSSSCG00000008318	18
ENSSSCG00000008319	24
ENSSSCG00000008320	12
ENSSSCG00000008321	0
ENSSSCG00000008322	23
ENSSSCG00000008323	0
ENSSSCG00000008324	2
ENSSSCG00000020295	0
ENSSSCG00000008326	0
ENSSSCG00000008327	205
ENSSSCG00000008328	470
ENSSSCG00000008329	79
ENSSSCG00000008330	1351
ENSSSCG00000008331	285
ENSSSCG00000008332	186
ENSSSCG00000008333	1128
ENSSSCG00000008334	50
ENSSSCG00000008335	249
ENSSSCG00000008336	1442
ENSSSCG00000008337	433
ENSSSCG00000008338	153
ENSSSCG00000008339	862
ENSSSCG00000018297	0
ENSSSCG00000020370	0
ENSSSCG00000008340	1873
ENSSSCG00000008341	0
ENSSSCG00000008342	0
ENSSSCG00000008343	0
ENSSSCG00000008344	4
ENSSSCG00000008345	0
ENSSSCG00000008346	615
ENSSSCG00000008347	24
ENSSSCG00000008348	0
ENSSSCG00000008349	443
ENSSSCG00000008350	228
ENSSSCG00000008351	69
ENSSSCG00000008352	364
ENSSSCG00000008353	186
ENSSSCG00000008354	256
ENSSSCG00000019420	0
ENSSSCG00000008355	79
ENSSSCG00000008356	144
ENSSSCG00000008357	234
ENSSSCG00000008358	4114
ENSSSCG00000008359	3419
ENSSSCG00000008360	252
ENSSSCG00000020182	0
ENSSSCG00000008361	200
ENSSSCG00000008362	322
ENSSSCG00000008363	477
ENSSSCG00000008364	0
ENSSSCG00000008365	143
ENSSSCG00000008366	234
ENSSSCG00000008367	282
ENSSSCG00000008368	1637
ENSSSCG00000018105	0
ENSSSCG00000008369	571
ENSSSCG00000008370	0
ENSSSCG00000008371	0
ENSSSCG00000008372	726
ENSSSCG00000008373	46
ENSSSCG00000008374	465
ENSSSCG00000008375	206
ENSSSCG00000008376	191
ENSSSCG00000008377	2737
ENSSSCG00000008378	102
ENSSSCG00000008379	57
ENSSSCG00000008380	80
ENSSSCG00000008381	125
ENSSSCG00000019479	0
ENSSSCG00000008382	2743
ENSSSCG00000008383	76
ENSSSCG00000008384	3
ENSSSCG00000008385	147
ENSSSCG00000008386	122
ENSSSCG00000008387	314
ENSSSCG00000008388	182
ENSSSCG00000008389	196
ENSSSCG00000008390	8
ENSSSCG00000008391	6
ENSSSCG00000008392	8
ENSSSCG00000019651	0
ENSSSCG00000008393	0
ENSSSCG00000008394	10
ENSSSCG00000008395	294
ENSSSCG00000020022	0
ENSSSCG00000008396	17
ENSSSCG00000019079	0
ENSSSCG00000018931	0
ENSSSCG00000019836	0
ENSSSCG00000018569	0
ENSSSCG00000008397	351
ENSSSCG00000018713	0
ENSSSCG00000018640	0
ENSSSCG00000008398	1049
ENSSSCG00000008399	149
ENSSSCG00000008400	164
ENSSSCG00000008401	1146
ENSSSCG00000008402	4
ENSSSCG00000008403	3881
ENSSSCG00000008404	280
ENSSSCG00000008405	149
ENSSSCG00000008406	1647
ENSSSCG00000008407	3959
ENSSSCG00000008408	7544
ENSSSCG00000008409	5187
ENSSSCG00000018247	0
ENSSSCG00000019406	0
ENSSSCG00000008410	0
ENSSSCG00000008411	143
ENSSSCG00000008412	1670
ENSSSCG00000008413	5
ENSSSCG00000008414	1440
ENSSSCG00000008415	190
ENSSSCG00000008416	12
ENSSSCG00000008417	0
ENSSSCG00000018273	0
ENSSSCG00000008418	0
ENSSSCG00000008419	0
ENSSSCG00000008420	3
ENSSSCG00000008421	2
ENSSSCG00000008422	1947
ENSSSCG00000008423	400
ENSSSCG00000008424	270
ENSSSCG00000008425	895
ENSSSCG00000008426	29
ENSSSCG00000008427	144
ENSSSCG00000008428	302
ENSSSCG00000008429	0
ENSSSCG00000008430	129
ENSSSCG00000008431	838
ENSSSCG00000008432	0
ENSSSCG00000008433	4162
ENSSSCG00000008435	774
ENSSSCG00000008436	2
ENSSSCG00000008437	479
ENSSSCG00000008438	182
ENSSSCG00000008439	1226
ENSSSCG00000020001	0
ENSSSCG00000008440	32
ENSSSCG00000008441	17
ENSSSCG00000008442	0
ENSSSCG00000008443	5813
ENSSSCG00000008444	94
ENSSSCG00000008445	160
ENSSSCG00000008446	9
ENSSSCG00000008447	19
ENSSSCG00000008448	419
ENSSSCG00000008449	111
ENSSSCG00000008450	0
ENSSSCG00000008451	1025
ENSSSCG00000020378	0
ENSSSCG00000008452	1530
ENSSSCG00000008453	0
ENSSSCG00000008454	0
ENSSSCG00000008455	0
ENSSSCG00000008456	86
ENSSSCG00000008457	153
ENSSSCG00000008458	0
ENSSSCG00000008459	381
ENSSSCG00000008460	448
ENSSSCG00000008461	666
ENSSSCG00000008462	0
ENSSSCG00000008463	6
ENSSSCG00000008464	109
ENSSSCG00000019636	0
ENSSSCG00000008465	0
ENSSSCG00000008466	2084
ENSSSCG00000008467	535
ENSSSCG00000008468	1892
ENSSSCG00000018663	0
ENSSSCG00000008469	0
ENSSSCG00000020048	0
ENSSSCG00000008470	153
ENSSSCG00000008471	8
ENSSSCG00000008472	0
ENSSSCG00000008473	0
ENSSSCG00000008474	241
ENSSSCG00000008475	222
ENSSSCG00000008476	125
ENSSSCG00000008477	2
ENSSSCG00000008478	861
ENSSSCG00000008479	633
ENSSSCG00000008480	59
ENSSSCG00000008481	15
ENSSSCG00000018531	0
ENSSSCG00000008482	200
ENSSSCG00000008483	0
ENSSSCG00000008484	441
ENSSSCG00000008485	220
ENSSSCG00000008486	241
ENSSSCG00000018754	0
ENSSSCG00000008487	310
ENSSSCG00000018220	0
ENSSSCG00000008488	52
ENSSSCG00000008489	4362
ENSSSCG00000008490	3383
ENSSSCG00000008491	40
ENSSSCG00000008492	109
ENSSSCG00000008493	1320
ENSSSCG00000008494	98
ENSSSCG00000008495	1545
ENSSSCG00000008496	103
ENSSSCG00000008497	160
ENSSSCG00000008498	545
ENSSSCG00000008499	626
ENSSSCG00000008500	0
ENSSSCG00000008501	0
ENSSSCG00000008502	3118
ENSSSCG00000008503	185
ENSSSCG00000008504	2531
ENSSSCG00000008505	0
ENSSSCG00000008506	54
ENSSSCG00000008507	0
ENSSSCG00000019040	0
ENSSSCG00000008508	458
ENSSSCG00000008509	141
ENSSSCG00000008510	14461
ENSSSCG00000008511	75
ENSSSCG00000020343	0
ENSSSCG00000020076	0
ENSSSCG00000008512	138
ENSSSCG00000020068	0
ENSSSCG00000008513	489
ENSSSCG00000018619	0
ENSSSCG00000008514	162
ENSSSCG00000008515	790
ENSSSCG00000020219	0
ENSSSCG00000008516	416
ENSSSCG00000008517	386
ENSSSCG00000008518	72
ENSSSCG00000008519	872
ENSSSCG00000008520	209
ENSSSCG00000008521	0
ENSSSCG00000008522	0
ENSSSCG00000008523	0
ENSSSCG00000008524	0
ENSSSCG00000019689	0
ENSSSCG00000008525	0
ENSSSCG00000008526	170
ENSSSCG00000018098	0
ENSSSCG00000008527	37
ENSSSCG00000008528	370
ENSSSCG00000008529	752
ENSSSCG00000008530	1392
ENSSSCG00000008531	2620
ENSSSCG00000008532	0
ENSSSCG00000008533	7
ENSSSCG00000008534	0
ENSSSCG00000008535	271
ENSSSCG00000008536	323
ENSSSCG00000008537	79
ENSSSCG00000008538	0
ENSSSCG00000008539	0
ENSSSCG00000008540	4946
ENSSSCG00000018475	3
ENSSSCG00000008541	3
ENSSSCG00000008542	35
ENSSSCG00000008543	36
ENSSSCG00000008544	0
ENSSSCG00000008545	60
ENSSSCG00000008546	444
ENSSSCG00000008547	11
ENSSSCG00000008548	267
ENSSSCG00000008549	590
ENSSSCG00000008550	446
ENSSSCG00000008551	0
ENSSSCG00000008552	0
ENSSSCG00000008553	319
ENSSSCG00000008554	7
ENSSSCG00000008555	87
ENSSSCG00000008556	127
ENSSSCG00000008557	3753
ENSSSCG00000008558	86
ENSSSCG00000008559	1237
ENSSSCG00000008560	0
ENSSSCG00000008561	43
ENSSSCG00000008562	262
ENSSSCG00000008563	0
ENSSSCG00000008564	0
ENSSSCG00000008565	0
ENSSSCG00000008566	0
ENSSSCG00000008567	0
ENSSSCG00000008568	0
ENSSSCG00000008569	1922
ENSSSCG00000008570	0
ENSSSCG00000008571	2157
ENSSSCG00000008572	28
ENSSSCG00000008573	1377
ENSSSCG00000018678	0
ENSSSCG00000008574	282
ENSSSCG00000008575	882
ENSSSCG00000008576	53
ENSSSCG00000008577	9
ENSSSCG00000008578	176
ENSSSCG00000008579	67
ENSSSCG00000008580	35
ENSSSCG00000008581	383
ENSSSCG00000008582	0
ENSSSCG00000008583	205
ENSSSCG00000008584	4
ENSSSCG00000008585	0
ENSSSCG00000008586	15
ENSSSCG00000008587	462
ENSSSCG00000008588	65
ENSSSCG00000008589	117
ENSSSCG00000008590	10
ENSSSCG00000008591	57
ENSSSCG00000008592	172
ENSSSCG00000008593	263
ENSSSCG00000008594	0
ENSSSCG00000008595	0
ENSSSCG00000008596	0
ENSSSCG00000008597	69
ENSSSCG00000008598	1097
ENSSSCG00000008599	0
ENSSSCG00000008600	1674
ENSSSCG00000008601	109
ENSSSCG00000008602	5281
ENSSSCG00000008603	0
ENSSSCG00000008604	411
ENSSSCG00000008605	30
ENSSSCG00000008606	128
ENSSSCG00000008607	2
ENSSSCG00000020040	0
ENSSSCG00000008608	210
ENSSSCG00000008609	24
ENSSSCG00000008610	0
ENSSSCG00000008611	154
ENSSSCG00000008612	0
ENSSSCG00000008613	32
ENSSSCG00000008614	1306
ENSSSCG00000008615	1
ENSSSCG00000008616	0
ENSSSCG00000019198	0
ENSSSCG00000018980	0
ENSSSCG00000008617	2
ENSSSCG00000020466	0
ENSSSCG00000008618	0
ENSSSCG00000008619	395
ENSSSCG00000008620	362
ENSSSCG00000020425	0
ENSSSCG00000008621	143
ENSSSCG00000008622	0
ENSSSCG00000018112	0
ENSSSCG00000008623	543
ENSSSCG00000008624	180
ENSSSCG00000008625	5
ENSSSCG00000008626	3
ENSSSCG00000008627	11
ENSSSCG00000008628	77
ENSSSCG00000008629	2181
ENSSSCG00000020202	0
ENSSSCG00000008630	481
ENSSSCG00000019059	4
ENSSSCG00000008631	627
ENSSSCG00000008632	0
ENSSSCG00000008633	3457
ENSSSCG00000008634	46
ENSSSCG00000019899	0
ENSSSCG00000008635	259
ENSSSCG00000008636	21
ENSSSCG00000008637	244
ENSSSCG00000008638	6025
ENSSSCG00000008639	569
ENSSSCG00000008640	611
ENSSSCG00000008641	870
ENSSSCG00000008642	1006
ENSSSCG00000008643	309
ENSSSCG00000008644	656
ENSSSCG00000008645	1317
ENSSSCG00000008646	64
ENSSSCG00000008647	2
ENSSSCG00000008648	0
ENSSSCG00000020026	0
ENSSSCG00000008649	0
ENSSSCG00000008650	0
ENSSSCG00000008651	0
ENSSSCG00000008652	0
ENSSSCG00000008653	45
ENSSSCG00000008654	0
ENSSSCG00000008655	3023
ENSSSCG00000008656	0
ENSSSCG00000008657	47
ENSSSCG00000008658	0
ENSSSCG00000008659	567
ENSSSCG00000008660	5
ENSSSCG00000008661	0
ENSSSCG00000008662	0
ENSSSCG00000008663	0
ENSSSCG00000008664	10
ENSSSCG00000008665	448
ENSSSCG00000008666	52
ENSSSCG00000008667	0
ENSSSCG00000008668	254
ENSSSCG00000008669	35
ENSSSCG00000008670	32
ENSSSCG00000008671	4
ENSSSCG00000005877	3276
ENSSSCG00000005878	1
ENSSSCG00000005879	65
ENSSSCG00000005880	36
ENSSSCG00000005881	120
ENSSSCG00000005882	61
ENSSSCG00000005883	20
ENSSSCG00000005884	31
ENSSSCG00000005885	61
ENSSSCG00000005886	6
ENSSSCG00000005887	31
ENSSSCG00000005888	16
ENSSSCG00000005889	53
ENSSSCG00000005890	254
ENSSSCG00000005891	3324
ENSSSCG00000005892	1
ENSSSCG00000005893	55
ENSSSCG00000005894	105
ENSSSCG00000005895	61
ENSSSCG00000005896	42
ENSSSCG00000005897	44
ENSSSCG00000005898	23
ENSSSCG00000005899	33
ENSSSCG00000005900	19
ENSSSCG00000005901	211
ENSSSCG00000005902	0
ENSSSCG00000005903	205
ENSSSCG00000005904	525
ENSSSCG00000005905	4
ENSSSCG00000005906	1131
ENSSSCG00000005907	65
ENSSSCG00000005908	380
ENSSSCG00000005909	173
ENSSSCG00000005910	2
ENSSSCG00000005911	302
ENSSSCG00000005912	541
ENSSSCG00000005913	445
ENSSSCG00000005914	112
ENSSSCG00000005915	1040
ENSSSCG00000005916	7
ENSSSCG00000005917	329
ENSSSCG00000005918	95
ENSSSCG00000005919	0
ENSSSCG00000005920	662
ENSSSCG00000005921	484
ENSSSCG00000005922	0
ENSSSCG00000005923	0
ENSSSCG00000005924	196
ENSSSCG00000005925	89
ENSSSCG00000005926	197
ENSSSCG00000005927	298
ENSSSCG00000005928	0
ENSSSCG00000005929	124
ENSSSCG00000005930	77
ENSSSCG00000005931	179
ENSSSCG00000005932	254
ENSSSCG00000005933	334
ENSSSCG00000005934	440
ENSSSCG00000005935	323
ENSSSCG00000005936	0
ENSSSCG00000005937	0
ENSSSCG00000005938	0
ENSSSCG00000020007	0
ENSSSCG00000005939	0
ENSSSCG00000005940	0
ENSSSCG00000005941	22
ENSSSCG00000018757	0
ENSSSCG00000019231	0
ENSSSCG00000005942	139
ENSSSCG00000020129	0
ENSSSCG00000005943	372
ENSSSCG00000005944	610
ENSSSCG00000005945	3
ENSSSCG00000005946	6
ENSSSCG00000005947	0
ENSSSCG00000005948	0
ENSSSCG00000005949	2
ENSSSCG00000005950	413
ENSSSCG00000005951	12
ENSSSCG00000005952	7
ENSSSCG00000005953	0
ENSSSCG00000005954	0
ENSSSCG00000005955	713
ENSSSCG00000005956	525
ENSSSCG00000005957	13
ENSSSCG00000005958	1398
ENSSSCG00000005959	638
ENSSSCG00000005960	0
ENSSSCG00000005961	0
ENSSSCG00000005962	0
ENSSSCG00000005963	0
ENSSSCG00000005964	3
ENSSSCG00000005965	1718
ENSSSCG00000005966	0
ENSSSCG00000005967	51
ENSSSCG00000019279	0
ENSSSCG00000019665	0
ENSSSCG00000019531	0
ENSSSCG00000018258	0
ENSSSCG00000005968	62
ENSSSCG00000005969	1767
ENSSSCG00000005970	2877
ENSSSCG00000005971	60
ENSSSCG00000019219	0
ENSSSCG00000005972	133
ENSSSCG00000005973	712
ENSSSCG00000005974	104
ENSSSCG00000005975	199
ENSSSCG00000005976	1195
