Geneid	SRR14612100_myofibroblast_female
ENSSSCG00000016410	0
ENSSSCG00000016411	204
ENSSSCG00000016412	61
ENSSSCG00000016413	0
ENSSSCG00000016414	2
ENSSSCG00000016415	0
ENSSSCG00000019837	0
ENSSSCG00000016416	2
ENSSSCG00000016417	445
ENSSSCG00000016418	0
ENSSSCG00000016419	0
ENSSSCG00000016420	1128
ENSSSCG00000016421	0
ENSSSCG00000016422	0
ENSSSCG00000016423	0
ENSSSCG00000016424	0
ENSSSCG00000016425	50
ENSSSCG00000016426	48
ENSSSCG00000016427	10
ENSSSCG00000016428	3
ENSSSCG00000016429	33
ENSSSCG00000016430	756
ENSSSCG00000016431	0
ENSSSCG00000016432	1700
ENSSSCG00000016433	0
ENSSSCG00000016434	1503
ENSSSCG00000016435	1057
ENSSSCG00000016436	1535
ENSSSCG00000018881	0
ENSSSCG00000016437	0
ENSSSCG00000016438	703
ENSSSCG00000016439	0
ENSSSCG00000016440	0
ENSSSCG00000016441	386
ENSSSCG00000016442	0
ENSSSCG00000016443	13
ENSSSCG00000016444	48
ENSSSCG00000016445	1
ENSSSCG00000016446	0
ENSSSCG00000016447	0
ENSSSCG00000016448	58
ENSSSCG00000016449	0
ENSSSCG00000016450	17
ENSSSCG00000016451	2
ENSSSCG00000016452	0
ENSSSCG00000016453	266
ENSSSCG00000016454	0
ENSSSCG00000016455	0
ENSSSCG00000016456	371
ENSSSCG00000016457	0
ENSSSCG00000016458	0
ENSSSCG00000016459	18
ENSSSCG00000016460	94
ENSSSCG00000016461	9476
ENSSSCG00000016462	0
ENSSSCG00000016463	5
ENSSSCG00000016464	150
ENSSSCG00000016465	4
ENSSSCG00000016466	58
ENSSSCG00000016467	0
ENSSSCG00000016468	1345
ENSSSCG00000016469	0
ENSSSCG00000016470	0
ENSSSCG00000016471	0
ENSSSCG00000016472	1
ENSSSCG00000016474	0
ENSSSCG00000016475	0
ENSSSCG00000016476	0
ENSSSCG00000016477	0
ENSSSCG00000016478	0
ENSSSCG00000016479	0
ENSSSCG00000016480	0
ENSSSCG00000018482	0
ENSSSCG00000016481	0
ENSSSCG00000016482	17
ENSSSCG00000016483	0
ENSSSCG00000016484	0
ENSSSCG00000016485	0
ENSSSCG00000016486	0
ENSSSCG00000016487	3
ENSSSCG00000020512	0
ENSSSCG00000016488	183
ENSSSCG00000016489	1
ENSSSCG00000016490	4
ENSSSCG00000016491	1
ENSSSCG00000016492	58
ENSSSCG00000016493	3
ENSSSCG00000016494	225
ENSSSCG00000016495	103
ENSSSCG00000016496	143
ENSSSCG00000018126	0
ENSSSCG00000016497	111
ENSSSCG00000019958	0
ENSSSCG00000016498	383
ENSSSCG00000016499	0
ENSSSCG00000016500	35
ENSSSCG00000016501	236
ENSSSCG00000016502	122
ENSSSCG00000016503	0
ENSSSCG00000016504	0
ENSSSCG00000016505	14
ENSSSCG00000016506	4
ENSSSCG00000016507	41
ENSSSCG00000016508	73
ENSSSCG00000016509	869
ENSSSCG00000016510	77
ENSSSCG00000018785	0
ENSSSCG00000016511	34
ENSSSCG00000020390	0
ENSSSCG00000016512	394
ENSSSCG00000016513	208
ENSSSCG00000016514	0
ENSSSCG00000016515	0
ENSSSCG00000016516	0
ENSSSCG00000019465	0
ENSSSCG00000018723	0
ENSSSCG00000016517	0
ENSSSCG00000016518	251
ENSSSCG00000016519	0
ENSSSCG00000016520	1805
ENSSSCG00000016521	3
ENSSSCG00000016522	155
ENSSSCG00000016523	38
ENSSSCG00000019383	0
ENSSSCG00000019997	0
ENSSSCG00000016524	0
ENSSSCG00000016525	382
ENSSSCG00000016526	139
ENSSSCG00000016527	23
ENSSSCG00000016528	207
ENSSSCG00000016529	23
ENSSSCG00000016530	5
ENSSSCG00000016531	56
ENSSSCG00000016532	112
ENSSSCG00000016533	1
ENSSSCG00000016534	0
ENSSSCG00000016535	45327
ENSSSCG00000016536	62
ENSSSCG00000016537	3
ENSSSCG00000016538	643
ENSSSCG00000016539	548
ENSSSCG00000016540	0
ENSSSCG00000018579	0
ENSSSCG00000016541	53
ENSSSCG00000016542	0
ENSSSCG00000018561	0
ENSSSCG00000016543	245
ENSSSCG00000019550	1
ENSSSCG00000016544	179
ENSSSCG00000016545	425
ENSSSCG00000016546	0
ENSSSCG00000016547	409
ENSSSCG00000016548	38
ENSSSCG00000016549	686
ENSSSCG00000018108	0
ENSSSCG00000018841	0
ENSSSCG00000016550	0
ENSSSCG00000016551	0
ENSSSCG00000016552	277
ENSSSCG00000016553	275
ENSSSCG00000016554	20
ENSSSCG00000018951	0
ENSSSCG00000016555	0
ENSSSCG00000016556	48
ENSSSCG00000016557	2
ENSSSCG00000016558	2
ENSSSCG00000016559	0
ENSSSCG00000016560	34
ENSSSCG00000016561	232
ENSSSCG00000016562	0
ENSSSCG00000016563	128
ENSSSCG00000016564	232
ENSSSCG00000016565	181
ENSSSCG00000016566	86
ENSSSCG00000018739	0
ENSSSCG00000018762	0
ENSSSCG00000018417	0
ENSSSCG00000016567	0
ENSSSCG00000016568	66
ENSSSCG00000019583	0
ENSSSCG00000016569	357
ENSSSCG00000019904	0
ENSSSCG00000016570	14
ENSSSCG00000016571	5261
ENSSSCG00000016572	1040
ENSSSCG00000016573	10
ENSSSCG00000016574	0
ENSSSCG00000019294	0
ENSSSCG00000018200	0
ENSSSCG00000016575	1
ENSSSCG00000016576	0
ENSSSCG00000016577	401
ENSSSCG00000016578	15684
ENSSSCG00000016579	30
ENSSSCG00000016580	0
ENSSSCG00000016581	17590
ENSSSCG00000016582	1
ENSSSCG00000016583	6
ENSSSCG00000016584	115
ENSSSCG00000016585	1016
ENSSSCG00000016586	0
ENSSSCG00000016587	0
ENSSSCG00000018826	0
ENSSSCG00000016588	0
ENSSSCG00000019335	1
ENSSSCG00000016590	2445
ENSSSCG00000016591	0
ENSSSCG00000016592	0
ENSSSCG00000016593	255
ENSSSCG00000016594	241
ENSSSCG00000016595	0
ENSSSCG00000016596	114
ENSSSCG00000018922	0
ENSSSCG00000019807	0
ENSSSCG00000018800	0
ENSSSCG00000016597	233
ENSSSCG00000016598	0
ENSSSCG00000016599	0
ENSSSCG00000018278	0
ENSSSCG00000016600	0
ENSSSCG00000016601	0
ENSSSCG00000020314	0
ENSSSCG00000016602	0
ENSSSCG00000016603	2
ENSSSCG00000016604	933
ENSSSCG00000016605	0
ENSSSCG00000016606	0
ENSSSCG00000016607	172
ENSSSCG00000016608	31
ENSSSCG00000016609	2
ENSSSCG00000016610	0
ENSSSCG00000016611	98
ENSSSCG00000016612	0
ENSSSCG00000016613	279
ENSSSCG00000016614	17
ENSSSCG00000016615	0
ENSSSCG00000016616	1244
ENSSSCG00000016617	28
ENSSSCG00000016618	673
ENSSSCG00000016619	85
ENSSSCG00000016620	620
ENSSSCG00000018977	0
ENSSSCG00000016621	0
ENSSSCG00000016622	83
ENSSSCG00000016623	0
ENSSSCG00000016624	84
ENSSSCG00000016625	159
ENSSSCG00000016626	2
ENSSSCG00000016627	3
ENSSSCG00000016628	0
ENSSSCG00000016629	172
ENSSSCG00000016630	596
ENSSSCG00000016631	864
ENSSSCG00000016632	710
ENSSSCG00000016633	666
ENSSSCG00000016634	10687
ENSSSCG00000016635	2923
ENSSSCG00000016636	322
ENSSSCG00000016637	1
ENSSSCG00000018780	0
ENSSSCG00000016638	363
ENSSSCG00000020195	0
ENSSSCG00000019496	0
ENSSSCG00000018679	0
ENSSSCG00000016639	2
ENSSSCG00000016640	0
ENSSSCG00000016641	132
ENSSSCG00000016642	2
ENSSSCG00000016643	521
ENSSSCG00000016644	2
ENSSSCG00000016645	35
ENSSSCG00000016646	1224
ENSSSCG00000016647	472
ENSSSCG00000016648	93
ENSSSCG00000016649	0
ENSSSCG00000016650	14
ENSSSCG00000016651	4
ENSSSCG00000016652	3
ENSSSCG00000018356	0
ENSSSCG00000016653	840
ENSSSCG00000016654	158
ENSSSCG00000016655	0
ENSSSCG00000016656	111
ENSSSCG00000018656	0
ENSSSCG00000016657	0
ENSSSCG00000016658	2036
ENSSSCG00000016659	154
ENSSSCG00000016660	1
ENSSSCG00000018515	0
ENSSSCG00000016661	4488
ENSSSCG00000016662	562
ENSSSCG00000016663	0
ENSSSCG00000016664	55
ENSSSCG00000020039	0
ENSSSCG00000016665	37
ENSSSCG00000018838	1
ENSSSCG00000016666	0
ENSSSCG00000016667	157
ENSSSCG00000018755	0
ENSSSCG00000016668	4
ENSSSCG00000016669	3
ENSSSCG00000016670	0
ENSSSCG00000016671	0
ENSSSCG00000016672	0
ENSSSCG00000016673	0
ENSSSCG00000016674	13
ENSSSCG00000016675	0
ENSSSCG00000016676	5
ENSSSCG00000016677	8865
ENSSSCG00000016678	465
ENSSSCG00000016679	35
ENSSSCG00000016680	51
ENSSSCG00000016681	1018
ENSSSCG00000016682	250
ENSSSCG00000016683	347
ENSSSCG00000016684	245
ENSSSCG00000016685	3
ENSSSCG00000016686	2
ENSSSCG00000016687	470
ENSSSCG00000016688	0
ENSSSCG00000016689	41
ENSSSCG00000016690	409
ENSSSCG00000018669	0
ENSSSCG00000020412	6
ENSSSCG00000016691	91
ENSSSCG00000016692	1685
ENSSSCG00000016693	43
ENSSSCG00000016694	92
ENSSSCG00000016695	295
ENSSSCG00000018142	0
ENSSSCG00000019033	0
ENSSSCG00000016696	0
ENSSSCG00000016697	0
ENSSSCG00000016698	0
ENSSSCG00000018639	0
ENSSSCG00000016699	0
ENSSSCG00000020012	0
ENSSSCG00000016700	0
ENSSSCG00000016701	0
ENSSSCG00000016702	0
ENSSSCG00000016703	1
ENSSSCG00000016704	0
ENSSSCG00000016705	2
ENSSSCG00000016706	1
ENSSSCG00000016707	0
ENSSSCG00000016708	127
ENSSSCG00000016709	3
ENSSSCG00000016710	4234
ENSSSCG00000016711	1050
ENSSSCG00000018277	0
ENSSSCG00000016712	0
ENSSSCG00000016713	23
ENSSSCG00000016714	930
ENSSSCG00000016715	272
ENSSSCG00000016716	204
ENSSSCG00000016717	105
ENSSSCG00000016718	3
ENSSSCG00000016719	2
ENSSSCG00000020206	0
ENSSSCG00000016720	29
ENSSSCG00000016721	1731
ENSSSCG00000016722	240
ENSSSCG00000016723	395
ENSSSCG00000016724	125
ENSSSCG00000016725	122
ENSSSCG00000019842	0
ENSSSCG00000016726	0
ENSSSCG00000016727	0
ENSSSCG00000016728	0
ENSSSCG00000016729	1
ENSSSCG00000016730	0
ENSSSCG00000016731	0
ENSSSCG00000016732	255
ENSSSCG00000019300	0
ENSSSCG00000019629	1
ENSSSCG00000016733	7
ENSSSCG00000016734	448
ENSSSCG00000016735	7034
ENSSSCG00000016736	361
ENSSSCG00000016737	8507
ENSSSCG00000016738	747
ENSSSCG00000016739	229
ENSSSCG00000016740	483
ENSSSCG00000018812	1
ENSSSCG00000016741	35
ENSSSCG00000016742	123
ENSSSCG00000019018	3
ENSSSCG00000016743	703
ENSSSCG00000016744	602
ENSSSCG00000016745	135
ENSSSCG00000016746	0
ENSSSCG00000016747	601
ENSSSCG00000016748	0
ENSSSCG00000016749	0
ENSSSCG00000016750	1753
ENSSSCG00000016751	24
ENSSSCG00000016752	0
ENSSSCG00000016753	45
ENSSSCG00000016754	13881
ENSSSCG00000016755	166
ENSSSCG00000020510	0
ENSSSCG00000016756	50
ENSSSCG00000020187	0
ENSSSCG00000016757	170
ENSSSCG00000016758	412
ENSSSCG00000019143	0
ENSSSCG00000016759	0
ENSSSCG00000016760	341
ENSSSCG00000016761	59
ENSSSCG00000016762	88
ENSSSCG00000016763	427
ENSSSCG00000016764	10909
ENSSSCG00000016765	0
ENSSSCG00000016766	19
ENSSSCG00000016767	29
ENSSSCG00000016768	126
ENSSSCG00000016769	847
ENSSSCG00000016770	0
ENSSSCG00000016771	0
ENSSSCG00000016772	757
ENSSSCG00000016773	154
ENSSSCG00000016774	44
ENSSSCG00000020441	0
ENSSSCG00000016775	231
ENSSSCG00000016776	178
ENSSSCG00000016777	51
ENSSSCG00000012834	0
ENSSSCG00000012835	0
ENSSSCG00000012836	950
ENSSSCG00000012837	407
ENSSSCG00000012838	180
ENSSSCG00000012839	184
ENSSSCG00000012840	7752
ENSSSCG00000012841	1261
ENSSSCG00000012842	1295
ENSSSCG00000018538	6
ENSSSCG00000012843	98
ENSSSCG00000012844	152
ENSSSCG00000012845	202
ENSSSCG00000012846	744
ENSSSCG00000012847	3161
ENSSSCG00000012848	0
ENSSSCG00000012849	79
ENSSSCG00000012850	524
ENSSSCG00000012851	0
ENSSSCG00000012852	1
ENSSSCG00000012853	75
ENSSSCG00000019083	0
ENSSSCG00000012854	13
ENSSSCG00000012855	1
ENSSSCG00000012856	1275
ENSSSCG00000019528	2
ENSSSCG00000019851	2
ENSSSCG00000012857	1155
ENSSSCG00000012858	1
ENSSSCG00000012859	86
ENSSSCG00000012860	1
ENSSSCG00000012861	74
ENSSSCG00000012862	917
ENSSSCG00000012863	0
ENSSSCG00000012864	2
ENSSSCG00000012865	121
ENSSSCG00000012866	202
ENSSSCG00000012867	3753
ENSSSCG00000012868	0
ENSSSCG00000012869	232
ENSSSCG00000012870	0
ENSSSCG00000012871	38
ENSSSCG00000012872	0
ENSSSCG00000012873	713
ENSSSCG00000012874	158
ENSSSCG00000012875	219
ENSSSCG00000012876	625
ENSSSCG00000012877	0
ENSSSCG00000012878	242
ENSSSCG00000012879	85
ENSSSCG00000012880	1638
ENSSSCG00000012881	507
ENSSSCG00000012882	15
ENSSSCG00000012883	3
ENSSSCG00000012884	1581
ENSSSCG00000012885	2444
ENSSSCG00000012886	2167
ENSSSCG00000012887	778
ENSSSCG00000012888	1
ENSSSCG00000012889	147
ENSSSCG00000012890	189
ENSSSCG00000012891	179
ENSSSCG00000012892	135
ENSSSCG00000012893	113
ENSSSCG00000012894	44
ENSSSCG00000012895	5
ENSSSCG00000012896	465
ENSSSCG00000012897	1189
ENSSSCG00000012898	124
ENSSSCG00000012899	172
ENSSSCG00000012900	0
ENSSSCG00000012901	21
ENSSSCG00000012902	400
ENSSSCG00000012903	338
ENSSSCG00000012904	224
ENSSSCG00000012905	38
ENSSSCG00000012906	0
ENSSSCG00000012907	0
ENSSSCG00000012908	510
ENSSSCG00000012909	0
ENSSSCG00000012910	60
ENSSSCG00000012911	120
ENSSSCG00000012912	0
ENSSSCG00000012913	1414
ENSSSCG00000012914	133
ENSSSCG00000012915	88
ENSSSCG00000012916	379
ENSSSCG00000012917	31
ENSSSCG00000012918	299
ENSSSCG00000012919	46
ENSSSCG00000012920	360
ENSSSCG00000012921	312
ENSSSCG00000012922	22
ENSSSCG00000012923	222
ENSSSCG00000012924	0
ENSSSCG00000012925	18
ENSSSCG00000012926	74
ENSSSCG00000012927	75
ENSSSCG00000012928	3
ENSSSCG00000012929	63
ENSSSCG00000012930	14
ENSSSCG00000012931	154
ENSSSCG00000012932	123
ENSSSCG00000012933	6
ENSSSCG00000012934	258
ENSSSCG00000012935	387
ENSSSCG00000012936	2
ENSSSCG00000012937	156
ENSSSCG00000012938	509
ENSSSCG00000012939	151
ENSSSCG00000012940	189
ENSSSCG00000012941	9
ENSSSCG00000012942	0
ENSSSCG00000012943	205
ENSSSCG00000012944	63
ENSSSCG00000012945	374
ENSSSCG00000012946	51
ENSSSCG00000012947	36
ENSSSCG00000012948	0
ENSSSCG00000012949	497
ENSSSCG00000012950	87
ENSSSCG00000012951	53
ENSSSCG00000012952	117
ENSSSCG00000012953	429
ENSSSCG00000012954	14
ENSSSCG00000012955	295
ENSSSCG00000012956	682
ENSSSCG00000012957	1600
ENSSSCG00000012958	1
ENSSSCG00000012959	5
ENSSSCG00000012960	0
ENSSSCG00000012961	1942
ENSSSCG00000012962	163
ENSSSCG00000012963	597
ENSSSCG00000012964	0
ENSSSCG00000012965	788
ENSSSCG00000012966	280
ENSSSCG00000012967	187
ENSSSCG00000012968	101
ENSSSCG00000012969	265
ENSSSCG00000012970	0
ENSSSCG00000012971	2468
ENSSSCG00000012972	1
ENSSSCG00000012973	200
ENSSSCG00000012974	5575
ENSSSCG00000012975	9
ENSSSCG00000012976	1
ENSSSCG00000012977	369
ENSSSCG00000012978	62
ENSSSCG00000012979	234
ENSSSCG00000012980	254
ENSSSCG00000012981	1002
ENSSSCG00000012982	202
ENSSSCG00000012983	348
ENSSSCG00000012984	908
ENSSSCG00000012985	2660
ENSSSCG00000012986	33
ENSSSCG00000012987	91
ENSSSCG00000012988	5935
ENSSSCG00000012989	103
ENSSSCG00000012990	98
ENSSSCG00000012991	310
ENSSSCG00000012992	155
ENSSSCG00000012993	0
ENSSSCG00000012994	9
ENSSSCG00000012995	495
ENSSSCG00000012996	31
ENSSSCG00000012997	154
ENSSSCG00000012998	0
ENSSSCG00000012999	2388
ENSSSCG00000013000	5
ENSSSCG00000019315	0
ENSSSCG00000013001	211
ENSSSCG00000013002	3480
ENSSSCG00000013003	77
ENSSSCG00000013004	382
ENSSSCG00000013005	528
ENSSSCG00000013006	1
ENSSSCG00000013007	299
ENSSSCG00000013008	10
ENSSSCG00000013009	0
ENSSSCG00000013010	20
ENSSSCG00000013011	37
ENSSSCG00000013012	93
ENSSSCG00000013013	256
ENSSSCG00000013014	0
ENSSSCG00000013015	0
ENSSSCG00000013016	346
ENSSSCG00000019906	0
ENSSSCG00000018349	0
ENSSSCG00000013017	1645
ENSSSCG00000013018	138
ENSSSCG00000013019	89
ENSSSCG00000013020	3
ENSSSCG00000013021	1487
ENSSSCG00000013022	29
ENSSSCG00000013023	10
ENSSSCG00000013024	0
ENSSSCG00000013025	0
ENSSSCG00000013026	0
ENSSSCG00000013027	2
ENSSSCG00000013028	268
ENSSSCG00000013029	315
ENSSSCG00000013030	116
ENSSSCG00000013031	0
ENSSSCG00000013032	204
ENSSSCG00000013033	163
ENSSSCG00000013034	1448
ENSSSCG00000013035	1376
ENSSSCG00000013036	245
ENSSSCG00000013037	417
ENSSSCG00000013038	73
ENSSSCG00000013039	160
ENSSSCG00000013040	12
ENSSSCG00000013041	59
ENSSSCG00000013042	1
ENSSSCG00000013043	16
ENSSSCG00000013044	0
ENSSSCG00000013045	629
ENSSSCG00000013046	428
ENSSSCG00000013047	79
ENSSSCG00000013048	149
ENSSSCG00000013049	72
ENSSSCG00000013050	269
ENSSSCG00000013051	3
ENSSSCG00000013052	1095
ENSSSCG00000013053	86
ENSSSCG00000013054	1762
ENSSSCG00000013055	121
ENSSSCG00000013056	31
ENSSSCG00000013057	0
ENSSSCG00000013058	0
ENSSSCG00000013059	7704
ENSSSCG00000013060	0
ENSSSCG00000013061	210
ENSSSCG00000013062	1248
ENSSSCG00000013063	101
ENSSSCG00000013064	10641
ENSSSCG00000013065	242
ENSSSCG00000013066	19
ENSSSCG00000013067	1
ENSSSCG00000013068	0
ENSSSCG00000013069	59
ENSSSCG00000013070	38
ENSSSCG00000013071	1128
ENSSSCG00000013072	1542
ENSSSCG00000013073	1861
ENSSSCG00000013074	169
ENSSSCG00000013075	1081
ENSSSCG00000013076	37
ENSSSCG00000013077	113
ENSSSCG00000013078	630
ENSSSCG00000013079	201
ENSSSCG00000013080	0
ENSSSCG00000013081	0
ENSSSCG00000013082	303
ENSSSCG00000013083	488
ENSSSCG00000013084	33
ENSSSCG00000013085	68
ENSSSCG00000013086	110
ENSSSCG00000013087	198
ENSSSCG00000013088	1
ENSSSCG00000013089	1
ENSSSCG00000013090	0
ENSSSCG00000013091	0
ENSSSCG00000013092	20
ENSSSCG00000013093	1
ENSSSCG00000013094	3030
ENSSSCG00000013095	0
ENSSSCG00000013096	0
ENSSSCG00000013097	0
ENSSSCG00000013098	0
ENSSSCG00000013099	0
ENSSSCG00000013100	0
ENSSSCG00000013101	0
ENSSSCG00000013102	0
ENSSSCG00000013103	0
ENSSSCG00000013104	0
ENSSSCG00000013105	111
ENSSSCG00000013106	0
ENSSSCG00000013107	696
ENSSSCG00000013108	0
ENSSSCG00000013109	16
ENSSSCG00000013110	280
ENSSSCG00000013111	0
ENSSSCG00000013112	173
ENSSSCG00000013113	1129
ENSSSCG00000013114	100
ENSSSCG00000013115	0
ENSSSCG00000013116	0
ENSSSCG00000013117	0
ENSSSCG00000013118	232
ENSSSCG00000013119	11
ENSSSCG00000013120	0
ENSSSCG00000013121	0
ENSSSCG00000013122	0
ENSSSCG00000013123	0
ENSSSCG00000013124	918
ENSSSCG00000020577	0
ENSSSCG00000018435	0
ENSSSCG00000013125	691
ENSSSCG00000020276	0
ENSSSCG00000013126	1
ENSSSCG00000013127	0
ENSSSCG00000013128	0
ENSSSCG00000013129	0
ENSSSCG00000013130	0
ENSSSCG00000013131	0
ENSSSCG00000013132	0
ENSSSCG00000013133	0
ENSSSCG00000013134	0
ENSSSCG00000013135	0
ENSSSCG00000013136	0
ENSSSCG00000013137	0
ENSSSCG00000013138	0
ENSSSCG00000013139	0
ENSSSCG00000013140	0
ENSSSCG00000013141	0
ENSSSCG00000013142	0
ENSSSCG00000013143	0
ENSSSCG00000013144	0
ENSSSCG00000013145	61
ENSSSCG00000013146	1009
ENSSSCG00000013147	253
ENSSSCG00000013148	4
ENSSSCG00000013149	0
ENSSSCG00000013150	0
ENSSSCG00000013151	0
ENSSSCG00000013152	0
ENSSSCG00000013153	0
ENSSSCG00000013154	28
ENSSSCG00000013155	948
ENSSSCG00000013156	0
ENSSSCG00000013157	0
ENSSSCG00000013158	0
ENSSSCG00000013159	0
ENSSSCG00000013160	0
ENSSSCG00000013161	0
ENSSSCG00000013162	0
ENSSSCG00000013163	0
ENSSSCG00000013164	0
ENSSSCG00000013165	0
ENSSSCG00000013166	0
ENSSSCG00000013167	0
ENSSSCG00000013168	0
ENSSSCG00000013169	0
ENSSSCG00000013170	0
ENSSSCG00000013171	1372
ENSSSCG00000013172	0
ENSSSCG00000013173	0
ENSSSCG00000013174	4068
ENSSSCG00000013175	0
ENSSSCG00000013176	264
ENSSSCG00000013177	121
ENSSSCG00000013178	1223
ENSSSCG00000013179	135
ENSSSCG00000013180	3
ENSSSCG00000019281	0
ENSSSCG00000013181	1408
ENSSSCG00000013182	0
ENSSSCG00000013183	0
ENSSSCG00000013184	0
ENSSSCG00000013185	0
ENSSSCG00000013186	0
ENSSSCG00000013187	0
ENSSSCG00000013188	0
ENSSSCG00000013189	0
ENSSSCG00000013190	0
ENSSSCG00000013191	0
ENSSSCG00000013192	0
ENSSSCG00000013193	0
ENSSSCG00000013194	0
ENSSSCG00000013195	0
ENSSSCG00000013196	0
ENSSSCG00000013197	0
ENSSSCG00000013198	0
ENSSSCG00000013199	0
ENSSSCG00000013200	0
ENSSSCG00000013201	0
ENSSSCG00000013202	0
ENSSSCG00000013203	0
ENSSSCG00000013204	0
ENSSSCG00000013205	1
ENSSSCG00000013206	0
ENSSSCG00000013207	0
ENSSSCG00000013208	0
ENSSSCG00000013209	0
ENSSSCG00000013210	0
ENSSSCG00000013211	0
ENSSSCG00000013212	0
ENSSSCG00000013213	0
ENSSSCG00000013214	0
ENSSSCG00000013215	0
ENSSSCG00000013216	0
ENSSSCG00000013217	0
ENSSSCG00000013218	0
ENSSSCG00000013219	14
ENSSSCG00000013220	224
ENSSSCG00000019718	0
ENSSSCG00000013221	998
ENSSSCG00000013222	195
ENSSSCG00000013223	370
ENSSSCG00000018623	0
ENSSSCG00000019928	0
ENSSSCG00000013224	28
ENSSSCG00000013225	29
ENSSSCG00000013226	123
ENSSSCG00000013227	230
ENSSSCG00000013228	0
ENSSSCG00000013229	282
ENSSSCG00000013230	1
ENSSSCG00000013231	1
ENSSSCG00000013232	302
ENSSSCG00000013233	589
ENSSSCG00000013234	30
ENSSSCG00000013235	79
ENSSSCG00000013236	4
ENSSSCG00000013237	4
ENSSSCG00000013238	289
ENSSSCG00000013239	1189
ENSSSCG00000013240	0
ENSSSCG00000013241	154
ENSSSCG00000013242	149
ENSSSCG00000013243	188
ENSSSCG00000013244	306
ENSSSCG00000013245	377
ENSSSCG00000013246	39
ENSSSCG00000020542	0
ENSSSCG00000013247	0
ENSSSCG00000013248	242
ENSSSCG00000013249	939
ENSSSCG00000013250	0
ENSSSCG00000013251	50
ENSSSCG00000013252	3
ENSSSCG00000013253	397
ENSSSCG00000020288	0
ENSSSCG00000019604	0
ENSSSCG00000018587	0
ENSSSCG00000020434	0
ENSSSCG00000013254	2
ENSSSCG00000013255	61
ENSSSCG00000013256	497
ENSSSCG00000013257	476
ENSSSCG00000013258	50
ENSSSCG00000013259	537
ENSSSCG00000013260	833
ENSSSCG00000013261	2
ENSSSCG00000013262	139
ENSSSCG00000013263	2567
ENSSSCG00000013264	307
ENSSSCG00000013265	0
ENSSSCG00000013266	25
ENSSSCG00000013267	73
ENSSSCG00000013268	16
ENSSSCG00000013269	553
ENSSSCG00000013270	196
ENSSSCG00000013271	0
ENSSSCG00000013272	116
ENSSSCG00000013273	0
ENSSSCG00000013274	0
ENSSSCG00000013275	0
ENSSSCG00000013276	4
ENSSSCG00000013277	46
ENSSSCG00000013278	19
ENSSSCG00000013279	34
ENSSSCG00000020526	0
ENSSSCG00000013280	0
ENSSSCG00000013281	1620
ENSSSCG00000013282	43
ENSSSCG00000013283	10
ENSSSCG00000018959	0
ENSSSCG00000019121	0
ENSSSCG00000019175	0
ENSSSCG00000013284	738
ENSSSCG00000013285	1378
ENSSSCG00000013286	1
ENSSSCG00000013287	0
ENSSSCG00000013288	0
ENSSSCG00000013289	0
ENSSSCG00000013290	0
ENSSSCG00000013291	233
ENSSSCG00000013292	65
ENSSSCG00000013293	174
ENSSSCG00000013294	49
ENSSSCG00000013295	476
ENSSSCG00000013296	0
ENSSSCG00000013297	4027
ENSSSCG00000013298	138
ENSSSCG00000020107	0
ENSSSCG00000013299	210
ENSSSCG00000013300	0
ENSSSCG00000013301	0
ENSSSCG00000013302	633
ENSSSCG00000013303	53
ENSSSCG00000019322	0
ENSSSCG00000013304	385
ENSSSCG00000013305	3545
ENSSSCG00000013306	0
ENSSSCG00000013307	14
ENSSSCG00000013308	271
ENSSSCG00000013309	1112
ENSSSCG00000013310	0
ENSSSCG00000013311	1
ENSSSCG00000013312	1286
ENSSSCG00000013313	50
ENSSSCG00000013314	1748
ENSSSCG00000013315	1477
ENSSSCG00000013316	0
ENSSSCG00000013317	0
ENSSSCG00000013318	12251
ENSSSCG00000013319	11
ENSSSCG00000019118	0
ENSSSCG00000013320	31
ENSSSCG00000013321	106
ENSSSCG00000013322	106
ENSSSCG00000013323	110
ENSSSCG00000013324	0
ENSSSCG00000013325	1
ENSSSCG00000013326	4
ENSSSCG00000019453	0
ENSSSCG00000013327	198
ENSSSCG00000013328	0
ENSSSCG00000013329	0
ENSSSCG00000013330	0
ENSSSCG00000013331	30
ENSSSCG00000013332	59
ENSSSCG00000019797	0
ENSSSCG00000013333	254
ENSSSCG00000013334	475
ENSSSCG00000013335	314
ENSSSCG00000013336	107
ENSSSCG00000013337	0
ENSSSCG00000018493	0
ENSSSCG00000013338	0
ENSSSCG00000013339	0
ENSSSCG00000013340	0
ENSSSCG00000019542	0
ENSSSCG00000013341	0
ENSSSCG00000020576	0
ENSSSCG00000018221	0
ENSSSCG00000018445	0
ENSSSCG00000018314	0
ENSSSCG00000013342	29
ENSSSCG00000013343	0
ENSSSCG00000013344	0
ENSSSCG00000019003	0
ENSSSCG00000013345	0
ENSSSCG00000013346	0
ENSSSCG00000013347	91
ENSSSCG00000013348	26
ENSSSCG00000013349	143
ENSSSCG00000019128	0
ENSSSCG00000020098	0
ENSSSCG00000013350	0
ENSSSCG00000013351	106
ENSSSCG00000018819	0
ENSSSCG00000013352	40
ENSSSCG00000013353	38
ENSSSCG00000013354	0
ENSSSCG00000013355	979
ENSSSCG00000013356	0
ENSSSCG00000013357	0
ENSSSCG00000018766	0
ENSSSCG00000013358	1
ENSSSCG00000013359	1
ENSSSCG00000013360	16
