Geneid	SRR14612098_fibroblast_female
ENSSSCG00000016458	0
ENSSSCG00000016459	27
ENSSSCG00000016460	38
ENSSSCG00000016461	5107
ENSSSCG00000016462	2
ENSSSCG00000016463	7
ENSSSCG00000016464	177
ENSSSCG00000016465	2
ENSSSCG00000016466	97
ENSSSCG00000016467	0
ENSSSCG00000016468	849
ENSSSCG00000016469	0
ENSSSCG00000016470	0
ENSSSCG00000016471	0
ENSSSCG00000016472	0
ENSSSCG00000016474	0
ENSSSCG00000016475	0
ENSSSCG00000016476	0
ENSSSCG00000016477	0
ENSSSCG00000016478	0
ENSSSCG00000016479	0
ENSSSCG00000016480	0
ENSSSCG00000018482	0
ENSSSCG00000016481	0
ENSSSCG00000016482	33
ENSSSCG00000016483	0
ENSSSCG00000016484	0
ENSSSCG00000016485	0
ENSSSCG00000016486	0
ENSSSCG00000016487	0
ENSSSCG00000020512	0
ENSSSCG00000016488	245
ENSSSCG00000016489	0
ENSSSCG00000016490	4
ENSSSCG00000016491	2
ENSSSCG00000016492	139
ENSSSCG00000016493	0
ENSSSCG00000016494	219
ENSSSCG00000016495	198
ENSSSCG00000016496	238
ENSSSCG00000018126	0
ENSSSCG00000016497	132
ENSSSCG00000019958	0
ENSSSCG00000016498	653
ENSSSCG00000016499	0
ENSSSCG00000016500	58
ENSSSCG00000016501	222
ENSSSCG00000016502	256
ENSSSCG00000016503	0
ENSSSCG00000016504	0
ENSSSCG00000016505	40
ENSSSCG00000016506	0
ENSSSCG00000016507	77
ENSSSCG00000016508	62
ENSSSCG00000016509	1319
ENSSSCG00000016510	80
ENSSSCG00000018785	0
ENSSSCG00000016511	44
ENSSSCG00000020390	0
ENSSSCG00000016512	661
ENSSSCG00000016513	320
ENSSSCG00000016514	0
ENSSSCG00000016515	0
ENSSSCG00000016516	0
ENSSSCG00000019465	0
ENSSSCG00000018723	0
ENSSSCG00000016517	0
ENSSSCG00000016518	243
ENSSSCG00000016519	2
ENSSSCG00000016520	1211
ENSSSCG00000016521	2
ENSSSCG00000016522	382
ENSSSCG00000016523	178
ENSSSCG00000019383	0
ENSSSCG00000019997	0
ENSSSCG00000016524	0
ENSSSCG00000016525	593
ENSSSCG00000016526	445
ENSSSCG00000016527	42
ENSSSCG00000016528	266
ENSSSCG00000016529	39
ENSSSCG00000016530	11
ENSSSCG00000016531	57
ENSSSCG00000016532	127
ENSSSCG00000016533	0
ENSSSCG00000016534	0
ENSSSCG00000016535	16625
ENSSSCG00000016536	61
ENSSSCG00000016537	6
ENSSSCG00000016538	1067
ENSSSCG00000016539	1311
ENSSSCG00000016540	0
ENSSSCG00000018579	0
ENSSSCG00000016541	72
ENSSSCG00000016542	3
ENSSSCG00000018561	0
ENSSSCG00000016543	337
ENSSSCG00000019550	0
ENSSSCG00000016544	270
ENSSSCG00000016545	1202
ENSSSCG00000016546	0
ENSSSCG00000016547	368
ENSSSCG00000016548	66
ENSSSCG00000016549	850
ENSSSCG00000018108	0
ENSSSCG00000018841	0
ENSSSCG00000016550	0
ENSSSCG00000016551	1
ENSSSCG00000016552	474
ENSSSCG00000016553	499
ENSSSCG00000016554	45
ENSSSCG00000018951	0
ENSSSCG00000016555	0
ENSSSCG00000016556	52
ENSSSCG00000016557	3
ENSSSCG00000016558	1
ENSSSCG00000016559	0
ENSSSCG00000016560	50
ENSSSCG00000016561	316
ENSSSCG00000016562	0
ENSSSCG00000016563	227
ENSSSCG00000016564	296
ENSSSCG00000016565	299
ENSSSCG00000016566	127
ENSSSCG00000018739	0
ENSSSCG00000018762	0
ENSSSCG00000018417	0
ENSSSCG00000016567	1
ENSSSCG00000016568	261
ENSSSCG00000019583	0
ENSSSCG00000016569	871
ENSSSCG00000019904	0
ENSSSCG00000016570	31
ENSSSCG00000016571	7539
ENSSSCG00000016572	1633
ENSSSCG00000016573	17
ENSSSCG00000016574	0
ENSSSCG00000019294	0
ENSSSCG00000018200	0
ENSSSCG00000016575	11
ENSSSCG00000016576	0
ENSSSCG00000016577	392
ENSSSCG00000016578	3626
ENSSSCG00000016579	22
ENSSSCG00000016580	0
ENSSSCG00000016581	20485
ENSSSCG00000016582	2
ENSSSCG00000016583	6
ENSSSCG00000016584	320
ENSSSCG00000016585	906
ENSSSCG00000016586	0
ENSSSCG00000016587	1
ENSSSCG00000018826	0
ENSSSCG00000016588	0
ENSSSCG00000019335	0
ENSSSCG00000016590	3285
ENSSSCG00000016591	0
ENSSSCG00000016592	0
ENSSSCG00000016593	393
ENSSSCG00000016594	311
ENSSSCG00000016595	0
ENSSSCG00000016596	141
ENSSSCG00000018922	0
ENSSSCG00000019807	0
ENSSSCG00000018800	0
ENSSSCG00000016597	298
ENSSSCG00000016598	0
ENSSSCG00000016599	0
ENSSSCG00000018278	0
ENSSSCG00000016600	0
ENSSSCG00000016601	0
ENSSSCG00000020314	0
ENSSSCG00000016602	2
ENSSSCG00000016603	0
ENSSSCG00000016604	1076
ENSSSCG00000016605	0
ENSSSCG00000016606	3
ENSSSCG00000016607	194
ENSSSCG00000016608	9
ENSSSCG00000016609	0
ENSSSCG00000016610	0
ENSSSCG00000016611	229
ENSSSCG00000016612	0
ENSSSCG00000016613	101
ENSSSCG00000016614	10
ENSSSCG00000016615	0
ENSSSCG00000016616	1083
ENSSSCG00000016617	2
ENSSSCG00000016618	869
ENSSSCG00000016619	123
ENSSSCG00000016620	992
ENSSSCG00000018977	0
ENSSSCG00000016621	0
ENSSSCG00000016622	78
ENSSSCG00000016623	0
ENSSSCG00000016624	93
ENSSSCG00000016625	209
ENSSSCG00000016626	1
ENSSSCG00000016627	0
ENSSSCG00000016628	0
ENSSSCG00000016629	143
ENSSSCG00000016630	553
ENSSSCG00000016631	816
ENSSSCG00000016632	667
ENSSSCG00000016633	292
ENSSSCG00000016634	8315
ENSSSCG00000016635	1957
ENSSSCG00000016636	517
ENSSSCG00000016637	0
ENSSSCG00000018780	0
ENSSSCG00000016638	1248
ENSSSCG00000020195	0
ENSSSCG00000019496	0
ENSSSCG00000018679	0
ENSSSCG00000016639	13
ENSSSCG00000016640	0
ENSSSCG00000016641	140
ENSSSCG00000016642	3
ENSSSCG00000016643	977
ENSSSCG00000016644	1
ENSSSCG00000016645	9
ENSSSCG00000016646	1333
ENSSSCG00000016647	501
ENSSSCG00000016648	125
ENSSSCG00000016649	4
ENSSSCG00000016650	20
ENSSSCG00000016651	0
ENSSSCG00000016652	1
ENSSSCG00000018356	0
ENSSSCG00000016653	1510
ENSSSCG00000016654	142
ENSSSCG00000016655	3
ENSSSCG00000016656	171
ENSSSCG00000018656	0
ENSSSCG00000016657	1
ENSSSCG00000016658	1021
ENSSSCG00000016659	127
ENSSSCG00000016660	7
ENSSSCG00000018515	0
ENSSSCG00000016661	4424
ENSSSCG00000016662	534
ENSSSCG00000016663	0
ENSSSCG00000016664	31
ENSSSCG00000020039	0
ENSSSCG00000016665	202
ENSSSCG00000018838	0
ENSSSCG00000016666	0
ENSSSCG00000016667	277
ENSSSCG00000018755	0
ENSSSCG00000016668	13
ENSSSCG00000016669	14
ENSSSCG00000016670	0
ENSSSCG00000016671	0
ENSSSCG00000016672	0
ENSSSCG00000016673	0
ENSSSCG00000016674	24
ENSSSCG00000016675	0
ENSSSCG00000016676	55
ENSSSCG00000016677	8363
ENSSSCG00000016678	446
ENSSSCG00000016679	52
ENSSSCG00000016680	124
ENSSSCG00000016681	733
ENSSSCG00000016682	361
ENSSSCG00000016683	526
ENSSSCG00000016684	88
ENSSSCG00000016685	0
ENSSSCG00000016686	0
ENSSSCG00000016687	799
ENSSSCG00000016688	2
ENSSSCG00000016689	27
ENSSSCG00000016690	134
ENSSSCG00000018669	0
ENSSSCG00000020412	0
ENSSSCG00000016691	17
ENSSSCG00000016692	2243
ENSSSCG00000016693	9
ENSSSCG00000016694	104
ENSSSCG00000016695	358
ENSSSCG00000018142	0
ENSSSCG00000019033	0
ENSSSCG00000016696	0
ENSSSCG00000016697	0
ENSSSCG00000016698	0
ENSSSCG00000018639	0
ENSSSCG00000016699	0
ENSSSCG00000020012	0
ENSSSCG00000016700	0
ENSSSCG00000016701	4
ENSSSCG00000016702	0
ENSSSCG00000016703	4
ENSSSCG00000016704	2
ENSSSCG00000016705	9
ENSSSCG00000016706	3
ENSSSCG00000016707	0
ENSSSCG00000016708	190
ENSSSCG00000016709	33
ENSSSCG00000016710	5436
ENSSSCG00000016711	1505
ENSSSCG00000018277	0
ENSSSCG00000016712	0
ENSSSCG00000016713	2
ENSSSCG00000016714	963
ENSSSCG00000016715	478
ENSSSCG00000016716	112
ENSSSCG00000016717	206
ENSSSCG00000016718	9
ENSSSCG00000016719	3
ENSSSCG00000020206	0
ENSSSCG00000016720	6
ENSSSCG00000016721	2229
ENSSSCG00000016722	187
ENSSSCG00000016723	481
ENSSSCG00000016724	164
ENSSSCG00000016725	80
ENSSSCG00000019842	0
ENSSSCG00000016726	0
ENSSSCG00000016727	0
ENSSSCG00000016728	0
ENSSSCG00000016729	40
ENSSSCG00000016730	0
ENSSSCG00000016731	0
ENSSSCG00000016732	432
ENSSSCG00000019300	0
ENSSSCG00000019629	3
ENSSSCG00000016733	5
ENSSSCG00000016734	533
ENSSSCG00000016735	10680
ENSSSCG00000016736	500
ENSSSCG00000016737	10564
ENSSSCG00000016738	951
ENSSSCG00000016739	338
ENSSSCG00000016740	598
ENSSSCG00000018812	1
ENSSSCG00000016741	65
ENSSSCG00000016742	112
ENSSSCG00000019018	5
ENSSSCG00000016743	1219
ENSSSCG00000016744	920
ENSSSCG00000016745	287
ENSSSCG00000016746	1
ENSSSCG00000016747	790
ENSSSCG00000016748	0
ENSSSCG00000016749	0
ENSSSCG00000016750	2074
ENSSSCG00000016751	27
ENSSSCG00000016752	0
ENSSSCG00000016753	101
ENSSSCG00000016754	9835
ENSSSCG00000016755	144
ENSSSCG00000020510	0
ENSSSCG00000016756	88
ENSSSCG00000020187	0
ENSSSCG00000016757	230
ENSSSCG00000016758	250
ENSSSCG00000019143	0
ENSSSCG00000016759	0
ENSSSCG00000016760	440
ENSSSCG00000016761	59
ENSSSCG00000016762	96
ENSSSCG00000016763	566
ENSSSCG00000016764	4075
ENSSSCG00000016765	0
ENSSSCG00000016766	15
ENSSSCG00000016767	49
ENSSSCG00000016768	134
ENSSSCG00000016769	1169
ENSSSCG00000016770	0
ENSSSCG00000016771	0
ENSSSCG00000016772	824
ENSSSCG00000016773	233
ENSSSCG00000016774	46
ENSSSCG00000020441	0
ENSSSCG00000016775	329
ENSSSCG00000016776	228
ENSSSCG00000016777	77
ENSSSCG00000012834	0
ENSSSCG00000012835	0
ENSSSCG00000012836	924
ENSSSCG00000012837	708
ENSSSCG00000012838	151
ENSSSCG00000012839	258
ENSSSCG00000012840	5010
ENSSSCG00000012841	1092
ENSSSCG00000012842	1755
ENSSSCG00000018538	8
ENSSSCG00000012843	204
ENSSSCG00000012844	301
ENSSSCG00000012845	252
ENSSSCG00000012846	1002
ENSSSCG00000012847	4736
ENSSSCG00000012848	0
ENSSSCG00000012849	116
ENSSSCG00000012850	951
ENSSSCG00000012851	0
ENSSSCG00000012852	2
ENSSSCG00000012853	133
ENSSSCG00000019083	2
ENSSSCG00000012854	17
ENSSSCG00000012855	4
ENSSSCG00000012856	1386
ENSSSCG00000019528	1
ENSSSCG00000019851	0
ENSSSCG00000012857	1267
ENSSSCG00000012858	0
ENSSSCG00000012859	131
ENSSSCG00000012860	2
ENSSSCG00000012861	130
ENSSSCG00000012862	859
ENSSSCG00000012863	0
ENSSSCG00000012864	11
ENSSSCG00000012865	130
ENSSSCG00000012866	218
ENSSSCG00000012867	3541
ENSSSCG00000012868	0
ENSSSCG00000012869	196
ENSSSCG00000012870	0
ENSSSCG00000012871	3
ENSSSCG00000012872	0
ENSSSCG00000012873	857
ENSSSCG00000012874	244
ENSSSCG00000012875	252
ENSSSCG00000012876	312
ENSSSCG00000012877	0
ENSSSCG00000012878	273
ENSSSCG00000012879	148
ENSSSCG00000012880	1671
ENSSSCG00000012881	607
ENSSSCG00000012882	7
ENSSSCG00000012883	0
ENSSSCG00000012884	1687
ENSSSCG00000012885	1538
ENSSSCG00000012886	1647
ENSSSCG00000012887	872
ENSSSCG00000012888	1
ENSSSCG00000012889	277
ENSSSCG00000012890	372
ENSSSCG00000012891	252
ENSSSCG00000012892	258
ENSSSCG00000012893	284
ENSSSCG00000012894	46
ENSSSCG00000012895	6
ENSSSCG00000012896	576
ENSSSCG00000012897	1601
ENSSSCG00000012898	252
ENSSSCG00000012899	274
ENSSSCG00000012900	0
ENSSSCG00000012901	66
ENSSSCG00000012902	606
ENSSSCG00000012903	520
ENSSSCG00000012904	346
ENSSSCG00000012905	59
ENSSSCG00000012906	0
ENSSSCG00000012907	0
ENSSSCG00000012908	691
ENSSSCG00000012909	0
ENSSSCG00000012910	66
ENSSSCG00000012911	132
ENSSSCG00000012912	0
ENSSSCG00000012913	1735
ENSSSCG00000012914	184
ENSSSCG00000012915	156
ENSSSCG00000012916	372
ENSSSCG00000012917	22
ENSSSCG00000012918	447
ENSSSCG00000012919	48
ENSSSCG00000012920	490
ENSSSCG00000012921	413
ENSSSCG00000012922	39
ENSSSCG00000012923	394
ENSSSCG00000012924	0
ENSSSCG00000012925	47
ENSSSCG00000012926	154
ENSSSCG00000012927	110
ENSSSCG00000012928	1
ENSSSCG00000012929	120
ENSSSCG00000012930	22
ENSSSCG00000012931	276
ENSSSCG00000012932	210
ENSSSCG00000012933	14
ENSSSCG00000012934	348
ENSSSCG00000012935	794
ENSSSCG00000012936	3
ENSSSCG00000012937	259
ENSSSCG00000012938	807
ENSSSCG00000012939	196
ENSSSCG00000012940	304
ENSSSCG00000012941	0
ENSSSCG00000012942	0
ENSSSCG00000012943	263
ENSSSCG00000012944	83
ENSSSCG00000012945	640
ENSSSCG00000012946	44
ENSSSCG00000012947	60
ENSSSCG00000012948	1
ENSSSCG00000012949	945
ENSSSCG00000012950	122
ENSSSCG00000012951	44
ENSSSCG00000012952	60
ENSSSCG00000012953	560
ENSSSCG00000012954	26
ENSSSCG00000012955	335
ENSSSCG00000012956	658
ENSSSCG00000012957	2684
ENSSSCG00000012958	0
ENSSSCG00000012959	8
ENSSSCG00000012960	4
ENSSSCG00000012961	2313
ENSSSCG00000012962	212
ENSSSCG00000012963	845
ENSSSCG00000012964	0
ENSSSCG00000012965	914
ENSSSCG00000012966	441
ENSSSCG00000012967	565
ENSSSCG00000012968	150
ENSSSCG00000012969	354
ENSSSCG00000012970	0
ENSSSCG00000012971	1937
ENSSSCG00000012972	1
ENSSSCG00000012973	238
ENSSSCG00000012974	5530
ENSSSCG00000012975	12
ENSSSCG00000012976	1
ENSSSCG00000012977	515
ENSSSCG00000012978	131
ENSSSCG00000012979	371
ENSSSCG00000012980	315
ENSSSCG00000012981	1381
ENSSSCG00000012982	301
ENSSSCG00000012983	465
ENSSSCG00000012984	1092
ENSSSCG00000012985	4660
ENSSSCG00000012986	16
ENSSSCG00000012987	18
ENSSSCG00000012988	3628
ENSSSCG00000012989	156
ENSSSCG00000012990	168
ENSSSCG00000012991	339
ENSSSCG00000012992	318
ENSSSCG00000012993	2
ENSSSCG00000012994	11
ENSSSCG00000012995	598
ENSSSCG00000012996	66
ENSSSCG00000012997	242
ENSSSCG00000012998	0
ENSSSCG00000012999	2776
ENSSSCG00000013000	1
ENSSSCG00000019315	4
ENSSSCG00000013001	347
ENSSSCG00000013002	4423
ENSSSCG00000013003	180
ENSSSCG00000013004	212
ENSSSCG00000013005	826
ENSSSCG00000013006	1
ENSSSCG00000013007	474
ENSSSCG00000013008	41
ENSSSCG00000013009	0
ENSSSCG00000013010	20
ENSSSCG00000013011	42
ENSSSCG00000013012	81
ENSSSCG00000013013	337
ENSSSCG00000013014	0
ENSSSCG00000013015	0
ENSSSCG00000013016	311
ENSSSCG00000019906	0
ENSSSCG00000018349	0
ENSSSCG00000013017	1639
ENSSSCG00000013018	109
ENSSSCG00000013019	161
ENSSSCG00000013020	4
ENSSSCG00000013021	2519
ENSSSCG00000013022	32
ENSSSCG00000013023	11
ENSSSCG00000013024	0
ENSSSCG00000013025	0
ENSSSCG00000013026	0
ENSSSCG00000013027	1
ENSSSCG00000013028	308
ENSSSCG00000013029	622
ENSSSCG00000013030	211
ENSSSCG00000013031	0
ENSSSCG00000013032	265
ENSSSCG00000013033	228
ENSSSCG00000013034	1342
ENSSSCG00000013035	1574
ENSSSCG00000013036	404
ENSSSCG00000013037	445
ENSSSCG00000013038	116
ENSSSCG00000013039	217
ENSSSCG00000013040	20
ENSSSCG00000013041	108
ENSSSCG00000013042	0
ENSSSCG00000013043	27
ENSSSCG00000013044	0
ENSSSCG00000013045	987
ENSSSCG00000013046	737
ENSSSCG00000013047	108
ENSSSCG00000013048	197
ENSSSCG00000013049	69
ENSSSCG00000013050	296
ENSSSCG00000013051	9
ENSSSCG00000013052	1137
ENSSSCG00000013053	142
ENSSSCG00000013054	1695
ENSSSCG00000013055	184
ENSSSCG00000013056	46
ENSSSCG00000013057	0
ENSSSCG00000013058	0
ENSSSCG00000013059	4693
ENSSSCG00000013060	0
ENSSSCG00000013061	244
ENSSSCG00000013062	2318
ENSSSCG00000013063	147
ENSSSCG00000013064	14561
ENSSSCG00000013065	281
ENSSSCG00000013066	27
ENSSSCG00000013067	0
ENSSSCG00000013068	0
ENSSSCG00000013069	114
ENSSSCG00000013070	117
ENSSSCG00000013071	1273
ENSSSCG00000013072	2175
ENSSSCG00000013073	993
ENSSSCG00000013074	165
ENSSSCG00000013075	1296
ENSSSCG00000013076	109
ENSSSCG00000013077	232
ENSSSCG00000013078	247
ENSSSCG00000013079	164
ENSSSCG00000013080	5
ENSSSCG00000013081	0
ENSSSCG00000013082	418
ENSSSCG00000013083	615
ENSSSCG00000013084	61
ENSSSCG00000013085	87
ENSSSCG00000013086	82
ENSSSCG00000013087	266
ENSSSCG00000013088	2
ENSSSCG00000013089	18
ENSSSCG00000013090	0
ENSSSCG00000013091	0
ENSSSCG00000013092	149
ENSSSCG00000013093	1
ENSSSCG00000013094	3383
ENSSSCG00000013095	0
ENSSSCG00000013096	0
ENSSSCG00000013097	0
ENSSSCG00000013098	0
ENSSSCG00000013099	0
ENSSSCG00000013100	0
ENSSSCG00000013101	0
ENSSSCG00000013102	0
ENSSSCG00000013103	0
ENSSSCG00000013104	1
ENSSSCG00000013105	205
ENSSSCG00000013106	0
ENSSSCG00000013107	1152
ENSSSCG00000013108	0
ENSSSCG00000013109	63
ENSSSCG00000013110	326
ENSSSCG00000013111	0
ENSSSCG00000013112	210
ENSSSCG00000013113	2919
ENSSSCG00000013114	287
ENSSSCG00000013115	0
ENSSSCG00000013116	0
ENSSSCG00000013117	0
ENSSSCG00000013118	463
ENSSSCG00000013119	42
ENSSSCG00000013120	0
ENSSSCG00000013121	0
ENSSSCG00000013122	0
ENSSSCG00000013123	0
ENSSSCG00000013124	1044
ENSSSCG00000020577	0
ENSSSCG00000018435	0
ENSSSCG00000013125	800
ENSSSCG00000020276	0
ENSSSCG00000013126	0
ENSSSCG00000013127	0
ENSSSCG00000013128	0
ENSSSCG00000013129	0
ENSSSCG00000013130	0
ENSSSCG00000013131	0
ENSSSCG00000013132	0
ENSSSCG00000013133	0
ENSSSCG00000013134	0
ENSSSCG00000013135	0
ENSSSCG00000013136	0
ENSSSCG00000013137	0
ENSSSCG00000013138	0
ENSSSCG00000013139	0
ENSSSCG00000013140	0
ENSSSCG00000013141	0
ENSSSCG00000013142	0
ENSSSCG00000013143	0
ENSSSCG00000013144	0
ENSSSCG00000013145	52
ENSSSCG00000013146	1707
ENSSSCG00000013147	357
ENSSSCG00000013148	1
ENSSSCG00000013149	0
ENSSSCG00000013150	0
ENSSSCG00000013151	0
ENSSSCG00000013152	0
ENSSSCG00000013153	0
ENSSSCG00000013154	24
ENSSSCG00000013155	1356
ENSSSCG00000013156	0
ENSSSCG00000013157	0
ENSSSCG00000013158	0
ENSSSCG00000013159	0
ENSSSCG00000013160	0
ENSSSCG00000013161	0
ENSSSCG00000013162	0
ENSSSCG00000013163	0
ENSSSCG00000013164	0
ENSSSCG00000013165	0
ENSSSCG00000013166	0
ENSSSCG00000013167	0
ENSSSCG00000013168	0
ENSSSCG00000013169	0
ENSSSCG00000013170	0
ENSSSCG00000013171	2648
ENSSSCG00000013172	0
ENSSSCG00000013173	0
ENSSSCG00000013174	3368
ENSSSCG00000013175	0
ENSSSCG00000013176	425
ENSSSCG00000013177	223
ENSSSCG00000013178	2044
ENSSSCG00000013179	224
ENSSSCG00000013180	6
ENSSSCG00000019281	0
ENSSSCG00000013181	1920
ENSSSCG00000013182	0
ENSSSCG00000013183	0
ENSSSCG00000013184	0
ENSSSCG00000013185	0
ENSSSCG00000013186	0
ENSSSCG00000013187	0
ENSSSCG00000013188	0
ENSSSCG00000013189	0
ENSSSCG00000013190	0
ENSSSCG00000013191	0
ENSSSCG00000013192	0
ENSSSCG00000013193	0
ENSSSCG00000013194	0
ENSSSCG00000013195	0
ENSSSCG00000013196	0
ENSSSCG00000013197	0
ENSSSCG00000013198	0
ENSSSCG00000013199	0
ENSSSCG00000013200	0
ENSSSCG00000013201	0
ENSSSCG00000013202	0
ENSSSCG00000013203	0
ENSSSCG00000013204	0
ENSSSCG00000013205	0
ENSSSCG00000013206	0
ENSSSCG00000013207	0
ENSSSCG00000013208	0
ENSSSCG00000013209	0
ENSSSCG00000013210	0
ENSSSCG00000013211	0
ENSSSCG00000013212	0
ENSSSCG00000013213	0
ENSSSCG00000013214	0
ENSSSCG00000013215	0
ENSSSCG00000013216	0
ENSSSCG00000013217	0
ENSSSCG00000013218	0
ENSSSCG00000013219	7
ENSSSCG00000013220	233
ENSSSCG00000019718	0
ENSSSCG00000013221	1194
ENSSSCG00000013222	287
ENSSSCG00000013223	604
ENSSSCG00000018623	0
ENSSSCG00000019928	0
ENSSSCG00000013224	32
ENSSSCG00000013225	13
ENSSSCG00000013226	203
ENSSSCG00000013227	368
ENSSSCG00000013228	0
ENSSSCG00000013229	428
ENSSSCG00000013230	0
ENSSSCG00000013231	12
ENSSSCG00000013232	417
ENSSSCG00000013233	725
ENSSSCG00000013234	74
ENSSSCG00000013235	104
ENSSSCG00000013236	8
ENSSSCG00000013237	15
ENSSSCG00000013238	353
ENSSSCG00000013239	1616
ENSSSCG00000013240	1
ENSSSCG00000013241	324
ENSSSCG00000013242	197
ENSSSCG00000013243	229
ENSSSCG00000013244	290
ENSSSCG00000013245	528
ENSSSCG00000013246	54
ENSSSCG00000020542	0
ENSSSCG00000013247	0
ENSSSCG00000013248	509
ENSSSCG00000013249	1040
ENSSSCG00000013250	0
ENSSSCG00000013251	96
ENSSSCG00000013252	1
ENSSSCG00000013253	421
ENSSSCG00000020288	0
ENSSSCG00000019604	0
ENSSSCG00000018587	0
ENSSSCG00000020434	0
ENSSSCG00000013254	1
ENSSSCG00000013255	105
ENSSSCG00000013256	549
ENSSSCG00000013257	622
ENSSSCG00000013258	57
ENSSSCG00000013259	701
ENSSSCG00000013260	748
ENSSSCG00000013261	4
ENSSSCG00000013262	180
ENSSSCG00000013263	2339
ENSSSCG00000013264	448
ENSSSCG00000013265	0
ENSSSCG00000013266	41
ENSSSCG00000013267	124
ENSSSCG00000013268	36
ENSSSCG00000013269	825
ENSSSCG00000013270	131
ENSSSCG00000013271	0
ENSSSCG00000013272	132
ENSSSCG00000013273	9
ENSSSCG00000013274	0
ENSSSCG00000013275	0
ENSSSCG00000013276	4
ENSSSCG00000013277	64
ENSSSCG00000013278	101
ENSSSCG00000013279	74
ENSSSCG00000020526	0
ENSSSCG00000013280	0
ENSSSCG00000013281	2451
ENSSSCG00000013282	45
ENSSSCG00000013283	3
ENSSSCG00000018959	0
ENSSSCG00000019121	0
ENSSSCG00000019175	0
ENSSSCG00000013284	932
ENSSSCG00000013285	2510
ENSSSCG00000013286	2
ENSSSCG00000013287	0
ENSSSCG00000013288	0
ENSSSCG00000013289	0
ENSSSCG00000013290	1
ENSSSCG00000013291	238
ENSSSCG00000013292	61
ENSSSCG00000013293	263
ENSSSCG00000013294	89
ENSSSCG00000013295	546
ENSSSCG00000013296	3
ENSSSCG00000013297	5679
ENSSSCG00000013298	284
ENSSSCG00000020107	0
ENSSSCG00000013299	306
ENSSSCG00000013300	0
ENSSSCG00000013301	0
ENSSSCG00000013302	1359
ENSSSCG00000013303	38
ENSSSCG00000019322	0
ENSSSCG00000013304	584
ENSSSCG00000013305	5165
ENSSSCG00000013306	0
ENSSSCG00000013307	102
ENSSSCG00000013308	313
ENSSSCG00000013309	1356
ENSSSCG00000013310	2
ENSSSCG00000013311	1
ENSSSCG00000013312	1812
ENSSSCG00000013313	42
ENSSSCG00000013314	2284
ENSSSCG00000013315	1679
ENSSSCG00000013316	0
ENSSSCG00000013317	0
ENSSSCG00000013318	13049
ENSSSCG00000013319	5
ENSSSCG00000019118	0
ENSSSCG00000013320	103
ENSSSCG00000013321	97
ENSSSCG00000013322	124
ENSSSCG00000013323	141
ENSSSCG00000013324	4
ENSSSCG00000013325	5
ENSSSCG00000013326	0
ENSSSCG00000019453	0
ENSSSCG00000013327	148
ENSSSCG00000013328	0
ENSSSCG00000013329	0
ENSSSCG00000013330	0
ENSSSCG00000013331	32
ENSSSCG00000013332	86
ENSSSCG00000019797	0
ENSSSCG00000013333	169
ENSSSCG00000013334	630
ENSSSCG00000013335	462
ENSSSCG00000013336	182
ENSSSCG00000013337	0
ENSSSCG00000018493	0
ENSSSCG00000013338	0
ENSSSCG00000013339	1
ENSSSCG00000013340	0
ENSSSCG00000019542	0
ENSSSCG00000013341	0
ENSSSCG00000020576	0
ENSSSCG00000018221	0
ENSSSCG00000018445	0
ENSSSCG00000018314	0
ENSSSCG00000013342	91
ENSSSCG00000013343	0
ENSSSCG00000013344	0
ENSSSCG00000019003	0
ENSSSCG00000013345	0
ENSSSCG00000013346	0
ENSSSCG00000013347	127
ENSSSCG00000013348	29
ENSSSCG00000013349	258
ENSSSCG00000019128	0
ENSSSCG00000020098	0
ENSSSCG00000013350	0
ENSSSCG00000013351	71
ENSSSCG00000018819	0
ENSSSCG00000013352	109
ENSSSCG00000013353	53
ENSSSCG00000013354	0
ENSSSCG00000013355	1052
ENSSSCG00000013356	0
ENSSSCG00000013357	0
ENSSSCG00000018766	0
ENSSSCG00000013358	6
ENSSSCG00000013359	0
ENSSSCG00000013360	36
ENSSSCG00000019443	0
ENSSSCG00000013361	616
ENSSSCG00000013362	516
ENSSSCG00000019304	1
ENSSSCG00000013363	0
ENSSSCG00000013364	858
ENSSSCG00000013365	1
ENSSSCG00000020501	0
ENSSSCG00000013366	24987
ENSSSCG00000013367	847
ENSSSCG00000013368	656
ENSSSCG00000013369	481
ENSSSCG00000013370	7008
ENSSSCG00000013371	211
ENSSSCG00000013372	0
ENSSSCG00000013373	97
ENSSSCG00000013374	0
ENSSSCG00000013375	0
ENSSSCG00000013376	1
ENSSSCG00000020482	0
ENSSSCG00000013377	0
ENSSSCG00000013378	0
ENSSSCG00000013379	0
ENSSSCG00000013380	1184
ENSSSCG00000013381	4746
ENSSSCG00000018117	2
ENSSSCG00000018524	4
ENSSSCG00000019870	0
ENSSSCG00000013382	317
ENSSSCG00000013383	1359
ENSSSCG00000013384	151
ENSSSCG00000013385	0
ENSSSCG00000013386	0
ENSSSCG00000019692	0
ENSSSCG00000013387	41
ENSSSCG00000013388	317
ENSSSCG00000013389	326
ENSSSCG00000013390	621
ENSSSCG00000013391	1153
ENSSSCG00000013392	1654
ENSSSCG00000013393	2101
ENSSSCG00000013394	0
ENSSSCG00000013395	381
ENSSSCG00000013396	222
ENSSSCG00000013397	55
ENSSSCG00000013398	9
ENSSSCG00000013399	546
ENSSSCG00000013400	2987
ENSSSCG00000013401	16193
