Geneid	SRR14612096_fibroblast_female
ENSSSCG00000012834	0
ENSSSCG00000012835	0
ENSSSCG00000012836	949
ENSSSCG00000012837	618
ENSSSCG00000012838	183
ENSSSCG00000012839	258
ENSSSCG00000012840	5718
ENSSSCG00000012841	1173
ENSSSCG00000012842	1864
ENSSSCG00000018538	5
ENSSSCG00000012843	211
ENSSSCG00000012844	206
ENSSSCG00000012845	245
ENSSSCG00000012846	872
ENSSSCG00000012847	4620
ENSSSCG00000012848	0
ENSSSCG00000012849	124
ENSSSCG00000012850	921
ENSSSCG00000012851	0
ENSSSCG00000012852	1
ENSSSCG00000012853	109
ENSSSCG00000019083	0
ENSSSCG00000012854	7
ENSSSCG00000012855	4
ENSSSCG00000012856	1183
ENSSSCG00000019528	0
ENSSSCG00000019851	3
ENSSSCG00000012857	1294
ENSSSCG00000012858	3
ENSSSCG00000012859	98
ENSSSCG00000012860	3
ENSSSCG00000012861	70
ENSSSCG00000012862	856
ENSSSCG00000012863	0
ENSSSCG00000012864	6
ENSSSCG00000012865	123
ENSSSCG00000012866	185
ENSSSCG00000012867	3355
ENSSSCG00000012868	0
ENSSSCG00000012869	164
ENSSSCG00000012870	0
ENSSSCG00000012871	8
ENSSSCG00000012872	0
ENSSSCG00000012873	527
ENSSSCG00000012874	224
ENSSSCG00000012875	245
ENSSSCG00000012876	452
ENSSSCG00000012877	0
ENSSSCG00000012878	223
ENSSSCG00000012879	139
ENSSSCG00000012880	1531
ENSSSCG00000012881	491
ENSSSCG00000012882	1
ENSSSCG00000012883	0
ENSSSCG00000012884	1502
ENSSSCG00000012885	1640
ENSSSCG00000012886	1544
ENSSSCG00000012887	905
ENSSSCG00000012888	2
ENSSSCG00000012889	147
ENSSSCG00000012890	288
ENSSSCG00000012891	230
ENSSSCG00000012892	235
ENSSSCG00000012893	269
ENSSSCG00000012894	63
ENSSSCG00000012895	12
ENSSSCG00000012896	674
ENSSSCG00000012897	1718
ENSSSCG00000012898	217
ENSSSCG00000012899	287
ENSSSCG00000012900	0
ENSSSCG00000012901	65
ENSSSCG00000012902	414
ENSSSCG00000012903	416
ENSSSCG00000012904	306
ENSSSCG00000012905	61
ENSSSCG00000012906	0
ENSSSCG00000012907	0
ENSSSCG00000012908	761
ENSSSCG00000012909	0
ENSSSCG00000012910	62
ENSSSCG00000012911	108
ENSSSCG00000012912	2
ENSSSCG00000012913	1626
ENSSSCG00000012914	117
ENSSSCG00000012915	107
ENSSSCG00000012916	467
ENSSSCG00000012917	40
ENSSSCG00000012918	352
ENSSSCG00000012919	35
ENSSSCG00000012920	491
ENSSSCG00000012921	325
ENSSSCG00000012922	29
ENSSSCG00000012923	325
ENSSSCG00000012924	0
ENSSSCG00000012925	46
ENSSSCG00000012926	121
ENSSSCG00000012927	76
ENSSSCG00000012928	0
ENSSSCG00000012929	78
ENSSSCG00000012930	20
ENSSSCG00000012931	248
ENSSSCG00000012932	187
ENSSSCG00000012933	6
ENSSSCG00000012934	315
ENSSSCG00000012935	788
ENSSSCG00000012936	0
ENSSSCG00000012937	182
ENSSSCG00000012938	679
ENSSSCG00000012939	161
ENSSSCG00000012940	267
ENSSSCG00000012941	0
ENSSSCG00000012942	0
ENSSSCG00000012943	274
ENSSSCG00000012944	66
ENSSSCG00000012945	456
ENSSSCG00000012946	72
ENSSSCG00000012947	78
ENSSSCG00000012948	2
ENSSSCG00000012949	871
ENSSSCG00000012950	107
ENSSSCG00000012951	54
ENSSSCG00000012952	65
ENSSSCG00000012953	476
ENSSSCG00000012954	24
ENSSSCG00000012955	289
ENSSSCG00000012956	677
ENSSSCG00000012957	2304
ENSSSCG00000012958	0
ENSSSCG00000012959	5
ENSSSCG00000012960	3
ENSSSCG00000012961	2452
ENSSSCG00000012962	251
ENSSSCG00000012963	782
ENSSSCG00000012964	0
ENSSSCG00000012965	829
ENSSSCG00000012966	355
ENSSSCG00000012967	310
ENSSSCG00000012968	155
ENSSSCG00000012969	350
ENSSSCG00000012970	0
ENSSSCG00000012971	2701
ENSSSCG00000012972	0
ENSSSCG00000012973	255
ENSSSCG00000012974	5522
ENSSSCG00000012975	11
ENSSSCG00000012976	0
ENSSSCG00000012977	545
ENSSSCG00000012978	117
ENSSSCG00000012979	336
ENSSSCG00000012980	314
ENSSSCG00000012981	1193
ENSSSCG00000012982	172
ENSSSCG00000012983	390
ENSSSCG00000012984	892
ENSSSCG00000012985	3725
ENSSSCG00000012986	13
ENSSSCG00000012987	52
ENSSSCG00000012988	3296
ENSSSCG00000012989	116
ENSSSCG00000012990	146
ENSSSCG00000012991	184
ENSSSCG00000012992	220
ENSSSCG00000012993	1
ENSSSCG00000012994	16
ENSSSCG00000012995	619
ENSSSCG00000012996	58
ENSSSCG00000012997	134
ENSSSCG00000012998	0
ENSSSCG00000012999	2897
ENSSSCG00000013000	4
ENSSSCG00000019315	1
ENSSSCG00000013001	294
ENSSSCG00000013002	4813
ENSSSCG00000013003	126
ENSSSCG00000013004	192
ENSSSCG00000013005	722
ENSSSCG00000013006	1
ENSSSCG00000013007	392
ENSSSCG00000013008	32
ENSSSCG00000013009	0
ENSSSCG00000013010	27
ENSSSCG00000013011	43
ENSSSCG00000013012	57
ENSSSCG00000013013	300
ENSSSCG00000013014	0
ENSSSCG00000013015	0
ENSSSCG00000013016	254
ENSSSCG00000019906	0
ENSSSCG00000018349	0
ENSSSCG00000013017	1534
ENSSSCG00000013018	145
ENSSSCG00000013019	144
ENSSSCG00000013020	5
ENSSSCG00000013021	2030
ENSSSCG00000013022	38
ENSSSCG00000013023	29
ENSSSCG00000013024	0
ENSSSCG00000013025	0
ENSSSCG00000013026	0
ENSSSCG00000013027	1
ENSSSCG00000013028	335
ENSSSCG00000013029	552
ENSSSCG00000013030	237
ENSSSCG00000013031	0
ENSSSCG00000013032	277
ENSSSCG00000013033	221
ENSSSCG00000013034	1279
ENSSSCG00000013035	1681
ENSSSCG00000013036	331
ENSSSCG00000013037	474
ENSSSCG00000013038	120
ENSSSCG00000013039	198
ENSSSCG00000013040	43
ENSSSCG00000013041	89
ENSSSCG00000013042	0
ENSSSCG00000013043	21
ENSSSCG00000013044	0
ENSSSCG00000013045	851
ENSSSCG00000013046	549
ENSSSCG00000013047	90
ENSSSCG00000013048	152
ENSSSCG00000013049	73
ENSSSCG00000013050	267
ENSSSCG00000013051	5
ENSSSCG00000013052	1018
ENSSSCG00000013053	103
ENSSSCG00000013054	1758
ENSSSCG00000013055	160
ENSSSCG00000013056	15
ENSSSCG00000013057	0
ENSSSCG00000013058	0
ENSSSCG00000013059	4935
ENSSSCG00000013060	0
ENSSSCG00000013061	272
ENSSSCG00000013062	1698
ENSSSCG00000013063	166
ENSSSCG00000013064	14504
ENSSSCG00000013065	217
ENSSSCG00000013066	13
ENSSSCG00000013067	0
ENSSSCG00000013068	0
ENSSSCG00000013069	71
ENSSSCG00000013070	51
ENSSSCG00000013071	964
ENSSSCG00000013072	1674
ENSSSCG00000013073	965
ENSSSCG00000013074	221
ENSSSCG00000013075	979
ENSSSCG00000013076	37
ENSSSCG00000013077	155
ENSSSCG00000013078	462
ENSSSCG00000013079	209
ENSSSCG00000013080	0
ENSSSCG00000013081	0
ENSSSCG00000013082	413
ENSSSCG00000013083	645
ENSSSCG00000013084	37
ENSSSCG00000013085	105
ENSSSCG00000013086	110
ENSSSCG00000013087	222
ENSSSCG00000013088	1
ENSSSCG00000013089	7
ENSSSCG00000013090	1
ENSSSCG00000013091	0
ENSSSCG00000013092	86
ENSSSCG00000013093	0
ENSSSCG00000013094	3820
ENSSSCG00000013095	0
ENSSSCG00000013096	0
ENSSSCG00000013097	0
ENSSSCG00000013098	0
ENSSSCG00000013099	0
ENSSSCG00000013100	0
ENSSSCG00000013101	0
ENSSSCG00000013102	0
ENSSSCG00000013103	0
ENSSSCG00000013104	0
ENSSSCG00000013105	146
ENSSSCG00000013106	0
ENSSSCG00000013107	945
ENSSSCG00000013108	0
ENSSSCG00000013109	50
ENSSSCG00000013110	289
ENSSSCG00000013111	0
ENSSSCG00000013112	150
ENSSSCG00000013113	2480
ENSSSCG00000013114	260
ENSSSCG00000013115	0
ENSSSCG00000013116	0
ENSSSCG00000013117	0
ENSSSCG00000013118	399
ENSSSCG00000013119	21
ENSSSCG00000013120	0
ENSSSCG00000013121	0
ENSSSCG00000013122	0
ENSSSCG00000013123	0
ENSSSCG00000013124	841
ENSSSCG00000020577	0
ENSSSCG00000018435	0
ENSSSCG00000013125	765
ENSSSCG00000020276	0
ENSSSCG00000013126	0
ENSSSCG00000013127	0
ENSSSCG00000013128	0
ENSSSCG00000013129	0
ENSSSCG00000013130	0
ENSSSCG00000013131	0
ENSSSCG00000013132	0
ENSSSCG00000013133	0
ENSSSCG00000013134	0
ENSSSCG00000013135	0
ENSSSCG00000013136	0
ENSSSCG00000013137	0
ENSSSCG00000013138	0
ENSSSCG00000013139	0
ENSSSCG00000013140	0
ENSSSCG00000013141	0
ENSSSCG00000013142	0
ENSSSCG00000013143	0
ENSSSCG00000013144	0
ENSSSCG00000013145	91
ENSSSCG00000013146	1836
ENSSSCG00000013147	219
ENSSSCG00000013148	0
ENSSSCG00000013149	0
ENSSSCG00000013150	0
ENSSSCG00000013151	0
ENSSSCG00000013152	0
ENSSSCG00000013153	0
ENSSSCG00000013154	29
ENSSSCG00000013155	1184
ENSSSCG00000013156	0
ENSSSCG00000013157	0
ENSSSCG00000013158	0
ENSSSCG00000013159	0
ENSSSCG00000013160	0
ENSSSCG00000013161	0
ENSSSCG00000013162	0
ENSSSCG00000013163	0
ENSSSCG00000013164	0
ENSSSCG00000013165	0
ENSSSCG00000013166	0
ENSSSCG00000013167	0
ENSSSCG00000013168	0
ENSSSCG00000013169	0
ENSSSCG00000013170	0
ENSSSCG00000013171	2533
ENSSSCG00000013172	0
ENSSSCG00000013173	0
ENSSSCG00000013174	3620
ENSSSCG00000013175	0
ENSSSCG00000013176	361
ENSSSCG00000013177	191
ENSSSCG00000013178	1600
ENSSSCG00000013179	178
ENSSSCG00000013180	13
ENSSSCG00000019281	0
ENSSSCG00000013181	2943
ENSSSCG00000013182	0
ENSSSCG00000013183	0
ENSSSCG00000013184	0
ENSSSCG00000013185	0
ENSSSCG00000013186	0
ENSSSCG00000013187	0
ENSSSCG00000013188	0
ENSSSCG00000013189	0
ENSSSCG00000013190	0
ENSSSCG00000013191	0
ENSSSCG00000013192	0
ENSSSCG00000013193	0
ENSSSCG00000013194	0
ENSSSCG00000013195	0
ENSSSCG00000013196	0
ENSSSCG00000013197	0
ENSSSCG00000013198	0
ENSSSCG00000013199	0
ENSSSCG00000013200	0
ENSSSCG00000013201	0
ENSSSCG00000013202	0
ENSSSCG00000013203	0
ENSSSCG00000013204	0
ENSSSCG00000013205	0
ENSSSCG00000013206	0
ENSSSCG00000013207	0
ENSSSCG00000013208	0
ENSSSCG00000013209	0
ENSSSCG00000013210	0
ENSSSCG00000013211	0
ENSSSCG00000013212	0
ENSSSCG00000013213	0
ENSSSCG00000013214	0
ENSSSCG00000013215	0
ENSSSCG00000013216	0
ENSSSCG00000013217	0
ENSSSCG00000013218	0
ENSSSCG00000013219	4
ENSSSCG00000013220	211
ENSSSCG00000019718	0
ENSSSCG00000013221	1231
ENSSSCG00000013222	230
ENSSSCG00000013223	484
ENSSSCG00000018623	0
ENSSSCG00000019928	0
ENSSSCG00000013224	16
ENSSSCG00000013225	28
ENSSSCG00000013226	130
ENSSSCG00000013227	381
ENSSSCG00000013228	0
ENSSSCG00000013229	409
ENSSSCG00000013230	2
ENSSSCG00000013231	7
ENSSSCG00000013232	412
ENSSSCG00000013233	638
ENSSSCG00000013234	81
ENSSSCG00000013235	118
ENSSSCG00000013236	5
ENSSSCG00000013237	2
ENSSSCG00000013238	287
ENSSSCG00000013239	1483
ENSSSCG00000013240	1
ENSSSCG00000013241	344
ENSSSCG00000013242	235
ENSSSCG00000013243	190
ENSSSCG00000013244	324
ENSSSCG00000013245	453
ENSSSCG00000013246	46
ENSSSCG00000020542	0
ENSSSCG00000013247	0
ENSSSCG00000013248	233
ENSSSCG00000013249	914
ENSSSCG00000013250	0
ENSSSCG00000013251	81
ENSSSCG00000013252	0
ENSSSCG00000013253	372
ENSSSCG00000020288	0
ENSSSCG00000019604	0
ENSSSCG00000018587	0
ENSSSCG00000020434	0
ENSSSCG00000013254	0
ENSSSCG00000013255	64
ENSSSCG00000013256	699
ENSSSCG00000013257	580
ENSSSCG00000013258	53
ENSSSCG00000013259	642
ENSSSCG00000013260	1275
ENSSSCG00000013261	0
ENSSSCG00000013262	188
ENSSSCG00000013263	3067
ENSSSCG00000013264	414
ENSSSCG00000013265	0
ENSSSCG00000013266	19
ENSSSCG00000013267	99
ENSSSCG00000013268	13
ENSSSCG00000013269	700
ENSSSCG00000013270	173
ENSSSCG00000013271	0
ENSSSCG00000013272	124
ENSSSCG00000013273	1
ENSSSCG00000013274	0
ENSSSCG00000013275	0
ENSSSCG00000013276	7
ENSSSCG00000013277	91
ENSSSCG00000013278	66
ENSSSCG00000013279	99
ENSSSCG00000020526	0
ENSSSCG00000013280	0
ENSSSCG00000013281	2284
ENSSSCG00000013282	59
ENSSSCG00000013283	11
ENSSSCG00000018959	0
ENSSSCG00000019121	0
ENSSSCG00000019175	0
ENSSSCG00000013284	963
ENSSSCG00000013285	1871
ENSSSCG00000013286	6
ENSSSCG00000013287	0
ENSSSCG00000013288	0
ENSSSCG00000013289	0
ENSSSCG00000013290	0
ENSSSCG00000013291	281
ENSSSCG00000013292	72
ENSSSCG00000013293	297
ENSSSCG00000013294	63
ENSSSCG00000013295	486
ENSSSCG00000013296	0
ENSSSCG00000013297	4903
ENSSSCG00000013298	252
ENSSSCG00000020107	0
ENSSSCG00000013299	250
ENSSSCG00000013300	1
ENSSSCG00000013301	0
ENSSSCG00000013302	1468
ENSSSCG00000013303	38
ENSSSCG00000019322	0
ENSSSCG00000013304	564
ENSSSCG00000013305	4572
ENSSSCG00000013306	0
ENSSSCG00000013307	28
ENSSSCG00000013308	347
ENSSSCG00000013309	1250
ENSSSCG00000013310	1
ENSSSCG00000013311	4
ENSSSCG00000013312	1679
ENSSSCG00000013313	23
ENSSSCG00000013314	1953
ENSSSCG00000013315	1729
ENSSSCG00000013316	0
ENSSSCG00000013317	0
ENSSSCG00000013318	13805
ENSSSCG00000013319	18
ENSSSCG00000019118	0
ENSSSCG00000013320	31
ENSSSCG00000013321	101
ENSSSCG00000013322	101
ENSSSCG00000013323	97
ENSSSCG00000013324	2
ENSSSCG00000013325	0
ENSSSCG00000013326	2
ENSSSCG00000019453	0
ENSSSCG00000013327	105
ENSSSCG00000013328	0
ENSSSCG00000013329	0
ENSSSCG00000013330	0
ENSSSCG00000013331	39
ENSSSCG00000013332	48
ENSSSCG00000019797	0
ENSSSCG00000013333	37
ENSSSCG00000013334	465
ENSSSCG00000013335	395
ENSSSCG00000013336	184
ENSSSCG00000013337	0
ENSSSCG00000018493	0
ENSSSCG00000013338	0
ENSSSCG00000013339	1
ENSSSCG00000013340	0
ENSSSCG00000019542	0
ENSSSCG00000013341	0
ENSSSCG00000020576	0
ENSSSCG00000018221	0
ENSSSCG00000018445	0
ENSSSCG00000018314	0
ENSSSCG00000013342	83
ENSSSCG00000013343	0
ENSSSCG00000013344	1
ENSSSCG00000019003	0
ENSSSCG00000013345	0
ENSSSCG00000013346	0
ENSSSCG00000013347	148
ENSSSCG00000013348	39
ENSSSCG00000013349	247
ENSSSCG00000019128	0
ENSSSCG00000020098	0
ENSSSCG00000013350	0
ENSSSCG00000013351	129
ENSSSCG00000018819	0
ENSSSCG00000013352	29
ENSSSCG00000013353	45
ENSSSCG00000013354	0
ENSSSCG00000013355	1119
ENSSSCG00000013356	0
ENSSSCG00000013357	0
ENSSSCG00000018766	0
ENSSSCG00000013358	1
ENSSSCG00000013359	0
ENSSSCG00000013360	39
ENSSSCG00000019443	0
ENSSSCG00000013361	518
ENSSSCG00000013362	376
ENSSSCG00000019304	0
ENSSSCG00000013363	1
ENSSSCG00000013364	746
ENSSSCG00000013365	0
ENSSSCG00000020501	0
ENSSSCG00000013366	17253
ENSSSCG00000013367	731
ENSSSCG00000013368	672
ENSSSCG00000013369	195
ENSSSCG00000013370	6192
ENSSSCG00000013371	208
ENSSSCG00000013372	2
ENSSSCG00000013373	105
ENSSSCG00000013374	1
ENSSSCG00000013375	0
ENSSSCG00000013376	0
ENSSSCG00000020482	0
ENSSSCG00000013377	0
ENSSSCG00000013378	0
ENSSSCG00000013379	1
ENSSSCG00000013380	967
ENSSSCG00000013381	5216
ENSSSCG00000018117	2
ENSSSCG00000018524	8
ENSSSCG00000019870	0
ENSSSCG00000013382	122
ENSSSCG00000013383	1335
ENSSSCG00000013384	197
ENSSSCG00000013385	0
ENSSSCG00000013386	0
ENSSSCG00000019692	0
ENSSSCG00000013387	54
ENSSSCG00000013388	125
ENSSSCG00000013389	229
ENSSSCG00000013390	488
ENSSSCG00000013391	959
ENSSSCG00000013392	1364
ENSSSCG00000013393	2319
ENSSSCG00000013394	0
ENSSSCG00000013395	397
ENSSSCG00000013396	127
ENSSSCG00000013397	24
ENSSSCG00000013398	6
ENSSSCG00000013399	582
ENSSSCG00000013400	3599
ENSSSCG00000013401	14011
ENSSSCG00000013402	1653
ENSSSCG00000019714	0
ENSSSCG00000013403	80
ENSSSCG00000013404	529
ENSSSCG00000013405	34662
ENSSSCG00000019944	5
ENSSSCG00000013406	529
ENSSSCG00000013407	11
ENSSSCG00000013408	1317
ENSSSCG00000013409	1266
ENSSSCG00000013410	662
ENSSSCG00000013411	177
ENSSSCG00000013412	113
ENSSSCG00000013413	0
ENSSSCG00000013414	11
ENSSSCG00000013415	0
ENSSSCG00000013416	536
ENSSSCG00000013417	0
ENSSSCG00000013418	465
ENSSSCG00000018893	0
ENSSSCG00000013419	987
ENSSSCG00000013420	2
ENSSSCG00000013421	4783
ENSSSCG00000013422	135
ENSSSCG00000013423	207
ENSSSCG00000013424	258
ENSSSCG00000013425	6
ENSSSCG00000013426	307
ENSSSCG00000013427	1756
ENSSSCG00000013428	9
ENSSSCG00000013429	787
ENSSSCG00000013430	53
ENSSSCG00000013431	640
ENSSSCG00000013432	630
ENSSSCG00000013433	241
ENSSSCG00000013434	0
ENSSSCG00000019211	361
ENSSSCG00000013435	1193
ENSSSCG00000013436	158
ENSSSCG00000013437	768
ENSSSCG00000013438	0
ENSSSCG00000013439	0
ENSSSCG00000013440	7
ENSSSCG00000013441	104
ENSSSCG00000013442	855
ENSSSCG00000013443	11
ENSSSCG00000013444	2021
ENSSSCG00000013445	1280
ENSSSCG00000013446	308
ENSSSCG00000013447	428
ENSSSCG00000013448	712
ENSSSCG00000013449	394
ENSSSCG00000013450	14
ENSSSCG00000013451	461
ENSSSCG00000013452	0
ENSSSCG00000013453	219
ENSSSCG00000013454	200
ENSSSCG00000013455	21
ENSSSCG00000013456	682
ENSSSCG00000013457	364
ENSSSCG00000013458	148
ENSSSCG00000013459	446
ENSSSCG00000013460	3900
ENSSSCG00000013461	0
ENSSSCG00000013462	0
ENSSSCG00000013463	108
ENSSSCG00000013464	270
ENSSSCG00000013465	0
ENSSSCG00000013466	110
ENSSSCG00000013467	480
ENSSSCG00000013468	309
ENSSSCG00000013469	16
ENSSSCG00000013470	39
ENSSSCG00000020016	0
ENSSSCG00000013471	50
ENSSSCG00000013472	304
ENSSSCG00000013473	21
ENSSSCG00000013474	0
ENSSSCG00000013475	677
ENSSSCG00000020278	0
ENSSSCG00000013476	0
ENSSSCG00000013477	2051
ENSSSCG00000013478	69
ENSSSCG00000013479	209
ENSSSCG00000013480	0
ENSSSCG00000013481	154
ENSSSCG00000013482	143
ENSSSCG00000013483	211
ENSSSCG00000013484	3523
ENSSSCG00000013485	4
ENSSSCG00000013486	12
ENSSSCG00000013487	102
ENSSSCG00000013488	0
ENSSSCG00000013489	182
ENSSSCG00000013490	263
ENSSSCG00000013491	2
ENSSSCG00000013492	144
ENSSSCG00000013493	0
ENSSSCG00000013494	1
ENSSSCG00000013495	1
ENSSSCG00000013496	12
ENSSSCG00000013497	5
ENSSSCG00000013498	1
ENSSSCG00000013499	118
ENSSSCG00000013500	809
ENSSSCG00000013501	1
ENSSSCG00000013502	108
ENSSSCG00000013503	0
ENSSSCG00000013504	0
ENSSSCG00000013505	19
ENSSSCG00000013506	0
ENSSSCG00000013507	94
ENSSSCG00000013508	1418
ENSSSCG00000013509	139
ENSSSCG00000013510	1286
ENSSSCG00000013511	583
ENSSSCG00000013512	0
ENSSSCG00000013513	0
ENSSSCG00000013514	0
ENSSSCG00000013515	0
ENSSSCG00000013516	1
ENSSSCG00000013517	111
ENSSSCG00000013518	316
ENSSSCG00000013519	0
ENSSSCG00000013520	425
ENSSSCG00000013521	89
ENSSSCG00000013522	210
ENSSSCG00000013523	657
ENSSSCG00000013524	153
ENSSSCG00000013525	3109
ENSSSCG00000013526	1049
ENSSSCG00000013527	0
ENSSSCG00000018797	0
ENSSSCG00000013528	93
ENSSSCG00000013529	3
ENSSSCG00000013530	0
ENSSSCG00000013531	37
ENSSSCG00000013532	20
ENSSSCG00000013533	505
ENSSSCG00000013534	724
ENSSSCG00000013535	119
ENSSSCG00000013536	0
ENSSSCG00000013537	0
ENSSSCG00000013538	2128
ENSSSCG00000013539	553
ENSSSCG00000013540	1
ENSSSCG00000013541	101
ENSSSCG00000013542	120
ENSSSCG00000013543	0
ENSSSCG00000013544	29
ENSSSCG00000013545	55
ENSSSCG00000019105	0
ENSSSCG00000013546	1
ENSSSCG00000013547	0
ENSSSCG00000013548	0
ENSSSCG00000013549	0
ENSSSCG00000019201	19
ENSSSCG00000013550	64
ENSSSCG00000013551	3636
ENSSSCG00000013552	247
ENSSSCG00000013553	0
ENSSSCG00000013554	423
ENSSSCG00000013555	5
ENSSSCG00000013556	0
ENSSSCG00000013557	0
ENSSSCG00000013558	0
ENSSSCG00000013559	1
ENSSSCG00000013560	19
ENSSSCG00000013561	0
ENSSSCG00000013562	0
ENSSSCG00000013563	45
ENSSSCG00000013564	57
ENSSSCG00000013565	38
ENSSSCG00000013566	79
ENSSSCG00000013567	0
ENSSSCG00000013568	244
ENSSSCG00000013569	12
ENSSSCG00000013570	136
ENSSSCG00000013571	0
ENSSSCG00000013572	591
ENSSSCG00000013573	235
ENSSSCG00000013574	0
ENSSSCG00000013575	0
ENSSSCG00000013576	267
ENSSSCG00000013577	0
ENSSSCG00000013578	0
ENSSSCG00000013579	0
ENSSSCG00000013580	0
ENSSSCG00000013581	75
ENSSSCG00000013582	503
ENSSSCG00000013583	0
ENSSSCG00000013584	2
ENSSSCG00000013585	260
ENSSSCG00000013586	65
ENSSSCG00000013587	0
ENSSSCG00000013588	135
ENSSSCG00000013589	124
ENSSSCG00000013590	10
ENSSSCG00000013591	290
ENSSSCG00000013592	922
ENSSSCG00000013593	2
ENSSSCG00000013594	0
ENSSSCG00000019045	0
ENSSSCG00000013595	118
ENSSSCG00000013596	263
ENSSSCG00000013597	2094
ENSSSCG00000013598	1
ENSSSCG00000013599	868
ENSSSCG00000013600	1766
ENSSSCG00000013601	356
ENSSSCG00000013602	2362
ENSSSCG00000013603	116
ENSSSCG00000013604	9
ENSSSCG00000013605	0
ENSSSCG00000013606	0
ENSSSCG00000013607	7
ENSSSCG00000013608	195
ENSSSCG00000013609	3
ENSSSCG00000013610	0
ENSSSCG00000013611	0
ENSSSCG00000019784	0
ENSSSCG00000013612	0
ENSSSCG00000013613	539
ENSSSCG00000013614	3933
ENSSSCG00000013615	283
ENSSSCG00000013616	122
ENSSSCG00000013617	0
ENSSSCG00000013618	16
ENSSSCG00000013619	79
ENSSSCG00000013620	51
ENSSSCG00000013621	10
ENSSSCG00000013622	135
ENSSSCG00000013623	217
ENSSSCG00000013624	0
ENSSSCG00000013625	11
ENSSSCG00000013626	2
ENSSSCG00000013627	3537
ENSSSCG00000013628	444
ENSSSCG00000013629	1311
ENSSSCG00000019702	0
ENSSSCG00000013630	836
ENSSSCG00000018132	0
ENSSSCG00000013631	317
ENSSSCG00000013632	32
ENSSSCG00000013633	1200
ENSSSCG00000013634	1511
ENSSSCG00000013635	78
ENSSSCG00000013636	0
ENSSSCG00000013637	99
ENSSSCG00000013638	2295
ENSSSCG00000013639	4674
ENSSSCG00000013640	1391
ENSSSCG00000013641	539
ENSSSCG00000013642	48
ENSSSCG00000013643	78
ENSSSCG00000013644	244
ENSSSCG00000013645	90
ENSSSCG00000013646	0
ENSSSCG00000019062	0
ENSSSCG00000013647	1598
ENSSSCG00000013648	1609
ENSSSCG00000013649	44
ENSSSCG00000013650	419
ENSSSCG00000013651	138
ENSSSCG00000013652	0
ENSSSCG00000013653	20
ENSSSCG00000013654	1
ENSSSCG00000013655	3092
ENSSSCG00000013656	366
ENSSSCG00000013657	427
ENSSSCG00000013658	536
ENSSSCG00000013659	448
ENSSSCG00000013660	2467
ENSSSCG00000013661	0
ENSSSCG00000013662	280
ENSSSCG00000019956	1
ENSSSCG00000018591	2
ENSSSCG00000013663	7
ENSSSCG00000013664	31
ENSSSCG00000013665	0
ENSSSCG00000013666	0
ENSSSCG00000013667	411
ENSSSCG00000013668	142
ENSSSCG00000013669	412
ENSSSCG00000013670	131
ENSSSCG00000013671	75
ENSSSCG00000013672	0
ENSSSCG00000013673	0
ENSSSCG00000013674	0
ENSSSCG00000013675	0
ENSSSCG00000013676	0
ENSSSCG00000013677	0
ENSSSCG00000013678	0
ENSSSCG00000013679	0
ENSSSCG00000013680	0
ENSSSCG00000013681	0
ENSSSCG00000013682	0
ENSSSCG00000013683	0
ENSSSCG00000013684	0
ENSSSCG00000013685	0
ENSSSCG00000013686	0
ENSSSCG00000013687	0
ENSSSCG00000013688	0
ENSSSCG00000013689	0
ENSSSCG00000013690	0
ENSSSCG00000013691	0
ENSSSCG00000013692	0
ENSSSCG00000013693	0
ENSSSCG00000013694	0
ENSSSCG00000013695	0
ENSSSCG00000013696	0
ENSSSCG00000013697	0
ENSSSCG00000013698	0
ENSSSCG00000013699	0
ENSSSCG00000013700	0
ENSSSCG00000013701	1
ENSSSCG00000013702	0
ENSSSCG00000013703	0
ENSSSCG00000013704	309
ENSSSCG00000013705	0
ENSSSCG00000013706	0
ENSSSCG00000013707	5
ENSSSCG00000013708	0
ENSSSCG00000013709	0
ENSSSCG00000013710	0
ENSSSCG00000013711	0
ENSSSCG00000013712	0
ENSSSCG00000013713	0
ENSSSCG00000013714	0
ENSSSCG00000013715	133
ENSSSCG00000013716	71
ENSSSCG00000013717	217
ENSSSCG00000013718	4
ENSSSCG00000013719	10
ENSSSCG00000013720	1105
ENSSSCG00000013721	421
ENSSSCG00000013722	77
ENSSSCG00000013723	131
ENSSSCG00000013724	1
ENSSSCG00000013725	80
ENSSSCG00000013726	659
ENSSSCG00000019671	0
ENSSSCG00000018774	2
ENSSSCG00000013727	868
ENSSSCG00000013728	791
ENSSSCG00000013729	56
ENSSSCG00000013730	0
ENSSSCG00000013731	168
ENSSSCG00000013732	0
ENSSSCG00000013733	3
ENSSSCG00000013734	32
ENSSSCG00000013735	1892
ENSSSCG00000013736	2402
ENSSSCG00000013737	115
ENSSSCG00000013738	0
ENSSSCG00000013739	1
ENSSSCG00000013740	23
ENSSSCG00000013741	0
ENSSSCG00000013742	2014
ENSSSCG00000013743	342
ENSSSCG00000013744	269
ENSSSCG00000013745	433
ENSSSCG00000013746	11604
ENSSSCG00000013747	605
ENSSSCG00000013748	97
ENSSSCG00000013749	44
ENSSSCG00000013750	0
ENSSSCG00000013751	367
ENSSSCG00000013752	242
ENSSSCG00000013753	240
ENSSSCG00000013754	5
ENSSSCG00000019611	0
ENSSSCG00000013755	128
ENSSSCG00000013756	145
ENSSSCG00000013757	345
ENSSSCG00000013758	296
