Geneid	SRR14612097_fibroblast_female
ENSSSCG00000006007	0
ENSSSCG00000006008	6016
ENSSSCG00000006009	2548
ENSSSCG00000018635	0
ENSSSCG00000006010	0
ENSSSCG00000006011	0
ENSSSCG00000006012	0
ENSSSCG00000006013	3
ENSSSCG00000020240	0
ENSSSCG00000006014	1623
ENSSSCG00000006015	1517
ENSSSCG00000006016	5159
ENSSSCG00000006017	324
ENSSSCG00000020221	0
ENSSSCG00000006018	2316
ENSSSCG00000020360	0
ENSSSCG00000019239	10
ENSSSCG00000018914	0
ENSSSCG00000018567	0
ENSSSCG00000006019	0
ENSSSCG00000019427	0
ENSSSCG00000006020	0
ENSSSCG00000006021	0
ENSSSCG00000006022	0
ENSSSCG00000006023	22
ENSSSCG00000006024	151
ENSSSCG00000018562	0
ENSSSCG00000006025	0
ENSSSCG00000006026	130
ENSSSCG00000019257	0
ENSSSCG00000006027	11
ENSSSCG00000006028	31
ENSSSCG00000006029	255
ENSSSCG00000006030	1
ENSSSCG00000006031	8
ENSSSCG00000020632	0
ENSSSCG00000006032	288
ENSSSCG00000006033	5386
ENSSSCG00000019261	0
ENSSSCG00000018697	0
ENSSSCG00000006034	27
ENSSSCG00000018259	0
ENSSSCG00000006035	37
ENSSSCG00000006036	4
ENSSSCG00000006037	998
ENSSSCG00000020047	0
ENSSSCG00000006038	172
ENSSSCG00000019246	0
ENSSSCG00000006039	736
ENSSSCG00000006040	0
ENSSSCG00000006041	2
ENSSSCG00000006042	0
ENSSSCG00000006043	0
ENSSSCG00000006044	0
ENSSSCG00000006045	13
ENSSSCG00000006046	0
ENSSSCG00000006047	0
ENSSSCG00000006048	912
ENSSSCG00000006049	226
ENSSSCG00000006050	1
ENSSSCG00000006051	462
ENSSSCG00000006052	479
ENSSSCG00000006053	0
ENSSSCG00000006054	773
ENSSSCG00000006055	1253
ENSSSCG00000018203	0
ENSSSCG00000006056	0
ENSSSCG00000006057	1209
ENSSSCG00000006058	151
ENSSSCG00000006059	3
ENSSSCG00000006060	0
ENSSSCG00000020407	0
ENSSSCG00000006061	906
ENSSSCG00000019514	1
ENSSSCG00000006062	10639
ENSSSCG00000006063	25695
ENSSSCG00000006064	0
ENSSSCG00000006065	193
ENSSSCG00000006066	1694
ENSSSCG00000006067	207
ENSSSCG00000006068	0
ENSSSCG00000006069	92
ENSSSCG00000006070	938
ENSSSCG00000006071	1363
ENSSSCG00000006072	189
ENSSSCG00000006073	65
ENSSSCG00000020328	0
ENSSSCG00000006074	980
ENSSSCG00000019400	0
ENSSSCG00000006075	0
ENSSSCG00000006076	0
ENSSSCG00000006077	60
ENSSSCG00000006078	255
ENSSSCG00000006079	542
ENSSSCG00000006080	1
ENSSSCG00000006081	6684
ENSSSCG00000018501	0
ENSSSCG00000006082	647
ENSSSCG00000006083	1820
ENSSSCG00000006084	2523
ENSSSCG00000006085	0
ENSSSCG00000006086	456
ENSSSCG00000006087	1926
ENSSSCG00000020490	0
ENSSSCG00000006088	9339
ENSSSCG00000006089	365
ENSSSCG00000006090	302
ENSSSCG00000006091	423
ENSSSCG00000006092	114
ENSSSCG00000019169	0
ENSSSCG00000006093	38
ENSSSCG00000019338	0
ENSSSCG00000006094	299
ENSSSCG00000006095	30
ENSSSCG00000006096	445
ENSSSCG00000006097	87
ENSSSCG00000006098	224
ENSSSCG00000006099	0
ENSSSCG00000006100	2636
ENSSSCG00000019800	0
ENSSSCG00000006101	13
ENSSSCG00000006102	2
ENSSSCG00000019424	0
ENSSSCG00000006103	7
ENSSSCG00000006104	0
ENSSSCG00000006105	663
ENSSSCG00000006106	0
ENSSSCG00000006107	535
ENSSSCG00000006108	203
ENSSSCG00000006109	178
ENSSSCG00000006110	377
ENSSSCG00000006111	2
ENSSSCG00000018491	0
ENSSSCG00000006112	121
ENSSSCG00000006113	102
ENSSSCG00000006114	852
ENSSSCG00000006115	183
ENSSSCG00000006116	0
ENSSSCG00000006117	33
ENSSSCG00000006118	20
ENSSSCG00000006119	0
ENSSSCG00000006120	206
ENSSSCG00000006121	32
ENSSSCG00000006122	0
ENSSSCG00000006123	205
ENSSSCG00000006124	0
ENSSSCG00000006125	0
ENSSSCG00000006126	946
ENSSSCG00000006127	137
ENSSSCG00000006128	227
ENSSSCG00000006129	246
ENSSSCG00000020307	0
ENSSSCG00000020027	0
ENSSSCG00000020199	0
ENSSSCG00000006130	0
ENSSSCG00000018425	0
ENSSSCG00000006131	0
ENSSSCG00000006132	147
ENSSSCG00000006133	0
ENSSSCG00000006134	0
ENSSSCG00000006135	1152
ENSSSCG00000006136	168
ENSSSCG00000006137	666
ENSSSCG00000006138	0
ENSSSCG00000006139	0
ENSSSCG00000006140	6
ENSSSCG00000006141	0
ENSSSCG00000006142	0
ENSSSCG00000006143	111
ENSSSCG00000006144	215
ENSSSCG00000006145	83
ENSSSCG00000006146	288
ENSSSCG00000006147	0
ENSSSCG00000006148	0
ENSSSCG00000006149	4
ENSSSCG00000020156	0
ENSSSCG00000019766	0
ENSSSCG00000006150	5
ENSSSCG00000006151	186
ENSSSCG00000006152	0
ENSSSCG00000006153	32
ENSSSCG00000006154	231
ENSSSCG00000006155	726
ENSSSCG00000006156	108
ENSSSCG00000006157	69
ENSSSCG00000006158	42
ENSSSCG00000006159	43
ENSSSCG00000018693	0
ENSSSCG00000006160	1
ENSSSCG00000019919	0
ENSSSCG00000006161	1
ENSSSCG00000006162	484
ENSSSCG00000006163	1265
ENSSSCG00000020638	0
ENSSSCG00000020043	0
ENSSSCG00000019962	0
ENSSSCG00000006164	0
ENSSSCG00000006165	113
ENSSSCG00000006166	529
ENSSSCG00000006167	331
ENSSSCG00000006168	68
ENSSSCG00000019749	0
ENSSSCG00000006169	281
ENSSSCG00000006170	0
ENSSSCG00000006171	34
ENSSSCG00000006172	69
ENSSSCG00000006173	40
ENSSSCG00000006174	6
ENSSSCG00000006175	215
ENSSSCG00000006176	807
ENSSSCG00000006177	394
ENSSSCG00000006178	15
ENSSSCG00000006179	233
ENSSSCG00000018503	0
ENSSSCG00000006180	22
ENSSSCG00000006181	153
ENSSSCG00000006182	23046
ENSSSCG00000006183	1
ENSSSCG00000006184	204
ENSSSCG00000006185	10
ENSSSCG00000006186	6
ENSSSCG00000006187	525
ENSSSCG00000006188	268
ENSSSCG00000006189	5
ENSSSCG00000006190	11
ENSSSCG00000020106	0
ENSSSCG00000018958	0
ENSSSCG00000006191	1
ENSSSCG00000006192	256
ENSSSCG00000006193	3753
ENSSSCG00000006194	715
ENSSSCG00000019574	0
ENSSSCG00000006195	0
ENSSSCG00000006196	4
ENSSSCG00000006197	2958
ENSSSCG00000006198	8
ENSSSCG00000006199	91
ENSSSCG00000006200	0
ENSSSCG00000006201	1588
ENSSSCG00000006202	311
ENSSSCG00000006203	581
ENSSSCG00000006204	1
ENSSSCG00000018868	4
ENSSSCG00000006205	0
ENSSSCG00000006206	113
ENSSSCG00000006207	1
ENSSSCG00000006208	0
ENSSSCG00000006209	982
ENSSSCG00000018586	0
ENSSSCG00000006210	4
ENSSSCG00000006211	363
ENSSSCG00000006212	0
ENSSSCG00000006213	29
ENSSSCG00000006214	289
ENSSSCG00000006215	0
ENSSSCG00000006216	0
ENSSSCG00000006217	0
ENSSSCG00000006218	12
ENSSSCG00000006219	468
ENSSSCG00000006220	452
ENSSSCG00000006221	110
ENSSSCG00000006222	1
ENSSSCG00000019505	0
ENSSSCG00000019140	0
ENSSSCG00000006223	0
ENSSSCG00000006224	0
ENSSSCG00000006225	6
ENSSSCG00000006226	1230
ENSSSCG00000006227	450
ENSSSCG00000006228	12
ENSSSCG00000019325	0
ENSSSCG00000018155	0
ENSSSCG00000006229	977
ENSSSCG00000006230	4
ENSSSCG00000006231	631
ENSSSCG00000006232	2910
ENSSSCG00000006233	22
ENSSSCG00000006234	0
ENSSSCG00000006235	160
ENSSSCG00000006236	325
ENSSSCG00000006237	4526
ENSSSCG00000006238	0
ENSSSCG00000006239	107
ENSSSCG00000006240	94
ENSSSCG00000006241	0
ENSSSCG00000006242	3152
ENSSSCG00000006243	60
ENSSSCG00000006244	0
ENSSSCG00000006245	14
ENSSSCG00000006246	185
ENSSSCG00000006247	65
ENSSSCG00000006248	3
ENSSSCG00000006249	15876
ENSSSCG00000018353	1
ENSSSCG00000006250	358
ENSSSCG00000006251	448
ENSSSCG00000006252	204
ENSSSCG00000006253	0
ENSSSCG00000006254	0
ENSSSCG00000006255	0
ENSSSCG00000006256	18
ENSSSCG00000006257	7
ENSSSCG00000006258	470
ENSSSCG00000006259	496
ENSSSCG00000006260	824
ENSSSCG00000006261	1192
ENSSSCG00000006262	13
ENSSSCG00000006263	923
ENSSSCG00000020520	0
ENSSSCG00000006265	0
ENSSSCG00000006266	0
ENSSSCG00000006267	959
ENSSSCG00000006268	0
ENSSSCG00000006269	1
ENSSSCG00000019099	0
ENSSSCG00000006270	167
ENSSSCG00000006271	1
ENSSSCG00000006272	155
ENSSSCG00000019213	0
ENSSSCG00000006273	439
ENSSSCG00000006274	416
ENSSSCG00000006275	0
ENSSSCG00000006276	5614
ENSSSCG00000006277	431
ENSSSCG00000019060	0
ENSSSCG00000019610	0
ENSSSCG00000006278	6
ENSSSCG00000006279	7785
ENSSSCG00000006280	378
ENSSSCG00000006281	2
ENSSSCG00000006282	1848
ENSSSCG00000006283	475
ENSSSCG00000018484	0
ENSSSCG00000006284	125
ENSSSCG00000006285	61
ENSSSCG00000006286	152
ENSSSCG00000006287	203
ENSSSCG00000006288	271
ENSSSCG00000006289	5670
ENSSSCG00000006290	132
ENSSSCG00000006291	0
ENSSSCG00000006292	0
ENSSSCG00000006293	0
ENSSSCG00000006294	37
ENSSSCG00000006295	48
ENSSSCG00000006296	2792
ENSSSCG00000006297	2115
ENSSSCG00000006298	0
ENSSSCG00000006299	0
ENSSSCG00000006300	194
ENSSSCG00000006301	397
ENSSSCG00000006302	153
ENSSSCG00000006303	1371
ENSSSCG00000006304	598
ENSSSCG00000006305	1
ENSSSCG00000019847	0
ENSSSCG00000006306	1142
ENSSSCG00000006307	125
ENSSSCG00000006308	989
ENSSSCG00000006309	103
ENSSSCG00000006310	133
ENSSSCG00000006311	2
ENSSSCG00000006312	0
ENSSSCG00000006313	0
ENSSSCG00000006314	2
ENSSSCG00000006315	0
ENSSSCG00000006316	0
ENSSSCG00000006317	23
ENSSSCG00000006318	263
ENSSSCG00000006319	683
ENSSSCG00000006320	0
ENSSSCG00000020612	0
ENSSSCG00000006321	68
ENSSSCG00000006322	768
ENSSSCG00000006323	892
ENSSSCG00000006324	1485
ENSSSCG00000006325	401
ENSSSCG00000006326	0
ENSSSCG00000006327	0
ENSSSCG00000019652	0
ENSSSCG00000006328	0
ENSSSCG00000006329	0
ENSSSCG00000006330	0
ENSSSCG00000006331	198
ENSSSCG00000019063	0
ENSSSCG00000020223	0
ENSSSCG00000006332	0
ENSSSCG00000006333	138
ENSSSCG00000006334	2
ENSSSCG00000006335	102
ENSSSCG00000006336	10
ENSSSCG00000006337	223
ENSSSCG00000006338	5592
ENSSSCG00000006339	1
ENSSSCG00000006340	2313
ENSSSCG00000006341	0
ENSSSCG00000006342	208
ENSSSCG00000006343	1
ENSSSCG00000006344	114
ENSSSCG00000006345	1622
ENSSSCG00000018264	0
ENSSSCG00000006346	2401
ENSSSCG00000006347	252
ENSSSCG00000020133	0
ENSSSCG00000006348	0
ENSSSCG00000006349	0
ENSSSCG00000006350	0
ENSSSCG00000006351	390
ENSSSCG00000006352	1
ENSSSCG00000006353	96
ENSSSCG00000006354	284
ENSSSCG00000006355	0
ENSSSCG00000006356	0
ENSSSCG00000006357	0
ENSSSCG00000006358	1400
ENSSSCG00000006359	1250
ENSSSCG00000006360	310
ENSSSCG00000006361	527
ENSSSCG00000006362	149
ENSSSCG00000006363	637
ENSSSCG00000006364	611
ENSSSCG00000006365	337
ENSSSCG00000006366	552
ENSSSCG00000006367	32
ENSSSCG00000006368	3
ENSSSCG00000006369	629
ENSSSCG00000018883	0
ENSSSCG00000006370	19
ENSSSCG00000006371	562
ENSSSCG00000006372	0
ENSSSCG00000020556	0
ENSSSCG00000006373	0
ENSSSCG00000018895	0
ENSSSCG00000018573	0
ENSSSCG00000006374	0
ENSSSCG00000006375	0
ENSSSCG00000006376	0
ENSSSCG00000006377	0
ENSSSCG00000006378	0
ENSSSCG00000006379	0
ENSSSCG00000006380	0
ENSSSCG00000019113	0
ENSSSCG00000006381	1
ENSSSCG00000006382	0
ENSSSCG00000006383	18
ENSSSCG00000006384	3
ENSSSCG00000006385	2379
ENSSSCG00000006386	7384
ENSSSCG00000006387	1461
ENSSSCG00000006388	1008
ENSSSCG00000006389	2085
ENSSSCG00000006390	1
ENSSSCG00000019445	0
ENSSSCG00000006391	5
ENSSSCG00000006392	509
ENSSSCG00000006393	0
ENSSSCG00000006394	2
ENSSSCG00000006395	5483
ENSSSCG00000006396	13
ENSSSCG00000006397	0
ENSSSCG00000006398	0
ENSSSCG00000006399	0
ENSSSCG00000006400	0
ENSSSCG00000006401	0
ENSSSCG00000006402	0
ENSSSCG00000006403	0
ENSSSCG00000006404	0
ENSSSCG00000006405	0
ENSSSCG00000006406	0
ENSSSCG00000006407	0
ENSSSCG00000006408	0
ENSSSCG00000006409	0
ENSSSCG00000006410	0
ENSSSCG00000006411	0
ENSSSCG00000006412	0
ENSSSCG00000006413	0
ENSSSCG00000006414	0
ENSSSCG00000006415	5
ENSSSCG00000006416	1
ENSSSCG00000006417	17
ENSSSCG00000006418	9
ENSSSCG00000006419	8
ENSSSCG00000006420	0
ENSSSCG00000006421	0
ENSSSCG00000006422	0
ENSSSCG00000006423	0
ENSSSCG00000006424	0
ENSSSCG00000006425	0
ENSSSCG00000006426	0
ENSSSCG00000006427	0
ENSSSCG00000006428	0
ENSSSCG00000006429	0
ENSSSCG00000006430	0
ENSSSCG00000006431	0
ENSSSCG00000006432	0
ENSSSCG00000006433	0
ENSSSCG00000006434	0
ENSSSCG00000006435	0
ENSSSCG00000006436	0
ENSSSCG00000006437	0
ENSSSCG00000006438	0
ENSSSCG00000006439	0
ENSSSCG00000006440	0
ENSSSCG00000006441	0
ENSSSCG00000006442	0
ENSSSCG00000006443	0
ENSSSCG00000006444	0
ENSSSCG00000006445	0
ENSSSCG00000006446	0
ENSSSCG00000006447	0
ENSSSCG00000006448	0
ENSSSCG00000006449	0
ENSSSCG00000006450	0
ENSSSCG00000006451	0
ENSSSCG00000006452	0
ENSSSCG00000018285	0
ENSSSCG00000006453	2218
ENSSSCG00000006454	331
ENSSSCG00000006455	0
ENSSSCG00000006456	0
ENSSSCG00000006457	0
ENSSSCG00000006458	0
ENSSSCG00000018510	0
ENSSSCG00000006459	399
ENSSSCG00000006460	27
ENSSSCG00000006461	733
ENSSSCG00000006462	5
ENSSSCG00000006463	113
ENSSSCG00000006464	0
ENSSSCG00000006465	3
ENSSSCG00000006466	5
ENSSSCG00000006467	584
ENSSSCG00000006468	2226
ENSSSCG00000006469	485
ENSSSCG00000006470	104
ENSSSCG00000006471	428
ENSSSCG00000006472	9
ENSSSCG00000006473	0
ENSSSCG00000006474	375
ENSSSCG00000006475	161
ENSSSCG00000006476	65
ENSSSCG00000006477	0
ENSSSCG00000006478	0
ENSSSCG00000006479	0
ENSSSCG00000006480	362
ENSSSCG00000006481	228
ENSSSCG00000006482	520
ENSSSCG00000006483	78
ENSSSCG00000006484	61
ENSSSCG00000019873	0
ENSSSCG00000006485	1
ENSSSCG00000006486	0
ENSSSCG00000006487	4302
ENSSSCG00000006488	1273
ENSSSCG00000006489	24
ENSSSCG00000006490	822
ENSSSCG00000006491	109
ENSSSCG00000006492	2
ENSSSCG00000019875	0
ENSSSCG00000006493	159
ENSSSCG00000006494	198
ENSSSCG00000006495	4
ENSSSCG00000006496	11919
ENSSSCG00000006497	49
ENSSSCG00000018787	0
ENSSSCG00000006498	4
ENSSSCG00000006499	410
ENSSSCG00000006500	468
ENSSSCG00000006501	6810
ENSSSCG00000006502	9579
ENSSSCG00000006503	29
ENSSSCG00000006504	314
ENSSSCG00000020168	1
ENSSSCG00000019284	0
ENSSSCG00000006505	591
ENSSSCG00000006506	664
ENSSSCG00000006507	531
ENSSSCG00000006508	4095
ENSSSCG00000006509	95
ENSSSCG00000006510	641
ENSSSCG00000006511	518
ENSSSCG00000006512	1964
ENSSSCG00000006513	40
ENSSSCG00000006514	404
ENSSSCG00000006515	194
ENSSSCG00000006516	3
ENSSSCG00000006517	6
ENSSSCG00000006518	15
ENSSSCG00000006519	170
ENSSSCG00000006520	416
ENSSSCG00000006521	300
ENSSSCG00000006522	1055
ENSSSCG00000006523	191
ENSSSCG00000006524	784
ENSSSCG00000020014	0
ENSSSCG00000006525	13
ENSSSCG00000006526	7
ENSSSCG00000006527	703
ENSSSCG00000006528	91
ENSSSCG00000006529	159
ENSSSCG00000006530	155
ENSSSCG00000006531	1
ENSSSCG00000006532	27
ENSSSCG00000006533	569
ENSSSCG00000006534	0
ENSSSCG00000006535	145
ENSSSCG00000006536	1710
ENSSSCG00000006537	0
ENSSSCG00000006538	251
ENSSSCG00000006539	1473
ENSSSCG00000006540	493
ENSSSCG00000006541	0
ENSSSCG00000006542	57
ENSSSCG00000006543	763
ENSSSCG00000006544	1155
ENSSSCG00000006545	0
ENSSSCG00000006546	2
ENSSSCG00000006547	1
ENSSSCG00000006548	42
ENSSSCG00000006549	7
ENSSSCG00000006550	2947
ENSSSCG00000006551	1
ENSSSCG00000006552	244
ENSSSCG00000006553	3583
ENSSSCG00000018154	5
ENSSSCG00000020268	0
ENSSSCG00000006554	770
ENSSSCG00000006555	0
ENSSSCG00000018626	0
ENSSSCG00000006556	3702
ENSSSCG00000006557	2
ENSSSCG00000006558	3540
ENSSSCG00000006559	144
ENSSSCG00000006560	11
ENSSSCG00000006561	426
ENSSSCG00000006562	423
ENSSSCG00000006563	96
ENSSSCG00000006564	466
ENSSSCG00000006565	143
ENSSSCG00000006566	9
ENSSSCG00000006567	258
ENSSSCG00000006568	301
ENSSSCG00000006569	124
ENSSSCG00000006570	24
ENSSSCG00000006571	306
ENSSSCG00000018157	0
ENSSSCG00000006572	40
ENSSSCG00000006573	0
ENSSSCG00000006574	522
ENSSSCG00000006575	206
ENSSSCG00000006576	1259
ENSSSCG00000006577	37
ENSSSCG00000006578	1915
ENSSSCG00000006579	13
ENSSSCG00000006580	3994
ENSSSCG00000006581	2082
ENSSSCG00000006582	184
ENSSSCG00000006583	0
ENSSSCG00000006584	1318
ENSSSCG00000006585	227
ENSSSCG00000006586	560
ENSSSCG00000006587	4
ENSSSCG00000006588	0
ENSSSCG00000006589	1
ENSSSCG00000006590	0
ENSSSCG00000006591	0
ENSSSCG00000006592	0
ENSSSCG00000006593	0
ENSSSCG00000006594	0
ENSSSCG00000006595	0
ENSSSCG00000006596	0
ENSSSCG00000006597	0
ENSSSCG00000006598	0
ENSSSCG00000006599	0
ENSSSCG00000006600	0
ENSSSCG00000006601	0
ENSSSCG00000006602	0
ENSSSCG00000006603	0
ENSSSCG00000006604	0
ENSSSCG00000006605	0
ENSSSCG00000006606	0
ENSSSCG00000006607	0
ENSSSCG00000006608	0
ENSSSCG00000006609	0
ENSSSCG00000020175	0
ENSSSCG00000006610	2882
ENSSSCG00000006611	0
ENSSSCG00000006612	2472
ENSSSCG00000006613	0
ENSSSCG00000006614	0
ENSSSCG00000020191	0
ENSSSCG00000006615	52
ENSSSCG00000006616	24
ENSSSCG00000006617	3
ENSSSCG00000006618	0
ENSSSCG00000019732	0
ENSSSCG00000006619	122
ENSSSCG00000020551	0
ENSSSCG00000006620	173
ENSSSCG00000018858	0
ENSSSCG00000006621	12
ENSSSCG00000006622	875
ENSSSCG00000006623	1922
ENSSSCG00000006624	642
ENSSSCG00000006625	94
ENSSSCG00000006626	713
ENSSSCG00000006627	494
ENSSSCG00000006628	1501
ENSSSCG00000006629	0
ENSSSCG00000006630	751
ENSSSCG00000006631	1
ENSSSCG00000006632	126
ENSSSCG00000006633	62
ENSSSCG00000006634	0
ENSSSCG00000006635	57
ENSSSCG00000020498	0
ENSSSCG00000006636	223
ENSSSCG00000006637	64
ENSSSCG00000006638	945
ENSSSCG00000006639	5
ENSSSCG00000006640	1
ENSSSCG00000006641	277
ENSSSCG00000006642	670
ENSSSCG00000006643	6
ENSSSCG00000006644	3886
ENSSSCG00000006645	554
ENSSSCG00000006646	889
ENSSSCG00000006647	9269
ENSSSCG00000006648	74
ENSSSCG00000006649	0
ENSSSCG00000006650	1133
ENSSSCG00000006651	1099
ENSSSCG00000006652	8524
ENSSSCG00000006654	205
ENSSSCG00000006655	83
ENSSSCG00000006656	26
ENSSSCG00000006657	1869
ENSSSCG00000006658	0
ENSSSCG00000006659	359
ENSSSCG00000006660	217
ENSSSCG00000006661	174
ENSSSCG00000006662	138
ENSSSCG00000006663	573
ENSSSCG00000006664	197
ENSSSCG00000006665	1335
ENSSSCG00000006666	2
ENSSSCG00000006667	125
ENSSSCG00000006668	8
ENSSSCG00000006669	3
ENSSSCG00000006670	57
ENSSSCG00000006671	1
ENSSSCG00000006672	5
ENSSSCG00000006673	23
ENSSSCG00000006674	24
ENSSSCG00000006675	0
ENSSSCG00000006676	0
ENSSSCG00000006677	13
ENSSSCG00000006678	2
ENSSSCG00000006679	0
ENSSSCG00000018502	0
ENSSSCG00000019787	0
ENSSSCG00000006680	0
ENSSSCG00000006681	1693
ENSSSCG00000006682	94
ENSSSCG00000006683	708
ENSSSCG00000006684	719
ENSSSCG00000006685	66
ENSSSCG00000006686	203
ENSSSCG00000006687	398
ENSSSCG00000006688	18
ENSSSCG00000006689	884
ENSSSCG00000006690	24
ENSSSCG00000006691	271
ENSSSCG00000006692	112
ENSSSCG00000006693	26
ENSSSCG00000006694	349
ENSSSCG00000006695	3
ENSSSCG00000006696	3
ENSSSCG00000006697	198
ENSSSCG00000006698	823
ENSSSCG00000006699	0
ENSSSCG00000006700	0
ENSSSCG00000006701	485
ENSSSCG00000006702	106
ENSSSCG00000006703	110
ENSSSCG00000006704	1
ENSSSCG00000018122	2
ENSSSCG00000006705	5
ENSSSCG00000018971	0
ENSSSCG00000006706	836
ENSSSCG00000006707	648
ENSSSCG00000019073	0
ENSSSCG00000006708	860
ENSSSCG00000006709	9627
ENSSSCG00000006710	0
ENSSSCG00000006711	2
ENSSSCG00000006712	0
ENSSSCG00000006713	0
ENSSSCG00000006714	0
ENSSSCG00000006715	393
ENSSSCG00000006716	0
ENSSSCG00000006717	2133
ENSSSCG00000006718	312
ENSSSCG00000006719	6
ENSSSCG00000006720	11
ENSSSCG00000006721	33
ENSSSCG00000006722	177
ENSSSCG00000006723	1
ENSSSCG00000006724	0
ENSSSCG00000006725	5
ENSSSCG00000006726	2
ENSSSCG00000006727	861
ENSSSCG00000006728	262
ENSSSCG00000020061	0
ENSSSCG00000006729	12
ENSSSCG00000018537	0
ENSSSCG00000006730	902
ENSSSCG00000018189	0
ENSSSCG00000019368	0
ENSSSCG00000006731	0
ENSSSCG00000006732	105
ENSSSCG00000006733	440
ENSSSCG00000006734	0
ENSSSCG00000006735	2852
ENSSSCG00000018989	2
ENSSSCG00000019288	0
ENSSSCG00000006736	0
ENSSSCG00000006737	94
ENSSSCG00000006738	434
ENSSSCG00000006739	8
ENSSSCG00000006740	20465
ENSSSCG00000006741	0
ENSSSCG00000006742	77
ENSSSCG00000006743	121
ENSSSCG00000018412	0
ENSSSCG00000006744	0
ENSSSCG00000006745	6
ENSSSCG00000006746	217
ENSSSCG00000006747	278
ENSSSCG00000006748	6
ENSSSCG00000006749	0
ENSSSCG00000006750	0
ENSSSCG00000006751	141
ENSSSCG00000006752	9232
ENSSSCG00000006753	1184
ENSSSCG00000006754	0
ENSSSCG00000006755	17
ENSSSCG00000006756	342
ENSSSCG00000006757	578
ENSSSCG00000006758	2
ENSSSCG00000018135	0
ENSSSCG00000006759	4922
ENSSSCG00000006760	1355
ENSSSCG00000006761	317
ENSSSCG00000006762	174
ENSSSCG00000006763	8
ENSSSCG00000006764	3
ENSSSCG00000006765	270
ENSSSCG00000006766	49
ENSSSCG00000006767	384
ENSSSCG00000006768	260
ENSSSCG00000006769	1670
ENSSSCG00000006770	0
ENSSSCG00000006771	0
ENSSSCG00000006772	39
ENSSSCG00000006773	1
ENSSSCG00000006774	91
ENSSSCG00000006775	3921
ENSSSCG00000006776	1011
ENSSSCG00000006777	3925
ENSSSCG00000006778	11
ENSSSCG00000006779	114
ENSSSCG00000006780	9
ENSSSCG00000006781	747
ENSSSCG00000006782	0
ENSSSCG00000006783	499
ENSSSCG00000006784	44
ENSSSCG00000006785	985
ENSSSCG00000006786	0
ENSSSCG00000006787	0
ENSSSCG00000006788	1
ENSSSCG00000006789	1731
ENSSSCG00000006790	594
ENSSSCG00000006791	5
ENSSSCG00000006792	0
ENSSSCG00000006793	14
ENSSSCG00000006794	0
ENSSSCG00000006795	3
ENSSSCG00000006796	7
ENSSSCG00000006797	2
ENSSSCG00000006798	223
ENSSSCG00000006799	175
ENSSSCG00000006800	0
ENSSSCG00000006801	0
ENSSSCG00000019103	0
ENSSSCG00000006802	20
ENSSSCG00000006803	0
ENSSSCG00000006804	0
ENSSSCG00000006805	0
ENSSSCG00000020122	0
ENSSSCG00000006806	33
ENSSSCG00000006807	619
ENSSSCG00000006808	2
ENSSSCG00000006809	286
ENSSSCG00000020553	0
ENSSSCG00000006810	6
ENSSSCG00000006811	882
ENSSSCG00000006812	4
ENSSSCG00000006813	396
ENSSSCG00000006814	646
ENSSSCG00000006815	729
ENSSSCG00000006816	626
ENSSSCG00000006817	0
ENSSSCG00000006818	360
ENSSSCG00000006819	0
ENSSSCG00000006820	0
ENSSSCG00000006821	236
ENSSSCG00000006822	223
ENSSSCG00000006823	0
ENSSSCG00000018565	7
ENSSSCG00000006824	2020
ENSSSCG00000006825	0
ENSSSCG00000006826	13
ENSSSCG00000006827	77
ENSSSCG00000006828	149
ENSSSCG00000006829	1
ENSSSCG00000006830	841
ENSSSCG00000006831	2267
ENSSSCG00000006832	27
ENSSSCG00000006833	0
ENSSSCG00000006834	1
ENSSSCG00000006835	6498
ENSSSCG00000006836	0
ENSSSCG00000006837	1
ENSSSCG00000018682	3
ENSSSCG00000006838	196
ENSSSCG00000006839	353
ENSSSCG00000006840	339
ENSSSCG00000006841	878
ENSSSCG00000006842	5
ENSSSCG00000006843	363
ENSSSCG00000006844	0
ENSSSCG00000006845	887
ENSSSCG00000006846	6
ENSSSCG00000006847	29
ENSSSCG00000006848	1135
ENSSSCG00000006849	24
ENSSSCG00000006850	333
ENSSSCG00000006851	0
ENSSSCG00000006852	0
ENSSSCG00000006853	76
ENSSSCG00000018415	0
ENSSSCG00000006854	7
ENSSSCG00000006855	11
ENSSSCG00000006856	53
ENSSSCG00000006857	463
ENSSSCG00000006858	2
ENSSSCG00000006859	284
ENSSSCG00000006860	837
ENSSSCG00000020065	1
ENSSSCG00000006861	167
ENSSSCG00000006862	11048
ENSSSCG00000006863	0
ENSSSCG00000006864	78
ENSSSCG00000006865	407
ENSSSCG00000006866	152
ENSSSCG00000006867	0
ENSSSCG00000006868	0
ENSSSCG00000006869	78
ENSSSCG00000006870	891
ENSSSCG00000006871	396
ENSSSCG00000006872	898
ENSSSCG00000006873	86
ENSSSCG00000006874	4703
ENSSSCG00000006875	60
ENSSSCG00000006876	4
ENSSSCG00000006877	1361
ENSSSCG00000019038	0
ENSSSCG00000019029	0
ENSSSCG00000006878	888
ENSSSCG00000006879	82
ENSSSCG00000019764	0
ENSSSCG00000006880	47
ENSSSCG00000006881	19
ENSSSCG00000020357	0
ENSSSCG00000006882	0
ENSSSCG00000006883	59
ENSSSCG00000006884	6
ENSSSCG00000006885	170
ENSSSCG00000006886	2
