Geneid	SRR14612087_fibroblast_male
ENSSSCG00000018913	0
ENSSSCG00000014157	84
ENSSSCG00000014158	0
ENSSSCG00000020401	15
ENSSSCG00000014159	133
ENSSSCG00000014160	46
ENSSSCG00000019226	0
ENSSSCG00000014161	32
ENSSSCG00000014162	6
ENSSSCG00000014163	57
ENSSSCG00000014164	3
ENSSSCG00000014165	473
ENSSSCG00000014166	303
ENSSSCG00000014167	717
ENSSSCG00000014168	329
ENSSSCG00000014169	5
ENSSSCG00000014170	3080
ENSSSCG00000014171	616
ENSSSCG00000014172	121
ENSSSCG00000014173	1368
ENSSSCG00000014174	5
ENSSSCG00000014175	396
ENSSSCG00000014176	127
ENSSSCG00000014177	1482
ENSSSCG00000014178	0
ENSSSCG00000014179	161
ENSSSCG00000014180	243
ENSSSCG00000014181	0
ENSSSCG00000014182	0
ENSSSCG00000014183	0
ENSSSCG00000020110	0
ENSSSCG00000020123	0
ENSSSCG00000014184	5305
ENSSSCG00000014185	13
ENSSSCG00000014186	4
ENSSSCG00000014187	70
ENSSSCG00000014188	23
ENSSSCG00000020456	0
ENSSSCG00000014189	227
ENSSSCG00000014190	44
ENSSSCG00000020155	0
ENSSSCG00000014191	551
ENSSSCG00000014192	24
ENSSSCG00000014193	194
ENSSSCG00000014194	1479
ENSSSCG00000018675	0
ENSSSCG00000014195	1017
ENSSSCG00000014196	0
ENSSSCG00000014197	307
ENSSSCG00000014198	2
ENSSSCG00000014199	575
ENSSSCG00000014200	0
ENSSSCG00000014201	2
ENSSSCG00000014202	258
ENSSSCG00000014203	33
ENSSSCG00000014204	213
ENSSSCG00000014205	4288
ENSSSCG00000014206	890
ENSSSCG00000014207	1920
ENSSSCG00000014208	21
ENSSSCG00000014209	266
ENSSSCG00000019323	0
ENSSSCG00000014210	144
ENSSSCG00000014211	453
ENSSSCG00000014212	5
ENSSSCG00000014213	0
ENSSSCG00000014214	15
ENSSSCG00000014215	221
ENSSSCG00000020391	36
ENSSSCG00000020540	7
ENSSSCG00000014216	64
ENSSSCG00000014217	267
ENSSSCG00000014218	1668
ENSSSCG00000014219	25
ENSSSCG00000014220	619
ENSSSCG00000014221	7
ENSSSCG00000014222	0
ENSSSCG00000014223	194
ENSSSCG00000014224	7
ENSSSCG00000020304	0
ENSSSCG00000014225	29
ENSSSCG00000020290	0
ENSSSCG00000014226	63
ENSSSCG00000014227	159
ENSSSCG00000014228	0
ENSSSCG00000020524	0
ENSSSCG00000019134	0
ENSSSCG00000014229	3
ENSSSCG00000014230	0
ENSSSCG00000014231	0
ENSSSCG00000014232	6897
ENSSSCG00000014233	0
ENSSSCG00000014234	0
ENSSSCG00000014235	8
ENSSSCG00000018557	0
ENSSSCG00000014236	35
ENSSSCG00000014237	9
ENSSSCG00000014238	2
ENSSSCG00000014239	1068
ENSSSCG00000014240	288
ENSSSCG00000014241	0
ENSSSCG00000014242	650
ENSSSCG00000019866	0
ENSSSCG00000018446	0
ENSSSCG00000014243	71
ENSSSCG00000014244	712
ENSSSCG00000014245	0
ENSSSCG00000014246	108
ENSSSCG00000014247	588
ENSSSCG00000014248	177
ENSSSCG00000014249	334
ENSSSCG00000014250	50
ENSSSCG00000014251	93
ENSSSCG00000014252	1457
ENSSSCG00000014253	0
ENSSSCG00000014254	0
ENSSSCG00000018801	0
ENSSSCG00000020160	0
ENSSSCG00000014255	1729
ENSSSCG00000020535	0
ENSSSCG00000014256	1313
ENSSSCG00000014257	3
ENSSSCG00000014258	258
ENSSSCG00000014259	214
ENSSSCG00000014260	62
ENSSSCG00000014261	0
ENSSSCG00000014262	113
ENSSSCG00000014263	337
ENSSSCG00000014264	1462
ENSSSCG00000014265	28
ENSSSCG00000014266	350
ENSSSCG00000014267	625
ENSSSCG00000020640	0
ENSSSCG00000014268	70
ENSSSCG00000020341	0
ENSSSCG00000014269	1077
ENSSSCG00000020274	0
ENSSSCG00000014270	0
ENSSSCG00000014271	0
ENSSSCG00000014272	0
ENSSSCG00000014273	0
ENSSSCG00000014274	294
ENSSSCG00000014275	2
ENSSSCG00000014276	37
ENSSSCG00000014277	553
ENSSSCG00000014278	0
ENSSSCG00000014279	27
ENSSSCG00000014280	1166
ENSSSCG00000020617	0
ENSSSCG00000014281	0
ENSSSCG00000014282	0
ENSSSCG00000014283	382
ENSSSCG00000014284	10
ENSSSCG00000014285	1826
ENSSSCG00000014286	2
ENSSSCG00000014287	197
ENSSSCG00000014288	122
ENSSSCG00000014289	401
ENSSSCG00000014290	0
ENSSSCG00000014291	3350
ENSSSCG00000014292	3790
ENSSSCG00000014293	9
ENSSSCG00000014294	2119
ENSSSCG00000014295	1280
ENSSSCG00000014296	5010
ENSSSCG00000019690	0
ENSSSCG00000014297	49
ENSSSCG00000014298	954
ENSSSCG00000014299	9
ENSSSCG00000014300	297
ENSSSCG00000014301	812
ENSSSCG00000014302	0
ENSSSCG00000014303	110
ENSSSCG00000014304	1603
ENSSSCG00000014305	848
ENSSSCG00000014306	154
ENSSSCG00000014307	1308
ENSSSCG00000014308	0
ENSSSCG00000014309	0
ENSSSCG00000014310	11
ENSSSCG00000014311	0
ENSSSCG00000014312	0
ENSSSCG00000014313	13
ENSSSCG00000014314	19
ENSSSCG00000014315	3
ENSSSCG00000014316	354
ENSSSCG00000020087	0
ENSSSCG00000014317	0
ENSSSCG00000014318	0
ENSSSCG00000014319	406
ENSSSCG00000019494	0
ENSSSCG00000014320	0
ENSSSCG00000014321	3
ENSSSCG00000018618	0
ENSSSCG00000014322	2164
ENSSSCG00000014323	0
ENSSSCG00000014324	0
ENSSSCG00000014325	119
ENSSSCG00000014326	253
ENSSSCG00000014327	511
ENSSSCG00000014328	259
ENSSSCG00000014329	28
ENSSSCG00000018506	0
ENSSSCG00000014330	153
ENSSSCG00000020333	0
ENSSSCG00000014331	1438
ENSSSCG00000014332	137
ENSSSCG00000014333	524
ENSSSCG00000014334	51
ENSSSCG00000020203	0
ENSSSCG00000018106	0
ENSSSCG00000014335	33
ENSSSCG00000014336	542
ENSSSCG00000014337	1396
ENSSSCG00000014338	7065
ENSSSCG00000019602	0
ENSSSCG00000014339	2592
ENSSSCG00000014340	921
ENSSSCG00000014341	5
ENSSSCG00000014342	155
ENSSSCG00000020188	0
ENSSSCG00000018891	4
ENSSSCG00000014343	3540
ENSSSCG00000014344	800
ENSSSCG00000014345	0
ENSSSCG00000014346	0
ENSSSCG00000014347	18
ENSSSCG00000014348	42
ENSSSCG00000014349	20
ENSSSCG00000014350	0
ENSSSCG00000014351	12
ENSSSCG00000014352	0
ENSSSCG00000014353	0
ENSSSCG00000014354	868
ENSSSCG00000014355	1876
ENSSSCG00000014356	270
ENSSSCG00000014357	1367
ENSSSCG00000014358	515
ENSSSCG00000014359	5
ENSSSCG00000014360	49
ENSSSCG00000014361	513
ENSSSCG00000014362	129
ENSSSCG00000014363	5
ENSSSCG00000014364	2492
ENSSSCG00000019080	0
ENSSSCG00000014365	651
ENSSSCG00000014366	97
ENSSSCG00000014367	454
ENSSSCG00000014368	2
ENSSSCG00000014369	326
ENSSSCG00000014370	140
ENSSSCG00000014371	144
ENSSSCG00000014372	1264
ENSSSCG00000014373	308
ENSSSCG00000014374	7
ENSSSCG00000014375	632
ENSSSCG00000014376	263
ENSSSCG00000014377	0
ENSSSCG00000014378	212
ENSSSCG00000014379	140
ENSSSCG00000014380	376
ENSSSCG00000014381	6
ENSSSCG00000014382	333
ENSSSCG00000014383	4
ENSSSCG00000014384	314
ENSSSCG00000014385	1730
ENSSSCG00000014386	59
ENSSSCG00000014387	1417
ENSSSCG00000014388	872
ENSSSCG00000014389	4
ENSSSCG00000014390	252
ENSSSCG00000014391	900
ENSSSCG00000014392	853
ENSSSCG00000014393	593
ENSSSCG00000014394	825
ENSSSCG00000014395	0
ENSSSCG00000014397	150
ENSSSCG00000020485	0
ENSSSCG00000014398	2
ENSSSCG00000019432	0
ENSSSCG00000014399	6
ENSSSCG00000014400	1
ENSSSCG00000014401	747
ENSSSCG00000014402	62
ENSSSCG00000014403	4
ENSSSCG00000014404	0
ENSSSCG00000014405	0
ENSSSCG00000018917	0
ENSSSCG00000014406	11
ENSSSCG00000014407	0
ENSSSCG00000014408	0
ENSSSCG00000014409	227
ENSSSCG00000014410	16
ENSSSCG00000014411	2428
ENSSSCG00000014412	0
ENSSSCG00000014413	20
ENSSSCG00000014414	71
ENSSSCG00000019633	0
ENSSSCG00000014415	0
ENSSSCG00000014416	1027
ENSSSCG00000014417	377
ENSSSCG00000014418	0
ENSSSCG00000014419	4858
ENSSSCG00000014420	0
ENSSSCG00000014421	0
ENSSSCG00000014422	0
ENSSSCG00000014423	0
ENSSSCG00000014424	0
ENSSSCG00000014425	0
ENSSSCG00000014426	0
ENSSSCG00000014427	826
ENSSSCG00000014428	4
ENSSSCG00000014429	2
ENSSSCG00000014430	23
ENSSSCG00000014431	77
ENSSSCG00000014432	132
ENSSSCG00000014433	281
ENSSSCG00000014434	54
ENSSSCG00000019165	5
ENSSSCG00000018513	0
ENSSSCG00000014435	5511
ENSSSCG00000014436	122
ENSSSCG00000018701	0
ENSSSCG00000014437	12
ENSSSCG00000014438	0
ENSSSCG00000014439	218
ENSSSCG00000014440	531
ENSSSCG00000014441	0
ENSSSCG00000014442	4226
ENSSSCG00000014443	0
ENSSSCG00000019588	0
ENSSSCG00000014444	0
ENSSSCG00000014445	0
ENSSSCG00000014446	2
ENSSSCG00000014447	0
ENSSSCG00000014448	10
ENSSSCG00000014449	182
ENSSSCG00000014450	249
ENSSSCG00000014451	0
ENSSSCG00000014452	0
ENSSSCG00000014453	0
ENSSSCG00000014454	0
ENSSSCG00000014455	0
ENSSSCG00000014456	0
ENSSSCG00000014457	0
ENSSSCG00000014458	0
ENSSSCG00000014459	0
ENSSSCG00000014460	0
ENSSSCG00000014461	0
ENSSSCG00000014462	0
ENSSSCG00000014463	0
ENSSSCG00000014464	0
ENSSSCG00000014465	0
ENSSSCG00000014466	0
ENSSSCG00000014467	0
ENSSSCG00000014468	0
ENSSSCG00000014469	0
ENSSSCG00000014470	0
ENSSSCG00000014471	0
ENSSSCG00000014472	0
ENSSSCG00000014473	0
ENSSSCG00000014474	0
ENSSSCG00000014475	0
ENSSSCG00000014476	0
ENSSSCG00000014477	0
ENSSSCG00000014478	0
ENSSSCG00000014479	0
ENSSSCG00000014480	0
ENSSSCG00000014481	0
ENSSSCG00000014482	0
ENSSSCG00000014483	0
ENSSSCG00000014484	0
ENSSSCG00000014485	0
ENSSSCG00000014486	0
ENSSSCG00000014487	0
ENSSSCG00000014488	0
ENSSSCG00000014489	0
ENSSSCG00000014490	0
ENSSSCG00000014491	0
ENSSSCG00000014492	0
ENSSSCG00000014493	0
ENSSSCG00000014494	0
ENSSSCG00000014495	0
ENSSSCG00000014496	0
ENSSSCG00000014497	0
ENSSSCG00000014498	0
ENSSSCG00000014499	0
ENSSSCG00000014500	0
ENSSSCG00000014501	0
ENSSSCG00000014502	0
ENSSSCG00000014503	0
ENSSSCG00000014504	0
ENSSSCG00000014505	0
ENSSSCG00000014506	0
ENSSSCG00000014507	0
ENSSSCG00000014508	0
ENSSSCG00000014509	0
ENSSSCG00000014510	0
ENSSSCG00000014511	0
ENSSSCG00000014512	0
ENSSSCG00000014513	0
ENSSSCG00000014514	0
ENSSSCG00000014515	0
ENSSSCG00000014516	0
ENSSSCG00000014517	0
ENSSSCG00000014518	0
ENSSSCG00000014519	0
ENSSSCG00000014520	0
ENSSSCG00000014521	0
ENSSSCG00000014522	0
ENSSSCG00000014523	0
ENSSSCG00000014524	0
ENSSSCG00000014525	0
ENSSSCG00000014526	0
ENSSSCG00000014527	0
ENSSSCG00000014528	0
ENSSSCG00000014529	0
ENSSSCG00000014530	0
ENSSSCG00000014531	0
ENSSSCG00000014532	0
ENSSSCG00000014533	0
ENSSSCG00000014534	0
ENSSSCG00000014535	0
ENSSSCG00000014536	0
ENSSSCG00000014537	5
ENSSSCG00000014538	1325
ENSSSCG00000014539	196
ENSSSCG00000014540	42
ENSSSCG00000014541	0
ENSSSCG00000014542	0
ENSSSCG00000014543	814
ENSSSCG00000014544	0
ENSSSCG00000014545	0
ENSSSCG00000014546	0
ENSSSCG00000014547	0
ENSSSCG00000014548	0
ENSSSCG00000014549	0
ENSSSCG00000014550	0
ENSSSCG00000014551	0
ENSSSCG00000014552	0
ENSSSCG00000014553	0
ENSSSCG00000014554	0
ENSSSCG00000014555	0
ENSSSCG00000014556	331
ENSSSCG00000014557	757
ENSSSCG00000014558	148
ENSSSCG00000014559	1096
ENSSSCG00000014560	0
ENSSSCG00000014561	0
ENSSSCG00000014562	587
ENSSSCG00000014563	0
ENSSSCG00000014564	175
ENSSSCG00000014565	1452
ENSSSCG00000014566	634
ENSSSCG00000007541	600
ENSSSCG00000007542	47
ENSSSCG00000007543	203
ENSSSCG00000007544	503
ENSSSCG00000007545	207
ENSSSCG00000007546	190
ENSSSCG00000007547	17
ENSSSCG00000007548	47
ENSSSCG00000018712	6
ENSSSCG00000007549	0
ENSSSCG00000007550	61
ENSSSCG00000007551	23
ENSSSCG00000007552	10
ENSSSCG00000007553	0
ENSSSCG00000007554	233
ENSSSCG00000007555	0
ENSSSCG00000007556	108
ENSSSCG00000007557	69
ENSSSCG00000007558	1090
ENSSSCG00000007559	217
ENSSSCG00000007560	69
ENSSSCG00000007561	3
ENSSSCG00000007562	1630
ENSSSCG00000007563	97
ENSSSCG00000007564	8
ENSSSCG00000007565	905
ENSSSCG00000007566	0
ENSSSCG00000007567	153
ENSSSCG00000007568	39
ENSSSCG00000007569	0
ENSSSCG00000007570	0
ENSSSCG00000007571	2313
ENSSSCG00000007572	13
ENSSSCG00000007573	0
ENSSSCG00000007574	1
ENSSSCG00000007575	55
ENSSSCG00000020230	0
ENSSSCG00000007576	926
ENSSSCG00000007577	382
ENSSSCG00000018410	0
ENSSSCG00000007578	0
ENSSSCG00000007579	13
ENSSSCG00000007580	1049
ENSSSCG00000007581	0
ENSSSCG00000007582	1306
ENSSSCG00000007583	25
ENSSSCG00000007584	11
ENSSSCG00000007585	152942
ENSSSCG00000007586	2989
ENSSSCG00000007587	154
ENSSSCG00000007588	226
ENSSSCG00000007589	0
ENSSSCG00000007590	153
ENSSSCG00000007591	472
ENSSSCG00000007592	722
ENSSSCG00000007593	0
ENSSSCG00000007594	41
ENSSSCG00000007595	337
ENSSSCG00000007596	3
ENSSSCG00000007597	218
ENSSSCG00000007598	0
ENSSSCG00000007599	480
ENSSSCG00000007600	0
ENSSSCG00000007601	188
ENSSSCG00000007602	8
ENSSSCG00000007603	7
ENSSSCG00000007604	79
ENSSSCG00000007605	0
ENSSSCG00000007606	3354
ENSSSCG00000007607	0
ENSSSCG00000019869	0
ENSSSCG00000007608	696
ENSSSCG00000007609	1369
ENSSSCG00000007610	2039
ENSSSCG00000007611	555
ENSSSCG00000007612	304
ENSSSCG00000007613	0
ENSSSCG00000019892	0
ENSSSCG00000007614	213
ENSSSCG00000007615	77
ENSSSCG00000007616	0
ENSSSCG00000007617	271
ENSSSCG00000007618	93
ENSSSCG00000007619	102
ENSSSCG00000007620	51
ENSSSCG00000007621	264
ENSSSCG00000007622	162
ENSSSCG00000007623	375
ENSSSCG00000007624	590
ENSSSCG00000007625	1281
ENSSSCG00000007626	0
ENSSSCG00000007627	0
ENSSSCG00000007628	0
ENSSSCG00000007629	0
ENSSSCG00000007630	0
ENSSSCG00000007631	0
ENSSSCG00000007632	0
ENSSSCG00000007633	0
ENSSSCG00000007634	0
ENSSSCG00000007635	0
ENSSSCG00000007636	0
ENSSSCG00000007637	300
ENSSSCG00000007638	0
ENSSSCG00000007639	0
ENSSSCG00000007640	0
ENSSSCG00000007641	0
ENSSSCG00000007642	5
ENSSSCG00000007643	621
ENSSSCG00000007644	0
ENSSSCG00000007645	0
ENSSSCG00000007646	338
ENSSSCG00000007647	99
ENSSSCG00000007648	226
ENSSSCG00000007649	25
ENSSSCG00000007650	6
ENSSSCG00000007651	549
ENSSSCG00000007652	150
ENSSSCG00000007653	6
ENSSSCG00000007654	382
ENSSSCG00000007655	0
ENSSSCG00000007656	0
ENSSSCG00000007657	0
ENSSSCG00000007658	18
ENSSSCG00000007659	15
ENSSSCG00000007660	568
ENSSSCG00000007661	7
ENSSSCG00000007662	428
ENSSSCG00000007663	17
ENSSSCG00000007664	85
ENSSSCG00000007665	1
ENSSSCG00000007666	0
ENSSSCG00000007667	157
ENSSSCG00000007668	334
ENSSSCG00000007669	3449
ENSSSCG00000007670	0
ENSSSCG00000007671	0
ENSSSCG00000007672	252
ENSSSCG00000007673	0
ENSSSCG00000007674	0
ENSSSCG00000007675	951
ENSSSCG00000007676	0
ENSSSCG00000007677	0
ENSSSCG00000007678	14
ENSSSCG00000007679	338
ENSSSCG00000007680	0
ENSSSCG00000007681	1168
ENSSSCG00000007682	26
ENSSSCG00000007683	741
ENSSSCG00000007684	109
ENSSSCG00000007685	241
ENSSSCG00000007686	89
ENSSSCG00000007687	148
ENSSSCG00000007689	0
ENSSSCG00000007690	217
ENSSSCG00000007691	0
ENSSSCG00000007692	1708
ENSSSCG00000007693	2386
ENSSSCG00000007694	17
ENSSSCG00000007695	0
ENSSSCG00000007696	125
ENSSSCG00000007697	0
ENSSSCG00000007698	724
ENSSSCG00000007699	0
ENSSSCG00000007700	419
ENSSSCG00000007701	133
ENSSSCG00000007702	0
ENSSSCG00000007703	0
ENSSSCG00000007704	121
ENSSSCG00000007705	403
ENSSSCG00000007706	41
ENSSSCG00000007707	24
ENSSSCG00000007708	226
ENSSSCG00000007709	405
ENSSSCG00000007710	0
ENSSSCG00000007711	181
ENSSSCG00000007712	50
ENSSSCG00000007713	814
ENSSSCG00000020555	0
ENSSSCG00000007714	11
ENSSSCG00000007715	436
ENSSSCG00000007716	0
ENSSSCG00000007717	19
ENSSSCG00000007718	0
ENSSSCG00000007719	1398
ENSSSCG00000007720	56
ENSSSCG00000020388	1
ENSSSCG00000007721	2533
ENSSSCG00000007722	0
ENSSSCG00000007723	65
ENSSSCG00000007724	45
ENSSSCG00000007725	0
ENSSSCG00000019149	0
ENSSSCG00000019208	0
ENSSSCG00000020228	0
ENSSSCG00000019313	0
ENSSSCG00000020546	0
ENSSSCG00000007726	3
ENSSSCG00000018380	0
ENSSSCG00000007727	174
ENSSSCG00000007728	6
ENSSSCG00000007729	0
ENSSSCG00000007730	0
ENSSSCG00000007731	74
ENSSSCG00000007732	851
ENSSSCG00000007733	82
ENSSSCG00000007734	64
ENSSSCG00000007735	288
ENSSSCG00000007736	772
ENSSSCG00000007737	690
ENSSSCG00000019976	0
ENSSSCG00000018775	0
ENSSSCG00000020358	0
ENSSSCG00000007738	130
ENSSSCG00000007739	2598
ENSSSCG00000007740	413
ENSSSCG00000007741	0
ENSSSCG00000007742	33
ENSSSCG00000007743	592
ENSSSCG00000007744	137
ENSSSCG00000007745	285
ENSSSCG00000007746	1765
ENSSSCG00000018488	0
ENSSSCG00000007747	13
ENSSSCG00000018282	0
ENSSSCG00000018553	0
ENSSSCG00000007748	899
ENSSSCG00000007749	121
ENSSSCG00000007750	52
ENSSSCG00000007751	0
ENSSSCG00000007752	0
ENSSSCG00000007753	7
ENSSSCG00000007754	72
ENSSSCG00000007755	8
ENSSSCG00000007756	0
ENSSSCG00000007757	0
ENSSSCG00000007758	1
ENSSSCG00000007759	1548
ENSSSCG00000007760	3
ENSSSCG00000007761	13
ENSSSCG00000007762	239
ENSSSCG00000007763	850
ENSSSCG00000020552	0
ENSSSCG00000007764	1110
ENSSSCG00000007765	6
ENSSSCG00000007766	152
ENSSSCG00000007767	129
ENSSSCG00000007768	292
ENSSSCG00000007769	146
ENSSSCG00000007770	253
ENSSSCG00000007771	365
ENSSSCG00000007772	4
ENSSSCG00000007773	0
ENSSSCG00000007774	13
ENSSSCG00000007775	0
ENSSSCG00000007776	323
ENSSSCG00000020178	0
ENSSSCG00000007777	105
ENSSSCG00000007778	4
ENSSSCG00000007779	504
ENSSSCG00000007780	147
ENSSSCG00000007781	373
ENSSSCG00000007782	383
ENSSSCG00000007783	231
ENSSSCG00000007784	163
ENSSSCG00000007785	210
ENSSSCG00000007786	531
ENSSSCG00000007787	5
ENSSSCG00000007788	165
ENSSSCG00000007789	2595
ENSSSCG00000019607	0
ENSSSCG00000007790	456
ENSSSCG00000007791	200
ENSSSCG00000007793	50
ENSSSCG00000007794	166
ENSSSCG00000007795	1123
ENSSSCG00000007796	34
ENSSSCG00000007797	316
ENSSSCG00000007798	628
ENSSSCG00000007799	0
ENSSSCG00000007800	2
ENSSSCG00000007801	178
ENSSSCG00000007802	27
ENSSSCG00000007803	1084
ENSSSCG00000007804	391
ENSSSCG00000007805	10
ENSSSCG00000007806	196
ENSSSCG00000020074	0
ENSSSCG00000007807	4
ENSSSCG00000007808	167
ENSSSCG00000007809	330
ENSSSCG00000007810	19
ENSSSCG00000007811	4
ENSSSCG00000007812	2730
ENSSSCG00000007813	425
ENSSSCG00000007814	83
ENSSSCG00000007815	1844
ENSSSCG00000007816	0
ENSSSCG00000007817	1274
ENSSSCG00000007818	74
ENSSSCG00000007819	0
ENSSSCG00000007820	158
ENSSSCG00000007821	0
ENSSSCG00000019462	0
ENSSSCG00000007822	0
ENSSSCG00000019091	0
ENSSSCG00000007823	21
ENSSSCG00000007824	40
ENSSSCG00000007825	0
ENSSSCG00000020150	0
ENSSSCG00000007826	270
ENSSSCG00000007827	0
ENSSSCG00000007828	0
ENSSSCG00000007829	878
ENSSSCG00000007830	1690
ENSSSCG00000007831	0
ENSSSCG00000007832	0
ENSSSCG00000007833	2
ENSSSCG00000007834	2
ENSSSCG00000007835	0
ENSSSCG00000007836	0
ENSSSCG00000007837	0
ENSSSCG00000007838	0
ENSSSCG00000020312	0
ENSSSCG00000007839	643
ENSSSCG00000007840	297
ENSSSCG00000007841	0
ENSSSCG00000007842	0
ENSSSCG00000007843	643
ENSSSCG00000007844	9
ENSSSCG00000007845	251
ENSSSCG00000007846	21
ENSSSCG00000007847	0
ENSSSCG00000007848	0
ENSSSCG00000007849	1
ENSSSCG00000007850	0
ENSSSCG00000007851	0
ENSSSCG00000007852	142
ENSSSCG00000007853	92
ENSSSCG00000007854	444
ENSSSCG00000007855	161
ENSSSCG00000007856	28
ENSSSCG00000007857	5
ENSSSCG00000007858	0
ENSSSCG00000007859	0
ENSSSCG00000007860	0
ENSSSCG00000007861	0
ENSSSCG00000007862	0
ENSSSCG00000007863	3
ENSSSCG00000007864	1124
ENSSSCG00000007865	2
ENSSSCG00000018432	0
ENSSSCG00000007866	12
ENSSSCG00000007867	62
ENSSSCG00000007868	0
ENSSSCG00000007869	447
ENSSSCG00000007870	6
ENSSSCG00000007871	0
ENSSSCG00000007872	638
ENSSSCG00000019735	0
ENSSSCG00000019945	0
ENSSSCG00000007873	219
ENSSSCG00000007874	724
ENSSSCG00000007875	74
ENSSSCG00000007876	78
ENSSSCG00000020457	0
ENSSSCG00000007877	44
ENSSSCG00000007878	307
ENSSSCG00000007879	462
ENSSSCG00000019141	1
ENSSSCG00000007880	88
ENSSSCG00000007881	346
ENSSSCG00000007882	0
ENSSSCG00000007883	0
ENSSSCG00000007884	5
ENSSSCG00000007885	11
ENSSSCG00000007886	0
ENSSSCG00000007887	0
ENSSSCG00000007888	3
ENSSSCG00000007889	1
ENSSSCG00000007890	3
ENSSSCG00000007891	251
ENSSSCG00000007892	4
ENSSSCG00000007893	972
ENSSSCG00000007894	82
ENSSSCG00000007895	268
ENSSSCG00000007896	485
ENSSSCG00000007897	12
ENSSSCG00000007898	2710
ENSSSCG00000007899	0
ENSSSCG00000007900	6
ENSSSCG00000019426	0
ENSSSCG00000007901	1
ENSSSCG00000007902	35
ENSSSCG00000007903	124
ENSSSCG00000007904	0
ENSSSCG00000007905	0
ENSSSCG00000007906	0
ENSSSCG00000019222	0
ENSSSCG00000007907	2804
ENSSSCG00000007908	25
ENSSSCG00000007909	2
ENSSSCG00000020097	0
ENSSSCG00000007910	0
ENSSSCG00000007911	368
ENSSSCG00000007912	86
ENSSSCG00000007913	26
ENSSSCG00000007914	133
ENSSSCG00000007915	0
ENSSSCG00000007916	20
ENSSSCG00000020085	0
ENSSSCG00000007917	0
ENSSSCG00000020433	0
ENSSSCG00000007918	2431
ENSSSCG00000007919	58
ENSSSCG00000007920	63
ENSSSCG00000007921	164
ENSSSCG00000007922	0
ENSSSCG00000019447	0
ENSSSCG00000007923	332
ENSSSCG00000007924	275
ENSSSCG00000007925	62
ENSSSCG00000007926	0
ENSSSCG00000007927	381
ENSSSCG00000007928	64
ENSSSCG00000007929	12
ENSSSCG00000007930	528
ENSSSCG00000007931	556
ENSSSCG00000007932	18
ENSSSCG00000007933	0
ENSSSCG00000007934	2
ENSSSCG00000007935	4
ENSSSCG00000007936	209
ENSSSCG00000007937	2
ENSSSCG00000007938	9
ENSSSCG00000007939	133
ENSSSCG00000007940	0
ENSSSCG00000007941	313
ENSSSCG00000007942	636
ENSSSCG00000007943	448
ENSSSCG00000007944	61
ENSSSCG00000007945	0
ENSSSCG00000007946	2221
ENSSSCG00000019266	1
ENSSSCG00000007947	197
ENSSSCG00000007948	167
ENSSSCG00000007949	7
ENSSSCG00000007950	134
ENSSSCG00000018870	0
ENSSSCG00000007951	1821
ENSSSCG00000007952	804
ENSSSCG00000007953	34
ENSSSCG00000007954	106
ENSSSCG00000007955	95
ENSSSCG00000007956	3
ENSSSCG00000007957	0
ENSSSCG00000007958	186
ENSSSCG00000007959	0
ENSSSCG00000007960	54
ENSSSCG00000007961	0
ENSSSCG00000007962	124
ENSSSCG00000007963	69
ENSSSCG00000007964	3
ENSSSCG00000007965	83
ENSSSCG00000007966	0
ENSSSCG00000007967	51
ENSSSCG00000007968	1101
ENSSSCG00000007969	2
ENSSSCG00000007970	271
ENSSSCG00000007971	18
ENSSSCG00000007972	112
ENSSSCG00000007973	0
ENSSSCG00000007974	1
ENSSSCG00000007975	0
ENSSSCG00000007976	4
ENSSSCG00000007977	3
ENSSSCG00000007978	9
ENSSSCG00000007979	295
ENSSSCG00000007980	647
ENSSSCG00000007981	191
ENSSSCG00000007982	126
ENSSSCG00000007983	0
ENSSSCG00000007984	792
ENSSSCG00000007985	549
ENSSSCG00000007986	26
ENSSSCG00000007987	61
ENSSSCG00000007988	214
ENSSSCG00000007989	0
ENSSSCG00000007990	4
ENSSSCG00000007991	12
ENSSSCG00000007992	382
ENSSSCG00000007993	378
ENSSSCG00000007994	310
ENSSSCG00000007995	44
ENSSSCG00000007996	2
ENSSSCG00000007997	244
ENSSSCG00000007998	52
ENSSSCG00000007999	191
ENSSSCG00000008000	300
ENSSSCG00000019295	0
ENSSSCG00000008001	0
ENSSSCG00000008002	166
ENSSSCG00000008003	29
ENSSSCG00000008004	431
ENSSSCG00000008005	0
ENSSSCG00000008006	0
ENSSSCG00000008007	329
ENSSSCG00000008008	913
ENSSSCG00000018611	0
ENSSSCG00000008009	358
ENSSSCG00000008010	71
ENSSSCG00000008011	0
ENSSSCG00000020300	0
ENSSSCG00000008012	154
ENSSSCG00000008013	24
ENSSSCG00000008014	218
ENSSSCG00000008015	303
ENSSSCG00000008016	586
ENSSSCG00000008017	148
ENSSSCG00000008018	252
ENSSSCG00000008019	1715
ENSSSCG00000008020	191
ENSSSCG00000008021	40
ENSSSCG00000008022	360
ENSSSCG00000008023	5
ENSSSCG00000008024	384
ENSSSCG00000008025	0
ENSSSCG00000008026	170
ENSSSCG00000008027	27
ENSSSCG00000008028	4
ENSSSCG00000008029	4
ENSSSCG00000008030	210
ENSSSCG00000008031	368
ENSSSCG00000008032	0
ENSSSCG00000008033	63
ENSSSCG00000008034	4
ENSSSCG00000008035	269
ENSSSCG00000008036	22
ENSSSCG00000008037	0
