Geneid	SRR14612093_myofibroblast_male
ENSSSCG00000014411	2038
ENSSSCG00000014412	0
ENSSSCG00000014413	31
ENSSSCG00000014414	83
ENSSSCG00000019633	0
ENSSSCG00000014415	1
ENSSSCG00000014416	800
ENSSSCG00000014417	282
ENSSSCG00000014418	0
ENSSSCG00000014419	6154
ENSSSCG00000014420	1
ENSSSCG00000014421	0
ENSSSCG00000014422	0
ENSSSCG00000014423	0
ENSSSCG00000014424	0
ENSSSCG00000014425	0
ENSSSCG00000014426	0
ENSSSCG00000014427	721
ENSSSCG00000014428	4
ENSSSCG00000014429	4
ENSSSCG00000014430	36
ENSSSCG00000014431	135
ENSSSCG00000014432	183
ENSSSCG00000014433	238
ENSSSCG00000014434	124
ENSSSCG00000019165	8
ENSSSCG00000018513	11
ENSSSCG00000014435	4784
ENSSSCG00000014436	85
ENSSSCG00000018701	0
ENSSSCG00000014437	11
ENSSSCG00000014438	0
ENSSSCG00000014439	133
ENSSSCG00000014440	403
ENSSSCG00000014441	0
ENSSSCG00000014442	3149
ENSSSCG00000014443	2
ENSSSCG00000019588	0
ENSSSCG00000014444	1
ENSSSCG00000014445	0
ENSSSCG00000014446	6
ENSSSCG00000014447	2
ENSSSCG00000014448	31
ENSSSCG00000014449	115
ENSSSCG00000014450	149
ENSSSCG00000014451	0
ENSSSCG00000014452	0
ENSSSCG00000014453	0
ENSSSCG00000014454	0
ENSSSCG00000014455	0
ENSSSCG00000014456	0
ENSSSCG00000014457	0
ENSSSCG00000014458	0
ENSSSCG00000014459	0
ENSSSCG00000014460	0
ENSSSCG00000014461	0
ENSSSCG00000014462	0
ENSSSCG00000014463	0
ENSSSCG00000014464	0
ENSSSCG00000014465	0
ENSSSCG00000014466	0
ENSSSCG00000014467	0
ENSSSCG00000014468	0
ENSSSCG00000014469	0
ENSSSCG00000014470	0
ENSSSCG00000014471	0
ENSSSCG00000014472	0
ENSSSCG00000014473	0
ENSSSCG00000014474	0
ENSSSCG00000014475	0
ENSSSCG00000014476	0
ENSSSCG00000014477	0
ENSSSCG00000014478	0
ENSSSCG00000014479	0
ENSSSCG00000014480	0
ENSSSCG00000014481	0
ENSSSCG00000014482	0
ENSSSCG00000014483	0
ENSSSCG00000014484	0
ENSSSCG00000014485	0
ENSSSCG00000014486	0
ENSSSCG00000014487	0
ENSSSCG00000014488	0
ENSSSCG00000014489	0
ENSSSCG00000014490	0
ENSSSCG00000014491	0
ENSSSCG00000014492	0
ENSSSCG00000014493	0
ENSSSCG00000014494	0
ENSSSCG00000014495	0
ENSSSCG00000014496	0
ENSSSCG00000014497	0
ENSSSCG00000014498	0
ENSSSCG00000014499	0
ENSSSCG00000014500	0
ENSSSCG00000014501	0
ENSSSCG00000014502	0
ENSSSCG00000014503	0
ENSSSCG00000014504	0
ENSSSCG00000014505	1
ENSSSCG00000014506	0
ENSSSCG00000014507	0
ENSSSCG00000014508	0
ENSSSCG00000014509	0
ENSSSCG00000014510	0
ENSSSCG00000014511	0
ENSSSCG00000014512	0
ENSSSCG00000014513	0
ENSSSCG00000014514	0
ENSSSCG00000014515	0
ENSSSCG00000014516	0
ENSSSCG00000014517	0
ENSSSCG00000014518	0
ENSSSCG00000014519	0
ENSSSCG00000014520	0
ENSSSCG00000014521	0
ENSSSCG00000014522	0
ENSSSCG00000014523	0
ENSSSCG00000014524	0
ENSSSCG00000014525	0
ENSSSCG00000014526	0
ENSSSCG00000014527	0
ENSSSCG00000014528	0
ENSSSCG00000014529	0
ENSSSCG00000014530	0
ENSSSCG00000014531	0
ENSSSCG00000014532	0
ENSSSCG00000014533	0
ENSSSCG00000014534	0
ENSSSCG00000014535	0
ENSSSCG00000014536	0
ENSSSCG00000014537	1
ENSSSCG00000014538	1145
ENSSSCG00000014539	164
ENSSSCG00000014540	14
ENSSSCG00000014541	0
ENSSSCG00000014542	0
ENSSSCG00000014543	845
ENSSSCG00000014544	0
ENSSSCG00000014545	0
ENSSSCG00000014546	0
ENSSSCG00000014547	0
ENSSSCG00000014548	0
ENSSSCG00000014549	0
ENSSSCG00000014550	0
ENSSSCG00000014551	0
ENSSSCG00000014552	0
ENSSSCG00000014553	0
ENSSSCG00000014554	0
ENSSSCG00000014555	0
ENSSSCG00000014556	245
ENSSSCG00000014557	766
ENSSSCG00000014558	91
ENSSSCG00000014559	725
ENSSSCG00000014560	0
ENSSSCG00000014561	1
ENSSSCG00000014562	368
ENSSSCG00000014563	0
ENSSSCG00000014564	86
ENSSSCG00000014565	850
ENSSSCG00000014566	440
ENSSSCG00000007541	843
ENSSSCG00000007542	30
ENSSSCG00000007543	204
ENSSSCG00000007544	601
ENSSSCG00000007545	218
ENSSSCG00000007546	111
ENSSSCG00000007547	14
ENSSSCG00000007548	53
ENSSSCG00000018712	1
ENSSSCG00000007549	1
ENSSSCG00000007550	58
ENSSSCG00000007551	32
ENSSSCG00000007552	27
ENSSSCG00000007553	0
ENSSSCG00000007554	69
ENSSSCG00000007555	0
ENSSSCG00000007556	63
ENSSSCG00000007557	67
ENSSSCG00000007558	917
ENSSSCG00000007559	359
ENSSSCG00000007560	56
ENSSSCG00000007561	4
ENSSSCG00000007562	1406
ENSSSCG00000007563	43
ENSSSCG00000007564	12
ENSSSCG00000007565	583
ENSSSCG00000007566	1
ENSSSCG00000007567	93
ENSSSCG00000007568	36
ENSSSCG00000007569	0
ENSSSCG00000007570	0
ENSSSCG00000007571	1756
ENSSSCG00000007572	12
ENSSSCG00000007573	0
ENSSSCG00000007574	0
ENSSSCG00000007575	46
ENSSSCG00000020230	0
ENSSSCG00000007576	842
ENSSSCG00000007577	385
ENSSSCG00000018410	0
ENSSSCG00000007578	0
ENSSSCG00000007579	3
ENSSSCG00000007580	733
ENSSSCG00000007581	1
ENSSSCG00000007582	1570
ENSSSCG00000007583	53
ENSSSCG00000007584	5
ENSSSCG00000007585	188940
ENSSSCG00000007586	2675
ENSSSCG00000007587	144
ENSSSCG00000007588	197
ENSSSCG00000007589	0
ENSSSCG00000007590	95
ENSSSCG00000007591	391
ENSSSCG00000007592	451
ENSSSCG00000007593	3
ENSSSCG00000007594	30
ENSSSCG00000007595	212
ENSSSCG00000007596	0
ENSSSCG00000007597	208
ENSSSCG00000007598	0
ENSSSCG00000007599	801
ENSSSCG00000007600	0
ENSSSCG00000007601	152
ENSSSCG00000007602	22
ENSSSCG00000007603	7
ENSSSCG00000007604	77
ENSSSCG00000007605	0
ENSSSCG00000007606	2921
ENSSSCG00000007607	1
ENSSSCG00000019869	0
ENSSSCG00000007608	803
ENSSSCG00000007609	1223
ENSSSCG00000007610	1452
ENSSSCG00000007611	479
ENSSSCG00000007612	224
ENSSSCG00000007613	1
ENSSSCG00000019892	0
ENSSSCG00000007614	186
ENSSSCG00000007615	58
ENSSSCG00000007616	0
ENSSSCG00000007617	181
ENSSSCG00000007618	71
ENSSSCG00000007619	71
ENSSSCG00000007620	49
ENSSSCG00000007621	260
ENSSSCG00000007622	89
ENSSSCG00000007623	263
ENSSSCG00000007624	468
ENSSSCG00000007625	1002
ENSSSCG00000007626	0
ENSSSCG00000007627	0
ENSSSCG00000007628	0
ENSSSCG00000007629	0
ENSSSCG00000007630	0
ENSSSCG00000007631	0
ENSSSCG00000007632	0
ENSSSCG00000007633	0
ENSSSCG00000007634	0
ENSSSCG00000007635	0
ENSSSCG00000007636	0
ENSSSCG00000007637	257
ENSSSCG00000007638	0
ENSSSCG00000007639	0
ENSSSCG00000007640	0
ENSSSCG00000007641	0
ENSSSCG00000007642	1
ENSSSCG00000007643	543
ENSSSCG00000007644	0
ENSSSCG00000007645	0
ENSSSCG00000007646	261
ENSSSCG00000007647	116
ENSSSCG00000007648	211
ENSSSCG00000007649	13
ENSSSCG00000007650	6
ENSSSCG00000007651	382
ENSSSCG00000007652	127
ENSSSCG00000007653	4
ENSSSCG00000007654	338
ENSSSCG00000007655	0
ENSSSCG00000007656	0
ENSSSCG00000007657	1
ENSSSCG00000007658	26
ENSSSCG00000007659	6
ENSSSCG00000007660	401
ENSSSCG00000007661	10
ENSSSCG00000007662	305
ENSSSCG00000007663	23
ENSSSCG00000007664	91
ENSSSCG00000007665	1
ENSSSCG00000007666	3
ENSSSCG00000007667	188
ENSSSCG00000007668	252
ENSSSCG00000007669	2865
ENSSSCG00000007670	2
ENSSSCG00000007671	0
ENSSSCG00000007672	166
ENSSSCG00000007673	0
ENSSSCG00000007674	0
ENSSSCG00000007675	605
ENSSSCG00000007676	0
ENSSSCG00000007677	0
ENSSSCG00000007678	36
ENSSSCG00000007679	174
ENSSSCG00000007680	0
ENSSSCG00000007681	1240
ENSSSCG00000007682	16
ENSSSCG00000007683	655
ENSSSCG00000007684	81
ENSSSCG00000007685	153
ENSSSCG00000007686	61
ENSSSCG00000007687	103
ENSSSCG00000007689	1
ENSSSCG00000007690	135
ENSSSCG00000007691	0
ENSSSCG00000007692	1813
ENSSSCG00000007693	4694
ENSSSCG00000007694	10
ENSSSCG00000007695	0
ENSSSCG00000007696	99
ENSSSCG00000007697	0
ENSSSCG00000007698	403
ENSSSCG00000007699	0
ENSSSCG00000007700	285
ENSSSCG00000007701	73
ENSSSCG00000007702	0
ENSSSCG00000007703	0
ENSSSCG00000007704	72
ENSSSCG00000007705	381
ENSSSCG00000007706	47
ENSSSCG00000007707	19
ENSSSCG00000007708	286
ENSSSCG00000007709	231
ENSSSCG00000007710	0
ENSSSCG00000007711	186
ENSSSCG00000007712	18
ENSSSCG00000007713	496
ENSSSCG00000020555	2
ENSSSCG00000007714	27
ENSSSCG00000007715	302
ENSSSCG00000007716	1
ENSSSCG00000007717	7
ENSSSCG00000007718	2
ENSSSCG00000007719	1036
ENSSSCG00000007720	59
ENSSSCG00000020388	0
ENSSSCG00000007721	1662
ENSSSCG00000007722	1
ENSSSCG00000007723	70
ENSSSCG00000007724	30
ENSSSCG00000007725	0
ENSSSCG00000019149	0
ENSSSCG00000019208	0
ENSSSCG00000020228	0
ENSSSCG00000019313	0
ENSSSCG00000020546	0
ENSSSCG00000007726	4
ENSSSCG00000018380	0
ENSSSCG00000007727	62
ENSSSCG00000007728	22
ENSSSCG00000007729	3
ENSSSCG00000007730	0
ENSSSCG00000007731	74
ENSSSCG00000007732	743
ENSSSCG00000007733	65
ENSSSCG00000007734	36
ENSSSCG00000007735	362
ENSSSCG00000007736	669
ENSSSCG00000007737	241
ENSSSCG00000019976	0
ENSSSCG00000018775	0
ENSSSCG00000020358	0
ENSSSCG00000007738	112
ENSSSCG00000007739	1627
ENSSSCG00000007740	272
ENSSSCG00000007741	0
ENSSSCG00000007742	51
ENSSSCG00000007743	336
ENSSSCG00000007744	144
ENSSSCG00000007745	168
ENSSSCG00000007746	1537
ENSSSCG00000018488	0
ENSSSCG00000007747	17
ENSSSCG00000018282	0
ENSSSCG00000018553	0
ENSSSCG00000007748	737
ENSSSCG00000007749	106
ENSSSCG00000007750	25
ENSSSCG00000007751	0
ENSSSCG00000007752	0
ENSSSCG00000007753	7
ENSSSCG00000007754	40
ENSSSCG00000007755	4
ENSSSCG00000007756	0
ENSSSCG00000007757	0
ENSSSCG00000007758	1
ENSSSCG00000007759	1450
ENSSSCG00000007760	1
ENSSSCG00000007761	63
ENSSSCG00000007762	195
ENSSSCG00000007763	648
ENSSSCG00000020552	0
ENSSSCG00000007764	652
ENSSSCG00000007765	3
ENSSSCG00000007766	92
ENSSSCG00000007767	65
ENSSSCG00000007768	286
ENSSSCG00000007769	109
ENSSSCG00000007770	193
ENSSSCG00000007771	304
ENSSSCG00000007772	3
ENSSSCG00000007773	0
ENSSSCG00000007774	1
ENSSSCG00000007775	0
ENSSSCG00000007776	272
ENSSSCG00000020178	0
ENSSSCG00000007777	77
ENSSSCG00000007778	5
ENSSSCG00000007779	303
ENSSSCG00000007780	128
ENSSSCG00000007781	308
ENSSSCG00000007782	340
ENSSSCG00000007783	186
ENSSSCG00000007784	106
ENSSSCG00000007785	158
ENSSSCG00000007786	332
ENSSSCG00000007787	7
ENSSSCG00000007788	147
ENSSSCG00000007789	1875
ENSSSCG00000019607	0
ENSSSCG00000007790	358
ENSSSCG00000007791	128
ENSSSCG00000007793	19
ENSSSCG00000007794	97
ENSSSCG00000007795	894
ENSSSCG00000007796	28
ENSSSCG00000007797	134
ENSSSCG00000007798	459
ENSSSCG00000007799	0
ENSSSCG00000007800	1
ENSSSCG00000007801	118
ENSSSCG00000007802	16
ENSSSCG00000007803	851
ENSSSCG00000007804	308
ENSSSCG00000007805	1
ENSSSCG00000007806	96
ENSSSCG00000020074	0
ENSSSCG00000007807	3
ENSSSCG00000007808	128
ENSSSCG00000007809	252
ENSSSCG00000007810	18
ENSSSCG00000007811	5
ENSSSCG00000007812	3552
ENSSSCG00000007813	368
ENSSSCG00000007814	44
ENSSSCG00000007815	1641
ENSSSCG00000007816	1
ENSSSCG00000007817	465
ENSSSCG00000007818	49
ENSSSCG00000007819	0
ENSSSCG00000007820	98
ENSSSCG00000007821	0
ENSSSCG00000019462	0
ENSSSCG00000007822	0
ENSSSCG00000019091	0
ENSSSCG00000007823	13
ENSSSCG00000007824	68
ENSSSCG00000007825	0
ENSSSCG00000020150	0
ENSSSCG00000007826	213
ENSSSCG00000007827	0
ENSSSCG00000007828	0
ENSSSCG00000007829	986
ENSSSCG00000007830	1288
ENSSSCG00000007831	0
ENSSSCG00000007832	0
ENSSSCG00000007833	0
ENSSSCG00000007834	4
ENSSSCG00000007835	0
ENSSSCG00000007836	0
ENSSSCG00000007837	24
ENSSSCG00000007838	0
ENSSSCG00000020312	0
ENSSSCG00000007839	530
ENSSSCG00000007840	218
ENSSSCG00000007841	1
ENSSSCG00000007842	3
ENSSSCG00000007843	484
ENSSSCG00000007844	26
ENSSSCG00000007845	188
ENSSSCG00000007846	13
ENSSSCG00000007847	0
ENSSSCG00000007848	0
ENSSSCG00000007849	4
ENSSSCG00000007850	0
ENSSSCG00000007851	1
ENSSSCG00000007852	95
ENSSSCG00000007853	97
ENSSSCG00000007854	613
ENSSSCG00000007855	190
ENSSSCG00000007856	26
ENSSSCG00000007857	5
ENSSSCG00000007858	0
ENSSSCG00000007859	0
ENSSSCG00000007860	0
ENSSSCG00000007861	0
ENSSSCG00000007862	0
ENSSSCG00000007863	1
ENSSSCG00000007864	351
ENSSSCG00000007865	1
ENSSSCG00000018432	0
ENSSSCG00000007866	4
ENSSSCG00000007867	68
ENSSSCG00000007868	2
ENSSSCG00000007869	485
ENSSSCG00000007870	2
ENSSSCG00000007871	0
ENSSSCG00000007872	491
ENSSSCG00000019735	0
ENSSSCG00000019945	0
ENSSSCG00000007873	163
ENSSSCG00000007874	607
ENSSSCG00000007875	49
ENSSSCG00000007876	63
ENSSSCG00000020457	0
ENSSSCG00000007877	64
ENSSSCG00000007878	184
ENSSSCG00000007879	344
ENSSSCG00000019141	0
ENSSSCG00000007880	89
ENSSSCG00000007881	238
ENSSSCG00000007882	0
ENSSSCG00000007883	0
ENSSSCG00000007884	10
ENSSSCG00000007885	12
ENSSSCG00000007886	0
ENSSSCG00000007887	0
ENSSSCG00000007888	3
ENSSSCG00000007889	0
ENSSSCG00000007890	6
ENSSSCG00000007891	250
ENSSSCG00000007892	3
ENSSSCG00000007893	937
ENSSSCG00000007894	80
ENSSSCG00000007895	268
ENSSSCG00000007896	534
ENSSSCG00000007897	25
ENSSSCG00000007898	3641
ENSSSCG00000007899	0
ENSSSCG00000007900	6
ENSSSCG00000019426	0
ENSSSCG00000007901	0
ENSSSCG00000007902	65
ENSSSCG00000007903	147
ENSSSCG00000007904	0
ENSSSCG00000007905	0
ENSSSCG00000007906	0
ENSSSCG00000019222	0
ENSSSCG00000007907	2393
ENSSSCG00000007908	15
ENSSSCG00000007909	2
ENSSSCG00000020097	0
ENSSSCG00000007910	0
ENSSSCG00000007911	297
ENSSSCG00000007912	90
ENSSSCG00000007913	16
ENSSSCG00000007914	65
ENSSSCG00000007915	0
ENSSSCG00000007916	11
ENSSSCG00000020085	0
ENSSSCG00000007917	0
ENSSSCG00000020433	0
ENSSSCG00000007918	2363
ENSSSCG00000007919	31
ENSSSCG00000007920	61
ENSSSCG00000007921	101
ENSSSCG00000007922	0
ENSSSCG00000019447	0
ENSSSCG00000007923	82
ENSSSCG00000007924	244
ENSSSCG00000007925	34
ENSSSCG00000007926	0
ENSSSCG00000007927	71
ENSSSCG00000007928	59
ENSSSCG00000007929	15
ENSSSCG00000007930	490
ENSSSCG00000007931	501
ENSSSCG00000007932	12
ENSSSCG00000007933	0
ENSSSCG00000007934	4
ENSSSCG00000007935	2
ENSSSCG00000007936	157
ENSSSCG00000007937	1
ENSSSCG00000007938	16
ENSSSCG00000007939	94
ENSSSCG00000007940	1
ENSSSCG00000007941	257
ENSSSCG00000007942	444
ENSSSCG00000007943	264
ENSSSCG00000007944	75
ENSSSCG00000007945	0
ENSSSCG00000007946	1717
ENSSSCG00000019266	1
ENSSSCG00000007947	142
ENSSSCG00000007948	188
ENSSSCG00000007949	1
ENSSSCG00000007950	102
ENSSSCG00000018870	0
ENSSSCG00000007951	1508
ENSSSCG00000007952	495
ENSSSCG00000007953	30
ENSSSCG00000007954	44
ENSSSCG00000007955	73
ENSSSCG00000007956	1
ENSSSCG00000007957	0
ENSSSCG00000007958	94
ENSSSCG00000007959	0
ENSSSCG00000007960	33
ENSSSCG00000007961	0
ENSSSCG00000007962	83
ENSSSCG00000007963	41
ENSSSCG00000007964	3
ENSSSCG00000007965	56
ENSSSCG00000007966	0
ENSSSCG00000007967	21
ENSSSCG00000007968	1195
ENSSSCG00000007969	0
ENSSSCG00000007970	188
ENSSSCG00000007971	9
ENSSSCG00000007972	95
ENSSSCG00000007973	1
ENSSSCG00000007974	2
ENSSSCG00000007975	0
ENSSSCG00000007976	4
ENSSSCG00000007977	2
ENSSSCG00000007978	13
ENSSSCG00000007979	278
ENSSSCG00000007980	443
ENSSSCG00000007981	124
ENSSSCG00000007982	75
ENSSSCG00000007983	0
ENSSSCG00000007984	543
ENSSSCG00000007985	717
ENSSSCG00000007986	16
ENSSSCG00000007987	30
ENSSSCG00000007988	190
ENSSSCG00000007989	0
ENSSSCG00000007990	2
ENSSSCG00000007991	5
ENSSSCG00000007992	194
ENSSSCG00000007993	351
ENSSSCG00000007994	220
ENSSSCG00000007995	43
ENSSSCG00000007996	0
ENSSSCG00000007997	160
ENSSSCG00000007998	55
ENSSSCG00000007999	121
ENSSSCG00000008000	197
ENSSSCG00000019295	0
ENSSSCG00000008001	0
ENSSSCG00000008002	115
ENSSSCG00000008003	19
ENSSSCG00000008004	329
ENSSSCG00000008005	0
ENSSSCG00000008006	7
ENSSSCG00000008007	214
ENSSSCG00000008008	730
ENSSSCG00000018611	0
ENSSSCG00000008009	189
ENSSSCG00000008010	94
ENSSSCG00000008011	0
ENSSSCG00000020300	0
ENSSSCG00000008012	102
ENSSSCG00000008013	21
ENSSSCG00000008014	140
ENSSSCG00000008015	228
ENSSSCG00000008016	444
ENSSSCG00000008017	89
ENSSSCG00000008018	224
ENSSSCG00000008019	1441
ENSSSCG00000008020	149
ENSSSCG00000008021	64
ENSSSCG00000008022	260
ENSSSCG00000008023	3
ENSSSCG00000008024	239
ENSSSCG00000008025	0
ENSSSCG00000008026	177
ENSSSCG00000008027	15
ENSSSCG00000008028	1
ENSSSCG00000008029	4
ENSSSCG00000008030	131
ENSSSCG00000008031	185
ENSSSCG00000008032	0
ENSSSCG00000008033	45
ENSSSCG00000008034	2
ENSSSCG00000008035	202
ENSSSCG00000008036	22
ENSSSCG00000008037	2
ENSSSCG00000008038	256
ENSSSCG00000008039	37
ENSSSCG00000008040	689
ENSSSCG00000008041	12024
ENSSSCG00000018407	0
ENSSSCG00000008042	1
ENSSSCG00000018607	0
ENSSSCG00000008043	379
ENSSSCG00000008044	127
ENSSSCG00000008045	11
ENSSSCG00000008046	294
ENSSSCG00000008047	256
ENSSSCG00000008048	676
ENSSSCG00000008049	0
ENSSSCG00000008050	56
ENSSSCG00000018955	0
ENSSSCG00000018729	0
ENSSSCG00000008051	600
ENSSSCG00000008052	0
ENSSSCG00000008053	53
ENSSSCG00000008054	7
ENSSSCG00000008055	27
ENSSSCG00000008056	2371
ENSSSCG00000008057	487
ENSSSCG00000008058	90
ENSSSCG00000008059	1
ENSSSCG00000008060	189
ENSSSCG00000008061	567
ENSSSCG00000008062	0
ENSSSCG00000008063	0
ENSSSCG00000008064	0
ENSSSCG00000008065	0
ENSSSCG00000008066	142
ENSSSCG00000008068	5626
ENSSSCG00000008069	396
ENSSSCG00000008070	7
ENSSSCG00000008071	163
ENSSSCG00000008072	8067
ENSSSCG00000008073	193
ENSSSCG00000008074	251
ENSSSCG00000018441	0
ENSSSCG00000008075	681
ENSSSCG00000008076	82
ENSSSCG00000008077	134
ENSSSCG00000008078	0
ENSSSCG00000008079	3403
ENSSSCG00000008080	864
ENSSSCG00000020549	0
ENSSSCG00000020183	0
ENSSSCG00000008081	13
ENSSSCG00000008082	16
ENSSSCG00000008083	104
ENSSSCG00000018319	0
ENSSSCG00000018520	3
ENSSSCG00000019364	2
ENSSSCG00000008084	7
ENSSSCG00000008085	13
ENSSSCG00000008086	24
ENSSSCG00000008087	0
ENSSSCG00000008088	0
ENSSSCG00000008089	53
ENSSSCG00000008090	34
ENSSSCG00000008091	43
ENSSSCG00000008092	0
ENSSSCG00000008093	2208
ENSSSCG00000008094	85
ENSSSCG00000008095	3103
ENSSSCG00000008096	517
ENSSSCG00000008097	121
ENSSSCG00000008098	790
ENSSSCG00000008099	82
ENSSSCG00000008100	68
ENSSSCG00000008101	167
ENSSSCG00000008102	870
ENSSSCG00000008103	24
ENSSSCG00000008104	99
ENSSSCG00000008105	642
ENSSSCG00000008106	2
ENSSSCG00000018113	0
ENSSSCG00000008107	36
ENSSSCG00000019739	0
ENSSSCG00000008108	78
ENSSSCG00000019751	0
ENSSSCG00000008109	0
ENSSSCG00000019235	0
ENSSSCG00000008110	0
ENSSSCG00000008111	108
ENSSSCG00000008112	4
ENSSSCG00000008113	142
ENSSSCG00000008114	57
ENSSSCG00000008115	117
ENSSSCG00000008116	83
ENSSSCG00000008117	6
ENSSSCG00000008118	0
ENSSSCG00000008119	7
ENSSSCG00000008120	181
ENSSSCG00000008121	0
ENSSSCG00000008122	0
ENSSSCG00000008123	626
ENSSSCG00000008124	0
ENSSSCG00000018129	0
ENSSSCG00000008125	104
ENSSSCG00000008126	0
ENSSSCG00000008127	1184
ENSSSCG00000008128	6
ENSSSCG00000008129	919
ENSSSCG00000008130	255
ENSSSCG00000008131	513
ENSSSCG00000008132	447
ENSSSCG00000020620	0
ENSSSCG00000008133	4
ENSSSCG00000020543	0
ENSSSCG00000008134	0
ENSSSCG00000008135	49
ENSSSCG00000008136	3501
ENSSSCG00000008137	740
ENSSSCG00000008138	660
ENSSSCG00000008139	763
ENSSSCG00000008140	0
ENSSSCG00000019951	0
ENSSSCG00000008141	7
ENSSSCG00000019055	0
ENSSSCG00000008142	1
ENSSSCG00000008143	681
ENSSSCG00000008144	627
ENSSSCG00000008145	211
ENSSSCG00000008146	122
ENSSSCG00000008147	1857
ENSSSCG00000008150	0
ENSSSCG00000008151	33
ENSSSCG00000008152	0
ENSSSCG00000008153	0
ENSSSCG00000008154	0
ENSSSCG00000008155	0
ENSSSCG00000008156	0
ENSSSCG00000008157	0
ENSSSCG00000008158	0
ENSSSCG00000008159	349
ENSSSCG00000008160	0
ENSSSCG00000008161	80
ENSSSCG00000008162	364
ENSSSCG00000008163	0
ENSSSCG00000008164	5016
ENSSSCG00000008165	0
ENSSSCG00000008166	0
ENSSSCG00000008167	546
ENSSSCG00000018864	0
ENSSSCG00000008168	136
ENSSSCG00000008169	283
ENSSSCG00000008170	4541
ENSSSCG00000008171	1005
ENSSSCG00000008172	611
ENSSSCG00000008173	0
ENSSSCG00000008174	12
ENSSSCG00000008175	680
ENSSSCG00000008176	23
ENSSSCG00000008177	0
ENSSSCG00000008178	6
ENSSSCG00000008179	395
ENSSSCG00000008180	1970
ENSSSCG00000008181	227
ENSSSCG00000008182	175
ENSSSCG00000008183	240
ENSSSCG00000008184	0
ENSSSCG00000008185	72
ENSSSCG00000008186	84
ENSSSCG00000008187	2
ENSSSCG00000008188	143
ENSSSCG00000008189	244
ENSSSCG00000008190	199
ENSSSCG00000008191	0
ENSSSCG00000008192	2588
ENSSSCG00000020590	0
ENSSSCG00000008193	0
ENSSSCG00000008194	528
ENSSSCG00000008195	787
ENSSSCG00000008196	54
ENSSSCG00000008197	269
ENSSSCG00000008198	122
ENSSSCG00000019384	0
ENSSSCG00000008199	37
ENSSSCG00000019655	0
ENSSSCG00000008200	11
ENSSSCG00000008201	249
ENSSSCG00000008202	44
ENSSSCG00000008203	5
ENSSSCG00000008204	0
ENSSSCG00000008205	0
ENSSSCG00000008206	0
ENSSSCG00000008207	629
ENSSSCG00000008208	1460
ENSSSCG00000008209	0
ENSSSCG00000008210	42
ENSSSCG00000008211	14
ENSSSCG00000008212	0
ENSSSCG00000008213	0
ENSSSCG00000008214	0
ENSSSCG00000008215	0
ENSSSCG00000008216	356
ENSSSCG00000008217	0
ENSSSCG00000008218	513
ENSSSCG00000008219	216
ENSSSCG00000008220	138
ENSSSCG00000008221	703
ENSSSCG00000008222	732
ENSSSCG00000008223	3
ENSSSCG00000019511	0
ENSSSCG00000008224	199
ENSSSCG00000008225	348
ENSSSCG00000019715	1
ENSSSCG00000008226	682
ENSSSCG00000008227	58
ENSSSCG00000008228	0
ENSSSCG00000008229	0
ENSSSCG00000008230	18
ENSSSCG00000008231	159
ENSSSCG00000008232	179
ENSSSCG00000008233	104
ENSSSCG00000008234	94
ENSSSCG00000008235	234
ENSSSCG00000008236	998
ENSSSCG00000008237	360
ENSSSCG00000008238	434
ENSSSCG00000008239	4332
ENSSSCG00000008240	197
ENSSSCG00000008241	474
ENSSSCG00000008242	824
ENSSSCG00000008243	0
ENSSSCG00000008244	9
ENSSSCG00000008245	24631
ENSSSCG00000008246	8
ENSSSCG00000008247	1155
ENSSSCG00000008248	0
ENSSSCG00000019380	0
ENSSSCG00000020042	0
ENSSSCG00000018418	0
ENSSSCG00000008249	0
ENSSSCG00000020197	0
ENSSSCG00000008250	9
ENSSSCG00000008251	0
ENSSSCG00000008252	0
ENSSSCG00000008253	0
ENSSSCG00000008254	4
ENSSSCG00000008255	0
ENSSSCG00000008256	0
ENSSSCG00000008257	5204
ENSSSCG00000008258	0
ENSSSCG00000018655	0
ENSSSCG00000008259	6
ENSSSCG00000020331	0
ENSSSCG00000008260	59
ENSSSCG00000019926	0
ENSSSCG00000019889	0
ENSSSCG00000008261	744
ENSSSCG00000008262	452
ENSSSCG00000008263	0
ENSSSCG00000008264	0
ENSSSCG00000008265	533
ENSSSCG00000008266	2447
ENSSSCG00000008267	188
ENSSSCG00000008268	607
ENSSSCG00000008269	0
ENSSSCG00000008270	312
ENSSSCG00000008271	172
ENSSSCG00000008272	126
ENSSSCG00000008273	57
ENSSSCG00000008274	1473
ENSSSCG00000008275	125
ENSSSCG00000008276	0
ENSSSCG00000008277	27
ENSSSCG00000008278	0
ENSSSCG00000008279	31
ENSSSCG00000008280	236
ENSSSCG00000008281	114
ENSSSCG00000008282	52
ENSSSCG00000008283	1450
ENSSSCG00000008284	5
ENSSSCG00000008285	0
ENSSSCG00000018645	0
ENSSSCG00000008286	158
ENSSSCG00000008287	57
ENSSSCG00000008288	538
ENSSSCG00000019519	0
ENSSSCG00000008289	257
ENSSSCG00000008290	1144
ENSSSCG00000008291	438
ENSSSCG00000008292	573
ENSSSCG00000008293	127
ENSSSCG00000008294	8010
ENSSSCG00000008295	21
ENSSSCG00000008296	0
ENSSSCG00000008297	52
ENSSSCG00000008298	164
ENSSSCG00000008299	0
ENSSSCG00000008300	220
