Geneid	SRR14612092_myofibroblast_male
ENSSSCG00000013358	0
ENSSSCG00000013359	1
ENSSSCG00000013360	5
ENSSSCG00000019443	0
ENSSSCG00000013361	195
ENSSSCG00000013362	149
ENSSSCG00000019304	0
ENSSSCG00000013363	0
ENSSSCG00000013364	308
ENSSSCG00000013365	0
ENSSSCG00000020501	0
ENSSSCG00000013366	5528
ENSSSCG00000013367	217
ENSSSCG00000013368	290
ENSSSCG00000013369	0
ENSSSCG00000013370	35
ENSSSCG00000013371	54
ENSSSCG00000013372	0
ENSSSCG00000013373	60
ENSSSCG00000013374	0
ENSSSCG00000013375	0
ENSSSCG00000013376	0
ENSSSCG00000020482	0
ENSSSCG00000013377	0
ENSSSCG00000013378	0
ENSSSCG00000013379	0
ENSSSCG00000013380	874
ENSSSCG00000013381	1774
ENSSSCG00000018117	1
ENSSSCG00000018524	0
ENSSSCG00000019870	0
ENSSSCG00000013382	45
ENSSSCG00000013383	494
ENSSSCG00000013384	123
ENSSSCG00000013385	0
ENSSSCG00000013386	0
ENSSSCG00000019692	0
ENSSSCG00000013387	14
ENSSSCG00000013388	51
ENSSSCG00000013389	82
ENSSSCG00000013390	133
ENSSSCG00000013391	333
ENSSSCG00000013392	592
ENSSSCG00000013393	515
ENSSSCG00000013394	1
ENSSSCG00000013395	125
ENSSSCG00000013396	24
ENSSSCG00000013397	9
ENSSSCG00000013398	1
ENSSSCG00000013399	328
ENSSSCG00000013400	2921
ENSSSCG00000013401	5886
ENSSSCG00000013402	581
ENSSSCG00000019714	0
ENSSSCG00000013403	37
ENSSSCG00000013404	226
ENSSSCG00000013405	14584
ENSSSCG00000019944	1
ENSSSCG00000013406	223
ENSSSCG00000013407	3
ENSSSCG00000013408	315
ENSSSCG00000013409	523
ENSSSCG00000013410	323
ENSSSCG00000013411	100
ENSSSCG00000013412	58
ENSSSCG00000013413	0
ENSSSCG00000013414	4
ENSSSCG00000013415	0
ENSSSCG00000013416	146
ENSSSCG00000013417	3
ENSSSCG00000013418	12
ENSSSCG00000018893	0
ENSSSCG00000013419	269
ENSSSCG00000013420	0
ENSSSCG00000013421	1965
ENSSSCG00000013422	9
ENSSSCG00000013423	58
ENSSSCG00000013424	97
ENSSSCG00000013425	0
ENSSSCG00000013426	146
ENSSSCG00000013427	671
ENSSSCG00000013428	1
ENSSSCG00000013429	282
ENSSSCG00000013430	40
ENSSSCG00000013431	266
ENSSSCG00000013432	291
ENSSSCG00000013433	236
ENSSSCG00000013434	0
ENSSSCG00000019211	132
ENSSSCG00000013435	434
ENSSSCG00000013436	54
ENSSSCG00000013437	220
ENSSSCG00000013438	0
ENSSSCG00000013439	0
ENSSSCG00000013440	0
ENSSSCG00000013441	39
ENSSSCG00000013442	397
ENSSSCG00000013443	16
ENSSSCG00000013444	781
ENSSSCG00000013445	524
ENSSSCG00000013446	118
ENSSSCG00000013447	188
ENSSSCG00000013448	356
ENSSSCG00000013449	213
ENSSSCG00000013450	3
ENSSSCG00000013451	188
ENSSSCG00000013452	0
ENSSSCG00000013453	59
ENSSSCG00000013454	70
ENSSSCG00000013455	15
ENSSSCG00000013456	314
ENSSSCG00000013457	312
ENSSSCG00000013458	52
ENSSSCG00000013459	175
ENSSSCG00000013460	1491
ENSSSCG00000013461	1
ENSSSCG00000013462	0
ENSSSCG00000013463	50
ENSSSCG00000013464	81
ENSSSCG00000013465	0
ENSSSCG00000013466	41
ENSSSCG00000013467	209
ENSSSCG00000013468	128
ENSSSCG00000013469	14
ENSSSCG00000013470	18
ENSSSCG00000020016	0
ENSSSCG00000013471	31
ENSSSCG00000013472	157
ENSSSCG00000013473	13
ENSSSCG00000013474	0
ENSSSCG00000013475	258
ENSSSCG00000020278	0
ENSSSCG00000013476	0
ENSSSCG00000013477	881
ENSSSCG00000013478	27
ENSSSCG00000013479	235
ENSSSCG00000013480	0
ENSSSCG00000013481	52
ENSSSCG00000013482	144
ENSSSCG00000013483	229
ENSSSCG00000013484	2873
ENSSSCG00000013485	3
ENSSSCG00000013486	13
ENSSSCG00000013487	164
ENSSSCG00000013488	0
ENSSSCG00000013489	79
ENSSSCG00000013490	102
ENSSSCG00000013491	0
ENSSSCG00000013492	43
ENSSSCG00000013493	0
ENSSSCG00000013494	0
ENSSSCG00000013495	0
ENSSSCG00000013496	6
ENSSSCG00000013497	6
ENSSSCG00000013498	1
ENSSSCG00000013499	26
ENSSSCG00000013500	323
ENSSSCG00000013501	0
ENSSSCG00000013502	44
ENSSSCG00000013503	0
ENSSSCG00000013504	0
ENSSSCG00000013505	11
ENSSSCG00000013506	0
ENSSSCG00000013507	34
ENSSSCG00000013508	581
ENSSSCG00000013509	91
ENSSSCG00000013510	422
ENSSSCG00000013511	218
ENSSSCG00000013512	2
ENSSSCG00000013513	0
ENSSSCG00000013514	0
ENSSSCG00000013515	0
ENSSSCG00000013516	0
ENSSSCG00000013517	72
ENSSSCG00000013518	102
ENSSSCG00000013519	0
ENSSSCG00000013520	95
ENSSSCG00000013521	37
ENSSSCG00000013522	110
ENSSSCG00000013523	245
ENSSSCG00000013524	54
ENSSSCG00000013525	1061
ENSSSCG00000013526	388
ENSSSCG00000013527	0
ENSSSCG00000018797	0
ENSSSCG00000013528	30
ENSSSCG00000013529	0
ENSSSCG00000013530	0
ENSSSCG00000013531	7
ENSSSCG00000013532	14
ENSSSCG00000013533	195
ENSSSCG00000013534	206
ENSSSCG00000013535	26
ENSSSCG00000013536	0
ENSSSCG00000013537	0
ENSSSCG00000013538	857
ENSSSCG00000013539	188
ENSSSCG00000013540	0
ENSSSCG00000013541	44
ENSSSCG00000013542	52
ENSSSCG00000013543	0
ENSSSCG00000013544	6
ENSSSCG00000013545	35
ENSSSCG00000019105	0
ENSSSCG00000013546	1
ENSSSCG00000013547	1
ENSSSCG00000013548	0
ENSSSCG00000013549	0
ENSSSCG00000019201	11
ENSSSCG00000013550	24
ENSSSCG00000013551	17
ENSSSCG00000013552	66
ENSSSCG00000013553	0
ENSSSCG00000013554	135
ENSSSCG00000013555	0
ENSSSCG00000013556	0
ENSSSCG00000013557	1
ENSSSCG00000013558	0
ENSSSCG00000013559	0
ENSSSCG00000013560	7
ENSSSCG00000013561	1
ENSSSCG00000013562	0
ENSSSCG00000013563	11
ENSSSCG00000013564	20
ENSSSCG00000013565	11
ENSSSCG00000013566	21
ENSSSCG00000013567	0
ENSSSCG00000013568	102
ENSSSCG00000013569	3
ENSSSCG00000013570	47
ENSSSCG00000013571	0
ENSSSCG00000013572	213
ENSSSCG00000013573	102
ENSSSCG00000013574	0
ENSSSCG00000013575	0
ENSSSCG00000013576	58
ENSSSCG00000013577	0
ENSSSCG00000013578	0
ENSSSCG00000013579	0
ENSSSCG00000013580	0
ENSSSCG00000013581	21
ENSSSCG00000013582	180
ENSSSCG00000013583	2
ENSSSCG00000013584	3
ENSSSCG00000013585	97
ENSSSCG00000013586	34
ENSSSCG00000013587	0
ENSSSCG00000013588	64
ENSSSCG00000013589	62
ENSSSCG00000013590	4
ENSSSCG00000013591	144
ENSSSCG00000013592	460
ENSSSCG00000013593	0
ENSSSCG00000013594	0
ENSSSCG00000019045	0
ENSSSCG00000013595	41
ENSSSCG00000013596	117
ENSSSCG00000013597	583
ENSSSCG00000013598	3
ENSSSCG00000013599	82
ENSSSCG00000013600	597
ENSSSCG00000013601	176
ENSSSCG00000013602	901
ENSSSCG00000013603	51
ENSSSCG00000013604	3
ENSSSCG00000013605	0
ENSSSCG00000013606	0
ENSSSCG00000013607	1
ENSSSCG00000013608	67
ENSSSCG00000013609	0
ENSSSCG00000013610	0
ENSSSCG00000013611	0
ENSSSCG00000019784	0
ENSSSCG00000013612	0
ENSSSCG00000013613	171
ENSSSCG00000013614	5808
ENSSSCG00000013615	126
ENSSSCG00000013616	39
ENSSSCG00000013617	0
ENSSSCG00000013618	15
ENSSSCG00000013619	27
ENSSSCG00000013620	19
ENSSSCG00000013621	0
ENSSSCG00000013622	34
ENSSSCG00000013623	66
ENSSSCG00000013624	0
ENSSSCG00000013625	10
ENSSSCG00000013626	1
ENSSSCG00000013627	1142
ENSSSCG00000013628	311
ENSSSCG00000013629	733
ENSSSCG00000019702	0
ENSSSCG00000013630	428
ENSSSCG00000018132	0
ENSSSCG00000013631	105
ENSSSCG00000013632	3
ENSSSCG00000013633	537
ENSSSCG00000013634	495
ENSSSCG00000013635	35
ENSSSCG00000013636	0
ENSSSCG00000013637	47
ENSSSCG00000013638	741
ENSSSCG00000013639	2059
ENSSSCG00000013640	405
ENSSSCG00000013641	189
ENSSSCG00000013642	20
ENSSSCG00000013643	53
ENSSSCG00000013644	91
ENSSSCG00000013645	46
ENSSSCG00000013646	1
ENSSSCG00000019062	0
ENSSSCG00000013647	554
ENSSSCG00000013648	684
ENSSSCG00000013649	16
ENSSSCG00000013650	183
ENSSSCG00000013651	76
ENSSSCG00000013652	0
ENSSSCG00000013653	2
ENSSSCG00000013654	0
ENSSSCG00000013655	611
ENSSSCG00000013656	135
ENSSSCG00000013657	175
ENSSSCG00000013658	339
ENSSSCG00000013659	209
ENSSSCG00000013660	754
ENSSSCG00000013661	1
ENSSSCG00000013662	94
ENSSSCG00000019956	0
ENSSSCG00000018591	0
ENSSSCG00000013663	2
ENSSSCG00000013664	18
ENSSSCG00000013665	2
ENSSSCG00000013666	0
ENSSSCG00000013667	263
ENSSSCG00000013668	13
ENSSSCG00000013669	170
ENSSSCG00000013670	55
ENSSSCG00000013671	21
ENSSSCG00000013672	0
ENSSSCG00000013673	0
ENSSSCG00000013674	0
ENSSSCG00000013675	0
ENSSSCG00000013676	0
ENSSSCG00000013677	0
ENSSSCG00000013678	0
ENSSSCG00000013679	0
ENSSSCG00000013680	0
ENSSSCG00000013681	0
ENSSSCG00000013682	0
ENSSSCG00000013683	0
ENSSSCG00000013684	0
ENSSSCG00000013685	0
ENSSSCG00000013686	0
ENSSSCG00000013687	0
ENSSSCG00000013688	0
ENSSSCG00000013689	0
ENSSSCG00000013690	0
ENSSSCG00000013691	0
ENSSSCG00000013692	0
ENSSSCG00000013693	0
ENSSSCG00000013694	0
ENSSSCG00000013695	0
ENSSSCG00000013696	0
ENSSSCG00000013697	0
ENSSSCG00000013698	0
ENSSSCG00000013699	0
ENSSSCG00000013700	0
ENSSSCG00000013701	0
ENSSSCG00000013702	0
ENSSSCG00000013703	0
ENSSSCG00000013704	102
ENSSSCG00000013705	0
ENSSSCG00000013706	0
ENSSSCG00000013707	1
ENSSSCG00000013708	0
ENSSSCG00000013709	0
ENSSSCG00000013710	0
ENSSSCG00000013711	0
ENSSSCG00000013712	0
ENSSSCG00000013713	0
ENSSSCG00000013714	0
ENSSSCG00000013715	49
ENSSSCG00000013716	16
ENSSSCG00000013717	168
ENSSSCG00000013718	0
ENSSSCG00000013719	2
ENSSSCG00000013720	514
ENSSSCG00000013721	158
ENSSSCG00000013722	31
ENSSSCG00000013723	71
ENSSSCG00000013724	0
ENSSSCG00000013725	36
ENSSSCG00000013726	307
ENSSSCG00000019671	0
ENSSSCG00000018774	0
ENSSSCG00000013727	279
ENSSSCG00000013728	275
ENSSSCG00000013729	26
ENSSSCG00000013730	0
ENSSSCG00000013731	57
ENSSSCG00000013732	4
ENSSSCG00000013733	0
ENSSSCG00000013734	22
ENSSSCG00000013735	507
ENSSSCG00000013736	677
ENSSSCG00000013737	28
ENSSSCG00000013738	0
ENSSSCG00000013739	4
ENSSSCG00000013740	5
ENSSSCG00000013741	0
ENSSSCG00000013742	580
ENSSSCG00000013743	105
ENSSSCG00000013744	99
ENSSSCG00000013745	205
ENSSSCG00000013746	4964
ENSSSCG00000013747	278
ENSSSCG00000013748	24
ENSSSCG00000013749	21
ENSSSCG00000013750	0
ENSSSCG00000013751	167
ENSSSCG00000013752	82
ENSSSCG00000013753	81
ENSSSCG00000013754	1
ENSSSCG00000019611	0
ENSSSCG00000013755	51
ENSSSCG00000013756	48
ENSSSCG00000013757	119
ENSSSCG00000013758	119
ENSSSCG00000018214	0
ENSSSCG00000019909	0
ENSSSCG00000019823	0
ENSSSCG00000019548	0
ENSSSCG00000019730	0
ENSSSCG00000013759	0
ENSSSCG00000013760	2
ENSSSCG00000013761	179
ENSSSCG00000013762	43
ENSSSCG00000013763	132
ENSSSCG00000013764	110
ENSSSCG00000013765	1
ENSSSCG00000013766	461
ENSSSCG00000013767	2
ENSSSCG00000013768	185
ENSSSCG00000013769	1
ENSSSCG00000013770	56
ENSSSCG00000013771	697
ENSSSCG00000013772	39
ENSSSCG00000013773	164
ENSSSCG00000013774	177
ENSSSCG00000013775	1584
ENSSSCG00000013776	234
ENSSSCG00000013777	0
ENSSSCG00000013778	110
ENSSSCG00000013779	264
ENSSSCG00000013780	220
ENSSSCG00000013781	0
ENSSSCG00000013782	0
ENSSSCG00000013783	291
ENSSSCG00000013784	504
ENSSSCG00000013785	9
ENSSSCG00000013786	36
ENSSSCG00000020420	0
ENSSSCG00000013787	0
ENSSSCG00000013788	0
ENSSSCG00000013789	0
ENSSSCG00000013790	0
ENSSSCG00000013791	0
ENSSSCG00000013792	0
ENSSSCG00000013793	0
ENSSSCG00000013794	0
ENSSSCG00000013795	0
ENSSSCG00000013796	0
ENSSSCG00000013797	0
ENSSSCG00000013798	0
ENSSSCG00000013799	0
ENSSSCG00000013800	0
ENSSSCG00000013801	0
ENSSSCG00000013802	0
ENSSSCG00000013803	0
ENSSSCG00000013804	0
ENSSSCG00000013805	0
ENSSSCG00000013806	0
ENSSSCG00000013807	0
ENSSSCG00000013808	0
ENSSSCG00000013809	0
ENSSSCG00000013810	0
ENSSSCG00000013811	0
ENSSSCG00000013812	0
ENSSSCG00000013813	0
ENSSSCG00000013814	0
ENSSSCG00000013815	0
ENSSSCG00000013816	0
ENSSSCG00000013817	0
ENSSSCG00000013818	0
ENSSSCG00000013819	0
ENSSSCG00000013820	0
ENSSSCG00000013821	0
ENSSSCG00000013822	0
ENSSSCG00000013823	0
ENSSSCG00000013824	0
ENSSSCG00000013825	0
ENSSSCG00000013826	0
ENSSSCG00000013827	0
ENSSSCG00000013828	0
ENSSSCG00000013829	585
ENSSSCG00000013830	152
ENSSSCG00000013831	0
ENSSSCG00000013832	0
ENSSSCG00000013833	10
ENSSSCG00000013834	0
ENSSSCG00000013835	0
ENSSSCG00000013836	39
ENSSSCG00000013837	147
ENSSSCG00000013838	138
ENSSSCG00000013839	0
ENSSSCG00000013840	0
ENSSSCG00000013841	0
ENSSSCG00000013842	1
ENSSSCG00000013843	0
ENSSSCG00000013844	0
ENSSSCG00000013845	0
ENSSSCG00000013846	0
ENSSSCG00000013847	0
ENSSSCG00000013848	134
ENSSSCG00000013849	27415
ENSSSCG00000013850	0
ENSSSCG00000013851	0
ENSSSCG00000013852	0
ENSSSCG00000013853	0
ENSSSCG00000013854	0
ENSSSCG00000013855	260
ENSSSCG00000013856	580
ENSSSCG00000013857	120
ENSSSCG00000013858	7
ENSSSCG00000013859	14
ENSSSCG00000013860	217
ENSSSCG00000013861	91
ENSSSCG00000013862	63
ENSSSCG00000013863	291
ENSSSCG00000013864	71
ENSSSCG00000013865	0
ENSSSCG00000013866	435
ENSSSCG00000013867	335
ENSSSCG00000013868	0
ENSSSCG00000013869	2
ENSSSCG00000013870	808
ENSSSCG00000013871	40
ENSSSCG00000013872	0
ENSSSCG00000013873	77
ENSSSCG00000013874	57
ENSSSCG00000013875	40
ENSSSCG00000013876	1489
ENSSSCG00000013877	0
ENSSSCG00000013878	146
ENSSSCG00000013879	40
ENSSSCG00000013880	20
ENSSSCG00000013881	0
ENSSSCG00000013882	11
ENSSSCG00000013883	679
ENSSSCG00000013884	199
ENSSSCG00000013885	1
ENSSSCG00000013886	3
ENSSSCG00000013887	0
ENSSSCG00000013888	58
ENSSSCG00000013889	2835
ENSSSCG00000018685	0
ENSSSCG00000013890	1
ENSSSCG00000013891	140
ENSSSCG00000013892	3
ENSSSCG00000013893	69
ENSSSCG00000013894	0
ENSSSCG00000013895	27
ENSSSCG00000013896	69
ENSSSCG00000013897	24
ENSSSCG00000013898	0
ENSSSCG00000013899	3
ENSSSCG00000013900	336
ENSSSCG00000013901	271
ENSSSCG00000013902	0
ENSSSCG00000013903	0
ENSSSCG00000013904	0
ENSSSCG00000013905	985
ENSSSCG00000013906	217
ENSSSCG00000013907	1922
ENSSSCG00000013908	131
ENSSSCG00000013909	285
ENSSSCG00000013910	8
ENSSSCG00000013911	80
ENSSSCG00000013912	86
ENSSSCG00000013913	9
ENSSSCG00000013914	0
ENSSSCG00000013915	13
ENSSSCG00000013916	5
ENSSSCG00000013917	605
ENSSSCG00000013918	1
ENSSSCG00000013919	168
ENSSSCG00000013920	58
ENSSSCG00000013921	117
ENSSSCG00000013922	14
ENSSSCG00000013923	104
ENSSSCG00000013924	55
ENSSSCG00000013925	183
ENSSSCG00000013926	8
ENSSSCG00000013927	66
ENSSSCG00000013928	6
ENSSSCG00000013929	0
ENSSSCG00000013930	265
ENSSSCG00000013931	60
ENSSSCG00000013932	1
ENSSSCG00000013933	5
ENSSSCG00000013934	0
ENSSSCG00000013935	0
ENSSSCG00000013936	106
ENSSSCG00000013937	7
ENSSSCG00000013938	384
ENSSSCG00000018767	0
ENSSSCG00000013939	60
ENSSSCG00000013940	15
ENSSSCG00000013941	0
ENSSSCG00000013942	0
ENSSSCG00000013943	0
ENSSSCG00000013944	0
ENSSSCG00000013945	0
ENSSSCG00000013946	0
ENSSSCG00000013947	0
ENSSSCG00000013948	0
ENSSSCG00000013949	0
ENSSSCG00000013950	0
ENSSSCG00000013951	0
ENSSSCG00000013952	0
ENSSSCG00000013953	0
ENSSSCG00000013954	0
ENSSSCG00000013955	0
ENSSSCG00000013956	0
ENSSSCG00000013957	0
ENSSSCG00000013958	0
ENSSSCG00000013959	0
ENSSSCG00000013960	0
ENSSSCG00000013961	0
ENSSSCG00000013962	0
ENSSSCG00000013963	0
ENSSSCG00000013964	0
ENSSSCG00000013965	0
ENSSSCG00000013966	0
ENSSSCG00000013967	0
ENSSSCG00000013968	0
ENSSSCG00000013969	0
ENSSSCG00000013970	0
ENSSSCG00000013971	0
ENSSSCG00000013972	0
ENSSSCG00000013973	2
ENSSSCG00000013974	0
ENSSSCG00000013975	0
ENSSSCG00000013976	0
ENSSSCG00000013977	4
ENSSSCG00000013978	53
ENSSSCG00000013979	117
ENSSSCG00000019578	0
ENSSSCG00000013980	0
ENSSSCG00000013981	0
ENSSSCG00000013982	0
ENSSSCG00000013983	30
ENSSSCG00000013984	69
ENSSSCG00000013985	0
ENSSSCG00000013986	10
ENSSSCG00000013987	1751
ENSSSCG00000013988	23
ENSSSCG00000013989	0
ENSSSCG00000013990	91
ENSSSCG00000013991	59
ENSSSCG00000013992	1791
ENSSSCG00000013993	0
ENSSSCG00000013994	0
ENSSSCG00000013995	0
ENSSSCG00000013996	89
ENSSSCG00000013997	0
ENSSSCG00000013998	1
ENSSSCG00000013999	0
ENSSSCG00000014000	68
ENSSSCG00000014001	0
ENSSSCG00000014002	0
ENSSSCG00000014003	91
ENSSSCG00000014004	32
ENSSSCG00000014005	0
ENSSSCG00000014006	0
ENSSSCG00000014007	2
ENSSSCG00000014008	0
ENSSSCG00000014009	96
ENSSSCG00000018578	0
ENSSSCG00000014010	234
ENSSSCG00000014011	0
ENSSSCG00000014012	103
ENSSSCG00000018109	0
ENSSSCG00000019031	0
ENSSSCG00000014013	416
ENSSSCG00000014014	360
ENSSSCG00000014015	93
ENSSSCG00000014016	1946
ENSSSCG00000014017	667
ENSSSCG00000014018	34
ENSSSCG00000014019	340
ENSSSCG00000014020	3307
ENSSSCG00000014021	0
ENSSSCG00000014022	1300
ENSSSCG00000014023	168
ENSSSCG00000014024	21
ENSSSCG00000014025	171
ENSSSCG00000014026	0
ENSSSCG00000014027	0
ENSSSCG00000014028	64
ENSSSCG00000020363	0
ENSSSCG00000014029	1
ENSSSCG00000014030	2
ENSSSCG00000014031	334
ENSSSCG00000014032	70
ENSSSCG00000014033	50
ENSSSCG00000014034	3
ENSSSCG00000014035	200
ENSSSCG00000014036	531
ENSSSCG00000014037	0
ENSSSCG00000014038	65
ENSSSCG00000014039	0
ENSSSCG00000014040	414
ENSSSCG00000014041	11
ENSSSCG00000014042	744
ENSSSCG00000014043	100
ENSSSCG00000014044	535
ENSSSCG00000014045	18
ENSSSCG00000014046	25
ENSSSCG00000014047	40
ENSSSCG00000020611	0
ENSSSCG00000014048	14
ENSSSCG00000014049	14
ENSSSCG00000014050	3
ENSSSCG00000014051	175
ENSSSCG00000014052	0
ENSSSCG00000014053	0
ENSSSCG00000014054	3
ENSSSCG00000014055	0
ENSSSCG00000014056	107
ENSSSCG00000014057	143
ENSSSCG00000014058	254
ENSSSCG00000014059	10
ENSSSCG00000014060	160
ENSSSCG00000014061	73
ENSSSCG00000014062	56
ENSSSCG00000014063	37
ENSSSCG00000014064	0
ENSSSCG00000019911	0
ENSSSCG00000014065	0
ENSSSCG00000014066	0
ENSSSCG00000014067	0
ENSSSCG00000014068	65
ENSSSCG00000014069	50
ENSSSCG00000014070	132
ENSSSCG00000014071	1516
ENSSSCG00000014072	1503
ENSSSCG00000014073	520
ENSSSCG00000014074	107
ENSSSCG00000014075	520
ENSSSCG00000014076	0
ENSSSCG00000020094	0
ENSSSCG00000018789	0
ENSSSCG00000014077	2
ENSSSCG00000014078	3
ENSSSCG00000014079	0
ENSSSCG00000014080	1317
ENSSSCG00000014081	216
ENSSSCG00000014082	179
ENSSSCG00000020162	0
ENSSSCG00000014083	5
ENSSSCG00000014084	43
ENSSSCG00000014085	0
ENSSSCG00000018710	0
ENSSSCG00000014086	0
ENSSSCG00000014087	0
ENSSSCG00000014088	2
ENSSSCG00000014089	38
ENSSSCG00000014090	68
ENSSSCG00000014091	0
ENSSSCG00000014092	0
ENSSSCG00000014093	0
ENSSSCG00000014094	352
ENSSSCG00000014095	0
ENSSSCG00000019114	0
ENSSSCG00000014096	0
ENSSSCG00000014097	0
ENSSSCG00000014098	148
ENSSSCG00000014099	0
ENSSSCG00000014100	172
ENSSSCG00000014101	791
ENSSSCG00000018856	0
ENSSSCG00000014102	46
ENSSSCG00000014103	100
ENSSSCG00000014104	127
ENSSSCG00000014105	258
ENSSSCG00000014106	75
ENSSSCG00000014107	0
ENSSSCG00000014108	0
ENSSSCG00000014109	0
ENSSSCG00000014110	0
ENSSSCG00000014111	6
ENSSSCG00000014112	224
ENSSSCG00000014113	33
ENSSSCG00000014114	131
ENSSSCG00000014115	1
ENSSSCG00000014116	17
ENSSSCG00000014117	2
ENSSSCG00000014118	0
ENSSSCG00000014119	51
ENSSSCG00000014120	30
ENSSSCG00000014121	540
ENSSSCG00000019576	0
ENSSSCG00000014122	0
ENSSSCG00000014123	39
ENSSSCG00000014124	0
ENSSSCG00000014125	36
ENSSSCG00000014126	25
ENSSSCG00000014127	4
ENSSSCG00000020126	0
ENSSSCG00000014128	1
ENSSSCG00000014129	103
ENSSSCG00000014130	0
ENSSSCG00000014131	183
ENSSSCG00000014132	14
ENSSSCG00000014133	1546
ENSSSCG00000014134	166
ENSSSCG00000018205	0
ENSSSCG00000014135	29
ENSSSCG00000014136	4158
ENSSSCG00000014137	33
ENSSSCG00000018405	0
ENSSSCG00000014138	657
ENSSSCG00000014139	127
ENSSSCG00000014140	2
ENSSSCG00000014141	136
ENSSSCG00000014142	0
ENSSSCG00000014143	0
ENSSSCG00000014144	0
ENSSSCG00000014145	304
ENSSSCG00000018631	0
ENSSSCG00000014146	1400
ENSSSCG00000014147	158
ENSSSCG00000020172	0
ENSSSCG00000014148	37
ENSSSCG00000019867	0
ENSSSCG00000018888	0
ENSSSCG00000014149	133
ENSSSCG00000014150	0
ENSSSCG00000014151	131
ENSSSCG00000014152	15
ENSSSCG00000014153	11
ENSSSCG00000014154	93
ENSSSCG00000014155	0
ENSSSCG00000019310	0
ENSSSCG00000014156	112
ENSSSCG00000020474	0
ENSSSCG00000018913	0
ENSSSCG00000014157	43
ENSSSCG00000014158	0
ENSSSCG00000020401	3
ENSSSCG00000014159	55
ENSSSCG00000014160	12
ENSSSCG00000019226	0
ENSSSCG00000014161	8
ENSSSCG00000014162	5
ENSSSCG00000014163	18
ENSSSCG00000014164	1
ENSSSCG00000014165	282
ENSSSCG00000014166	99
ENSSSCG00000014167	215
ENSSSCG00000014168	262
ENSSSCG00000014169	0
ENSSSCG00000014170	1674
ENSSSCG00000014171	119
ENSSSCG00000014172	12
ENSSSCG00000014173	536
ENSSSCG00000014174	1
ENSSSCG00000014175	125
ENSSSCG00000014176	90
ENSSSCG00000014177	558
ENSSSCG00000014178	0
ENSSSCG00000014179	49
ENSSSCG00000014180	38
ENSSSCG00000014181	0
ENSSSCG00000014182	0
ENSSSCG00000014183	0
ENSSSCG00000020110	0
ENSSSCG00000020123	0
ENSSSCG00000014184	2134
ENSSSCG00000014185	4
ENSSSCG00000014186	1
ENSSSCG00000014187	16
ENSSSCG00000014188	7
ENSSSCG00000020456	0
ENSSSCG00000014189	77
ENSSSCG00000014190	7
ENSSSCG00000020155	0
ENSSSCG00000014191	275
ENSSSCG00000014192	16
ENSSSCG00000014193	101
ENSSSCG00000014194	788
ENSSSCG00000018675	0
ENSSSCG00000014195	235
ENSSSCG00000014196	0
ENSSSCG00000014197	87
ENSSSCG00000014198	2
ENSSSCG00000014199	200
ENSSSCG00000014200	0
ENSSSCG00000014201	0
ENSSSCG00000014202	306
ENSSSCG00000014203	14
ENSSSCG00000014204	49
ENSSSCG00000014205	1083
ENSSSCG00000014206	185
ENSSSCG00000014207	1080
ENSSSCG00000014208	4
ENSSSCG00000014209	95
ENSSSCG00000019323	0
ENSSSCG00000014210	109
ENSSSCG00000014211	167
ENSSSCG00000014212	2
ENSSSCG00000014213	0
ENSSSCG00000014214	3
ENSSSCG00000014215	86
ENSSSCG00000020391	45
ENSSSCG00000020540	5
ENSSSCG00000014216	20
ENSSSCG00000014217	125
ENSSSCG00000014218	628
ENSSSCG00000014219	6
ENSSSCG00000014220	202
ENSSSCG00000014221	0
ENSSSCG00000014222	0
ENSSSCG00000014223	91
ENSSSCG00000014224	4
ENSSSCG00000020304	0
ENSSSCG00000014225	10
ENSSSCG00000020290	0
ENSSSCG00000014226	40
ENSSSCG00000014227	31
ENSSSCG00000014228	0
ENSSSCG00000020524	0
ENSSSCG00000019134	0
ENSSSCG00000014229	0
ENSSSCG00000014230	0
ENSSSCG00000014231	0
ENSSSCG00000014232	3336
ENSSSCG00000014233	1
ENSSSCG00000014234	0
ENSSSCG00000014235	0
ENSSSCG00000018557	0
ENSSSCG00000014236	10
ENSSSCG00000014237	2
ENSSSCG00000014238	11
ENSSSCG00000014239	680
ENSSSCG00000014240	100
ENSSSCG00000014241	0
ENSSSCG00000014242	93
ENSSSCG00000019866	0
ENSSSCG00000018446	0
ENSSSCG00000014243	27
ENSSSCG00000014244	262
ENSSSCG00000014245	0
ENSSSCG00000014246	72
ENSSSCG00000014247	214
ENSSSCG00000014248	99
ENSSSCG00000014249	58
ENSSSCG00000014250	17
ENSSSCG00000014251	23
ENSSSCG00000014252	744
ENSSSCG00000014253	0
ENSSSCG00000014254	0
ENSSSCG00000018801	0
ENSSSCG00000020160	0
ENSSSCG00000014255	1473
ENSSSCG00000020535	0
ENSSSCG00000014256	610
ENSSSCG00000014257	0
ENSSSCG00000014258	86
ENSSSCG00000014259	107
ENSSSCG00000014260	21
ENSSSCG00000014261	0
ENSSSCG00000014262	146
ENSSSCG00000014263	533
ENSSSCG00000014264	584
ENSSSCG00000014265	8
ENSSSCG00000014266	119
ENSSSCG00000014267	252
ENSSSCG00000020640	0
ENSSSCG00000014268	35
ENSSSCG00000020341	0
ENSSSCG00000014269	443
ENSSSCG00000020274	0
ENSSSCG00000014270	0
ENSSSCG00000014271	0
